word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
any,more,18.52%,one,5.56%,flowers,5.56%
that,he,8.83%,the,6.75%,she,6.23%
you,are,6.92%,know,5.58%,see,4.02%
have,a,12.32%,the,5.8%,any,5.07%
me,and,6.56%,i,6.56%,a,5.74%
know,what,13.16%,that,11.84%,she,5.26%
well,i,6.15%,the,6.15%,as,4.62%
their,heads,3.9%,hands,3.9%,branches,2.6%
we,may,5.24%,have,5.24%,are,5.24%
down,on,13.46%,and,12.5%,the,8.65%
things,that,12.96%,to,7.41%,till,3.7%
were,all,6.45%,the,4.3%,not,4.3%
thought,of,17.54%,it,10.53%,i,7.02%
eyes,and,35.14%,so,5.41%,were,2.7%
which,was,16.47%,he,8.24%,the,8.24%
he,was,11.78%,said,8.79%,had,8.41%
but,the,11.84%,i,9.97%,he,5.3%
no,one,11.7%,idea,4.26%,more,4.26%
how,the,9.72%,to,8.33%,do,4.17%
them,and,12.77%,in,8.51%,all,6.38%
about,it,17.92%,the,12.26%,her,6.6%
just,as,12.94%,like,10.59%,the,9.41%
am,going,14.29%,a,9.52%,not,9.52%
said,the,19.86%,i,5.32%,and,3.55%
again,and,16.39%,but,11.48%,to,11.48%
good,little,5.05%,by,4.04%,but,4.04%
off,the,19.64%,in,8.93%,and,8.93%
went,to,15.38%,the,14.29%,on,6.59%
time,there,10.77%,the,9.23%,for,7.69%
could,not,25.26%,get,6.32%,be,5.26%
only,a,9.38%,had,4.69%,answered,4.69%
put,on,23.53%,the,17.65%,her,9.8%
him,and,12.75%,a,7.38%,in,4.7%
away,and,13.24%,with,7.35%,he,5.88%
came,to,15.6%,and,8.26%,out,6.42%
looked,up,12.9%,at,12.9%,in,6.45%
if,you,20.83%,i,17.5%,she,11.67%
cried,the,22.97%,edith,5.41%,miss,4.05%
come,out,11.94%,and,10.45%,to,10.45%
will,be,14.66%,not,6.9%,you,6.03%
be,a,7.08%,sure,3.77%,the,2.36%
took,the,28.57%,a,12.5%,her,10.71%
look,at,41.51%,out,9.43%,about,3.77%
up,the,14.59%,and,12.97%,in,9.19%
now,the,11.71%,you,6.31%,it,3.6%
dear,little,13.24%,she,7.35%,mamma,5.88%
here,and,12.5%,he,10.71%,is,7.14%
over,the,39.13%,her,10.14%,and,7.25%
tell,you,28.57%,me,15.87%,us,12.7%
mamma,said,10.13%,says,5.06%,came,5.06%
do,you,27.78%,not,11.9%,i,5.56%
think,of,17.65%,i,15.69%,it,7.84%
out,of,25.34%,and,13.01%,to,5.48%
saw,the,11.54%,a,9.62%,that,7.69%
too,and,16.67%,bad,6.41%,i,5.13%
can,be,13.85%,do,7.69%,he,7.69%
mother,and,9.84%,has,8.2%,was,6.56%
should,like,15.79%,be,14.04%,have,10.53%
an,hour,15.38%,old,9.23%,ogre,7.69%
oh,oh,8.11%,the,6.31%,what,5.41%
must,be,24.56%,have,8.77%,not,3.51%
boy,was,10.0%,and,6.0%,had,4.0%
get,the,12.9%,out,9.68%,it,9.68%
