word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
some,and,12.12%,up,6.57%,get,3.54%
said,he,24.59%,and,14.55%,i,11.27%
before,it,5.13%,and,4.49%,but,3.21%
now,and,4.49%,right,4.49%,every,4.08%
us,for,8.7%,of,7.45%,to,6.83%
when,and,19.05%,it,4.52%,but,4.29%
well,says,5.14%,it,3.6%,very,3.34%
took,i,22.02%,and,20.24%,he,13.69%
put,and,25.93%,to,14.81%,i,9.63%
more,no,32.29%,any,14.58%,and,6.77%
than,more,14.46%,better,10.84%,worse,7.23%
could,i,32.21%,you,13.42%,we,13.09%
tell,to,17.98%,and,13.48%,i,11.8%
what,know,5.79%,that's,4.79%,and,4.79%
so,and,14.64%,was,5.81%,it,2.91%
couldn't,i,48.34%,you,9.95%,he,9.0%
again,it,8.65%,down,4.86%,up,4.32%
might,i,14.75%,you,14.75%,they,9.84%
go,to,25.47%,and,7.12%,would,5.24%
be,to,39.55%,would,11.3%,wouldn't,4.8%
lot,a,65.45%,the,7.27%,hard,5.45%
other,the,43.12%,or,7.34%,each,6.42%
too,was,8.6%,it,5.91%,it's,3.23%
then,and,42.15%,well,5.8%,so,3.58%
thing,the,23.02%,a,12.23%,one,10.79%
right,all,34.59%,was,4.11%,the,4.11%
anything,do,7.59%,see,7.59%,or,5.06%
only,was,14.16%,the,10.62%,but,7.96%
everything,and,14.52%,do,6.45%,like,6.45%
get,to,35.76%,and,12.42%,you,6.36%
kind,a,14.07%,says,7.41%,that,6.67%
better,i,14.44%,no,7.78%,we,6.67%
after,and,13.57%,was,5.71%,but,5.71%
let,and,20.27%,to,13.51%,never,5.41%
didn't,i,34.81%,he,10.91%,and,9.14%
because,it,9.35%,too,3.74%,was,2.34%
people,the,30.0%,of,7.5%,dead,3.33%
soon,pretty,56.44%,as,18.81%,and,2.97%
wanted,i,37.23%,he,13.83%,they,8.51%
wouldn't,i,25.15%,it,19.88%,he,14.62%
must,he,26.23%,i,19.67%,you,18.03%
any,got,5.41%,without,4.73%,them,3.38%
just,was,13.38%,but,8.18%,only,4.83%
use,no,62.07%,the,8.62%,could,5.17%
see,to,20.34%,i,19.7%,could,7.42%
yet,and,22.41%,it,6.9%,see,5.17%
set,and,23.4%,i,12.77%,to,11.35%
much,as,28.72%,so,19.15%,too,6.38%
say,to,17.11%,and,11.23%,you,5.88%
your,in,7.33%,and,4.71%,of,4.71%
why,says,14.13%,it,5.43%,said,2.72%
place,the,18.92%,good,10.81%,a,8.11%
where,to,8.63%,know,6.47%,place,5.04%
mind,my,21.92%,don't,12.33%,never,9.59%
ever,i,12.5%,hadn't,7.0%,hain't,6.5%
think,to,20.77%,you,13.85%,i,13.08%
reckoned,i,58.67%,he,21.33%,we,8.0%
everybody,and,19.78%,most,3.3%,there,3.3%
most,the,15.91%,was,14.39%,and,7.58%
heard,i,32.5%,we,12.5%,never,11.25%
can't,you,25.56%,i,22.22%,we,7.78%
night,the,16.06%,that,13.87%,all,11.68%
did,what,15.04%,i,13.53%,so,8.27%
fetch,and,35.29%,to,21.57%,would,7.84%
three,or,17.59%,about,6.48%,and,5.56%
keep,to,44.05%,and,14.29%,would,4.76%
hadn't,i,27.63%,he,17.11%,we,7.89%
hear,to,22.73%,could,18.18%,you,15.91%
says,i,25.87%,and,20.79%,he,18.1%
enough,sure,11.32%,good,9.43%,big,8.49%
towards,up,9.26%,down,7.41%,and,5.56%
minute,a,63.16%,the,11.58%,next,5.26%
begun,and,25.71%,he,11.43%,i,11.43%
next,the,29.07%,and,13.95%,up,3.49%
i'd,if,11.24%,judged,4.49%,and,4.49%
won't,i,23.81%,you,19.05%,it,7.94%
will,i,18.87%,he,11.32%,it,7.55%
till,them,6.02%,again,3.76%,up,3.76%
hands,his,28.57%,my,15.71%,their,11.43%
foot,the,18.18%,five,9.09%,a,7.27%
want,you,20.98%,didn't,20.28%,i,14.69%
while,a,37.25%,little,25.49%,good,5.88%
side,one,22.97%,t'other,14.86%,the,6.76%
looked,and,28.41%,he,17.05%,i,9.09%
same,the,82.81%,de,6.25%,that,3.12%
always,was,10.75%,he,8.6%,they,8.6%
such,and,17.02%,in,14.89%,see,10.64%
give,and,19.85%,to,13.24%,he,5.88%
saying,was,18.52%,and,16.67%,by,5.56%
river,the,82.98%,de,7.09%,big,3.55%
mile,a,34.57%,two,18.52%,three,9.88%
two,or,20.74%,about,7.98%,and,6.91%
half,a,46.05%,about,5.26%,was,5.26%
big,a,32.26%,the,13.98%,as,8.6%
nobody,and,17.39%,see,8.7%,to,4.35%
thought,i,49.25%,never,8.96%,a,7.46%
hain't,i,59.7%,he,7.46%,you,5.97%
yes,oh,12.94%,says,7.06%,right,3.53%
he's,when,7.58%,says,6.06%,till,4.55%
lay,to,24.14%,i,18.97%,and,12.07%
can,you,21.64%,i,20.15%,we,19.4%
it's,says,6.5%,but,6.5%,when,4.0%
very,the,18.09%,was,14.89%,and,9.57%
there's,but,10.91%,and,7.27%,says,7.27%
em,of,16.67%,for,8.33%,hear,3.33%
i'm,and,12.33%,says,8.22%,what,6.85%
mighty,a,18.18%,was,15.15%,it,6.06%
first,the,44.23%,at,6.73%,was,2.88%
started,and,25.45%,i,14.55%,he,12.73%
work,to,34.85%,don't,6.06%,the,6.06%
myself,to,53.62%,by,4.35%,it,4.35%
water,the,39.47%,of,6.58%,easy,6.58%
judged,i,65.38%,he,11.54%,we,9.62%
nor,hear,3.39%,circus,3.39%,them,3.39%
left,and,10.94%,the,9.38%,his,7.81%
through,out,8.33%,get,5.95%,got,5.95%
o,out,13.64%,some,6.06%,think,4.55%
en,me,3.0%,you,3.0%,river,2.5%
de,in,12.11%,to,7.17%,er,6.28%
dat,is,10.94%,en,4.69%,in,3.12%
looking,and,12.9%,was,8.06%,a,4.84%
i'll,says,10.34%,and,9.48%,then,6.03%
he'd,said,15.58%,and,10.39%,if,6.49%
men,the,44.93%,of,11.59%,two,7.25%
comes,here,22.22%,he,11.11%,along,7.94%
canoe,the,71.88%,a,10.94%,my,9.38%
