word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
hard,to,11.03%,man,7.83%,and,5.34%
saw,her,12.16%,no,8.11%,a,8.11%
no,more,5.35%,other,3.29%,doubt,3.1%
way,to,20.5%,of,10.46%,and,3.97%
herself,and,25.27%,in,5.49%,she,5.49%
children,and,9.54%,were,6.94%,in,4.56%
escape,from,9.25%,of,8.96%,he,6.36%
bondage,and,11.03%,in,8.09%,he,4.41%
her,husband,3.69%,to,3.56%,mistress,2.51%
four,years,26.69%,children,7.52%,of,4.89%
little,boy,5.37%,children,4.24%,more,3.67%
faith,in,25.84%,and,10.11%,that,6.74%
god,and,10.15%,for,4.57%,that,4.57%
an,old,3.57%,hour,2.71%,account,2.38%
desire,to,54.79%,for,16.44%,and,4.11%
be,a,4.44%,found,2.69%,free,2.48%
free,state,8.17%,and,5.77%,man,5.05%
she,was,23.94%,had,15.05%,would,3.89%
prison,house,31.31%,and,9.09%,for,9.09%
house,and,12.27%,of,11.73%,in,4.8%
succeeded,in,67.61%,admirably,4.23%,the,2.82%
through,the,29.55%,his,4.22%,to,3.57%
aid,and,20.0%,of,11.11%,the,8.89%
reach,of,17.72%,the,15.19%,canada,10.13%
state,of,28.97%,and,10.31%,or,5.29%
here,and,6.07%,in,4.72%,i,4.49%
had,been,23.74%,a,4.79%,to,3.88%
old,master,9.03%,man,8.55%,and,4.28%
slave,holders,12.87%,holder,5.45%,hunters,4.47%
names,of,40.54%,were,8.11%,and,5.41%
found,in,6.75%,that,6.75%,a,6.23%
this,was,3.59%,time,3.13%,city,2.6%
was,a,8.49%,not,5.17%,the,3.77%
work,in,8.51%,and,8.21%,of,7.9%
however,that,8.16%,he,7.25%,was,6.34%
hardly,be,10.29%,have,5.88%,any,4.41%
months,in,11.18%,before,7.89%,old,7.24%
passed,on,15.13%,through,10.92%,in,6.72%
hunters,and,14.75%,had,4.92%,in,4.92%
them,to,10.8%,in,6.27%,and,5.67%
where,he,23.22%,the,11.51%,they,10.88%
they,were,19.09%,had,10.65%,would,4.84%
those,who,28.91%,in,6.12%,days,4.42%
days,of,11.49%,and,10.21%,ago,5.53%
all,the,17.56%,his,4.89%,that,3.41%
power,to,23.58%,of,18.87%,and,4.72%
hands,of,43.64%,and,6.36%,with,2.54%
great,deal,6.12%,while,4.43%,pleasure,2.53%
other,than,3.48%,hand,2.9%,and,2.13%
than,the,9.08%,he,7.94%,a,5.02%
without,a,7.58%,the,7.27%,any,4.85%
judge,kane,14.67%,of,8.0%,booth,8.0%
back,to,25.71%,and,6.94%,the,5.31%
yoke,of,14.67%,and,8.0%,he,6.67%
again,and,7.08%,the,5.31%,in,5.31%
resolved,to,68.18%,that,20.91%,not,4.55%
never,be,5.61%,been,4.28%,to,3.48%
wanted,to,45.71%,him,7.14%,a,7.14%
another,letter,3.43%,time,3.43%,of,2.94%
opportunity,of,28.33%,to,26.67%,for,5.0%
few,lines,20.26%,days,15.03%,years,6.54%
after,the,12.83%,a,6.74%,his,4.93%
being,a,10.55%,sold,4.84%,the,3.98%
carried,into,20.34%,back,18.64%,out,10.17%
two,years,11.53%,of,6.82%,children,6.03%
took,the,12.94%,out,8.74%,place,8.74%
heart,was,8.33%,of,7.78%,and,7.78%
hand,and,12.77%,to,6.81%,of,5.96%
trial,and,12.16%,of,8.11%,was,5.41%
success,of,11.67%,in,8.33%,the,8.33%
although,he,14.62%,a,9.94%,the,7.6%
sad,to,7.46%,havoc,5.97%,tidings,4.48%
whom,he,43.33%,she,11.0%,i,8.0%
leave,his,12.15%,the,11.21%,her,7.01%
behind,the,11.86%,in,8.47%,his,6.78%
while,the,11.08%,he,7.92%,in,6.86%
boys,were,8.62%,and,6.9%,had,6.9%
what,he,9.92%,i,7.38%,is,5.27%
do,not,13.94%,you,5.23%,so,4.7%
over,the,28.9%,his,7.97%,to,7.64%
forty,years,26.97%,five,10.11%,one,7.87%
knew,that,13.16%,not,10.53%,him,6.58%
it,was,22.86%,is,14.34%,would,3.75%
about,the,13.59%,twenty,12.58%,thirty,5.68%
lost,sight,6.85%,a,5.48%,in,5.48%
came,to,25.32%,from,16.8%,in,5.17%
answer,to,26.61%,this,10.09%,i,5.5%
until,he,17.79%,the,13.94%,i,7.21%
one,of,29.79%,hundred,5.45%,who,2.99%
turned,his,15.09%,out,9.43%,into,7.55%
up,to,19.34%,the,9.67%,his,9.31%
nearly,a,12.68%,all,11.27%,three,8.45%
fifty,dollars,26.83%,years,18.29%,miles,9.76%
age,of,16.64%,and,10.96%,he,4.73%
long,time,11.29%,as,8.71%,and,8.39%
best,to,10.32%,of,8.39%,respects,5.81%
find,you,14.41%,a,6.55%,it,6.55%
out,of,33.24%,for,5.75%,the,5.19%
he,was,20.9%,had,13.72%,would,4.33%
into,the,40.37%,a,6.68%,his,3.21%
own,him,2.8%,family,2.17%,language,2.17%
brother,and,18.36%,of,8.21%,in,6.76%
writer,and,9.84%,has,8.2%,of,6.56%
heard,of,20.71%,from,11.83%,anything,5.92%
before,the,15.7%,he,10.08%,i,6.12%
much,to,5.28%,of,4.55%,so,4.37%
less,than,21.65%,to,5.15%,he,4.12%
seen,in,7.3%,the,6.18%,that,5.62%
known,to,22.28%,by,12.38%,as,6.44%
began,to,58.06%,the,8.06%,life,4.84%
which,he,13.54%,was,7.08%,i,5.0%
me,to,11.51%,and,5.89%,i,5.05%
previous,to,50.72%,christmas,4.35%,letter,2.9%
matter,of,21.66%,i,5.1%,in,4.46%
looking,and,9.23%,for,7.18%,young,6.67%
now,and,4.33%,in,4.33%,i,3.37%
these,few,6.55%,passengers,4.62%,two,3.08%
light,of,14.71%,and,8.09%,upon,5.15%
i,have,12.37%,am,8.66%,was,6.61%
am,in,7.55%,well,7.28%,now,5.39%
more,than,18.95%,at,4.84%,of,2.42%
believe,that,35.71%,me,9.52%,in,7.14%
ago,i,9.46%,he,6.76%,from,5.41%
are,not,5.47%,the,4.32%,all,2.88%
day,of,11.35%,and,10.7%,he,5.68%
quite,a,15.19%,black,8.02%,dark,7.59%
times,in,7.78%,and,7.22%,he,6.11%
testimony,of,15.94%,to,10.14%,and,7.25%
since,i,19.52%,the,13.33%,he,5.24%
first,of,6.34%,time,4.61%,class,3.17%
book,as,6.2%,is,6.2%,and,5.43%
read,and,21.43%,it,6.35%,the,4.76%
friends,of,15.09%,and,9.67%,in,8.96%
have,been,15.74%,not,5.19%,to,4.28%
been,sold,4.71%,in,4.09%,a,3.78%
on,the,39.06%,his,5.68%,to,3.66%
any,other,7.55%,of,6.98%,one,5.41%
would,be,18.49%,have,12.56%,not,9.1%
may,be,32.16%,find,6.32%,have,5.58%
hope,that,17.37%,of,15.06%,you,9.27%
always,been,7.55%,ready,4.4%,be,3.77%
self,sacrificing,11.29%,possessed,8.06%,defence,6.45%
its,own,2.18%,existence,1.87%,publication,1.56%
moment,the,11.11%,of,8.33%,i,5.56%
believed,that,37.5%,in,26.79%,to,8.93%
ever,since,4.68%,been,4.32%,seeing,3.24%
made,up,9.35%,to,6.39%,a,5.92%
class,of,28.77%,he,5.48%,and,5.48%
country,and,10.92%,to,6.32%,i,4.02%
small,of,4.8%,boat,4.0%,hams,3.2%
will,be,21.18%,not,4.51%,give,4.12%
put,in,13.16%,on,7.24%,up,5.92%
knowledge,of,53.09%,and,7.41%,he,3.7%
can,be,10.82%,do,6.49%,get,6.25%
people,and,7.72%,of,6.56%,in,4.63%
colored,man,21.5%,people,18.13%,men,10.36%
men,and,11.28%,of,5.75%,were,5.53%
very,hard,5.78%,much,5.2%,well,5.2%
respect,to,17.28%,and,9.88%,for,9.88%
even,in,11.33%,the,9.36%,to,4.43%
box,brown,10.99%,and,9.89%,of,8.79%
well,as,14.23%,and,6.64%,made,6.64%
good,looking,5.69%,health,5.52%,to,3.1%
manner,that,14.88%,in,12.4%,and,8.26%
interesting,letters,7.69%,and,6.15%,to,6.15%
if,he,15.11%,you,14.71%,i,8.22%
is,a,9.25%,not,6.49%,the,5.17%
asked,him,10.71%,me,10.71%,if,8.33%
how,he,13.61%,to,8.66%,the,6.19%
such,a,21.13%,as,6.36%,an,4.3%
cases,of,13.24%,in,8.82%,that,7.35%
women,and,25.0%,who,7.0%,in,7.0%
education,and,37.31%,etc,7.46%,of,5.97%
property,of,21.8%,and,7.52%,in,6.77%
must,be,20.08%,have,13.13%,not,6.56%
nor,was,12.69%,the,8.21%,did,7.46%
need,of,20.24%,not,11.9%,to,8.33%
past,and,9.62%,history,3.85%,by,3.85%
condition,of,28.18%,the,6.36%,in,6.36%
get,a,6.91%,them,6.12%,him,6.12%
allowed,to,41.75%,no,7.77%,him,6.8%
world,and,7.79%,in,5.19%,i,5.19%
suffering,and,13.54%,from,6.25%,in,6.25%
called,upon,19.27%,the,6.77%,to,5.21%
upon,the,26.3%,to,7.52%,him,6.47%
pass,through,16.67%,for,14.29%,and,9.52%
interest,in,28.03%,and,8.28%,of,8.28%
same,time,25.28%,day,3.06%,i,2.5%
true,to,11.9%,and,7.94%,that,7.14%
history,of,45.83%,and,5.56%,the,4.17%
when,he,14.2%,the,12.36%,i,12.36%
every,day,7.19%,way,5.04%,respect,3.96%
abolitionists,and,17.39%,were,5.8%,in,5.8%
fugitives,from,11.68%,and,7.48%,in,6.54%
better,than,13.74%,in,4.95%,his,3.3%
felt,that,34.62%,it,5.38%,the,5.0%
henry,was,9.87%,johnson,3.95%,box,3.62%
wm,still,35.22%,henry,8.81%,h,5.66%
brown,and,10.0%,color,8.57%,alias,2.86%
gave,him,12.44%,the,11.48%,her,8.13%
evidence,of,25.93%,that,22.22%,the,5.56%
cause,of,39.78%,and,5.95%,in,4.46%
fellow,men,13.91%,servant,12.17%,man,6.09%
room,to,11.22%,for,9.18%,in,7.14%
met,with,32.1%,by,7.41%,the,6.17%
needed,to,21.05%,no,7.02%,assistance,5.26%
thus,in,3.15%,far,3.15%,he,3.15%
large,number,7.95%,and,6.82%,numbers,3.98%
dark,color,14.93%,chestnut,11.76%,and,7.69%
required,to,34.25%,for,5.48%,the,5.48%
direction,of,31.03%,and,8.62%,he,8.62%
likely,to,33.8%,looking,29.58%,that,5.63%
soon,as,30.65%,after,8.71%,to,3.87%
high,and,8.33%,dark,5.13%,price,3.85%
character,of,25.22%,and,15.65%,he,3.48%
possible,and,10.16%,to,9.38%,in,5.47%
make,a,13.71%,his,8.29%,the,7.43%
face,of,10.71%,and,10.71%,with,7.14%
present,but,11.52%,and,9.7%,i,7.88%
public,sentiment,10.0%,meeting,7.0%,mind,4.0%
therefore,he,8.05%,the,5.37%,was,4.7%
reason,to,28.43%,for,14.71%,that,10.78%
peter,and,17.65%,still,9.41%,was,8.24%
hall,and,11.67%,for,5.0%,john,5.0%
jane,johnson,25.0%,and,10.29%,had,4.41%
johnson,and,10.34%,of,3.45%,james,3.45%
escaping,from,18.75%,he,12.5%,in,8.33%
va,and,9.35%,in,3.74%,where,3.74%
twenty,five,18.02%,one,10.33%,three,9.89%
eight,years,29.51%,hundred,7.38%,and,6.56%
maryland,and,11.67%,he,5.83%,in,3.33%
river,on,9.23%,to,6.15%,i,4.62%
night,and,12.18%,the,5.88%,i,5.46%
norfolk,va,22.41%,and,8.62%,virginia,7.76%
captain,f,16.03%,of,8.4%,b,6.11%
wright,and,13.11%,a,6.56%,in,4.92%
john,was,6.6%,henry,5.74%,h,5.32%
hill,a,8.33%,washington,4.17%,from,2.78%
cars,and,14.55%,to,12.73%,at,12.73%
lady,and,9.64%,in,7.23%,who,4.82%
master's,horses,6.94%,place,5.56%,farm,4.17%
carriage,and,17.46%,to,9.52%,was,6.35%
six,years,19.68%,feet,10.64%,children,9.04%
samuel,and,9.68%,green,7.53%,d,6.45%
ten,years,20.8%,dollars,12.0%,o'clock,8.0%
having,been,18.73%,a,7.12%,to,5.01%
passengers,were,10.0%,from,8.12%,on,6.88%
ellen,craft,26.92%,and,7.69%,was,5.77%
white,man,11.11%,men,10.7%,and,8.64%
charles,was,13.92%,and,6.19%,henry,5.67%
h,hill,25.0%,wilson,15.0%,richardson,11.67%
living,in,33.69%,at,8.02%,near,8.02%
block,and,20.29%,he,13.04%,was,10.14%
him,to,11.13%,and,6.45%,in,5.32%
seven,years,36.36%,months,6.06%,children,5.3%
secreted,in,32.86%,himself,7.14%,under,5.71%
heavy,reward,8.2%,burdens,8.2%,built,4.92%
arrival,from,56.3%,of,7.92%,no,7.33%
party,of,13.5%,was,11.04%,to,4.91%
station,in,13.33%,and,13.33%,at,8.33%
masters,and,20.0%,in,8.75%,he,5.0%
daniel,gibbons,30.0%,is,5.71%,was,4.29%
dr,thomas,6.67%,bartholomew,5.0%,h,5.0%
lewis,and,9.24%,was,5.88%,a,4.2%
mrs,harper,10.76%,still,10.31%,mott,6.28%
jones,and,18.57%,was,7.14%,mary,4.29%
alias,john,12.88%,wm,9.2%,william,7.36%
robert,was,9.68%,and,6.45%,had,5.65%
jackson,and,16.44%,isaac,5.48%,afterwards,4.11%
davis,and,11.67%,was,8.33%,a,6.67%
arrived,at,11.98%,from,11.52%,in,10.14%
city,of,19.66%,and,8.81%,i,6.1%
richmond,va,11.5%,and,10.0%,to,4.5%
bound,to,42.62%,with,16.39%,for,9.84%
hearts,of,19.64%,were,12.5%,to,8.93%
full,of,25.16%,black,6.92%,well,4.4%
joy,and,18.46%,of,7.69%,he,7.69%
anxious,to,54.84%,for,8.06%,about,8.06%
joseph,c,17.07%,was,14.63%,and,9.76%
hundred,dollars,46.29%,and,24.45%,miles,6.55%
dollars,for,10.6%,to,8.28%,in,7.95%
trader,and,6.67%,hall,5.33%,in,5.33%
young,man,22.74%,men,8.79%,master,6.46%
spirit,of,36.28%,and,6.19%,which,5.31%
edward,was,6.94%,d,5.56%,morgan,4.17%
james,jackson,7.2%,was,6.82%,henry,6.82%
thousand,dollars,44.44%,and,3.7%,thanks,3.7%
reward,ran,18.38%,of,14.71%,offered,8.09%
offered,for,22.22%,to,11.11%,by,9.72%
five,years,24.78%,dollars,9.22%,feet,8.07%
jail,so,12.99%,and,9.09%,in,9.09%
sale,of,24.29%,and,7.14%,he,5.71%
fifteen,years,18.46%,hundred,16.92%,head,6.15%
north,carolina,28.72%,and,9.74%,star,5.13%
carolina,and,16.0%,money,4.0%,by,4.0%
money,to,15.98%,and,10.5%,for,5.48%
george,was,11.35%,and,8.11%,washington,3.24%
express,the,14.29%,office,8.93%,to,8.93%
single,young,6.25%,man,6.25%,day,4.69%
month,and,7.79%,but,6.49%,of,5.19%
meeting,of,16.28%,house,10.47%,and,4.65%
widow,lady,13.73%,of,9.8%,woman,9.8%
late,hour,6.41%,hon,5.13%,in,5.13%
mistress,was,13.9%,and,6.78%,he,4.41%
isaac,and,11.69%,t,10.39%,was,10.39%
petersburg,va,31.03%,and,12.07%,touching,3.45%
thomas,was,5.26%,and,3.95%,johnson,3.29%
williams,and,13.11%,the,8.2%,henry,6.56%
mary,ann,13.56%,elizabeth,6.78%,ellen,6.78%
elizabeth,parker,7.89%,and,6.58%,brown,6.58%
wife,and,26.95%,was,6.74%,in,3.52%
ann,maria,18.39%,and,16.09%,was,8.05%
baltimore,and,12.04%,county,9.95%,sun,4.19%
david,the,9.26%,smith,7.41%,jones,5.56%
harriet,tubman,17.57%,was,9.46%,and,8.11%
several,years,12.06%,days,11.35%,times,7.09%
different,times,11.76%,places,8.82%,owners,7.35%
smith,and,11.34%,was,6.19%,who,5.15%
sarah,ann,14.29%,jane,7.94%,and,7.94%
child,of,5.77%,in,5.77%,and,5.13%
american,slavery,12.82%,anti,12.82%,hotel,6.41%
blood,in,12.71%,and,11.02%,was,7.63%
vessel,and,11.54%,shall,7.69%,as,5.77%
prepared,to,66.67%,for,12.28%,and,3.51%
under,the,44.75%,his,6.63%,a,5.16%
rather,than,19.5%,a,7.55%,of,4.4%
letter,from,19.92%,to,12.5%,of,5.08%
care,of,56.49%,for,6.49%,and,6.49%
girl,of,13.48%,who,8.99%,and,7.87%
husband,and,21.47%,of,5.65%,had,4.52%
left,his,15.66%,in,7.03%,the,6.63%
three,years,18.54%,children,8.96%,times,4.38%
daily,for,4.49%,in,4.49%,press,4.49%
family,and,10.68%,of,9.06%,was,4.21%
christian,and,5.88%,but,4.41%,wolves,2.94%
canada,and,10.53%,he,5.95%,west,3.66%
per,month,30.65%,annum,27.42%,steamer,8.06%
boat,and,16.38%,the,6.03%,was,5.17%
officers,of,13.21%,on,5.66%,with,5.66%
joe,wright,6.9%,to,6.9%,and,6.9%
virginia,and,13.25%,he,6.62%,maryland,3.97%
delaware,and,7.69%,he,6.73%,where,4.81%
son,of,21.0%,in,8.0%,and,8.0%
sam,was,14.81%,had,12.35%,and,4.94%
deep,interest,30.36%,and,8.93%,impression,7.14%
south,and,7.87%,carolina,5.56%,i,4.63%
negro,man,26.67%,trader,17.33%,men,8.0%
hotel,and,11.54%,in,9.62%,the,7.69%
liberty,and,13.04%,to,10.87%,of,5.98%
jim,had,13.73%,was,11.76%,who,5.88%
bill,of,19.3%,and,12.28%,paul,5.26%
water,and,19.64%,fugitive,7.14%,by,5.36%
fugitive,slave,28.45%,slaves,12.5%,from,8.62%
love,to,35.36%,of,18.23%,and,7.18%
off,the,13.58%,to,9.81%,and,6.42%
follows,toronto,10.96%,st,9.59%,i,5.48%
county,maryland,15.67%,md,12.31%,and,6.34%
md,the,8.33%,he,7.14%,where,4.76%
might,be,28.37%,have,13.47%,not,5.44%
enough,to,57.87%,for,7.61%,of,3.05%
half,of,10.0%,a,10.0%,the,4.17%
holder,in,9.8%,and,7.84%,who,5.88%
nine,years,25.32%,months,12.66%,hundred,6.33%
gone,to,19.18%,on,5.48%,they,5.48%
board,the,20.63%,of,15.87%,and,7.94%
part,of,71.1%,in,8.26%,with,2.75%
justice,and,17.28%,of,17.28%,to,12.35%
persons,who,9.63%,in,7.41%,and,6.67%
services,of,18.33%,in,11.67%,were,8.33%
body,and,15.28%,of,15.28%,in,6.94%
twelve,hundred,15.25%,years,15.25%,miles,13.56%
fled,from,57.89%,to,6.58%,he,5.26%
new,york,36.43%,castle,7.56%,orleans,6.87%
able,to,73.21%,bodied,13.39%,and,4.46%
near,the,21.52%,kin,5.7%,to,3.16%
esq,a,20.34%,and,8.47%,of,6.78%
district,of,25.35%,attorney,11.27%,aforesaid,11.27%
case,of,19.4%,and,6.9%,was,5.17%
home,and,10.05%,with,8.47%,to,7.94%
woman,and,12.13%,of,6.89%,with,5.9%
vigilance,committee,88.07%,of,4.59%,as,1.83%
who,had,14.62%,was,11.59%,were,6.74%
suffered,severely,12.9%,much,9.68%,in,6.45%
died,in,22.86%,i,8.57%,leaving,7.14%
perhaps,the,7.14%,you,6.12%,it,6.12%
could,not,23.84%,be,13.49%,get,4.3%
whose,name,9.89%,names,4.4%,family,2.2%
poor,fellow,8.77%,slave,7.46%,and,5.26%
noble,hearted,8.82%,and,7.35%,deeds,5.88%
except,the,18.48%,in,10.87%,that,9.78%
question,of,16.46%,i,3.8%,is,3.8%
whether,he,9.78%,or,9.78%,they,8.7%
oppressed,and,11.94%,go,8.96%,in,7.46%
chance,to,22.03%,of,15.25%,for,13.56%
pennsylvania,and,12.68%,anti,9.15%,freeman,5.63%
story,of,23.68%,was,9.65%,and,4.39%
away,from,21.4%,and,5.35%,in,5.02%
boy,and,8.03%,he,5.84%,was,5.84%
compelled,to,90.91%,him,5.19%,attention,1.3%
mind,to,13.04%,that,12.65%,and,7.51%
alone,for,9.62%,in,5.77%,of,5.77%
doing,well,13.16%,so,7.89%,a,5.26%
amount,of,48.44%,to,7.81%,required,3.12%
named,john,6.19%,in,5.31%,was,3.54%
time,to,6.13%,and,6.03%,he,5.93%
further,enacted,8.26%,to,6.42%,light,3.67%
save,the,15.62%,his,10.94%,him,6.25%
end,of,47.37%,and,6.58%,in,6.58%
purpose,of,35.29%,to,11.76%,and,7.35%
towards,the,15.25%,canada,13.56%,her,6.78%
effect,that,18.29%,the,14.63%,of,12.2%
circumstances,the,10.34%,of,10.34%,which,6.9%
aided,in,21.67%,him,13.33%,by,13.33%
become,of,19.67%,a,16.39%,the,6.56%
last,night,6.94%,week,3.89%,evening,3.33%
too,much,15.85%,late,4.07%,young,3.66%
remember,me,18.31%,that,11.27%,the,9.86%
traveling,north,8.77%,he,8.77%,with,7.02%
miles,from,28.57%,to,6.49%,distant,6.49%
almost,to,5.93%,without,3.39%,incredible,3.39%
man,of,11.56%,and,8.42%,who,6.27%
during,the,50.0%,his,10.29%,this,8.09%
finally,he,9.26%,the,7.41%,reached,5.56%
notwithstanding,the,31.37%,all,17.65%,her,13.73%
feel,that,14.84%,as,7.03%,the,5.47%
especially,in,13.4%,as,11.34%,when,7.22%
seemed,to,39.2%,almost,4.0%,as,3.2%
fear,of,34.15%,that,14.63%,and,4.88%
know,that,14.51%,how,7.72%,what,6.79%
law,and,11.96%,of,11.41%,in,5.98%
humanity,and,18.99%,will,5.06%,to,5.06%
right,to,19.72%,of,7.04%,and,5.63%
amongst,the,38.46%,them,13.46%,those,5.77%
pay,the,15.84%,for,11.88%,a,11.88%
go,to,28.7%,back,6.48%,with,4.63%
desired,to,36.36%,haven,9.09%,and,5.45%
see,the,13.11%,her,7.69%,him,6.84%
yet,he,12.57%,i,12.04%,to,4.19%
idea,of,53.7%,that,26.85%,was,2.78%
considered,a,8.11%,the,8.11%,to,5.41%
told,him,20.67%,me,17.79%,them,8.17%
either,of,23.46%,to,8.64%,case,4.94%
lives,in,23.33%,and,13.33%,at,6.67%
short,time,29.73%,while,14.41%,of,6.31%
occasion,to,15.58%,for,7.79%,when,7.79%
sense,of,33.85%,and,9.23%,to,9.23%
rest,of,18.42%,and,9.21%,for,5.26%
between,the,19.54%,them,10.34%,three,4.6%
said,that,16.86%,he,6.52%,to,6.23%
you,will,8.76%,and,5.94%,to,4.75%
cannot,be,16.15%,but,5.38%,say,5.38%
your,family,6.83%,letter,5.97%,city,3.75%
come,to,17.54%,on,5.61%,in,5.61%
laws,of,48.81%,and,7.14%,were,4.76%
soul,of,9.68%,and,9.68%,is,6.45%
friend,of,13.18%,and,5.91%,i,5.45%
anything,for,12.17%,to,11.3%,else,7.83%
return,to,29.87%,of,12.99%,from,6.49%
situation,of,16.36%,and,9.09%,in,5.45%
concerned,in,13.56%,for,6.78%,and,5.08%
failed,to,39.62%,the,9.43%,of,7.55%
against,the,29.35%,him,7.96%,his,6.47%
indeed,he,18.49%,it,10.27%,the,8.9%
stood,by,10.34%,in,8.62%,high,6.9%
concluded,to,44.44%,that,41.41%,he,2.02%
say,that,28.28%,to,12.3%,he,5.33%
nothing,more,11.66%,of,10.31%,but,7.62%
also,a,8.01%,the,3.88%,to,3.88%
hour,of,33.06%,and,5.65%,arrived,5.65%
far,as,32.57%,from,14.86%,south,4.57%
ready,to,41.76%,for,10.99%,and,7.69%
looked,upon,15.04%,as,9.73%,at,8.85%
should,be,24.51%,not,9.19%,have,8.64%
give,my,14.8%,me,10.27%,the,6.34%
certain,that,13.64%,other,4.55%,others,3.03%
etc,and,6.86%,the,5.14%,i,4.57%
send,them,14.91%,me,14.47%,it,9.21%
doubt,but,14.49%,the,7.25%,they,5.8%
returned,to,40.58%,and,10.14%,the,4.35%
willing,to,83.53%,and,3.53%,however,1.18%
scarcely,had,13.43%,less,5.97%,a,5.97%
sympathy,and,17.82%,with,12.87%,in,8.91%
once,more,6.51%,or,5.33%,and,3.55%
start,for,16.07%,and,10.71%,with,8.93%
sisters,and,20.16%,in,8.87%,all,5.65%
did,not,48.86%,he,6.63%,you,4.36%
human,beings,12.77%,nature,9.57%,race,7.45%
nature,of,16.39%,was,6.56%,and,6.56%
though,he,20.0%,i,8.65%,the,6.49%
faithful,to,14.29%,and,9.52%,servant,4.76%
look,out,20.0%,for,12.73%,after,8.18%
usual,manner,11.76%,aid,5.88%,way,5.88%
weeks,before,12.79%,ago,11.63%,in,5.81%
labors,in,19.67%,of,16.39%,for,9.84%
none,but,16.67%,of,16.67%,the,8.33%
leaving,the,14.29%,her,8.93%,his,8.04%
simply,to,14.67%,because,14.67%,by,5.33%
sum,of,43.14%,to,5.88%,and,3.92%
course,of,9.47%,he,8.42%,the,7.37%
safely,in,14.06%,and,7.81%,to,7.81%
use,of,21.35%,his,10.11%,to,8.99%
thought,that,20.47%,of,16.78%,it,5.37%
reaching,canada,16.98%,the,16.98%,philadelphia,11.32%
southern,market,12.07%,states,10.34%,city,6.9%
