word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
her,of,11.37%,to,7.15%,with,5.14%
four,twenty,16.73%,and,8.95%,the,6.23%
little,a,36.62%,but,9.58%,the,6.2%
faith,his,12.36%,the,12.36%,no,8.99%
god,of,17.86%,that,9.69%,thank,8.16%
an,of,7.37%,was,6.6%,as,4.84%
desire,the,16.22%,strong,9.46%,his,6.76%
be,to,34.51%,would,10.6%,will,8.74%
free,a,22.3%,be,14.63%,the,6.47%
she,that,12.31%,as,4.58%,and,3.4%
prison,the,40.62%,in,33.33%,into,5.21%
house,the,27.6%,prison,8.47%,his,7.65%
succeeded,he,22.54%,and,15.49%,she,9.86%
through,pass,4.56%,passed,4.23%,and,3.58%
aid,to,23.2%,the,8.84%,material,6.63%
reach,to,38.27%,the,12.35%,not,7.41%
state,the,40.61%,free,9.39%,this,9.12%
here,arrived,3.86%,is,3.64%,come,2.05%
had,he,26.71%,she,8.88%,they,6.17%
old,the,24.24%,years,15.38%,his,12.82%
slave,the,27.34%,a,21.13%,fugitive,7.19%
names,the,34.25%,their,13.7%,whose,10.96%
found,be,17.32%,he,13.65%,was,7.35%
this,in,16.32%,of,13.66%,to,4.57%
was,he,20.74%,it,8.89%,she,7.2%
work,to,21.45%,the,11.18%,at,4.83%
however,not,4.2%,was,3.0%,he,2.7%
hardly,could,15.94%,is,8.7%,was,8.7%
months,three,9.15%,six,9.15%,two,7.75%
passed,had,17.8%,he,10.17%,has,5.93%
hunters,slave,67.21%,the,14.75%,man,9.84%
them,of,12.59%,with,6.16%,for,6.03%
where,place,4.82%,and,3.07%,philadelphia,2.19%
they,that,11.64%,as,5.59%,and,4.09%
those,of,26.87%,to,8.5%,in,6.8%
days,few,19.66%,three,7.69%,several,6.84%
all,of,6.85%,in,5.88%,and,5.73%
power,slave,14.15%,the,13.21%,his,9.43%
hands,the,45.34%,his,11.44%,their,6.78%
great,a,28.27%,the,16.67%,with,6.12%
other,the,19.58%,and,10.56%,any,10.17%
than,more,21.25%,rather,4.95%,better,3.99%
without,and,4.62%,not,4.0%,them,3.08%
judge,the,22.89%,of,8.43%,by,6.02%
back,go,8.71%,wrote,5.81%,the,4.98%
yoke,the,77.33%,every,6.67%,his,5.33%
again,and,7.96%,him,6.19%,them,4.87%
resolved,he,37.27%,and,7.27%,they,5.45%
never,had,16.45%,i,9.02%,he,8.49%
wanted,he,29.58%,i,12.68%,she,8.45%
another,to,8.5%,and,6.5%,of,6.0%
opportunity,the,26.67%,an,17.5%,this,15.0%
few,a,67.0%,these,11.22%,but,4.62%
after,and,5.7%,soon,4.53%,that,1.85%
being,of,14.89%,from,4.9%,after,3.33%
carried,and,33.9%,be,15.25%,being,11.86%
two,and,10.46%,the,8.74%,twenty,5.96%
took,he,19.42%,and,10.07%,she,5.4%
heart,his,17.05%,my,13.07%,the,12.5%
hand,to,16.03%,the,10.97%,his,10.55%
trial,the,31.51%,a,9.59%,his,6.85%
success,the,16.39%,of,11.48%,with,8.2%
although,and,10.3%,that,3.03%,him,1.82%
sad,the,27.27%,this,12.12%,a,9.09%
whom,to,18.03%,of,9.86%,with,8.5%
leave,to,64.22%,will,4.59%,not,3.67%
behind,left,37.1%,leave,11.29%,children,6.45%
while,great,5.57%,and,5.04%,short,4.24%
boys,two,23.21%,the,21.43%,little,17.86%
what,of,6.45%,know,4.73%,and,4.3%
do,to,31.75%,i,10.53%,could,6.14%
over,all,2.3%,passed,1.97%,came,1.97%
forty,about,29.21%,and,11.24%,was,6.74%
knew,he,26.67%,i,10.0%,they,10.0%
it,that,6.81%,as,3.36%,of,2.97%
about,was,17.81%,is,6.0%,of,2.59%
lost,be,13.51%,the,8.11%,he,6.76%
came,he,14.29%,i,6.74%,they,5.66%
answer,an,18.35%,in,13.76%,to,12.84%
until,contented,2.43%,wait,2.43%,and,1.94%
one,and,6.5%,of,6.1%,in,3.81%
turned,he,12.96%,and,9.26%,they,7.41%
up,made,10.97%,given,2.19%,him,2.19%
nearly,for,9.59%,of,9.59%,was,8.22%
fifty,and,31.71%,about,19.51%,of,6.1%
age,of,81.65%,the,7.68%,his,1.87%
long,a,19.54%,so,11.4%,the,6.84%
best,the,46.5%,my,7.01%,as,5.1%
find,to,39.13%,may,14.78%,will,8.7%
out,hired,5.75%,took,3.51%,him,3.37%
he,that,13.58%,as,3.71%,and,2.81%
into,fell,3.47%,brought,3.2%,carried,3.2%
own,his,42.9%,her,15.12%,their,10.19%
brother,a,17.0%,his,17.0%,my,15.0%
writer,the,90.32%,a,3.23%,baltimore,1.61%
heard,i,15.29%,had,14.71%,have,12.94%
before,years,4.29%,long,3.14%,time,2.64%
much,so,15.52%,as,9.75%,very,9.57%
less,much,9.28%,the,6.19%,no,5.15%
seen,be,22.47%,have,20.22%,had,14.04%
known,well,20.59%,was,10.29%,made,8.33%
began,he,22.58%,i,9.68%,she,6.45%
which,in,7.75%,of,5.73%,by,3.95%
me,to,13.9%,for,6.48%,let,6.38%
previous,years,20.29%,the,20.29%,time,8.7%
matter,the,54.72%,a,11.32%,this,8.81%
looking,good,16.92%,likely,10.77%,in,4.1%
now,is,9.98%,i,5.84%,and,5.6%
these,of,20.39%,in,6.21%,that,3.88%
light,the,20.0%,a,9.63%,of,4.44%
i,that,7.8%,and,5.47%,but,3.39%
am,i,95.99%,and,1.87%,but,0.8%
more,no,8.15%,the,7.3%,a,6.44%
believe,to,27.06%,i,23.53%,not,10.59%
ago,years,48.0%,days,17.33%,weeks,13.33%
are,they,12.45%,we,12.3%,you,7.96%
day,the,13.79%,one,10.34%,a,9.2%
quite,was,19.92%,and,7.63%,age,6.36%
times,three,11.6%,the,8.29%,hard,6.63%
testimony,the,23.08%,his,9.23%,her,7.69%
since,ever,6.13%,years,6.13%,time,6.13%
first,the,52.01%,at,12.36%,was,3.16%
book,the,24.22%,record,16.41%,this,8.59%
read,to,26.4%,could,11.2%,be,7.2%
friends,the,13.74%,his,9.95%,of,9.48%
have,i,29.18%,to,10.3%,would,10.13%
been,had,50.4%,have,17.11%,has,10.54%
on,him,1.97%,was,1.84%,them,1.63%
any,of,9.23%,in,7.81%,at,5.26%
would,he,20.21%,i,9.07%,it,6.86%
may,it,13.56%,you,8.32%,i,7.41%
hope,i,37.16%,and,11.11%,the,7.66%
always,was,15.19%,had,14.56%,i,6.33%
self,and,22.58%,of,16.13%,my,11.29%
its,of,18.27%,in,13.0%,to,7.12%
moment,a,48.61%,the,11.11%,this,9.72%
believed,he,30.36%,and,8.93%,who,7.14%
ever,than,8.63%,as,7.19%,had,6.83%
made,was,8.41%,well,7.63%,be,7.32%
class,this,16.22%,first,14.86%,the,12.16%
country,the,38.64%,this,21.02%,our,5.11%
small,a,38.71%,two,7.26%,the,5.65%
will,i,15.87%,you,15.38%,it,5.95%
put,to,21.33%,and,10.0%,be,8.67%
knowledge,a,9.88%,the,8.64%,of,8.64%
can,i,19.81%,you,17.18%,they,6.68%
people,colored,27.13%,the,17.83%,white,6.98%
colored,the,29.02%,a,19.17%,of,4.92%
men,colored,8.81%,the,8.37%,of,7.93%
very,a,22.83%,was,9.06%,the,5.12%
respect,this,14.29%,every,13.1%,to,8.33%
even,not,11.22%,and,9.27%,that,3.9%
box,the,38.54%,a,15.62%,henry,11.46%
well,as,16.33%,very,7.21%,and,5.71%
good,a,20.49%,the,11.63%,of,5.21%
manner,the,18.7%,a,11.38%,usual,6.5%
interesting,an,8.46%,and,7.69%,very,6.92%
if,and,8.79%,as,6.04%,that,5.83%
is,it,20.55%,he,7.84%,there,6.05%
asked,was,12.05%,i,10.84%,he,9.64%
how,know,6.23%,and,5.24%,see,4.49%
such,of,13.47%,in,6.22%,to,4.84%
cases,in,11.27%,such,9.86%,of,8.45%
women,and,20.0%,men,13.0%,the,12.0%
education,of,17.91%,an,16.42%,his,8.96%
property,the,23.66%,of,18.32%,his,17.56%
must,i,18.25%,he,16.35%,you,9.89%
nor,master,2.27%,mistress,2.27%,counsel,1.52%
like,would,12.81%,not,4.55%,should,4.13%
need,you,8.33%,of,8.33%,in,8.33%
past,the,30.19%,half,7.55%,months,7.55%
condition,the,21.82%,his,17.27%,a,8.18%
get,to,42.82%,could,9.84%,can,6.91%
allowed,been,17.14%,not,14.29%,was,13.33%
world,the,66.25%,this,20.0%,outside,2.5%
suffering,of,19.79%,the,13.54%,and,9.38%
called,was,18.27%,so,12.18%,be,7.11%
upon,called,7.74%,looked,3.56%,light,1.46%
pass,to,46.43%,a,21.43%,his,3.57%
interest,the,14.1%,deep,10.9%,of,10.26%
same,the,96.69%,this,1.65%,that,0.55%
true,a,17.6%,is,11.2%,the,10.4%
history,the,28.77%,a,6.85%,our,5.48%
when,and,6.48%,but,3.36%,time,1.99%
every,in,22.66%,of,9.71%,on,3.96%
abolitionists,the,27.94%,of,11.76%,many,2.94%
fugitives,the,40.64%,of,12.79%,for,4.11%
better,had,16.11%,the,9.44%,do,8.89%
felt,he,29.46%,she,7.36%,and,6.2%
wm,mr,14.61%,alias,8.43%,friend,8.43%
brown,john,10.16%,mr,10.16%,a,6.95%
rev,the,38.89%,from,9.26%,by,5.56%
gave,he,16.99%,and,11.17%,i,6.31%
evidence,the,20.37%,of,9.26%,gave,7.41%
cause,the,54.04%,slavery,7.35%,good,2.57%
fellow,a,19.83%,his,18.1%,poor,17.24%
room,the,18.18%,no,14.14%,court,9.09%
met,he,13.58%,i,9.88%,have,8.64%
needed,was,14.04%,the,7.02%,he,7.02%
thus,and,12.98%,was,4.91%,having,2.81%
large,a,40.91%,very,7.39%,the,6.25%
dark,a,24.89%,of,9.95%,the,9.5%
required,was,19.18%,been,10.96%,be,9.59%
direction,the,29.31%,this,24.14%,every,10.34%
likely,very,16.9%,be,15.49%,most,15.49%
soon,as,30.42%,was,10.68%,he,3.56%
high,inches,22.93%,feet,14.01%,a,10.83%
character,the,19.3%,his,12.28%,of,10.53%
possible,as,44.53%,if,15.62%,is,5.47%
make,to,59.54%,would,7.12%,and,4.84%
face,his,22.09%,the,19.77%,to,11.63%
present,at,40.72%,the,20.96%,to,5.39%
public,the,30.77%,a,12.5%,of,11.54%
therefore,he,9.93%,was,7.28%,and,5.3%
reason,the,20.59%,his,8.82%,some,7.84%
peter,of,16.67%,and,6.25%,brother,4.17%
hall,john,14.81%,romulus,7.41%,trader,7.41%
henry,john,7.63%,and,5.93%,william,5.37%
jane,of,8.45%,sarah,7.04%,susan,5.63%
johnson,jane,16.35%,henry,11.54%,thomas,4.81%
escaping,in,19.15%,before,13.83%,for,7.45%
twenty,about,25.0%,was,13.72%,of,9.73%
eight,twenty,24.37%,or,7.56%,of,5.88%
maryland,from,28.91%,in,16.41%,county,16.41%
river,the,48.39%,tennessee,6.45%,ohio,4.84%
night,the,13.64%,last,10.33%,saturday,7.85%
norfolk,from,34.19%,in,23.93%,of,15.38%
captain,the,43.48%,a,6.52%,to,3.62%
maria,ann,31.37%,and,9.8%,anna,9.8%
wright,william,49.02%,joe,7.84%,mr,7.84%
john,of,8.43%,and,5.81%,to,4.68%
hill,h,22.06%,henry,14.71%,mrs,8.82%
cars,the,81.82%,passenger,3.64%,of,1.82%
lady,a,28.92%,the,15.66%,young,10.84%
master's,his,54.17%,their,9.72%,the,9.72%
carriage,the,33.33%,a,25.4%,and,11.11%
six,twenty,14.29%,about,9.52%,of,7.41%
samuel,of,7.27%,and,5.45%,by,3.64%
ten,of,9.02%,for,8.2%,about,6.56%
having,of,13.78%,for,5.41%,after,5.14%
passengers,these,15.29%,the,14.01%,road,10.83%
ellen,and,42.62%,mary,13.11%,frances,8.2%
white,the,20.18%,a,17.54%,for,3.95%
charles,and,7.22%,of,4.64%,to,3.09%
living,a,8.65%,was,7.03%,of,4.86%
block,auction,94.2%,with,2.9%,the,2.9%
him,to,7.57%,for,6.02%,with,5.87%
seven,twenty,24.43%,for,6.87%,and,6.11%
heavy,a,25.42%,the,13.56%,pretty,5.08%
arrival,his,13.23%,their,11.64%,the,8.47%
party,the,30.57%,this,21.66%,a,11.46%
station,the,27.12%,philadelphia,16.95%,road,11.86%
masters,their,35.8%,young,11.11%,your,7.41%
h,john,25.51%,william,9.18%,wm,9.18%
lewis,dr,3.94%,r,3.15%,mr,3.15%
dr,the,12.64%,of,12.09%,by,7.69%
anna,grace,25.49%,friend,5.88%,wife,3.92%
mrs,of,11.22%,to,11.22%,and,8.84%
thomas,of,8.91%,and,8.1%,from,6.07%
secreted,was,16.67%,be,7.58%,passengers,6.06%
richmond,from,27.4%,in,18.26%,of,16.89%
jones,mr,12.5%,robert,8.93%,thomas,5.36%
alias,brown,4.32%,henry,3.6%,wm,2.88%
robert,and,8.4%,alias,6.11%,to,5.34%
jackson,james,28.79%,andrew,9.09%,robert,7.58%
brothers,two,16.23%,three,13.64%,his,7.79%
arrived,he,8.91%,they,7.43%,i,6.93%
anthony,but,7.69%,alias,5.77%,mr,5.77%
city,the,41.0%,this,21.0%,your,7.33%
bound,as,14.75%,felt,11.48%,was,11.48%
isaac,and,9.57%,of,8.51%,jackson,4.26%
full,a,16.77%,the,6.21%,is,5.59%
joy,with,19.05%,of,11.11%,the,9.52%
anxious,very,26.23%,so,8.2%,was,8.2%
joseph,of,13.08%,and,5.61%,mrs,4.67%
hundred,one,36.84%,two,11.4%,five,9.65%
dollars,hundred,36.05%,thousand,12.24%,five,10.88%
trader,the,35.53%,a,23.68%,negro,17.11%
spirit,the,38.05%,a,5.31%,his,5.31%
edward,of,6.02%,and,4.82%,james,4.82%
james,of,8.7%,and,6.69%,said,5.69%
thousand,one,34.15%,a,17.07%,two,12.2%
reward,dollars,20.18%,above,18.35%,a,13.76%
offered,reward,15.07%,was,12.33%,been,6.85%
five,twenty,24.19%,about,7.96%,thirty,7.08%
jail,in,24.68%,the,20.78%,dover,7.79%
mary,wife,10.77%,and,9.23%,mrs,4.62%
sale,the,28.99%,for,21.74%,of,10.14%
child,and,26.06%,her,12.12%,one,11.52%
fifteen,of,28.79%,was,6.06%,and,4.55%
north,the,36.13%,in,6.81%,of,6.28%
carolina,north,70.89%,south,15.19%,from,2.53%
money,the,20.55%,of,10.05%,in,5.02%
george,of,7.07%,and,5.05%,by,3.54%
daniel,of,11.96%,by,5.43%,and,5.43%
express,to,28.57%,the,16.07%,by,14.29%
single,a,67.19%,one,6.25%,this,4.69%
month,per,22.89%,one,19.28%,a,19.28%
meeting,the,16.67%,a,13.1%,public,8.33%
late,the,32.05%,of,15.38%,too,12.82%
virginia,from,26.09%,in,20.5%,of,14.29%
mistress,his,21.96%,her,20.27%,and,12.84%
petersburg,from,22.81%,in,17.54%,to,12.28%
elizabeth,and,17.39%,mary,8.7%,sarah,3.26%
wife,his,48.06%,my,12.24%,and,10.15%
ann,mary,15.38%,sarah,8.65%,harriet,5.77%
baltimore,in,23.2%,from,20.1%,of,13.92%
david,alias,12.31%,of,10.77%,that,6.15%
harriet,wife,12.63%,and,10.53%,daughter,4.21%
several,for,15.71%,of,7.14%,and,6.43%
different,from,16.18%,a,10.29%,at,10.29%
smith,john,14.81%,mr,13.58%,of,7.41%
sarah,and,8.06%,washington,3.23%,miss,3.23%
american,the,53.25%,of,14.29%,national,6.49%
blood,the,11.4%,unmixed,9.65%,of,7.89%
richard,and,20.37%,of,9.26%,by,5.56%
vessel,the,30.19%,a,24.53%,said,11.32%
prepared,was,28.57%,not,12.5%,were,8.93%
under,was,2.39%,and,2.2%,came,1.28%
rather,was,10.13%,or,7.59%,would,6.96%
letter,a,22.08%,the,10.62%,this,10.4%
care,the,20.92%,take,18.95%,my,3.92%
young,a,20.1%,the,15.98%,his,5.41%
girl,the,18.6%,little,13.95%,a,10.47%
husband,her,49.16%,the,17.32%,a,7.26%
left,he,23.9%,i,12.65%,and,4.62%
three,and,11.55%,twenty,9.45%,or,8.19%
daily,the,10.11%,were,8.99%,was,7.87%
family,the,21.5%,his,16.94%,your,13.03%
canada,to,33.85%,in,26.55%,for,10.18%
boat,the,51.3%,a,11.3%,his,5.22%
officers,the,43.64%,of,7.27%,police,3.64%
joe,and,10.0%,for,5.0%,to,5.0%
delaware,of,19.05%,from,16.19%,in,9.52%
son,his,16.98%,the,16.98%,a,11.32%
sam,of,3.7%,uncle,2.47%,longer,2.47%
va,norfolk,24.53%,richmond,21.7%,petersburg,16.98%
b,captain,13.56%,william,6.78%,wm,6.78%
deep,a,29.63%,in,7.41%,the,7.41%
south,the,53.46%,sold,7.83%,and,3.69%
negro,a,26.39%,my,13.89%,the,11.11%
liberty,of,22.04%,his,10.75%,for,10.75%
jim,of,8.77%,death,3.51%,and,3.51%
bill,slave,19.3%,the,14.04%,a,5.26%
water,the,21.43%,of,16.07%,salt,10.71%
fugitive,the,41.2%,a,15.45%,such,6.01%
love,my,16.11%,the,12.22%,brotherly,7.22%
off,got,4.83%,him,4.46%,them,4.09%
follows,as,92.68%,canada,2.44%,and,1.22%
md,county,40.24%,co,14.63%,cambridge,8.54%
might,he,18.16%,they,7.2%,it,6.92%
enough,long,5.53%,well,4.52%,good,3.02%
half,a,28.57%,one,9.24%,about,5.88%
holder,slave,98.04%,stock,1.96%
nine,twenty,13.92%,about,8.86%,thirty,7.59%
gone,had,32.88%,have,16.44%,was,15.07%
board,on,57.81%,for,4.69%,my,3.12%
part,the,26.03%,a,9.59%,that,5.48%
justice,of,17.44%,chief,13.95%,from,9.3%
persons,the,11.85%,of,8.89%,or,5.93%
services,his,33.9%,the,16.95%,their,11.86%
county,chester,14.71%,baltimore,7.98%,the,7.14%
body,the,23.94%,that,11.27%,his,8.45%
twelve,of,17.54%,about,12.28%,or,7.02%
fled,he,41.61%,had,6.71%,she,4.7%
new,in,15.79%,to,13.0%,the,10.84%
able,be,29.09%,not,10.91%,been,9.09%
near,lived,10.81%,from,10.27%,living,8.11%
district,the,40.0%,and,12.86%,states,7.14%
case,the,41.81%,this,14.22%,a,4.74%
home,at,12.04%,from,9.95%,the,7.85%
woman,a,21.04%,the,14.24%,young,7.44%
vigilance,the,78.7%,philadelphia,3.7%,your,2.78%
who,those,6.97%,man,5.74%,one,3.77%
suffered,had,37.1%,he,12.9%,have,6.45%
died,he,23.88%,and,10.45%,she,8.96%
perhaps,and,14.14%,but,4.04%,may,3.03%
could,he,30.49%,they,9.58%,i,8.76%
whose,in,6.9%,and,5.75%,for,4.6%
poor,the,34.03%,a,10.5%,his,4.62%
noble,his,17.14%,the,15.71%,and,12.86%
except,well,3.16%,and,3.16%,me,2.11%
question,the,50.65%,a,7.79%,in,3.9%
whether,know,8.7%,and,5.43%,me,4.35%
oppressed,the,68.66%,and,7.46%,had,4.48%
chance,a,20.0%,no,13.33%,any,13.33%
pennsylvania,the,22.86%,of,20.71%,in,15.71%
story,the,27.68%,his,24.11%,this,4.46%
away,ran,17.28%,get,6.98%,running,5.98%
boy,a,19.29%,the,15.0%,little,13.57%
compelled,was,32.47%,been,16.88%,were,12.99%
mind,his,35.92%,of,13.88%,my,9.8%
alone,was,5.88%,which,3.92%,one,3.92%
doing,so,14.78%,was,13.04%,of,10.43%
amount,the,31.25%,this,10.94%,great,7.81%
named,man,26.32%,above,17.29%,was,8.27%
time,the,19.56%,same,9.08%,this,7.58%
further,no,11.11%,it,8.33%,and,6.48%
save,to,50.0%,soul,3.12%,not,3.12%
end,the,50.0%,this,9.21%,an,5.26%
purpose,the,34.78%,that,10.14%,of,8.7%
towards,till,3.39%,felt,3.39%,step,3.39%
effect,the,31.33%,to,16.87%,into,10.84%
circumstances,the,27.27%,and,6.82%,under,5.68%
aided,was,15.25%,who,10.17%,and,6.78%
become,had,40.98%,to,14.75%,has,14.75%
last,the,35.56%,at,7.78%,his,3.89%
too,was,15.38%,not,5.26%,he,4.45%
remember,to,22.39%,will,10.45%,i,5.97%
traveling,in,17.54%,for,8.77%,of,7.02%
miles,five,11.49%,hundred,10.14%,of,6.08%
almost,and,6.03%,were,6.03%,was,5.17%
man,a,23.94%,the,9.93%,young,7.8%
during,that,3.82%,her,3.05%,away,2.29%
finally,and,28.85%,she,7.69%,was,3.85%
feel,i,19.53%,to,17.97%,not,10.94%
especially,and,16.67%,ways,2.08%,were,2.08%
seemed,it,19.51%,he,15.45%,and,7.32%
fear,i,18.07%,the,15.66%,for,13.25%
know,to,24.46%,i,15.6%,me,12.84%
law,the,33.33%,slave,20.97%,in,9.68%
humanity,of,51.25%,and,13.75%,for,5.0%
right,the,24.07%,a,11.57%,all,6.02%
amongst,and,5.88%,were,3.92%,land,3.92%
pay,to,49.09%,will,8.18%,would,6.36%
go,to,51.39%,and,9.29%,would,5.57%
desired,the,24.07%,he,20.37%,and,5.56%
see,to,55.52%,and,5.95%,not,5.67%
yet,and,10.58%,as,8.47%,not,7.94%
idea,the,55.66%,an,6.6%,some,5.66%
considered,was,21.62%,he,20.27%,be,10.81%
told,i,13.73%,and,11.27%,was,8.82%
either,of,9.76%,in,8.54%,for,3.66%
lives,their,31.67%,he,11.67%,who,8.33%
short,a,54.05%,in,8.11%,very,4.5%
occasion,the,24.36%,this,15.38%,one,12.82%
sense,common,23.08%,good,13.85%,a,6.15%
rest,the,55.26%,no,9.21%,to,6.58%
between,place,5.43%,difference,4.35%,existed,3.26%
said,he,16.53%,the,14.85%,and,5.46%
you,to,9.64%,if,8.22%,that,4.48%
cannot,i,36.72%,we,7.03%,you,6.25%
your,to,10.02%,of,8.66%,in,7.13%
come,to,29.37%,had,8.74%,would,4.9%
laws,the,48.19%,said,15.66%,slave,6.02%
soul,the,14.52%,my,11.29%,human,8.06%
friend,a,16.99%,dear,12.26%,my,9.03%
anything,heard,8.77%,do,8.77%,or,7.02%
return,to,32.05%,his,17.95%,the,12.82%
situation,the,20.0%,this,16.36%,a,9.09%
concerned,all,31.67%,were,15.0%,was,13.33%
failed,have,16.98%,but,15.09%,never,15.09%
against,testimony,2.44%,war,2.44%,protest,2.44%
indeed,and,5.48%,was,4.79%,him,3.42%
stood,he,17.54%,and,8.77%,they,7.02%
concluded,he,37.76%,they,9.18%,and,6.12%
say,to,48.61%,i,3.98%,not,3.98%
nothing,for,10.86%,that,7.69%,have,5.88%
also,was,17.51%,and,11.14%,he,6.37%
hour,the,31.45%,an,20.16%,this,4.84%
far,so,24.57%,as,17.71%,not,9.71%
ready,was,19.1%,were,8.99%,always,7.87%
looked,he,16.96%,and,8.93%,was,5.36%
should,i,17.28%,he,14.16%,they,7.65%
give,to,33.53%,will,12.46%,would,5.64%
certain,a,30.0%,not,8.57%,from,5.71%
etc,etc,3.98%,escape,2.84%,education,2.84%
send,to,43.81%,will,8.41%,please,6.64%
doubt,no,47.83%,to,11.59%,of,5.8%
returned,and,15.15%,he,13.64%,i,7.58%
willing,was,29.41%,be,15.29%,not,10.59%
scarcely,could,14.93%,had,10.45%,was,5.97%
sympathy,and,13.86%,of,8.91%,much,5.94%
once,at,42.69%,was,2.92%,had,2.92%
start,to,53.57%,would,10.71%,a,8.93%
sisters,and,22.76%,two,21.14%,three,13.82%
did,he,22.24%,i,8.51%,they,5.8%
human,of,29.79%,the,17.02%,in,6.38%
nature,human,14.75%,the,14.75%,a,11.48%
though,as,16.76%,and,7.26%,but,2.23%
faithful,a,12.5%,most,9.38%,his,9.38%
look,to,38.74%,the,7.21%,will,3.6%
usual,the,54.41%,as,20.59%,their,4.41%
weeks,three,20.99%,two,18.52%,few,11.11%
labors,his,20.0%,and,15.0%,your,8.33%
none,and,7.04%,but,5.63%,to,4.23%
leaving,before,12.28%,for,11.4%,in,9.65%
simply,but,12.0%,was,12.0%,is,5.33%
sum,the,35.85%,this,9.43%,a,7.55%
course,of,61.58%,the,8.95%,his,5.79%
safely,arrived,15.75%,was,10.24%,could,3.94%
use,to,34.83%,the,10.11%,no,6.74%
thought,he,16.04%,i,11.26%,the,10.92%
reaching,on,25.93%,before,14.81%,in,14.81%
southern,the,33.9%,a,10.17%,of,10.17%
given,be,11.66%,was,11.66%,had,9.2%
direct,to,12.99%,please,9.09%,a,9.09%
