word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
again,and,5.23%,to,4.96%,the,3.86%
latter,had,7.14%,was,4.29%,to,4.29%
alas,said,10.34%,i,9.2%,alas,6.9%
most,profound,2.14%,agreeable,1.9%,anxious,1.43%
manner,of,20.27%,in,10.81%,that,6.08%
after,the,17.56%,having,12.63%,a,8.99%
long,as,10.42%,and,8.14%,time,6.51%
talk,of,39.29%,to,14.29%,over,7.14%
mind,that,7.62%,and,7.62%,to,7.17%
hours,passed,7.0%,before,7.0%,he,6.0%
afterwards,the,33.77%,a,9.09%,he,9.09%
service,and,8.16%,of,8.16%,you,7.14%
rest,of,27.62%,the,5.71%,he,3.81%
up,the,14.67%,to,13.14%,and,8.57%
thirty,five,13.73%,six,11.76%,years,9.8%
six,months,14.93%,millions,9.7%,years,8.21%
bring,me,13.19%,you,9.89%,him,9.89%
honor,of,32.8%,to,9.14%,you,3.76%
worth,while,8.62%,a,8.62%,more,6.9%
while,the,21.85%,he,8.96%,i,6.44%
added,he,18.1%,to,11.21%,the,9.48%
smile,of,10.34%,and,8.37%,i,6.4%
make,a,13.12%,me,7.61%,the,5.77%
against,the,39.46%,him,6.73%,a,5.38%
years,of,16.74%,old,8.79%,i,6.28%
die,of,10.67%,in,7.33%,i,5.33%
bed,and,19.11%,the,5.73%,of,5.73%
last,night,5.23%,four,3.59%,three,3.27%
else,to,8.7%,and,7.25%,said,5.8%
appeared,to,33.18%,in,7.11%,at,5.69%
more,than,18.0%,and,4.19%,to,3.95%
moment,the,8.9%,when,8.38%,he,6.28%
are,you,12.24%,not,5.51%,the,3.71%
old,man,46.39%,servant,4.44%,and,3.61%
must,be,18.82%,have,16.03%,not,4.88%
way,of,12.17%,to,10.65%,and,7.98%
would,have,20.02%,be,18.52%,not,10.47%
since,the,14.74%,you,11.86%,i,11.54%
assure,you,83.12%,himself,5.19%,me,3.9%
sound,of,49.14%,was,6.9%,and,4.31%
my,dear,9.98%,father,6.34%,mother,2.96%
word,of,11.69%,and,6.49%,to,5.63%
francs,for,6.47%,a,6.15%,in,5.83%
they,were,12.7%,are,9.05%,had,7.53%
just,now,13.57%,as,9.97%,left,4.43%
passing,in,21.54%,the,12.31%,through,9.23%
round,the,22.22%,and,14.81%,his,12.04%
order,to,47.19%,that,10.67%,of,7.87%
almost,immediately,5.76%,to,4.94%,as,3.7%
now,i,6.55%,said,3.54%,that,3.41%
here,is,14.41%,i,7.76%,and,7.1%
your,excellency,7.84%,father,3.92%,own,2.19%
coming,to,13.92%,and,7.59%,in,6.33%
wait,for,25.0%,a,10.19%,and,5.56%
second,time,14.2%,act,4.32%,floor,3.09%
seized,the,26.87%,his,16.42%,with,10.45%
done,so,6.22%,to,5.26%,for,4.78%
going,to,56.54%,on,8.44%,out,2.53%
conversation,and,8.91%,with,7.92%,which,5.94%
came,to,29.52%,from,6.17%,and,6.17%
age,of,17.39%,and,10.14%,he,7.25%
countenance,of,18.0%,and,10.0%,which,4.0%
position,of,11.29%,in,11.29%,as,8.06%
them,to,9.74%,and,6.92%,in,3.46%
well,said,10.8%,then,7.97%,as,6.92%
heard,the,16.18%,a,7.35%,and,6.76%
first,time,11.09%,to,4.51%,and,3.2%
seen,him,10.38%,the,9.0%,in,6.23%
became,a,8.59%,pale,7.03%,more,6.25%
seems,to,51.14%,that,5.68%,as,4.55%
understand,that,12.29%,me,8.47%,you,7.63%
business,of,15.62%,with,9.38%,he,6.25%
require,a,10.34%,to,6.9%,for,5.17%
anyone,else,11.01%,to,7.34%,should,6.42%
yes,i,10.12%,said,8.6%,but,5.77%
scarcely,had,12.4%,know,4.65%,was,3.1%
body,and,13.75%,of,12.5%,in,3.75%
without,any,6.88%,the,5.47%,a,4.45%
us,to,4.92%,go,4.36%,and,3.79%
lose,a,12.99%,the,9.09%,sight,9.09%
day,and,6.24%,of,5.57%,the,4.9%
half,past,15.69%,an,11.76%,a,7.06%
instead,of,99.27%,this,0.73%
making,a,21.05%,the,7.37%,any,7.37%
taking,the,26.17%,a,10.28%,his,7.48%
good,fortune,6.47%,fellow,4.73%,bye,3.48%
am,not,9.47%,i,5.4%,going,3.96%
hope,you,11.73%,of,8.02%,that,6.17%
pleasure,of,24.47%,and,7.45%,to,5.32%
nothing,to,11.92%,but,10.62%,more,9.33%
let,us,39.39%,me,20.2%,him,7.42%
go,to,15.44%,and,14.22%,on,11.27%
ran,to,23.94%,down,11.27%,through,9.86%
through,the,49.02%,which,6.86%,a,6.54%
continued,the,32.23%,to,18.01%,he,7.58%
post,chaise,22.64%,horses,15.09%,and,7.55%
spite,of,96.1%,on,1.3%,his,1.3%
presence,of,44.87%,as,5.13%,and,3.85%
until,the,21.55%,he,15.52%,his,6.03%
himself,in,7.75%,on,5.62%,to,5.02%
upon,the,23.78%,his,9.96%,my,5.49%
fact,that,13.19%,is,12.09%,of,8.79%
should,be,17.17%,have,10.87%,not,6.93%
true,said,15.57%,but,8.38%,that,7.78%
full,of,39.84%,speed,3.25%,well,3.25%
brow,and,15.71%,as,5.71%,the,4.29%
step,and,10.23%,of,6.82%,mother,6.82%
wished,to,71.56%,for,9.17%,it,3.67%
stopped,at,26.67%,the,8.33%,to,5.0%
do,you,34.64%,not,29.72%,so,4.69%
know,that,8.57%,what,7.22%,the,7.1%
dying,man,19.3%,with,10.53%,he,5.26%
looked,at,42.86%,around,9.32%,upon,7.45%
around,him,22.93%,the,17.83%,his,6.37%
suddenly,the,7.69%,he,6.84%,a,6.84%
emperor,he,7.41%,of,7.41%,had,5.56%
very,well,8.66%,good,4.26%,much,3.82%
far,as,28.87%,from,15.46%,more,6.19%
sight,of,65.6%,and,4.0%,to,3.2%
entered,the,35.68%,and,6.64%,his,5.39%
apartment,and,11.25%,with,7.5%,he,5.0%
spoke,to,18.29%,of,13.41%,just,8.54%
say,that,15.03%,to,7.34%,you,5.59%
about,to,29.53%,the,9.4%,it,7.61%
time,to,12.45%,he,6.29%,the,6.01%
course,of,27.0%,i,7.0%,you,5.0%
taken,place,9.57%,the,8.51%,to,6.38%
her,eyes,3.08%,and,2.65%,to,2.49%
believe,that,13.6%,me,12.72%,it,8.33%
told,you,38.26%,me,23.48%,him,8.26%
only,to,6.44%,a,5.05%,the,3.54%
served,as,14.52%,to,12.9%,in,11.29%
same,time,14.16%,moment,3.6%,thing,3.15%
tell,you,37.36%,me,34.95%,him,5.05%
tears,and,12.05%,in,8.43%,which,4.82%
follow,me,15.94%,the,11.59%,you,10.14%
although,i,15.32%,he,9.68%,the,8.87%
known,to,13.46%,that,7.69%,in,5.77%
might,be,22.1%,have,20.17%,not,8.01%
even,the,10.78%,to,6.89%,in,5.69%
merely,a,8.0%,the,8.0%,to,4.0%
went,to,28.22%,out,13.24%,on,10.8%
appears,to,38.6%,that,12.28%,and,3.51%
given,to,14.01%,you,8.92%,by,8.92%
better,than,19.87%,to,8.97%,for,6.41%
saying,that,11.11%,to,11.11%,a,9.09%
letter,from,9.57%,of,7.83%,and,7.39%
besides,the,15.83%,you,9.35%,i,6.47%
care,of,20.22%,to,11.24%,and,6.74%
leave,me,16.54%,the,12.03%,you,10.9%
red,and,13.58%,handkerchief,8.64%,silk,4.94%
close,to,38.71%,the,8.06%,of,8.06%
door,of,10.19%,and,9.06%,opened,6.42%
open,the,13.46%,and,10.26%,door,4.49%
give,me,19.44%,you,16.3%,him,7.84%
speak,to,24.46%,of,11.59%,but,3.86%
beg,of,31.58%,you,14.04%,your,12.28%
subject,of,21.79%,i,6.41%,but,5.13%
mistaken,the,11.48%,there,6.56%,in,6.56%
free,to,14.63%,and,12.2%,from,10.98%
other,and,5.62%,side,3.96%,he,2.92%
papers,and,10.0%,which,10.0%,of,4.29%
sent,for,27.05%,to,20.49%,me,5.74%
whom,i,20.4%,he,13.6%,you,13.1%
right,to,15.98%,hand,12.33%,of,7.76%
can,you,7.05%,i,5.9%,be,4.19%
really,said,3.73%,you,3.32%,i,3.32%
ask,you,18.03%,for,10.93%,me,9.29%
excuse,me,44.44%,my,9.88%,for,8.64%
visit,to,13.45%,the,7.56%,and,5.04%
though,he,11.27%,i,5.88%,you,5.88%
less,than,22.12%,terrible,1.92%,and,1.92%
quite,sure,8.52%,alone,4.93%,a,4.48%
knew,that,17.49%,the,8.74%,it,5.46%
keep,your,10.98%,up,8.54%,a,8.54%
little,of,3.15%,to,2.52%,door,1.58%
least,i,7.66%,a,6.31%,to,4.95%
during,the,51.72%,this,11.82%,which,11.33%
smiled,and,14.47%,sadly,7.89%,as,6.58%
doubt,the,8.53%,that,6.2%,it,5.43%
anything,to,12.59%,of,9.09%,that,4.9%
heaven,and,10.08%,with,6.72%,i,5.88%
shall,be,16.36%,i,8.35%,have,8.18%
myself,to,8.94%,and,7.62%,the,4.97%
paid,him,12.35%,no,8.64%,to,7.41%
pay,the,11.34%,a,10.31%,for,9.28%
than,the,11.81%,that,5.82%,to,5.49%
times,and,7.48%,the,7.48%,in,6.54%
news,of,25.0%,to,7.14%,i,5.36%
sometimes,he,4.11%,i,4.11%,but,4.11%
thing,i,9.71%,is,9.14%,to,7.43%
ought,to,71.95%,not,14.63%,at,2.44%
allow,me,36.61%,that,8.04%,him,7.14%
own,and,4.44%,account,3.55%,house,2.66%
want,of,16.15%,to,11.54%,a,6.92%
money,to,6.45%,and,4.52%,in,4.52%
months,ago,8.08%,i,8.08%,and,7.07%
away,the,12.38%,and,11.9%,in,5.71%
too,much,14.93%,late,6.6%,well,3.47%
before,the,19.53%,him,9.77%,he,6.45%
unable,to,96.23%,perhaps,1.89%,even,1.89%
married,her,8.62%,the,5.17%,in,5.17%
paris,and,12.45%,i,4.98%,to,4.56%
cannot,be,17.16%,help,3.92%,tell,3.43%
ready,to,37.86%,for,6.8%,and,5.83%
back,to,20.18%,and,8.52%,in,5.83%
pray,you,10.11%,do,7.87%,tell,5.62%
wishes,to,26.25%,of,18.75%,and,6.25%
heart,and,11.19%,of,6.72%,is,4.48%
call,on,11.21%,the,7.48%,me,6.54%
best,to,9.47%,friends,6.32%,thing,5.26%
exclaimed,the,22.6%,albert,6.16%,a,4.79%
thank,you,82.93%,god,6.1%,me,3.66%
name,of,26.22%,is,6.34%,was,5.48%
remain,in,20.39%,at,5.83%,here,5.83%
question,i,9.47%,of,6.32%,the,6.32%
mean,to,21.95%,that,12.2%,the,7.32%
never,mind,5.83%,been,4.9%,to,4.9%
enough,to,40.77%,for,6.92%,of,5.38%
minutes,after,12.59%,afterwards,9.63%,the,5.93%
longer,any,5.73%,in,4.46%,but,3.82%
use,of,48.86%,your,4.55%,his,4.55%
certainly,i,8.33%,not,7.74%,but,7.14%
present,and,7.35%,to,6.62%,at,5.15%
thousand,francs,47.94%,crowns,4.12%,livres,4.12%
thanks,to,32.35%,for,7.35%,said,5.88%
soon,as,23.74%,the,4.04%,be,3.03%
sat,down,53.57%,up,5.36%,looking,1.79%
work,in,7.95%,and,5.68%,of,5.68%
boat,was,11.94%,and,7.46%,which,4.48%
rapidly,as,8.93%,towards,7.14%,to,5.36%
possible,to,13.79%,that,7.76%,the,5.17%
midst,of,100.0%
mouth,of,17.31%,and,17.31%,to,7.69%
smiling,and,14.94%,i,6.9%,with,5.75%
followed,by,29.61%,him,19.74%,the,16.45%
morning,and,9.5%,the,6.7%,he,5.59%
street,and,12.73%,he,9.09%,was,9.09%
world,and,10.1%,i,4.33%,of,3.85%
behind,the,35.96%,him,14.04%,a,11.4%
also,a,7.41%,the,5.82%,that,4.76%
expression,of,46.38%,which,7.97%,that,4.35%
thus,the,7.35%,to,5.39%,he,3.92%
having,been,8.36%,the,2.89%,made,2.89%
took,the,21.98%,his,8.36%,a,8.05%
rue,de,42.11%,du,25.0%,saint,21.05%
staircase,and,12.82%,the,5.13%,which,5.13%
occupied,in,24.59%,by,22.95%,with,8.2%
yet,i,9.96%,you,5.34%,it,4.27%
chair,and,11.27%,but,4.23%,at,4.23%
trembling,and,15.38%,hand,9.62%,voice,7.69%
window,and,8.16%,in,8.16%,of,8.16%
felt,that,13.92%,the,13.92%,a,9.79%
arm,and,15.57%,of,14.75%,to,6.56%
voice,of,10.48%,and,8.06%,which,4.84%
uttered,a,43.64%,in,7.27%,these,6.36%
cry,of,35.53%,and,9.21%,which,5.26%
seeing,that,17.65%,the,12.75%,you,11.76%
arms,and,18.98%,of,9.49%,to,6.57%
pale,and,31.75%,as,6.88%,he,5.82%
ill,humor,7.23%,concealed,4.82%,and,4.82%
joy,and,17.24%,at,8.05%,the,5.75%
surprise,and,8.93%,you,7.14%,of,5.36%
feel,that,14.71%,as,7.84%,the,6.86%
dear,count,13.62%,fellow,8.41%,friend,7.25%
looking,at,29.32%,for,9.77%,on,4.51%
happy,and,13.39%,to,11.02%,you,4.72%
boy,i,8.33%,and,6.67%,said,5.0%
fortune,and,10.58%,of,6.25%,to,6.25%
happiness,of,14.74%,i,7.37%,was,6.32%
others,and,8.89%,but,4.44%,i,3.33%
knows,what,11.63%,that,11.63%,the,5.81%
seek,to,16.13%,for,9.68%,a,8.06%
dead,and,8.67%,body,6.94%,the,5.2%
place,in,11.7%,of,10.64%,and,7.09%
louis,xviii,41.05%,and,6.32%,xiv,4.21%
garden,and,12.5%,of,7.5%,in,5.0%
strength,to,19.28%,of,10.84%,and,10.84%
glass,of,25.95%,and,12.21%,but,4.58%
where,he,18.83%,the,13.45%,is,10.02%
need,not,29.41%,of,17.65%,to,7.35%
opened,the,23.89%,and,18.58%,his,9.73%
ago,and,10.71%,i,8.93%,to,7.14%
doing,so,28.79%,you,4.55%,said,4.55%
future,destiny,4.84%,prospects,4.84%,father,4.84%
send,for,27.12%,you,11.86%,me,8.47%
something,to,11.25%,of,10.62%,in,6.25%
table,and,11.45%,the,4.58%,was,4.58%
gold,and,27.55%,pieces,5.1%,i,4.08%
does,not,40.61%,he,11.35%,it,5.24%
tomorrow,morning,11.9%,i,11.9%,and,7.14%
many,years,7.1%,things,5.81%,of,5.16%
things,which,9.57%,are,7.83%,but,5.22%
obliged,to,90.38%,by,3.85%,them,1.92%
return,to,31.16%,for,5.58%,of,5.12%
able,to,92.39%,as,1.09%,so,1.09%
please,to,10.87%,you,5.43%,i,5.43%
servant,who,10.53%,to,6.14%,and,5.26%
alone,in,7.72%,and,6.56%,with,5.79%
hold,of,14.75%,your,11.48%,on,4.92%
comes,to,22.81%,from,17.54%,the,7.02%
lips,and,13.67%,of,9.35%,the,5.76%
held,the,11.86%,out,11.86%,in,11.02%
piece,of,62.5%,and,7.81%,but,3.12%
coat,and,21.82%,buttoned,10.91%,with,7.27%
white,and,8.04%,waistcoat,7.14%,teeth,6.25%
returned,to,24.85%,the,18.79%,monte,6.67%
reply,to,17.65%,that,10.29%,and,8.82%
gone,to,16.67%,out,6.67%,and,4.44%
met,with,18.06%,him,13.89%,the,8.33%
thought,of,13.18%,he,9.8%,it,7.43%
sure,of,20.83%,to,13.89%,i,9.72%
love,you,10.71%,and,9.18%,me,6.12%
because,i,17.96%,you,13.47%,he,10.61%
rich,and,17.95%,as,6.84%,enough,5.98%
glance,at,16.88%,around,9.09%,was,7.79%
mine,i,8.25%,and,7.22%,to,4.12%
case,i,16.38%,of,15.52%,it,5.17%
living,and,11.59%,in,5.8%,is,2.9%
means,of,43.05%,that,4.64%,replied,3.97%
offer,you,29.41%,him,10.29%,of,5.88%
offered,him,20.59%,to,19.12%,his,16.18%
kind,of,38.0%,to,10.0%,and,6.0%
astonishment,at,12.12%,the,7.58%,i,7.58%
cause,of,40.38%,to,7.69%,for,3.85%
understood,that,24.69%,the,18.52%,it,8.64%
friends,and,9.79%,of,4.9%,who,4.2%
wife,and,19.15%,of,6.38%,to,4.26%
girl,who,5.0%,and,4.44%,with,3.89%
concealed,in,14.93%,by,11.94%,from,8.96%
opinion,of,23.81%,that,9.52%,and,6.35%
women,of,18.33%,had,6.67%,are,5.0%
general,was,7.56%,of,5.04%,who,4.2%
certain,degree,8.54%,of,8.54%,that,7.32%
ever,since,7.57%,seen,4.32%,be,3.78%
confidence,in,26.92%,and,13.46%,of,11.54%
corner,of,64.47%,where,7.89%,and,5.26%
indeed,said,13.41%,i,9.2%,the,4.98%
promised,to,47.27%,him,9.09%,me,5.45%
banker,of,4.05%,to,4.05%,i,4.05%
easily,have,3.39%,be,3.39%,explained,3.39%
become,of,14.84%,a,7.74%,the,6.45%
speaking,to,24.05%,of,16.46%,in,6.33%
perhaps,you,8.68%,i,6.85%,he,5.02%
still,more,8.43%,the,3.37%,in,2.89%
yourself,and,9.36%,to,8.09%,my,4.26%
find,the,9.33%,a,8.89%,him,7.56%
accompanied,by,51.56%,him,17.19%,the,6.25%
suppose,that,16.0%,you,14.67%,it,12.0%
along,the,61.67%,a,5.0%,said,1.67%
quickly,and,13.21%,as,9.43%,to,3.77%
called,the,10.94%,out,9.38%,a,6.25%
pass,the,12.62%,through,12.62%,and,4.85%
wall,and,19.79%,he,6.25%,where,4.17%
spot,where,28.24%,from,4.71%,and,4.71%
mysterious,and,9.26%,personage,5.56%,host,3.7%
its,contents,2.34%,own,1.46%,place,1.46%
twelve,thousand,10.91%,hours,9.09%,or,7.27%
brought,him,12.14%,to,10.71%,up,7.14%
these,words,13.82%,two,6.73%,things,3.64%
singular,a,5.45%,man,5.45%,thing,3.64%
remained,in,14.75%,motionless,9.29%,silent,7.1%
country,and,10.71%,where,8.33%,house,8.33%
enter,the,23.81%,by,9.52%,a,6.35%
beautiful,and,7.37%,greek,7.37%,but,4.21%
within,the,16.47%,a,10.59%,reach,9.41%
floor,and,10.26%,of,10.26%,the,6.41%
earth,and,23.46%,but,7.41%,with,4.94%
foot,of,32.0%,in,12.0%,on,6.67%
blue,coat,11.59%,frock,8.7%,and,8.7%
seated,himself,23.88%,on,11.94%,in,8.96%
answered,the,33.98%,by,8.74%,monte,5.83%
life,and,9.69%,of,9.69%,to,5.62%
death,of,14.23%,and,5.99%,is,4.87%
brother,in,17.39%,who,8.7%,to,4.35%
forget,the,18.57%,that,14.29%,it,8.57%
liberty,to,15.71%,of,7.14%,for,5.71%
few,words,16.77%,minutes,14.37%,days,10.18%
year,and,9.64%,to,6.02%,he,4.82%
entirely,of,7.35%,at,5.88%,devoted,5.88%
together,and,10.61%,with,9.09%,in,6.06%
desire,to,45.74%,for,5.32%,of,4.26%
