word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
usual,the,23.53%,as,22.55%,his,20.59%
put,to,18.87%,and,7.55%,he,6.29%
off,cut,7.14%,carried,6.59%,set,5.49%
immediately,almost,12.07%,and,6.03%,was,5.17%
board,on,94.64%,chess,1.79%,side,1.79%
vessel,the,47.25%,a,12.09%,his,7.69%
between,difference,3.02%,placed,2.01%,situated,2.01%
to,me,2.24%,him,1.6%,you,1.44%
were,they,13.56%,you,12.34%,which,5.36%
covered,and,8.0%,was,8.0%,which,8.0%
with,and,3.03%,him,2.38%,filled,1.28%
it,is,4.06%,that,3.14%,of,3.0%
is,it,24.84%,he,8.37%,that,8.11%
always,is,11.06%,have,10.62%,are,6.64%
an,with,10.69%,of,8.69%,in,5.66%
marseilles,at,29.46%,of,21.43%,to,13.39%
come,to,7.84%,had,5.88%,come,5.69%
into,it,3.29%,fell,3.14%,him,2.39%
when,and,8.86%,moment,3.26%,but,3.16%
this,of,9.76%,at,7.09%,in,5.11%
like,you,4.97%,not,4.24%,should,3.22%
been,had,35.19%,have,31.08%,has,12.07%
old,the,52.8%,an,10.98%,years,4.91%
drew,he,26.73%,and,9.9%,then,4.95%
had,he,23.73%,i,7.7%,who,7.48%
passed,had,11.47%,he,6.45%,they,4.66%
which,in,6.57%,of,6.35%,and,4.16%
some,for,6.53%,of,6.38%,in,4.98%
has,he,21.38%,who,7.99%,it,4.97%
made,have,10.49%,had,7.05%,he,6.69%
approached,he,23.81%,and,12.7%,i,4.76%
under,from,3.02%,be,2.51%,served,2.01%
but,him,2.35%,me,2.27%,yes,1.91%
so,do,4.58%,and,4.23%,was,4.06%
that,and,4.28%,of,2.24%,so,1.97%
asked,he,6.19%,well,4.29%,you,3.81%
another,one,7.67%,of,5.92%,to,5.92%
what,and,6.76%,of,4.66%,but,4.02%
misfortune,the,20.27%,great,6.76%,any,6.76%
could,he,25.13%,i,14.41%,who,4.69%
have,i,27.11%,you,16.69%,would,7.52%
happened,has,26.92%,had,23.08%,have,10.26%
however,which,6.29%,had,3.14%,was,2.52%
those,of,20.74%,to,7.1%,and,4.55%
saw,he,34.03%,i,17.01%,and,11.34%
if,as,16.28%,and,8.92%,that,4.5%
any,without,7.04%,in,5.18%,of,4.97%
was,it,15.99%,he,13.66%,i,7.09%
not,do,13.36%,did,9.28%,is,7.78%
herself,threw,6.12%,for,4.08%,raised,4.08%
she,that,8.39%,said,5.8%,as,4.39%
down,sat,10.17%,sit,9.15%,and,4.75%
all,of,8.04%,with,4.68%,at,4.37%
being,of,25.65%,without,7.14%,from,4.55%
already,have,19.89%,had,17.74%,was,6.99%
standing,was,26.67%,remained,11.67%,now,5.0%
side,the,24.09%,other,13.87%,one,10.22%
who,man,8.86%,and,7.27%,those,5.0%
entrance,the,48.08%,his,11.54%,an,5.77%
young,the,67.22%,a,9.66%,two,3.94%
man,young,26.7%,a,22.83%,old,12.93%
eye,his,25.41%,the,22.13%,her,4.92%
watched,had,12.96%,have,9.26%,and,7.41%
every,in,8.51%,and,4.96%,of,4.61%
repeated,she,5.13%,he,3.85%,yes,3.85%
each,at,13.55%,to,6.54%,of,5.14%
among,are,6.17%,and,3.7%,time,2.47%
much,so,34.66%,as,12.14%,too,9.49%
he,that,6.2%,said,4.76%,and,4.49%
did,i,16.36%,he,12.94%,what,5.55%
arrival,the,38.46%,his,23.08%,your,13.46%
small,a,60.26%,the,17.95%,two,3.85%
be,to,26.8%,will,12.43%,would,9.8%
reached,he,16.85%,had,11.24%,they,10.11%
person,the,28.14%,a,14.57%,in,6.53%
left,had,13.6%,the,9.33%,he,7.73%
his,of,11.12%,in,8.0%,to,6.07%
over,passed,6.6%,watch,4.16%,all,3.18%
fine,a,30.68%,the,12.5%,very,6.82%
fellow,dear,24.37%,good,15.97%,poor,8.4%
or,two,5.59%,five,2.88%,three,2.47%
twenty,and,19.28%,of,9.64%,for,6.63%
black,a,14.75%,in,9.84%,with,8.2%
eyes,his,43.76%,her,12.26%,the,9.94%
hair,his,27.45%,black,14.71%,her,9.8%
dark,the,21.62%,a,20.27%,was,6.76%
whole,the,71.6%,his,6.79%,a,5.56%
appearance,the,22.47%,his,13.48%,an,4.49%
men,young,21.79%,two,12.39%,the,9.4%
accustomed,was,15.28%,been,11.11%,am,5.56%
their,of,12.12%,in,8.91%,to,6.96%
ah,you,4.06%,it,2.9%,him,2.32%
you,do,7.52%,to,4.35%,if,3.62%
matter,the,59.09%,no,10.91%,a,10.0%
why,and,8.56%,but,4.7%,is,3.31%
such,in,9.33%,of,8.22%,with,7.11%
air,the,33.08%,an,27.82%,fresh,2.26%
great,a,31.32%,the,8.19%,of,7.12%
m,of,8.37%,to,6.64%,and,4.72%
me,to,12.73%,tell,5.72%,for,4.93%
lost,have,14.77%,had,8.72%,was,6.71%
our,of,20.34%,in,7.51%,to,6.05%
captain,the,39.31%,a,6.21%,be,4.14%
inquired,he,9.16%,i,3.82%,she,3.05%
i,and,6.14%,that,5.84%,but,3.3%
think,i,37.16%,you,23.72%,not,9.05%
head,his,54.75%,the,14.56%,her,11.71%
poor,the,28.24%,my,14.5%,a,11.07%
him,to,11.73%,with,3.42%,for,3.21%
worthy,the,30.43%,a,13.04%,my,10.14%
died,he,17.72%,had,8.86%,have,8.86%
fell,he,17.01%,and,10.2%,she,7.48%
sea,the,63.46%,to,9.62%,at,3.85%
no,have,5.45%,is,5.11%,was,4.36%
sir,you,6.29%,yes,6.12%,me,4.37%
then,and,14.52%,well,4.71%,he,2.98%
turning,then,27.0%,and,8.0%,was,5.0%
said,he,6.65%,sir,4.4%,well,3.21%
there,that,4.84%,is,4.5%,and,3.34%
take,to,30.21%,will,8.29%,not,5.35%
hands,his,31.72%,the,15.67%,her,10.45%
once,at,35.44%,than,4.22%,had,3.38%
eight,or,23.08%,at,15.38%,past,6.41%
ten,at,8.74%,for,7.77%,about,6.31%
gave,he,17.44%,and,9.88%,i,8.14%
see,to,27.26%,you,20.58%,i,11.13%
orders,his,13.95%,the,11.63%,your,11.63%
turned,he,17.24%,and,9.77%,had,6.32%
again,you,5.9%,he,5.06%,and,3.65%
how,and,6.84%,but,6.62%,know,6.2%
latter,the,95.59%,this,2.94%,these,1.47%
conversation,the,40.78%,this,8.74%,of,7.77%
most,the,49.05%,a,11.85%,and,4.74%
manner,the,15.65%,a,11.56%,and,6.8%
after,and,7.22%,day,3.94%,days,3.72%
long,a,21.5%,so,17.59%,how,6.51%
talk,to,21.05%,us,19.3%,you,15.79%
mind,his,29.95%,never,11.52%,the,10.14%
hours,two,28.28%,four,11.11%,three,8.08%
afterwards,minutes,15.85%,hour,9.76%,hours,7.32%
we,as,6.01%,that,6.01%,and,5.63%
service,your,17.17%,the,16.16%,a,12.12%
rest,the,66.04%,to,7.55%,at,3.77%
up,made,3.58%,make,3.01%,himself,2.45%
thirty,and,15.69%,a,7.84%,the,7.84%
six,or,22.07%,of,6.21%,for,4.83%
bring,to,24.42%,will,15.12%,not,11.63%
honor,the,38.5%,of,22.46%,my,12.3%
worth,is,28.79%,was,12.12%,be,7.58%
while,and,3.5%,that,2.43%,hand,1.89%
added,he,25.38%,she,3.85%,and,3.85%
smile,a,37.07%,to,6.83%,the,3.41%
make,to,45.48%,will,7.18%,not,6.12%
against,leaning,2.6%,leaned,2.6%,himself,2.6%
years,ten,13.99%,five,9.47%,twenty,8.64%
die,to,32.03%,not,8.5%,i,7.19%
bed,the,33.12%,his,18.18%,to,9.74%
last,the,49.01%,at,15.46%,a,4.93%
else,anyone,17.65%,nothing,16.18%,anything,8.82%
appeared,he,7.73%,which,7.18%,it,7.18%
more,no,6.63%,the,5.26%,and,5.01%
moment,a,34.59%,this,21.8%,the,20.3%
are,you,37.41%,we,8.18%,they,7.0%
must,you,23.47%,i,22.74%,we,8.3%
way,the,20.6%,his,10.86%,this,5.99%
would,he,14.67%,it,11.55%,i,9.72%
since,and,6.46%,ever,4.76%,but,3.4%
assure,i,61.84%,to,14.47%,can,14.47%
sound,the,50.86%,no,5.17%,a,4.31%
my,of,9.25%,in,6.04%,to,3.85%
word,a,29.29%,my,16.32%,the,9.62%
they,that,8.64%,as,6.68%,and,5.03%
just,had,21.11%,have,13.06%,has,8.06%
passing,was,34.92%,and,7.94%,in,7.94%
round,turned,16.67%,turning,6.48%,the,3.7%
order,in,59.32%,the,11.3%,an,6.78%
let,to,7.22%,and,6.11%,but,5.0%
almost,and,7.73%,an,6.87%,the,6.01%
now,and,9.56%,just,6.59%,was,3.9%
here,and,3.92%,you,3.92%,been,3.23%
your,of,10.54%,in,6.15%,to,5.45%
wait,to,29.91%,not,10.28%,will,8.41%
second,the,44.58%,a,38.55%,this,6.02%
seized,he,8.77%,and,7.02%,count,7.02%
done,have,29.44%,be,12.15%,had,11.21%
going,was,15.19%,am,13.92%,is,13.08%
came,he,13.95%,i,12.56%,who,6.05%
towards,turned,8.99%,turning,8.15%,advanced,4.78%
age,of,31.88%,the,17.39%,your,10.14%
countenance,his,27.78%,the,13.33%,her,8.89%
position,his,15.0%,my,11.67%,the,11.67%
them,of,7.06%,to,5.55%,with,3.4%
well,as,8.55%,very,6.47%,is,3.18%
heard,he,12.76%,was,12.17%,have,9.2%
us,let,29.0%,to,7.34%,with,4.14%
first,the,55.89%,at,6.27%,his,4.18%
seen,have,27.3%,had,16.38%,be,11.6%
became,i,9.57%,he,6.09%,face,5.22%
replied,sir,7.39%,yes,6.52%,madame,3.91%
seems,it,52.87%,which,4.6%,he,3.45%
say,to,26.83%,you,16.72%,i,9.93%
understand,you,23.93%,i,17.52%,not,17.52%
business,the,18.75%,his,10.94%,important,4.69%
friend,my,27.38%,a,15.77%,his,8.63%
require,i,23.73%,you,16.95%,would,8.47%
anyone,to,16.82%,of,6.54%,if,6.54%
yes,yes,6.41%,oh,6.41%,ah,3.7%
scarcely,had,14.52%,could,12.9%,i,7.26%
body,the,30.77%,dead,15.38%,his,14.1%
without,and,7.68%,but,3.2%,him,2.77%
caused,had,13.21%,which,13.21%,have,11.32%
lose,to,37.97%,not,16.46%,will,6.33%
day,the,26.04%,one,12.47%,next,8.32%
half,a,11.24%,at,6.43%,the,5.62%
making,of,22.83%,was,9.78%,in,6.52%
taking,and,17.89%,then,6.32%,without,6.32%
duty,your,21.57%,my,19.61%,a,17.65%
good,a,16.5%,the,11.5%,my,9.75%
am,i,91.46%,and,1.44%,who,1.32%
hope,i,36.42%,to,8.02%,of,7.41%
pleasure,the,30.85%,with,9.57%,at,5.32%
nothing,have,6.4%,is,5.07%,had,4.8%
answered,you,4.62%,yes,4.62%,not,3.85%
go,to,18.69%,will,11.11%,us,5.81%
ran,and,12.7%,he,9.52%,she,7.94%
through,passed,8.06%,pass,4.19%,way,3.23%
post,the,30.19%,a,18.87%,his,16.98%
spite,in,92.21%,who,1.3%,judge,1.3%
presence,the,37.84%,his,24.32%,your,8.11%
until,waited,5.93%,him,4.24%,wait,4.24%
himself,to,4.72%,found,4.57%,threw,3.78%
upon,looked,4.82%,look,2.81%,depend,2.41%
fact,in,46.43%,the,40.48%,a,3.57%
should,i,35.78%,he,8.66%,you,7.03%
true,is,25.75%,ah,6.59%,be,4.79%
full,at,8.13%,the,7.32%,a,6.5%
step,a,20.22%,every,7.87%,the,7.87%
wished,he,25.74%,i,18.81%,you,10.89%
stopped,carriage,14.29%,and,13.33%,he,11.43%
do,i,17.7%,to,11.74%,you,8.76%
know,you,31.94%,i,21.58%,not,15.41%
dying,the,22.03%,was,11.86%,his,8.47%
around,looked,19.35%,turned,7.74%,glance,4.52%
drawing,the,41.05%,and,7.37%,then,3.16%
suddenly,then,8.11%,when,8.11%,was,4.5%
emperor,the,73.21%,an,3.57%,ex,3.57%
very,a,14.5%,is,10.95%,the,10.95%
far,so,30.21%,as,16.67%,how,4.17%
sight,the,39.02%,lost,8.94%,first,5.69%
entered,he,14.88%,had,12.56%,and,6.05%
spoke,he,34.62%,i,17.95%,you,12.82%
about,was,15.43%,is,4.13%,am,3.48%
time,this,12.05%,the,9.56%,same,8.73%
course,of,41.0%,the,23.0%,their,8.0%
taken,had,29.32%,have,15.18%,has,8.38%
her,of,8.9%,to,8.13%,in,5.04%
believe,i,32.59%,to,12.05%,you,10.27%
told,i,21.78%,have,9.78%,he,9.33%
only,the,9.94%,not,7.48%,was,6.58%
father,my,35.56%,your,13.9%,his,12.45%
served,which,11.67%,had,10.0%,have,8.33%
same,the,96.9%,that,1.55%,this,0.67%
cried,he,9.43%,me,3.37%,sir,3.37%
tell,to,18.46%,i,13.19%,will,10.33%
tears,with,19.05%,the,14.29%,in,11.9%
continued,he,6.32%,and,4.74%,yes,3.16%
right,are,20.91%,the,20.91%,his,8.64%
follow,to,36.11%,will,11.11%,and,9.72%
known,well,18.69%,have,16.82%,was,4.67%
might,he,16.43%,i,10.76%,it,7.93%
even,not,15.29%,and,9.17%,or,5.5%
merely,is,13.51%,i,8.11%,you,5.41%
coming,was,13.75%,the,7.5%,is,7.5%
went,he,24.9%,and,12.65%,i,6.72%
appears,it,46.3%,he,11.11%,who,3.7%
given,have,19.5%,had,16.98%,was,10.69%
dear,my,76.17%,oh,1.47%,the,0.98%
better,the,20.51%,a,8.33%,be,5.77%
saying,so,11.32%,was,7.55%,without,7.55%
letter,the,42.48%,a,26.99%,this,12.39%
besides,and,10.85%,him,3.88%,had,2.33%
care,take,22.47%,the,11.24%,i,7.87%
speaking,was,10.98%,were,9.76%,without,7.32%
leave,to,23.68%,you,9.02%,i,8.27%
red,a,20.99%,the,16.05%,with,7.41%
close,to,12.9%,the,8.06%,be,6.45%
door,the,76.32%,a,3.95%,his,1.88%
open,to,14.19%,the,10.32%,an,5.16%
give,to,29.87%,will,13.31%,i,7.14%
speak,to,36.91%,you,11.16%,not,7.73%
beg,i,71.93%,to,10.53%,me,3.51%
subject,the,70.89%,that,7.59%,a,3.8%
mistaken,are,28.57%,not,20.63%,be,9.52%
returned,and,7.27%,he,7.27%,had,4.65%
free,be,9.64%,is,8.43%,to,6.02%
other,the,48.47%,each,15.27%,any,8.55%
papers,the,38.57%,of,11.43%,these,7.14%
sent,he,11.5%,you,7.96%,had,7.08%
whom,to,17.82%,of,11.44%,with,5.59%
can,i,28.86%,you,18.24%,we,6.21%
really,you,12.29%,is,8.9%,i,7.2%
ask,to,36.67%,i,12.78%,you,8.89%
excuse,to,14.1%,an,14.1%,will,8.97%
visit,to,18.26%,a,16.52%,this,7.83%
though,as,46.73%,even,3.02%,that,2.01%
less,the,8.82%,no,8.82%,in,8.82%
knew,he,26.19%,i,14.29%,you,11.9%
keep,to,42.5%,you,10.0%,will,10.0%
little,a,30.7%,the,20.89%,so,5.38%
least,at,72.86%,the,26.67%,it,0.48%
during,and,6.7%,that,3.09%,silence,3.09%
doubt,no,52.71%,i,6.2%,you,6.2%
anything,know,7.43%,for,6.76%,see,4.05%
heaven,to,25.2%,of,19.51%,towards,8.94%
shall,i,45.78%,we,14.86%,you,7.94%
myself,for,7.99%,to,4.47%,and,4.15%
paid,be,9.33%,i,9.33%,had,8.0%
pay,to,45.83%,you,8.33%,not,6.25%
than,more,23.66%,better,5.02%,less,3.73%
times,three,20.72%,several,14.41%,hundred,7.21%
news,the,32.14%,this,8.93%,good,7.14%
sometimes,and,9.59%,is,6.85%,which,4.11%
thing,one,21.47%,the,12.99%,a,12.99%
ought,i,26.25%,you,17.5%,he,10.0%
allow,to,19.27%,not,15.6%,you,11.01%
own,his,41.69%,my,21.87%,your,12.54%
want,you,34.65%,i,23.62%,not,7.09%
money,the,22.01%,of,14.47%,this,7.55%
months,three,36.63%,six,19.8%,two,11.88%
away,went,8.29%,died,5.53%,passed,5.53%
too,was,9.38%,is,7.99%,but,4.17%
before,day,2.87%,had,2.1%,but,2.1%
married,be,23.33%,he,6.67%,have,6.67%
paris,in,32.4%,to,18.0%,of,8.8%
quite,is,19.07%,was,8.37%,am,7.44%
cannot,i,42.27%,you,10.31%,we,7.22%
ready,was,13.33%,am,13.33%,be,11.43%
back,drew,10.76%,the,8.52%,fell,7.17%
pray,i,14.77%,and,11.36%,to,5.68%
wishes,your,12.86%,he,11.43%,the,11.43%
heart,his,25.48%,my,20.53%,the,16.73%
call,to,23.85%,you,14.68%,i,12.84%
best,the,55.21%,my,11.46%,your,5.21%
thank,i,25.93%,no,6.17%,to,6.17%
name,the,32.31%,his,14.15%,your,7.38%
remain,to,34.65%,will,8.91%,you,6.93%
question,the,24.73%,a,18.28%,in,10.75%
mean,you,52.8%,i,24.0%,not,5.6%
never,i,9.93%,had,9.46%,have,8.04%
enough,well,6.11%,rich,5.34%,simple,3.82%
stop,to,42.31%,will,5.77%,not,5.77%
minutes,ten,36.96%,five,25.36%,few,17.39%
longer,no,82.5%,any,6.25%,days,1.25%
use,the,25.29%,make,14.94%,to,12.64%
certainly,and,6.37%,i,3.82%,are,3.18%
present,the,27.01%,to,8.76%,at,7.3%
thousand,hundred,24.12%,a,20.6%,fifty,9.05%
thanks,thousand,7.69%,his,7.69%,and,6.15%
soon,as,24.34%,will,12.7%,he,7.94%
work,to,20.69%,the,12.64%,at,6.9%
boat,the,69.7%,fishing,7.58%,a,6.06%
rapidly,as,9.09%,passed,7.27%,moved,5.45%
possible,as,23.73%,it,21.19%,is,11.86%
midst,the,100.0%
mouth,his,40.38%,the,30.77%,her,9.62%
smiling,and,11.48%,count,9.84%,a,6.56%
followed,had,10.22%,and,6.57%,who,4.38%
morning,the,28.06%,this,23.47%,next,14.29%
street,the,72.73%,a,7.27%,famous,1.82%
world,the,76.06%,this,7.04%,parisian,3.76%
also,i,9.73%,but,8.65%,and,7.57%
expression,an,32.35%,the,16.91%,same,2.94%
thus,and,14.57%,was,4.02%,he,3.52%
having,after,20.07%,and,8.5%,for,6.8%
rue,the,88.64%,at,2.27%,in,2.27%
staircase,the,51.9%,back,8.86%,private,6.33%
occupied,was,11.11%,been,7.94%,now,6.35%
yet,and,30.63%,not,16.55%,but,2.11%
chair,a,44.59%,his,25.68%,her,8.11%
window,the,68.0%,a,10.0%,his,5.0%
felt,he,33.92%,i,12.87%,she,5.85%
arm,his,26.61%,the,24.77%,her,9.17%
voice,a,18.22%,the,11.02%,his,10.59%
behind,disappeared,5.36%,from,5.36%,concealed,4.46%
exclaimed,he,14.95%,she,6.19%,sir,4.12%
uttered,he,10.71%,man,7.14%,have,7.14%
cry,a,46.15%,the,15.38%,piercing,6.41%
seeing,of,24.21%,and,15.79%,on,8.42%
arms,his,38.93%,the,12.98%,her,9.92%
pale,turned,13.3%,turning,6.91%,the,5.85%
ill,an,4.76%,is,4.76%,his,4.76%
joy,of,30.68%,with,26.14%,and,3.41%
surprise,with,18.64%,of,13.56%,and,8.47%
feel,i,44.12%,you,10.78%,to,7.84%
instead,but,8.94%,and,8.13%,that,4.88%
looking,and,11.29%,was,8.06%,are,4.84%
happy,be,18.9%,so,7.09%,very,5.51%
boy,my,30.65%,the,19.35%,dear,16.13%
fortune,good,12.94%,his,11.44%,your,10.45%
happiness,the,20.21%,and,9.57%,of,6.38%
others,the,15.96%,of,11.7%,to,7.45%
knows,who,28.4%,he,20.99%,one,8.64%
seek,to,34.38%,not,15.62%,you,7.81%
dead,the,24.02%,is,16.76%,was,11.17%
place,the,14.44%,take,10.21%,a,7.04%
louis,said,13.27%,of,10.2%,a,7.14%
garden,the,72.36%,a,8.94%,little,4.07%
pass,to,30.19%,him,6.6%,will,5.66%
glass,a,27.48%,the,27.48%,his,6.87%
wine,of,30.77%,the,9.62%,more,7.69%
where,and,7.71%,spot,6.17%,place,2.83%
need,i,20.59%,we,14.71%,no,8.82%
opened,door,16.35%,was,8.65%,he,8.17%
francs,thousand,60.39%,hundred,15.58%,twenty,4.55%
ago,years,25.86%,months,13.79%,days,12.07%
doing,you,16.42%,of,8.96%,so,7.46%
future,the,39.34%,his,16.39%,your,8.2%
send,to,21.05%,will,12.28%,not,10.53%
something,is,9.94%,was,8.07%,of,6.21%
table,the,56.82%,a,12.12%,at,6.06%
gold,of,18.18%,with,17.17%,the,12.12%
does,he,12.84%,what,9.63%,it,6.42%
tomorrow,and,9.88%,till,6.17%,after,4.94%
many,so,25.0%,as,6.88%,how,6.25%
things,these,17.09%,many,7.69%,the,6.84%
obliged,was,21.15%,be,17.31%,been,9.62%
return,to,18.1%,in,8.57%,his,8.1%
able,be,36.96%,been,25.0%,being,13.04%
please,you,62.77%,to,12.77%,i,4.26%
servant,the,31.58%,a,27.19%,old,14.04%
alone,was,5.74%,be,5.33%,i,4.51%
hold,to,17.54%,the,8.77%,i,5.26%
comes,he,21.57%,it,15.69%,who,11.76%
lips,his,40.44%,her,16.18%,the,9.56%
murmured,he,10.0%,alas,5.0%,she,5.0%
held,he,21.05%,and,9.65%,who,7.02%
piece,a,33.85%,chimney,10.77%,the,10.77%
coat,his,23.64%,frock,14.55%,blue,14.55%
white,of,12.61%,and,11.71%,a,10.81%
gone,had,27.27%,has,9.09%,was,9.09%
met,i,13.16%,he,10.53%,had,7.89%
thought,i,20.0%,he,14.92%,have,7.8%
sure,am,23.08%,be,20.28%,quite,13.29%
love,i,16.41%,in,6.15%,the,6.15%
because,is,6.03%,but,4.74%,so,3.88%
rich,a,11.21%,the,8.62%,so,7.76%
glance,a,17.33%,rapid,8.0%,his,8.0%
mine,of,23.23%,not,9.09%,to,7.07%
case,the,36.75%,that,15.38%,in,13.68%
living,a,18.84%,the,17.39%,of,14.49%
means,the,16.0%,no,15.33%,by,10.67%
offer,to,37.31%,the,10.45%,your,8.96%
took,he,18.84%,i,7.97%,and,7.97%
offered,he,20.63%,and,17.46%,i,6.35%
kind,a,23.76%,the,9.9%,so,7.92%
cause,the,38.1%,to,8.57%,would,3.81%
understood,he,12.5%,perfectly,8.33%,and,6.94%
friends,two,15.65%,my,15.65%,your,8.16%
wife,his,44.68%,my,9.93%,the,8.51%
girl,young,62.84%,poor,6.01%,greek,3.28%
concealed,had,9.68%,and,8.06%,ill,6.45%
opinion,my,31.67%,the,11.67%,your,11.67%
women,the,26.67%,two,13.33%,of,5.0%
general,the,51.09%,a,8.03%,in,5.84%
certain,a,34.12%,am,4.71%,are,4.71%
ever,you,12.02%,i,11.48%,than,10.38%
apartment,the,53.25%,his,6.49%,her,5.19%
corner,the,48.05%,a,22.08%,this,3.9%
indeed,was,6.61%,is,6.23%,yes,5.45%
promised,have,19.64%,had,17.86%,i,8.93%
banker,the,64.38%,a,10.96%,his,6.85%
although,and,14.78%,that,7.83%,besides,2.61%
easily,be,15.0%,so,10.0%,can,10.0%
become,had,19.75%,to,14.01%,has,12.1%
perhaps,but,4.61%,and,4.15%,or,4.15%
still,was,8.53%,is,5.43%,you,5.43%
quarter,a,78.18%,that,12.73%,this,5.45%
yourself,for,6.64%,to,4.56%,make,4.15%
find,to,32.89%,will,14.04%,you,6.58%
accompanied,was,16.36%,who,9.09%,and,5.45%
suppose,i,33.33%,you,16.0%,to,9.33%
along,come,7.02%,himself,3.51%,glided,3.51%
called,he,13.19%,be,9.03%,was,9.03%
wall,the,82.0%,outer,4.0%,a,3.0%
spot,the,57.95%,same,5.68%,this,4.55%
mysterious,the,32.73%,a,14.55%,and,12.73%
its,in,10.98%,of,10.12%,with,7.23%
twelve,at,12.7%,of,9.52%,or,7.94%
brought,had,14.79%,have,5.63%,he,5.63%
these,of,15.45%,all,9.45%,in,4.73%
singular,a,20.0%,the,16.36%,very,10.91%
remained,he,16.22%,had,12.16%,and,6.76%
mother,my,33.45%,his,11.64%,your,6.18%
country,the,19.51%,a,8.54%,my,7.32%
enter,to,45.31%,re,7.81%,you,4.69%
beautiful,the,17.39%,a,17.39%,and,6.52%
within,was,4.76%,were,4.76%,and,3.57%
floor,the,35.8%,ground,18.52%,first,9.88%
earth,the,48.19%,on,15.66%,of,9.64%
foot,the,31.58%,on,18.42%,his,15.79%
blue,the,29.41%,a,23.53%,of,7.35%
seated,was,15.0%,he,10.0%,be,8.33%
life,my,19.87%,of,10.75%,his,9.45%
death,the,14.57%,of,12.2%,to,8.27%
husband,her,47.37%,the,11.58%,your,8.42%
brother,my,37.14%,a,14.29%,your,14.29%
forget,to,18.57%,you,15.71%,i,14.29%
liberty,at,41.18%,his,7.35%,my,5.88%
few,a,80.84%,the,7.19%,last,3.59%
year,a,44.33%,the,17.53%,this,7.22%
entirely,was,10.45%,so,5.97%,be,5.97%
together,up,5.88%,hours,4.41%,go,4.41%
desire,you,12.9%,i,11.83%,a,10.75%
woman,a,30.0%,the,16.67%,young,14.67%
bad,a,25.81%,the,9.68%,so,8.06%
knife,the,24.53%,a,16.98%,his,15.09%
end,the,60.45%,an,9.04%,on,5.08%
