word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
a,man,2.4%,long,1.66%,few,1.4%
man,who,11.69%,in,5.94%,and,5.08%
high,ground,6.45%,and,6.45%,time,5.65%
who,had,20.1%,was,13.4%,were,6.03%
at,the,32.93%,her,5.27%,him,4.61%
her,and,4.56%,face,2.76%,eyes,2.49%
had,been,14.18%,not,5.38%,to,3.45%
for,the,18.79%,a,10.16%,him,5.57%
some,of,6.5%,time,4.33%,reason,2.53%
days,of,9.57%,before,9.04%,and,9.04%
said,the,17.17%,he,11.58%,to,6.54%
suffering,and,18.31%,from,9.86%,in,5.63%
from,the,34.82%,his,5.74%,her,3.35%
being,a,5.02%,the,2.62%,said,2.18%
then,he,8.11%,the,5.18%,i,3.49%
new,and,9.82%,to,3.27%,life,3.27%
word,of,14.93%,and,10.86%,to,8.6%
petersburg,and,11.16%,to,6.01%,he,4.72%
used,to,76.52%,the,2.27%,in,2.27%
only,the,6.0%,a,4.5%,to,3.87%
without,a,8.07%,looking,5.48%,any,5.02%
written,to,11.67%,in,10.0%,a,6.67%
french,army,6.74%,and,4.85%,had,3.9%
morning,of,8.76%,and,7.73%,the,5.15%
ran,out,11.54%,to,11.15%,up,7.69%
better,than,19.88%,to,7.45%,not,6.83%
count,and,8.03%,was,5.28%,had,4.13%
or,the,4.1%,not,3.83%,to,3.42%
evening,the,8.12%,and,6.6%,he,6.6%
poor,girl,5.56%,mother,5.56%,thing,5.56%
is,the,7.26%,it,5.22%,not,5.19%
not,to,5.43%,know,3.42%,be,2.92%
too,late,5.48%,much,5.48%,long,3.39%
terrible,and,8.61%,to,5.3%,in,3.31%
shall,be,14.63%,have,6.1%,not,5.69%
be,a,4.0%,the,3.09%,seen,2.25%
very,well,6.31%,much,5.3%,glad,4.04%
what,he,10.11%,is,9.04%,was,8.42%
attack,the,15.15%,on,7.07%,and,7.07%
replied,the,21.22%,that,15.1%,prince,7.76%
least,we,3.57%,abashed,3.57%,one,3.57%
entered,the,47.34%,his,5.8%,and,4.83%
wearing,a,51.47%,the,8.82%,an,2.94%
court,and,7.25%,he,5.8%,of,5.8%
uniform,and,20.65%,of,15.22%,with,10.87%
on,the,34.42%,his,9.89%,a,4.48%
his,eyes,3.77%,head,3.61%,own,3.1%
expression,of,36.99%,on,12.67%,in,3.77%
face,and,14.97%,was,6.26%,of,4.99%
spoke,of,29.7%,to,13.33%,in,5.45%
which,he,16.08%,the,7.22%,was,6.8%
our,troops,3.52%,own,2.85%,men,2.52%
thought,of,14.24%,he,9.88%,that,6.69%
grown,up,28.05%,so,8.54%,accustomed,6.1%
old,man,19.15%,prince,14.66%,count,6.21%
society,and,11.9%,of,11.9%,the,4.76%
went,to,20.42%,on,17.85%,up,12.02%
up,to,24.26%,and,13.32%,the,8.8%
kissed,her,29.82%,him,17.54%,the,14.04%
hand,and,19.54%,to,9.28%,on,3.48%
bald,hills,76.92%,head,12.82%,scented,1.28%
head,and,19.57%,of,7.25%,with,4.89%
himself,and,10.0%,to,6.57%,in,4.95%
sofa,and,12.86%,in,10.0%,with,7.14%
dear,fellow,17.32%,boy,6.42%,sir,6.15%
set,off,12.26%,to,10.97%,up,7.74%
mind,and,9.77%,that,6.51%,the,6.05%
rest,of,28.57%,and,16.19%,after,2.86%
tone,of,33.1%,and,7.59%,as,5.52%
even,the,6.94%,more,5.92%,if,5.71%
could,not,45.44%,be,11.29%,have,3.43%
can,be,8.75%,i,7.0%,you,5.03%
one,of,18.91%,another,9.05%,side,2.48%
while,the,15.63%,he,8.36%,they,4.04%
calm,and,31.76%,the,4.71%,yourself,3.53%
times,and,7.64%,as,6.25%,to,6.25%
like,a,26.58%,the,9.42%,that,9.42%
has,been,15.35%,not,4.16%,come,3.87%
any,of,9.37%,other,5.23%,moment,4.58%
feeling,of,31.55%,that,12.93%,for,3.47%
whole,army,6.43%,of,4.48%,world,2.73%
hope,of,26.74%,to,9.3%,that,8.14%
today,and,10.13%,said,10.13%,he,8.86%
must,be,24.73%,have,8.53%,not,4.48%
put,on,13.75%,it,12.27%,in,7.43%
there,was,21.85%,were,11.35%,is,10.71%
daughter,and,16.95%,in,10.17%,of,9.32%
coming,to,14.94%,out,10.39%,up,9.74%
take,the,10.03%,it,8.85%,part,6.78%
been,in,4.02%,sent,2.11%,a,1.98%
they,were,14.17%,had,9.15%,are,5.63%
wished,to,83.51%,for,4.79%,and,2.13%
would,be,21.34%,have,15.45%,not,10.96%
off,the,10.43%,his,9.95%,to,9.72%
force,of,21.54%,that,5.38%,the,4.62%
things,and,8.0%,were,6.22%,he,5.33%
did,not,71.73%,he,3.35%,you,3.22%
wish,to,60.11%,it,6.01%,you,5.46%
decided,to,29.29%,that,25.25%,on,5.05%
know,what,9.78%,that,9.53%,how,7.43%
everything,was,8.54%,and,7.54%,is,5.78%
say,that,13.51%,something,6.42%,to,6.42%
about,the,17.45%,it,7.77%,him,7.34%
cold,and,16.06%,stern,2.92%,wind,2.92%
we,are,12.42%,have,8.79%,must,6.15%
ready,to,42.14%,for,13.21%,and,6.29%
always,the,4.56%,happens,2.6%,be,2.39%
part,of,35.93%,in,32.03%,from,2.6%
contrary,to,27.05%,he,7.38%,the,5.74%
despite,the,36.36%,his,19.48%,all,10.39%
years,before,15.18%,ago,9.82%,of,8.93%
become,a,11.57%,of,9.92%,more,4.13%
sometimes,the,7.03%,it,4.69%,in,3.91%
when,he,22.45%,the,12.52%,they,8.27%
feel,that,15.04%,at,4.51%,so,3.76%
became,more,10.0%,silent,9.41%,the,4.71%
order,to,24.65%,of,8.33%,and,7.29%
those,who,24.26%,of,4.69%,words,2.97%
knew,that,22.56%,it,6.77%,how,5.51%
smile,and,9.68%,of,9.18%,that,6.45%
though,he,19.86%,the,10.05%,it,6.31%
round,the,20.96%,at,9.64%,and,6.51%
lips,and,20.54%,to,4.46%,the,3.57%
expressed,his,12.17%,in,12.17%,by,9.57%
child,and,10.1%,who,7.07%,is,5.05%
consciousness,of,54.41%,that,16.18%,when,5.88%
charming,woman,7.84%,girl,5.88%,said,3.92%
neither,the,10.99%,of,5.49%,a,4.4%
nor,the,14.53%,a,6.98%,did,6.4%
considered,it,19.8%,the,6.93%,himself,5.94%
necessary,to,48.53%,for,11.76%,and,6.62%
conversation,with,11.39%,was,10.76%,and,5.7%
matters,in,5.63%,but,5.63%,the,4.23%
out,of,28.22%,to,6.44%,his,5.78%
speak,of,21.9%,to,20.0%,and,3.81%
perhaps,i,11.65%,he,8.74%,the,6.8%
understand,that,10.15%,the,9.55%,what,8.36%
never,seen,4.7%,be,3.96%,mind,3.71%
does,not,47.09%,it,11.17%,he,5.34%
us,and,6.44%,to,5.94%,the,3.71%
russia,and,12.03%,the,4.43%,he,3.8%
alone,in,10.96%,with,8.33%,and,6.58%
sovereign,the,12.96%,and,12.96%,himself,5.56%
true,that,20.0%,and,5.45%,but,5.45%
thing,he,9.26%,that,8.8%,is,7.41%
good,by,11.2%,natured,6.64%,and,5.6%
earth,and,8.93%,the,7.14%,but,7.14%
god,and,8.59%,is,5.08%,what,4.69%
him,and,11.96%,to,6.86%,he,4.11%
than,the,8.58%,a,7.02%,ever,5.46%
ever,since,9.93%,increasing,5.67%,the,4.26%
person,who,8.7%,to,5.8%,in,5.8%
blood,and,14.06%,rushed,7.81%,was,7.81%
whom,he,31.0%,she,9.97%,the,7.28%
ask,you,13.68%,him,8.42%,for,7.37%
cannot,be,24.69%,imagine,3.7%,understand,3.09%
soul,and,12.16%,he,9.46%,was,6.76%
wanted,to,60.57%,a,5.14%,the,2.29%
find,the,10.32%,a,9.68%,out,9.68%
actions,of,26.09%,at,4.35%,which,4.35%
answer,to,18.05%,for,9.02%,but,6.02%
get,away,9.97%,a,5.7%,on,5.13%
understood,that,20.0%,the,9.23%,what,7.18%
self,confident,14.07%,sacrifice,14.07%,satisfaction,7.41%
emperor,and,10.61%,alexander,7.27%,was,5.5%
promised,to,50.0%,and,7.69%,land,7.69%
little,princess,13.83%,nicholas,5.68%,girl,3.98%
before,the,16.37%,him,10.61%,he,7.03%
says,that,21.3%,the,7.41%,it,6.48%
either,the,9.32%,to,7.63%,side,5.08%
suddenly,he,4.05%,a,3.33%,the,3.1%
paused,and,15.49%,in,7.04%,at,7.04%
smiling,and,15.22%,at,7.25%,with,6.52%
own,way,3.31%,and,3.11%,room,2.28%
think,of,20.24%,that,8.04%,so,7.74%
sent,to,24.65%,for,19.07%,him,6.51%
instead,of,91.36%,christ,1.23%,then,1.23%
king,of,44.44%,and,7.41%,or,5.56%
give,him,10.37%,me,9.63%,you,9.63%
tea,and,14.49%,table,11.59%,he,7.25%
added,turning,7.07%,with,6.57%,in,6.06%
again,and,7.61%,he,4.25%,the,3.37%
am,i,12.96%,not,8.15%,very,5.93%
expecting,something,15.25%,the,10.17%,to,8.47%
two,days,4.97%,of,3.73%,hundred,2.66%
men,and,10.99%,who,8.58%,of,5.23%
through,the,56.51%,his,6.37%,a,4.43%
best,of,12.2%,to,4.07%,and,4.07%
ones,and,7.69%,that,5.77%,were,3.85%
also,to,4.55%,in,4.17%,a,4.17%
received,a,14.06%,the,9.38%,from,8.85%
heard,the,16.67%,from,7.17%,of,5.91%
meet,the,18.56%,him,15.46%,her,7.22%
them,and,7.55%,to,6.86%,the,5.01%
occurred,to,51.43%,and,5.71%,between,4.29%
question,of,13.02%,for,6.05%,he,5.12%
chief,of,8.77%,and,4.39%,was,3.95%
visit,to,22.81%,a,7.02%,him,7.02%
appointed,to,15.69%,commander,7.84%,hour,5.88%
post,and,11.29%,of,9.68%,in,8.06%
son,and,9.05%,of,6.79%,to,4.52%
others,and,8.33%,were,5.21%,but,3.47%
were,not,3.39%,the,2.84%,to,2.51%
trying,to,80.37%,not,6.13%,for,2.45%
almost,the,6.71%,all,5.37%,a,4.03%
closed,his,25.0%,the,15.62%,eyes,10.42%
eyes,and,16.46%,were,3.87%,with,3.62%
anyone,else,11.05%,but,9.3%,who,8.72%
else,in,6.62%,and,6.62%,was,5.96%
right,and,12.82%,to,10.49%,flank,5.36%
pleased,to,24.69%,with,14.81%,him,9.88%
sister,in,25.58%,and,12.79%,had,4.65%
every,day,12.35%,word,6.93%,moment,6.02%
time,to,12.43%,and,6.72%,he,6.72%
majesty,the,23.44%,and,7.81%,said,7.81%
show,that,17.43%,him,9.17%,her,7.34%
over,the,27.23%,his,11.69%,and,5.93%
silent,and,16.13%,for,9.03%,the,4.52%
looked,at,38.54%,round,8.2%,with,3.1%
both,sides,15.08%,the,7.94%,hands,5.56%
done,to,7.59%,for,6.9%,in,5.86%
same,time,10.05%,way,5.87%,thing,3.4%
your,excellency,14.3%,honor,5.59%,majesty,4.16%
since,the,22.41%,he,9.77%,his,6.32%
came,to,20.47%,up,10.09%,the,8.9%
everyone,in,8.26%,else,7.8%,was,6.42%
beautiful,eyes,12.16%,and,6.76%,the,4.05%
bowed,his,35.09%,to,15.79%,and,12.28%
often,happens,9.42%,think,3.62%,in,2.9%
continued,to,30.65%,the,9.05%,prince,5.03%
after,the,18.35%,a,10.59%,his,6.4%
short,and,6.9%,man,6.03%,pause,5.17%
drawing,room,72.86%,nearer,2.86%,up,2.86%
nearer,to,47.89%,and,21.13%,he,5.63%
come,to,20.88%,and,5.75%,in,5.6%
life,and,11.7%,of,7.92%,in,5.16%
why,he,8.76%,are,8.55%,did,7.05%
fate,of,31.75%,and,6.35%,would,6.35%
given,to,12.21%,him,10.47%,by,7.56%
such,a,29.46%,as,10.92%,an,5.2%
splendid,and,7.25%,said,5.8%,man,5.8%
children,and,18.45%,of,6.8%,the,4.85%
less,than,17.73%,free,6.38%,did,4.26%
smiled,and,17.24%,at,9.66%,as,4.14%
help,me,11.51%,him,7.19%,you,5.04%
mean,to,14.29%,that,7.94%,the,6.35%
serious,and,14.93%,expression,13.43%,face,5.97%
talk,with,11.95%,about,11.55%,of,11.16%
between,the,35.75%,them,8.6%,his,6.33%
its,own,3.76%,former,1.43%,head,1.43%
answered,the,28.07%,pierre,7.02%,prince,5.26%
reply,to,26.76%,and,9.15%,but,8.45%
last,days,5.15%,of,4.55%,time,4.24%
father,and,18.58%,had,4.95%,to,4.33%
their,own,4.76%,horses,1.99%,faces,1.7%
turned,to,22.74%,away,17.05%,his,6.46%
quiet,and,16.25%,little,2.5%,steps,2.5%
way,to,10.21%,of,9.79%,he,6.17%
animated,and,29.03%,the,6.45%,by,6.45%
usual,in,7.63%,and,5.08%,but,4.24%
mouth,and,13.33%,the,6.67%,to,6.67%
clearly,and,13.48%,that,7.87%,heard,6.74%
something,to,11.02%,in,5.51%,and,4.48%
unexpectedly,and,9.62%,to,3.85%,in,3.85%
looking,at,39.76%,round,4.63%,with,4.39%
cross,the,18.31%,of,7.04%,it,7.04%
bear,the,18.18%,it,7.27%,to,5.45%
explain,the,24.59%,to,18.03%,his,11.48%
myself,and,12.06%,to,5.67%,i,4.26%
asked,the,14.97%,him,6.77%,pierre,6.77%
yet,he,4.17%,more,3.87%,the,3.57%
princess,mary,55.77%,and,2.88%,with,1.44%
world,and,14.94%,of,9.09%,but,5.84%
movement,of,44.86%,and,5.95%,in,3.24%
evidently,not,6.69%,wishing,3.78%,in,2.62%
unable,to,95.88%,from,1.03%,either,1.03%
sad,and,22.78%,smile,8.86%,but,7.59%
thoughts,that,13.91%,and,12.17%,he,7.83%
thousand,men,22.89%,rubles,18.67%,and,5.42%
rubles,a,16.67%,and,12.12%,i,9.09%
year,old,21.59%,and,12.5%,he,5.68%
five,minutes,18.95%,years,11.58%,hundred,11.58%
country,and,10.53%,house,8.42%,but,6.32%
army,and,8.87%,was,6.02%,to,4.12%
under,the,37.18%,his,14.08%,him,5.92%
late,in,11.22%,and,6.12%,said,5.1%
girl,who,10.48%,is,6.45%,of,6.45%
brother,and,15.38%,in,10.0%,who,3.85%
de,camp,54.31%,tolly,14.66%,la,2.59%
camp,and,11.61%,to,5.36%,the,4.46%
here,and,11.95%,he,8.63%,is,5.97%
listen,to,46.25%,and,6.25%,i,3.75%
taking,his,11.34%,place,7.73%,her,7.22%
reason,for,13.11%,to,8.2%,and,6.56%
affair,and,12.16%,of,10.81%,with,6.76%
most,of,11.95%,important,5.97%,part,4.72%
village,of,21.28%,and,11.35%,elder,9.22%
want,to,45.9%,the,4.92%,a,3.28%
raised,his,42.31%,her,16.35%,the,4.81%
lay,down,18.23%,in,13.02%,on,8.33%
back,to,17.87%,and,9.24%,of,4.62%
another,and,9.03%,in,3.07%,the,2.04%
wife,and,15.13%,who,5.04%,he,3.78%
room,and,11.96%,with,6.79%,the,5.71%
highest,degree,11.32%,wisdom,7.55%,point,5.66%
people,who,6.63%,and,6.24%,were,4.68%
character,and,14.55%,of,10.91%,he,9.09%
ball,and,11.93%,in,6.42%,flew,5.5%
dress,and,19.23%,with,9.62%,was,4.81%
married,and,11.59%,to,7.25%,life,4.35%
during,the,52.27%,his,10.45%,this,6.82%
go,to,17.98%,on,10.63%,and,9.54%
large,and,4.17%,house,4.17%,crowd,4.17%
small,white,3.91%,table,2.79%,and,2.79%
many,of,9.09%,people,7.36%,other,3.9%
woman,and,8.98%,who,6.59%,in,5.39%
each,of,18.13%,other,12.28%,time,8.77%
arrival,of,21.57%,at,7.84%,he,7.84%
seen,the,10.55%,in,9.45%,him,8.36%
lady,who,11.11%,and,7.41%,she,4.94%
cap,and,23.46%,with,8.64%,on,6.17%
soon,as,58.17%,after,10.76%,be,5.98%
guests,and,12.12%,were,10.61%,began,6.06%
began,to,42.96%,speaking,2.56%,talking,2.13%
turning,to,47.51%,his,7.73%,her,4.42%
name,and,14.29%,day,12.5%,of,10.71%
left,the,17.92%,flank,8.87%,in,3.41%
interest,him,17.46%,of,14.29%,in,12.7%
health,and,24.14%,of,20.69%,was,6.9%
thank,you,44.0%,god,37.33%,me,6.67%
sense,of,77.46%,and,2.82%,in,2.82%
having,been,5.54%,taken,2.67%,reached,2.05%
duty,to,25.58%,and,10.47%,he,5.81%
return,to,36.17%,from,6.38%,the,5.32%
young,man,20.76%,men,8.11%,people,6.92%
brought,in,7.66%,him,7.66%,the,6.7%
work,on,10.0%,and,7.5%,of,7.5%
pretty,and,11.76%,young,7.35%,face,7.35%
dark,and,7.55%,green,3.77%,in,3.77%
lifted,his,17.74%,her,16.13%,it,12.9%
especially,the,9.92%,to,9.09%,when,6.61%
drew,up,12.38%,the,7.62%,near,7.62%
case,of,17.02%,he,5.32%,the,5.32%
half,the,10.91%,an,9.09%,of,7.27%
special,messenger,11.11%,and,2.78%,favor,2.78%
form,of,22.22%,the,11.11%,and,7.41%
beauty,of,20.69%,and,17.24%,but,5.17%
sight,of,80.46%,seers,2.3%,the,2.3%
mother,and,17.77%,of,6.09%,in,4.57%
full,of,35.9%,gallop,3.21%,speed,3.21%
company,and,12.87%,the,5.94%,of,5.94%
talking,to,22.99%,about,13.37%,of,9.63%
felt,that,23.24%,the,5.45%,a,5.13%
talked,to,18.95%,of,14.74%,about,10.53%
saw,that,14.12%,the,10.88%,him,6.71%
bright,and,17.14%,smile,5.71%,green,2.86%
white,hands,5.13%,teeth,4.1%,hand,4.1%
day,and,8.57%,the,8.0%,before,7.05%
table,and,14.29%,with,6.45%,on,5.99%
steps,of,12.21%,and,11.45%,to,10.69%
arm,and,21.14%,to,5.71%,he,5.14%
sat,down,34.72%,in,8.31%,on,5.04%
near,the,30.11%,him,10.23%,to,9.66%
doing,so,9.42%,something,8.7%,the,6.52%
pleasure,and,15.13%,of,13.45%,in,7.56%
herself,and,13.23%,to,7.08%,in,6.77%
around,him,42.77%,the,9.04%,her,5.42%
addressing,the,27.59%,her,8.62%,pierre,8.62%
present,at,8.2%,and,4.1%,state,4.1%
wrote,to,13.48%,that,12.36%,the,8.99%
quite,a,6.25%,different,6.25%,well,2.99%
dressed,in,28.57%,and,12.86%,up,8.57%
spread,out,49.15%,a,6.78%,through,5.08%
arms,and,23.98%,of,4.09%,in,4.09%
gray,hair,11.9%,horse,5.95%,haired,4.76%
voice,and,8.11%,of,6.39%,that,3.93%
general,and,6.98%,who,5.12%,he,4.19%
husband,and,16.41%,i,4.69%,to,4.69%
going,to,34.94%,on,17.95%,away,4.49%
killed,and,16.13%,a,6.45%,the,6.45%
waiting,for,46.03%,to,11.9%,room,5.56%
next,day,41.62%,morning,10.81%,room,8.11%
close,to,52.34%,by,9.35%,up,7.48%
hair,and,21.85%,was,4.64%,on,3.31%
light,of,13.89%,and,11.81%,blue,5.56%
coat,and,25.42%,with,7.63%,who,4.24%
dying,man,19.64%,and,8.93%,of,8.93%
moscow,and,14.53%,the,4.22%,to,4.22%
military,men,7.41%,service,4.63%,governor,4.63%
service,was,8.94%,and,8.13%,to,7.32%
returned,to,38.85%,from,13.67%,and,7.19%
where,the,22.22%,he,15.56%,they,7.01%
spite,of,97.18%,against,1.41%,increased,1.41%
look,at,24.78%,of,10.34%,and,6.25%
fear,and,22.22%,of,22.22%,he,4.63%
place,in,9.84%,and,9.51%,where,7.21%
pierre,was,6.14%,had,5.46%,and,5.06%
enter,the,33.85%,his,10.77%,into,7.69%
certainly,be,8.47%,not,6.78%,go,6.78%
rather,than,17.05%,too,3.41%,small,3.41%
other,side,7.59%,people,2.53%,end,2.35%
glance,at,35.29%,and,7.35%,round,4.41%
away,from,14.5%,and,14.33%,the,6.75%
hear,the,13.43%,him,8.96%,of,6.72%
yes,yes,13.52%,i,13.12%,and,4.97%
hardly,had,17.05%,able,13.64%,be,6.82%
act,of,12.9%,on,11.29%,as,9.68%
finished,his,13.58%,her,9.88%,speaking,7.41%
speaking,of,23.38%,to,16.23%,in,5.19%
bent,over,19.35%,his,17.74%,her,9.68%
big,house,7.02%,stout,7.02%,feet,3.51%
feet,and,19.82%,the,4.5%,in,4.5%
apart,from,67.31%,on,3.85%,he,1.92%
thinking,of,35.04%,about,16.24%,that,7.69%
plan,of,29.21%,was,5.62%,for,5.62%
later,on,13.33%,the,11.67%,he,11.67%
got,up,31.0%,into,8.0%,out,7.0%
point,of,48.72%,where,3.85%,the,3.85%
might,be,18.91%,have,16.99%,not,4.49%
happen,to,23.75%,that,5.0%,and,5.0%
hands,and,11.51%,of,10.71%,with,4.76%
stopped,and,16.84%,in,7.37%,him,6.32%
should,be,20.46%,not,11.58%,have,10.42%
moved,forward,9.0%,on,6.16%,to,5.69%
approaching,the,17.65%,enemy,3.92%,and,3.92%
group,of,31.34%,was,13.43%,and,5.97%
kept,repeating,6.04%,saying,6.04%,the,4.03%
amid,the,56.14%,these,5.26%,a,5.26%
evident,that,47.37%,effort,3.95%,pleasure,2.63%
approached,the,36.67%,him,11.67%,and,5.0%
passed,through,11.48%,the,10.38%,by,8.2%
whose,name,3.64%,presence,3.64%,action,3.64%
afraid,of,45.07%,that,7.75%,i,5.63%
seeing,the,25.97%,that,11.69%,her,7.14%
faces,of,25.16%,and,9.03%,he,5.16%
seemed,to,59.34%,as,3.29%,that,2.6%
stood,in,9.93%,at,7.28%,a,5.63%
express,his,22.95%,the,9.84%,a,8.2%
fond,of,86.27%,and,5.88%,the,1.96%
sides,of,20.45%,and,14.39%,the,7.58%
beside,him,29.94%,the,22.29%,her,14.01%
thin,and,10.31%,little,6.19%,pale,6.19%
brilliant,position,7.25%,and,7.25%,victory,5.8%
settled,down,28.79%,in,9.09%,on,7.58%
into,the,47.65%,a,9.51%,his,6.48%
three,days,7.14%,times,6.02%,and,4.51%
formed,a,16.67%,the,15.28%,and,8.33%
third,company,8.87%,day,8.87%,of,8.06%
placed,on,14.29%,a,8.57%,in,7.14%
found,it,9.48%,the,9.0%,that,6.64%
immediately,after,5.56%,and,3.97%,fell,3.97%
ah,my,14.0%,what,6.0%,here,5.33%
pleasant,smile,14.12%,to,11.76%,and,8.24%
sound,of,69.81%,and,2.52%,in,1.89%
whispered,to,19.12%,the,16.18%,and,5.88%
begin,to,23.19%,the,8.7%,talking,5.8%
story,of,25.0%,and,9.72%,was,5.56%
gave,him,19.73%,a,9.36%,her,8.36%
sitting,room,15.45%,on,13.18%,in,13.18%
rose,and,30.27%,to,9.19%,from,5.95%
shoulders,and,35.58%,he,3.85%,raised,2.88%
made,a,12.53%,him,6.81%,up,6.15%
figure,of,32.35%,and,13.24%,in,8.82%
bring,him,13.25%,the,9.64%,me,8.43%
toward,the,36.36%,him,17.09%,her,9.82%
appeared,to,18.33%,on,15.0%,in,10.0%
effect,on,25.0%,that,14.06%,of,12.5%
took,the,16.8%,a,8.27%,his,8.01%
upon,the,19.77%,him,18.6%,her,9.3%
doubt,and,6.67%,it,6.67%,is,6.67%
bare,feet,15.38%,arms,9.23%,legs,7.69%
told,him,20.31%,her,13.11%,me,9.77%
glancing,at,45.21%,round,12.33%,with,4.11%
glanced,at,46.71%,round,14.47%,into,5.26%
once,more,9.89%,and,4.52%,he,4.24%
wait,a,32.98%,for,11.7%,and,8.51%
asking,him,12.87%,for,11.88%,whether,8.91%
moving,toward,8.47%,his,6.78%,from,5.08%
chair,and,11.11%,he,9.52%,on,7.94%
fact,that,61.84%,of,5.26%,is,3.95%
lit,up,56.14%,by,7.02%,the,5.26%
body,and,13.13%,of,7.07%,was,5.05%
legs,and,29.59%,in,7.14%,as,4.08%
fell,on,12.9%,asleep,12.9%,into,11.29%
hastily,and,7.55%,away,5.66%,to,5.66%
fellow,he,8.62%,said,7.47%,you,5.75%
because,he,21.81%,the,9.72%,of,8.86%
showed,that,11.93%,him,11.93%,itself,11.01%
meaning,of,55.32%,for,8.51%,to,6.38%
sure,to,18.46%,that,18.46%,he,13.85%
whether,he,23.53%,it,11.76%,the,9.95%
stupid,and,11.11%,but,5.56%,smile,5.56%
called,him,9.52%,the,8.57%,to,8.1%
gone,to,22.01%,out,7.55%,and,4.4%
house,and,11.2%,in,6.4%,the,5.87%
presence,of,25.64%,and,8.55%,he,5.13%
napoleon,and,8.7%,was,5.22%,had,4.57%
happened,to,30.91%,and,7.27%,he,4.24%
fall,on,16.22%,asleep,14.86%,in,10.81%
subject,to,27.85%,of,22.78%,and,3.8%
latter,was,11.59%,had,7.25%,and,5.8%
death,and,14.77%,of,11.36%,the,5.11%
recognized,the,20.0%,him,9.09%,in,9.09%
ladies,and,18.07%,in,3.61%,he,3.61%
prepared,to,25.32%,for,24.05%,by,6.33%
eye,on,7.41%,he,7.41%,but,7.41%
noticed,that,31.76%,the,8.24%,a,6.47%
power,and,13.43%,of,9.95%,is,7.46%
simple,and,34.33%,minded,2.99%,the,2.99%
listening,to,75.0%,and,2.38%,at,2.38%
saying,that,12.05%,something,7.14%,to,4.91%
beginning,of,42.05%,to,34.09%,with,3.41%
moment,of,8.91%,when,6.87%,he,6.87%
russian,army,20.97%,and,5.53%,troops,3.92%
changed,and,15.79%,his,13.68%,to,7.37%
women,and,9.85%,who,8.33%,with,6.06%
keep,them,7.5%,you,7.5%,to,7.5%
handsome,face,13.73%,young,6.86%,and,4.9%
step,and,10.53%,toward,6.58%,of,5.26%
