word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
as,soon,3.82%,and,3.4%,just,3.04%
call,to,28.57%,we,7.14%,you,4.76%
yourself,you,6.03%,for,6.03%,it,5.17%
but,him,3.22%,it,2.08%,her,1.4%
how,and,11.74%,know,6.29%,of,4.93%
see,to,39.15%,you,15.54%,not,8.06%
frightened,a,19.64%,with,12.5%,and,9.82%
tell,to,26.49%,i,11.9%,and,8.63%
all,of,6.98%,at,5.88%,and,5.76%
news,the,36.97%,this,7.27%,what,4.24%
it,that,5.44%,of,3.82%,is,3.38%
was,he,14.06%,it,13.04%,she,4.84%
in,and,3.26%,was,2.44%,commander,1.76%
known,had,20.98%,well,16.78%,have,9.79%
anna,said,9.66%,at,7.59%,and,5.17%
honor,your,28.29%,of,21.71%,the,21.05%
these,of,16.38%,all,13.28%,in,3.97%
words,the,19.89%,his,11.65%,these,11.08%
she,that,6.78%,as,4.67%,and,4.49%
man,a,23.22%,old,13.74%,the,11.85%
high,the,19.01%,a,9.09%,in,5.79%
who,those,8.85%,man,6.97%,men,3.66%
at,looked,5.64%,and,3.9%,looking,3.69%
her,to,9.99%,of,7.19%,with,5.39%
had,he,24.46%,who,8.55%,she,6.97%
a,with,9.32%,in,7.26%,of,5.83%
for,and,2.3%,him,1.75%,waiting,1.69%
some,for,9.05%,and,5.31%,of,4.7%
days,few,19.07%,two,14.43%,three,9.79%
said,he,13.53%,she,7.14%,and,3.33%
suffering,was,12.33%,and,9.59%,of,6.85%
from,away,3.28%,and,3.05%,him,2.4%
being,was,19.73%,of,13.9%,were,9.19%
then,and,30.81%,well,4.71%,now,3.84%
new,a,28.62%,the,20.14%,his,7.07%
word,a,29.87%,the,20.35%,every,9.96%
petersburg,in,37.34%,to,22.41%,from,7.88%
used,he,12.0%,she,5.6%,i,5.6%
only,not,10.18%,the,6.82%,and,5.61%
without,and,10.43%,him,2.09%,moscow,1.77%
written,had,14.52%,have,11.29%,were,9.68%
french,the,67.13%,in,6.69%,a,5.19%
morning,the,33.82%,that,17.87%,next,9.66%
ran,and,15.29%,he,7.85%,she,7.44%
better,the,13.01%,be,8.9%,is,4.79%
count,the,47.01%,old,7.39%,of,2.2%
or,him,2.0%,this,1.24%,it,1.17%
an,with,8.04%,of,7.28%,in,5.76%
evening,the,32.86%,that,21.13%,toward,5.63%
poor,the,20.55%,a,16.44%,my,13.7%
not,did,23.57%,could,11.31%,was,6.93%
too,was,6.91%,is,3.87%,be,3.59%
terrible,the,16.0%,a,15.33%,that,8.0%
shall,i,47.52%,we,20.66%,you,4.96%
be,to,33.38%,would,12.51%,will,6.99%
very,the,15.16%,a,10.75%,was,6.99%
between,connection,2.97%,passed,2.54%,struggle,2.54%
what,and,5.18%,of,4.95%,but,3.6%
attack,to,28.0%,an,20.0%,the,15.0%
replied,he,8.61%,she,7.87%,pierre,4.87%
least,the,50.6%,at,42.17%,day,1.2%
entered,he,14.51%,had,13.47%,she,5.7%
wearing,was,19.05%,and,15.87%,man,4.76%
court,the,28.79%,at,12.12%,in,10.61%
uniform,his,15.91%,the,14.77%,white,7.95%
on,went,3.94%,and,2.06%,go,2.01%
his,of,10.15%,in,7.36%,to,6.05%
expression,the,20.27%,an,11.15%,same,3.72%
face,his,31.47%,her,16.47%,the,5.84%
spoke,he,25.0%,she,10.26%,they,6.41%
which,in,11.17%,of,7.89%,with,4.35%
our,of,16.69%,in,5.51%,to,5.01%
thought,he,19.84%,the,7.1%,she,6.57%
grown,had,39.24%,have,15.19%,a,8.86%
old,the,52.52%,an,11.17%,his,3.56%
society,in,22.48%,the,12.4%,of,9.3%
went,and,22.51%,he,18.67%,she,7.8%
up,went,6.57%,came,4.34%,got,3.96%
hand,his,28.16%,her,18.84%,the,7.45%
bald,at,36.71%,his,12.66%,to,12.66%
head,his,51.97%,her,15.01%,the,11.44%
himself,to,13.52%,he,4.51%,for,3.18%
sofa,the,72.6%,a,10.96%,leather,2.74%
dear,my,60.96%,our,2.67%,oh,2.14%
set,to,15.07%,had,5.48%,was,4.11%
your,of,6.0%,to,5.75%,in,4.09%
rest,the,58.65%,to,10.58%,and,5.77%
tone,a,15.11%,the,13.67%,his,5.76%
even,and,19.57%,not,11.91%,but,7.66%
could,he,20.56%,she,9.11%,they,4.6%
can,i,11.18%,how,9.43%,you,8.55%
while,a,7.65%,and,5.28%,long,2.64%
calm,was,9.64%,a,7.23%,the,6.02%
times,several,38.67%,three,10.67%,at,8.0%
like,you,5.28%,not,4.99%,i,3.57%
has,he,19.17%,who,6.9%,she,5.67%
any,at,9.67%,of,8.13%,without,7.25%
feeling,a,13.59%,the,9.39%,and,5.83%
whole,the,64.27%,his,11.07%,a,9.32%
hope,i,30.34%,and,11.24%,the,7.87%
must,i,13.41%,we,12.31%,you,11.87%
put,to,15.6%,and,13.2%,he,7.2%
there,that,7.11%,and,6.9%,was,2.35%
daughter,his,39.17%,her,16.67%,my,7.5%
coming,was,13.64%,the,8.33%,is,6.06%
take,to,40.62%,not,8.12%,and,7.19%
been,had,52.43%,have,16.64%,has,7.42%
they,that,8.05%,as,5.67%,when,5.48%
wished,he,25.56%,and,12.78%,she,7.22%
would,he,21.21%,it,11.21%,she,4.92%
off,set,4.48%,cut,4.25%,took,4.01%
force,the,18.6%,by,8.53%,a,7.75%
things,the,8.33%,of,7.89%,these,6.58%
did,he,20.04%,she,8.52%,and,7.78%
wish,not,26.71%,you,11.8%,i,11.8%
decided,was,11.96%,had,11.96%,he,10.87%
about,was,6.46%,talk,2.93%,him,2.93%
know,you,29.43%,not,20.91%,i,20.51%
everything,of,5.46%,that,5.21%,and,4.47%
say,to,42.43%,they,8.55%,i,8.39%
cold,the,21.64%,a,18.66%,his,7.46%
we,that,6.79%,and,4.93%,if,4.93%
ready,was,18.01%,be,6.83%,is,6.21%
part,take,10.13%,the,6.61%,most,6.61%
contrary,the,73.6%,quite,3.2%,and,3.2%
despite,and,17.33%,but,13.33%,that,8.0%
years,two,11.11%,five,9.4%,seven,7.69%
become,had,30.58%,has,10.74%,to,9.92%
sometimes,and,21.88%,is,3.12%,it,3.12%
when,and,5.59%,but,4.41%,him,2.24%
feel,i,22.05%,to,17.32%,not,11.02%
became,he,9.94%,and,8.07%,suddenly,5.59%
order,the,22.11%,in,21.75%,an,10.53%
those,of,20.98%,and,5.36%,to,3.79%
knew,he,30.61%,she,11.35%,i,6.33%
smile,a,28.01%,the,3.19%,to,3.19%
though,as,11.48%,and,10.05%,that,4.55%
always,was,9.95%,is,8.37%,he,7.47%
round,looked,12.41%,turned,5.15%,glanced,5.15%
lips,his,47.75%,her,13.51%,the,6.31%
expressed,face,15.45%,and,5.45%,he,4.55%
child,a,47.47%,the,23.23%,my,3.03%
consciousness,the,18.18%,a,16.67%,this,6.06%
charming,a,19.61%,her,11.76%,very,5.88%
neither,that,10.75%,but,8.6%,and,4.3%
nor,saw,2.48%,moscow,2.48%,she,1.86%
considered,he,20.2%,was,8.08%,and,7.07%
necessary,was,20.0%,it,19.26%,is,7.41%
conversation,the,46.5%,a,7.64%,their,6.37%
matters,such,9.59%,military,6.85%,money,5.48%
out,went,8.04%,came,4.76%,ran,2.46%
oh,oh,4.53%,him,3.48%,her,2.44%
perhaps,but,9.17%,may,7.34%,and,5.5%
never,had,18.44%,i,7.53%,he,5.97%
does,what,18.81%,he,8.91%,it,6.93%
us,to,16.43%,let,13.53%,of,7.0%
russia,of,27.33%,in,19.88%,from,6.83%
alone,he,11.26%,him,6.76%,left,5.41%
sovereign,the,45.61%,our,21.05%,gracious,7.02%
will,i,14.64%,you,8.67%,it,7.37%
true,is,13.39%,not,12.5%,it,11.61%
thing,one,19.37%,a,12.16%,same,9.91%
good,a,16.67%,very,6.54%,the,5.06%
earth,the,52.63%,on,15.79%,of,10.53%
god,of,11.15%,thank,10.77%,my,7.31%
him,to,16.07%,at,4.12%,for,4.08%
than,more,27.95%,better,6.08%,less,4.75%
ever,than,20.14%,had,10.07%,as,10.07%
person,the,15.71%,one,8.57%,first,7.14%
blood,the,35.94%,with,14.06%,of,9.38%
whom,of,14.92%,to,14.36%,with,10.22%
ask,to,40.43%,i,12.23%,and,6.38%
cannot,i,26.42%,we,8.18%,he,6.92%
understand,not,30.82%,to,22.95%,i,9.59%
emperor,the,91.54%,an,1.15%,our,0.96%
soul,his,33.58%,her,11.68%,the,10.95%
wanted,he,29.82%,she,7.6%,they,7.02%
find,to,57.52%,not,8.5%,we,5.23%
actions,the,26.98%,his,20.63%,these,4.76%
answer,not,18.25%,to,16.79%,an,12.41%
understood,he,14.89%,she,8.51%,be,5.85%
self,and,21.37%,of,9.16%,the,6.11%
little,the,25.97%,a,21.89%,her,2.97%
before,as,4.58%,day,4.58%,but,2.35%
suddenly,and,13.99%,he,9.67%,then,4.58%
paused,he,32.26%,she,20.97%,and,8.06%
smiling,and,15.15%,said,3.79%,still,3.03%
own,his,49.9%,her,18.66%,their,14.05%
think,you,22.36%,i,20.24%,to,17.82%
sent,been,14.76%,and,9.52%,was,9.05%
instead,and,15.38%,but,11.54%,hive,2.56%
king,the,48.15%,a,9.26%,vice,9.26%
give,to,38.1%,would,7.94%,not,7.54%
tea,the,13.51%,to,6.76%,at,6.76%
moment,a,26.88%,that,25.67%,the,13.56%
added,he,58.82%,she,21.57%,and,3.92%
again,and,17.08%,he,4.57%,back,2.95%
am,i,83.05%,what,4.66%,and,2.79%
expecting,if,13.11%,was,8.2%,evidently,8.2%
men,the,20.21%,of,8.91%,thousand,5.05%
de,aide,28.57%,aides,9.52%,madame,7.74%
best,the,60.66%,be,6.56%,as,4.92%
ones,young,7.41%,younger,5.56%,fresh,5.56%
also,and,9.76%,was,8.54%,but,7.32%
received,had,16.58%,he,14.44%,was,7.49%
heard,he,13.93%,was,10.81%,were,10.6%
meet,to,70.48%,we,4.76%,and,3.81%
them,of,14.56%,to,8.18%,with,3.86%
occurred,had,19.12%,it,8.82%,thought,8.82%
question,the,42.92%,a,11.79%,this,7.08%
chief,in,55.32%,the,31.49%,his,2.98%
visit,to,48.08%,his,15.38%,this,9.62%
post,the,38.71%,a,14.52%,advanced,6.45%
son,his,34.74%,her,19.25%,the,11.74%
others,the,28.52%,and,10.65%,of,4.47%
were,they,12.98%,there,6.92%,who,5.46%
trying,and,13.46%,were,5.77%,was,5.77%
through,passed,5.71%,and,3.26%,went,2.72%
closed,and,11.7%,he,11.7%,with,8.51%
eyes,his,37.88%,her,14.68%,the,2.49%
anyone,to,15.34%,than,7.39%,if,5.11%
else,something,15.23%,anyone,12.58%,anything,11.92%
right,the,30.68%,all,17.1%,his,6.79%
pleased,was,12.79%,evidently,8.14%,very,8.14%
sister,his,42.22%,her,20.0%,my,6.67%
every,at,9.17%,in,8.87%,of,6.42%
time,long,12.6%,the,11.37%,first,8.7%
majesty,your,48.48%,his,34.85%,her,4.55%
show,to,59.0%,and,6.0%,will,5.0%
over,all,3.53%,was,3.19%,is,2.52%
silent,was,18.29%,were,17.68%,remained,15.24%
looked,he,20.77%,and,14.49%,she,6.28%
both,on,10.0%,they,6.8%,were,4.8%
speak,to,58.16%,not,9.18%,you,4.59%
done,had,22.87%,have,20.82%,be,16.72%
same,the,93.61%,that,4.87%,this,0.91%
since,long,12.57%,ever,7.65%,him,4.37%
came,he,10.07%,who,4.03%,and,3.02%
everyone,that,11.85%,to,9.48%,and,5.69%
beautiful,the,20.0%,her,18.75%,a,7.5%
often,as,9.85%,so,9.09%,and,6.82%
continued,he,23.47%,and,8.16%,she,4.08%
after,and,6.63%,soon,3.38%,one,3.38%
short,a,39.29%,stopped,8.04%,her,7.14%
drawing,the,58.0%,and,7.5%,her,2.5%
nearer,and,17.81%,the,10.96%,drew,9.59%
come,had,19.91%,to,13.74%,has,4.27%
life,of,25.27%,his,10.95%,the,6.01%
why,and,7.68%,but,6.1%,or,2.76%
fate,the,33.33%,her,13.33%,is,5.0%
given,had,23.12%,be,9.83%,was,8.09%
such,in,8.39%,of,6.47%,with,5.94%
splendid,a,37.5%,how,12.5%,was,6.25%
children,the,28.43%,and,9.8%,his,4.9%
really,he,9.33%,and,7.25%,was,7.25%
less,the,17.27%,still,12.95%,no,5.04%
smiled,and,26.61%,he,12.84%,she,11.01%
mean,you,15.0%,i,13.33%,not,11.67%
serious,a,23.53%,and,10.29%,very,8.82%
talk,to,23.35%,the,9.25%,a,9.25%
its,with,14.36%,of,8.87%,and,7.27%
answered,he,7.25%,she,4.35%,it,2.9%
reply,not,21.53%,to,16.67%,in,15.97%
last,the,36.9%,at,23.51%,his,5.36%
father,her,26.61%,his,26.3%,my,10.4%
their,of,10.88%,in,8.99%,to,5.55%
turned,he,14.29%,and,12.0%,she,7.71%
quiet,a,20.0%,the,11.25%,be,10.0%
way,the,22.08%,his,11.67%,same,7.92%
animated,more,21.31%,and,19.67%,the,9.84%
usual,as,41.18%,his,15.97%,than,12.61%
mouth,his,41.67%,her,12.5%,the,5.56%
clearly,was,7.95%,more,7.95%,saw,6.82%
something,say,6.42%,said,4.9%,that,4.73%
cross,the,26.56%,to,23.44%,a,9.38%
explain,to,57.63%,i,8.47%,not,6.78%
myself,for,9.03%,to,6.25%,i,4.86%
asked,he,22.74%,she,9.03%,and,8.06%
yet,not,26.13%,and,15.32%,but,3.0%
princess,the,22.89%,little,8.11%,to,4.89%
mary,princess,76.32%,countess,8.06%,and,0.82%
world,the,50.64%,whole,8.97%,this,8.33%
movement,the,33.7%,a,7.61%,this,5.43%
evidently,was,14.33%,and,11.59%,had,5.49%
unable,was,22.34%,been,11.7%,be,10.64%
sad,a,14.1%,and,10.26%,the,8.97%
thoughts,his,18.69%,own,7.48%,her,7.48%
thousand,hundred,14.62%,a,11.7%,ten,8.19%
rubles,thousand,47.69%,hundred,20.0%,of,6.15%
year,a,30.77%,the,16.35%,that,8.65%
country,the,55.32%,his,8.51%,a,5.32%
army,the,39.52%,russian,14.68%,french,9.19%
under,from,13.56%,and,3.95%,it,2.54%
late,of,24.04%,too,20.19%,the,4.81%
girl,a,21.26%,little,16.54%,the,11.81%
brother,her,42.65%,my,13.24%,his,8.09%
married,was,11.59%,be,7.25%,get,7.25%
camp,de,58.88%,the,12.15%,french,5.61%
here,come,7.59%,and,4.46%,is,3.57%
listen,to,32.94%,not,15.29%,now,4.71%
taking,and,16.67%,was,8.85%,not,6.25%
reason,some,16.94%,of,10.48%,any,6.45%
affair,the,40.3%,whole,16.42%,this,13.43%
most,the,35.02%,a,8.52%,and,7.26%
village,the,72.54%,a,7.04%,that,2.11%
want,you,31.1%,i,28.23%,not,13.88%
raised,he,15.46%,and,6.19%,she,5.15%
maid,the,49.06%,a,16.98%,her,11.32%
kissed,and,38.53%,he,11.93%,she,8.26%
lay,he,13.04%,that,8.15%,and,7.61%
back,the,10.74%,his,6.76%,go,3.58%
looking,and,13.82%,without,9.05%,was,8.04%
another,one,30.29%,to,7.61%,after,5.08%
direction,the,50.7%,that,9.86%,one,8.45%
room,the,42.98%,drawing,21.07%,sitting,4.68%
highest,the,88.24%,his,3.92%,of,1.96%
people,the,21.47%,of,6.19%,young,5.61%
character,a,11.54%,the,11.54%,his,7.69%
ball,the,31.13%,a,22.64%,cannon,16.98%
dress,her,16.49%,to,7.22%,the,6.19%
during,and,6.05%,him,2.33%,that,2.33%
go,to,28.94%,not,5.55%,and,4.05%
large,a,39.88%,the,18.4%,his,7.98%
small,a,42.7%,the,12.36%,his,10.11%
many,so,13.85%,how,7.79%,of,7.36%
woman,a,21.89%,the,11.83%,old,8.88%
each,at,7.69%,and,6.59%,to,6.04%
seen,had,25.0%,be,19.29%,have,8.57%
lady,a,20.24%,young,14.29%,the,13.1%
cap,his,38.46%,and,5.13%,peaked,3.85%
soon,as,59.51%,very,3.64%,would,3.24%
guests,the,43.08%,other,10.77%,her,7.69%
began,and,21.31%,he,13.86%,she,5.81%
turning,and,19.51%,added,8.54%,said,6.1%
left,the,20.96%,had,10.31%,and,6.87%
interest,not,18.75%,to,10.94%,the,9.38%
thank,i,22.73%,to,10.61%,well,7.58%
today,so,4.94%,that,3.7%,and,3.7%
sense,a,31.43%,common,10.0%,the,7.14%
having,and,15.68%,not,5.23%,for,3.86%
duty,on,32.95%,his,13.64%,my,9.09%
return,to,28.75%,his,11.25%,not,7.5%
young,the,30.82%,a,12.56%,this,4.34%
brought,had,16.16%,was,7.07%,have,6.57%
work,to,26.5%,the,10.26%,at,7.69%
pretty,the,15.38%,very,10.77%,a,9.23%
dark,the,28.3%,a,13.21%,was,5.66%
down,sat,16.86%,and,8.21%,sit,5.19%
lifted,he,10.53%,was,10.53%,and,8.77%
especially,and,31.71%,pierre,2.44%,it,2.44%
drew,he,24.3%,and,14.02%,she,5.61%
case,the,38.04%,that,11.96%,any,7.61%
half,a,13.21%,and,6.92%,the,5.03%
open,wide,18.33%,the,16.67%,an,11.67%
special,a,37.14%,the,11.43%,with,10.0%
form,the,14.81%,to,12.96%,re,3.7%
beauty,the,16.36%,her,16.36%,of,7.27%
sight,the,50.56%,lost,6.74%,at,4.49%
mother,her,31.66%,his,22.61%,the,10.55%
full,in,12.9%,the,11.61%,was,9.03%
company,the,29.81%,third,10.58%,his,7.69%
talking,was,15.76%,were,10.87%,and,10.33%
felt,he,28.15%,she,14.85%,and,7.6%
talked,and,12.36%,he,8.99%,they,6.74%
saw,he,25.47%,and,12.85%,she,11.45%
bright,the,22.86%,a,12.86%,was,8.57%
white,a,20.73%,the,9.84%,his,9.33%
day,the,22.28%,that,17.6%,next,14.42%
table,the,52.05%,a,8.68%,at,4.11%
steps,the,13.33%,few,11.11%,rapid,7.41%
arm,his,37.74%,the,15.72%,my,6.92%
sat,and,17.82%,he,11.55%,she,9.57%
near,estate,5.97%,so,5.47%,drew,3.98%
doing,was,23.74%,of,8.63%,were,7.91%
pleasure,with,24.79%,the,16.53%,a,7.44%
herself,to,10.66%,she,5.02%,felt,4.39%
around,looked,9.88%,all,8.14%,those,6.98%
addressing,and,15.62%,added,10.94%,said,9.38%
present,the,24.79%,to,8.26%,those,7.44%
mind,his,40.59%,of,11.88%,her,9.9%
wrote,he,34.15%,she,12.2%,and,9.76%
quite,was,10.36%,is,6.72%,not,3.92%
dressed,was,4.29%,elegantly,4.29%,better,4.29%
spread,and,8.47%,had,8.47%,was,5.08%
arms,his,30.41%,her,11.7%,their,8.77%
gray,a,12.05%,his,9.64%,the,7.23%
voice,his,12.96%,a,10.32%,her,7.14%
general,the,34.85%,a,11.41%,in,7.26%
husband,her,60.15%,the,8.27%,a,6.77%
going,was,27.76%,you,7.02%,is,6.35%
get,to,45.06%,you,5.25%,not,4.94%
killed,be,14.17%,been,10.0%,have,7.5%
waiting,without,12.0%,in,10.4%,been,8.0%
next,the,33.51%,and,5.24%,room,2.09%
close,so,7.62%,face,4.76%,standing,4.76%
hair,his,16.78%,her,16.11%,gray,6.71%
light,the,19.73%,a,6.12%,and,4.08%
coat,his,24.11%,fur,8.04%,tail,6.25%
dying,the,33.9%,was,11.86%,is,10.17%
moscow,in,26.47%,of,12.73%,to,12.59%
either,that,7.32%,on,3.25%,him,3.25%
military,the,22.12%,a,14.16%,of,7.08%
service,the,45.97%,a,4.84%,your,4.84%
returned,he,15.62%,had,10.94%,she,6.25%
where,room,6.12%,and,5.59%,place,3.85%
spite,in,97.14%,personal,1.43%,this,1.43%
look,to,21.48%,a,9.84%,not,4.7%
fear,and,11.21%,of,9.35%,for,9.35%
place,the,15.59%,took,8.14%,his,7.46%
pierre,said,7.03%,to,6.86%,and,3.2%
enter,to,58.82%,not,11.76%,should,4.41%
certainly,would,18.18%,will,10.91%,was,7.27%
rather,a,14.29%,but,7.14%,and,7.14%
other,the,51.51%,any,4.26%,and,3.91%
glance,a,15.94%,first,10.14%,rapid,4.35%
away,turned,10.89%,go,10.07%,get,5.78%
hear,to,33.82%,not,12.5%,you,11.76%
yes,yes,12.81%,oh,8.47%,him,2.64%
hardly,and,13.25%,could,12.05%,had,8.43%
act,to,24.19%,an,9.68%,the,6.45%
finished,had,36.0%,having,12.0%,she,4.0%
speaking,was,18.54%,began,11.92%,and,5.96%
bent,and,14.04%,head,10.53%,he,7.02%
big,a,25.93%,the,24.07%,his,14.81%
feet,his,32.08%,of,9.43%,bare,9.43%
apart,paces,5.77%,quite,5.77%,joking,3.85%
thinking,been,13.68%,was,11.97%,you,4.27%
later,minutes,19.7%,hour,9.85%,days,7.58%
got,he,11.17%,had,6.15%,have,5.59%
help,to,24.8%,not,24.0%,will,4.0%
point,the,42.5%,this,6.25%,highest,3.75%
might,he,13.73%,it,9.15%,they,6.21%
happen,to,22.5%,would,18.75%,may,10.0%
hands,his,24.47%,the,12.24%,her,10.55%
stopped,he,15.38%,and,13.02%,had,8.88%
should,i,20.68%,he,11.33%,they,5.57%
approaching,was,15.52%,the,12.07%,an,10.34%
group,a,26.47%,the,22.06%,another,7.35%
kept,he,17.04%,she,9.63%,and,7.41%
amid,and,5.26%,out,3.51%,from,3.51%
evident,was,50.0%,with,13.16%,an,6.58%
approached,he,20.0%,and,18.46%,they,7.69%
passed,had,17.13%,and,7.18%,he,6.63%
whose,man,8.7%,of,6.52%,for,5.43%
afraid,was,15.22%,am,14.49%,be,6.52%
seeing,on,21.82%,and,15.15%,of,6.67%
faces,the,26.45%,their,15.48%,happy,3.23%
seemed,it,25.49%,he,8.2%,which,6.42%
stood,he,10.95%,who,7.77%,and,4.95%
express,to,63.93%,not,13.11%,cannot,4.92%
sides,all,46.67%,both,28.15%,different,5.93%
beside,down,11.24%,standing,5.06%,stood,4.49%
thin,a,26.04%,his,19.79%,her,11.46%
brilliant,a,23.19%,the,20.29%,most,8.7%
settled,and,16.39%,had,11.48%,be,8.2%
into,went,4.77%,out,4.47%,came,3.96%
formed,had,13.89%,was,8.33%,re,5.56%
third,the,51.94%,a,38.76%,and,1.55%
placed,and,17.39%,were,8.7%,been,7.25%
found,he,12.75%,be,8.82%,and,8.33%
ah,him,2.98%,room,2.38%,ah,2.38%
pleasant,a,35.71%,and,7.14%,was,5.95%
sound,the,61.25%,a,6.25%,only,1.88%
whispered,she,18.31%,he,14.08%,and,8.45%
begin,to,35.82%,not,10.45%,would,5.97%
story,the,42.86%,his,18.57%,a,8.57%
gave,he,18.75%,and,13.97%,she,4.04%
sitting,was,36.32%,the,11.79%,were,9.43%
rose,he,17.26%,she,5.36%,pierre,3.57%
shoulders,his,49.02%,her,11.76%,the,5.88%
made,and,10.02%,he,8.16%,had,7.23%
figure,the,20.59%,her,4.41%,stout,4.41%
much,so,24.09%,as,11.14%,very,10.88%
bring,to,36.36%,and,11.69%,not,9.09%
moved,and,10.95%,he,10.45%,she,3.48%
toward,turned,4.21%,moving,3.51%,moved,3.16%
appeared,suddenly,6.19%,he,5.31%,smoke,4.42%
effect,the,29.23%,an,12.31%,to,6.15%
took,he,19.1%,and,16.01%,she,5.62%
opposite,the,39.22%,sat,9.8%,sitting,7.84%
upon,came,12.63%,fixed,5.26%,mercy,4.21%
doubt,no,28.07%,to,14.04%,in,10.53%
bare,her,18.46%,his,15.38%,the,13.85%
told,he,11.17%,and,10.9%,had,7.98%
glancing,and,14.93%,kept,8.96%,pierre,4.48%
glanced,he,22.63%,and,16.79%,she,8.76%
once,at,51.41%,than,6.5%,had,4.24%
followed,had,7.14%,was,6.35%,and,5.56%
asking,if,11.34%,and,8.25%,was,6.19%
moving,were,15.79%,and,9.65%,was,6.14%
chair,a,29.03%,his,14.52%,the,12.9%
fact,the,71.71%,in,20.39%,this,1.97%
lit,brightly,12.73%,was,9.09%,dimly,7.27%
body,whole,12.63%,the,11.58%,his,9.47%
legs,his,34.0%,and,10.0%,bare,5.0%
fell,he,12.71%,and,11.86%,but,5.08%
hastily,and,23.08%,pierre,5.77%,he,3.85%
fellow,dear,33.33%,old,8.06%,fine,6.99%
because,only,6.03%,but,4.74%,not,4.31%
showed,and,13.46%,which,11.54%,he,6.73%
meaning,the,43.16%,no,7.37%,whole,5.26%
sure,am,23.81%,be,22.22%,felt,9.52%
whether,see,5.31%,and,5.31%,to,3.98%
stupid,a,13.73%,the,13.73%,very,7.84%
called,he,15.35%,so,7.89%,and,5.7%
gone,had,55.41%,has,8.28%,have,7.64%
mademoiselle,to,10.29%,and,6.62%,said,5.15%
house,the,44.68%,a,4.86%,his,4.86%
presence,the,34.83%,his,29.21%,her,12.36%
napoleon,to,7.69%,that,7.47%,said,4.18%
happened,had,30.12%,have,13.25%,has,9.64%
fall,to,33.8%,the,7.04%,it,5.63%
subject,the,43.37%,is,10.84%,not,7.23%
latter,the,95.59%,these,1.47%,this,1.47%
death,of,18.71%,the,12.26%,his,12.26%
recognized,he,21.05%,andrew,8.77%,had,5.26%
ladies,the,30.68%,young,19.32%,moscow,5.68%
prepared,had,14.29%,been,9.09%,was,9.09%
noticed,he,18.83%,had,12.99%,pierre,7.14%
power,the,15.54%,of,14.51%,his,7.25%
listening,not,11.76%,was,11.76%,and,10.59%
saying,was,33.92%,were,10.13%,heard,4.41%
beginning,the,44.19%,was,16.28%,were,6.98%
russian,the,49.33%,a,10.44%,in,5.11%
changed,had,13.68%,suddenly,6.32%,have,5.26%
women,the,15.22%,and,13.04%,of,5.8%
keep,to,50.65%,not,6.49%,must,5.19%
andrew,prince,94.12%,to,0.39%,and,0.39%
handsome,his,16.16%,a,13.13%,the,13.13%
step,every,12.66%,a,11.39%,in,6.33%
wife,his,60.29%,my,8.33%,the,5.88%
among,and,3.88%,in,3.4%,from,2.91%
frenchman,the,50.53%,a,30.53%,barefooted,2.11%
