word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
were,the,4.98%,not,3.73%,all,3.23%
they,were,17.2%,had,10.18%,are,5.84%
under,the,51.65%,his,6.59%,which,5.49%
out,of,28.17%,the,8.63%,in,7.61%
street,and,10.31%,the,6.11%,tenement,4.96%
own,and,3.92%,tongue,3.92%,to,3.92%
just,as,21.78%,then,4.95%,now,4.95%
life,and,9.88%,of,8.64%,that,8.64%
which,the,18.65%,he,11.9%,was,6.35%
after,a,15.09%,the,14.15%,all,9.43%
be,a,4.62%,the,3.85%,found,3.46%
its,way,2.38%,own,2.38%,place,1.9%
his,head,3.04%,wife,2.82%,own,2.17%
on,the,49.64%,his,5.52%,a,4.64%
little,dollar,6.17%,girl,6.17%,ones,4.53%
christmas,tree,12.75%,eve,11.41%,in,5.37%
took,the,18.39%,a,14.94%,her,6.9%
what,he,13.01%,was,8.22%,the,6.16%
saw,the,23.94%,him,11.27%,it,9.86%
who,had,19.2%,is,4.46%,was,4.46%
fire,in,11.76%,was,5.04%,that,5.04%
he,had,13.08%,was,10.14%,said,5.45%
how,it,7.55%,he,7.55%,can,5.66%
went,out,14.89%,to,9.93%,in,8.51%
way,of,8.59%,for,6.25%,the,5.47%
baby,in,9.64%,and,6.02%,that,3.61%
sat,up,11.94%,in,10.45%,on,10.45%
at,the,38.52%,a,4.63%,last,4.44%
or,a,7.3%,the,6.74%,two,3.37%
snow,that,7.55%,had,5.66%,and,5.66%
fell,upon,20.63%,on,6.35%,and,4.76%
between,the,26.42%,them,16.98%,two,5.66%
no,one,11.42%,more,5.02%,longer,4.11%
about,the,18.85%,it,9.02%,him,8.2%
man,who,7.14%,and,6.49%,with,5.84%
him,to,8.33%,and,7.64%,in,4.63%
big,stores,4.0%,storm,4.0%,barracks,2.67%
their,own,4.22%,way,2.6%,heads,2.27%
back,to,13.53%,and,7.52%,in,7.52%
where,the,30.64%,he,10.98%,they,6.94%
might,have,28.79%,be,13.64%,and,4.55%
take,it,22.22%,the,11.11%,a,11.11%
her,to,2.36%,in,2.16%,hand,2.16%
away,and,9.57%,in,7.45%,from,7.45%
then,he,14.71%,the,9.56%,it,8.09%
nothing,more,10.34%,to,8.62%,else,6.9%
whole,days,7.14%,of,7.14%,building,5.36%
once,more,14.68%,the,8.26%,and,7.34%
himself,he,8.0%,and,8.0%,that,6.67%
enough,to,34.48%,of,8.62%,for,6.9%
made,a,12.98%,the,8.4%,to,6.11%
every,day,11.84%,one,7.89%,night,6.58%
good,will,11.93%,as,6.42%,deal,4.59%
next,door,16.67%,block,14.81%,day,5.56%
end,of,59.65%,and,5.26%,to,3.51%
gave,him,17.65%,it,11.76%,up,9.8%
without,a,20.69%,its,5.17%,other,3.45%
she,had,13.42%,was,12.41%,said,7.34%
these,are,5.56%,were,5.56%,to,3.7%
ever,since,9.84%,so,8.2%,to,4.92%
only,the,12.24%,to,9.52%,a,9.52%
do,you,11.54%,not,10.26%,it,10.26%
get,the,9.72%,out,9.72%,a,6.94%
over,the,34.33%,to,6.97%,it,5.47%
head,and,14.29%,of,7.14%,in,7.14%
gone,to,13.43%,out,5.97%,from,4.48%
into,the,43.71%,a,11.38%,her,3.59%
so,much,8.54%,that,6.03%,many,5.03%
down,the,21.5%,in,8.5%,and,7.5%
did,not,38.18%,it,7.27%,the,5.45%
knew,it,21.05%,the,12.28%,that,7.02%
such,a,35.38%,as,4.62%,an,4.62%
poor,little,5.66%,and,5.66%,the,5.66%
make,a,14.29%,the,14.29%,out,5.71%
child,was,7.04%,she,7.04%,the,5.63%
tenement,was,8.64%,house,4.94%,and,4.94%
house,and,7.69%,to,6.59%,was,5.49%
upon,the,42.13%,his,6.69%,it,5.91%
time,to,7.83%,it,6.96%,the,6.09%
since,the,11.11%,they,9.26%,he,7.41%
rest,of,17.65%,and,9.8%,had,5.88%
now,and,9.43%,he,6.6%,i,5.66%
long,since,7.48%,and,6.54%,island,4.67%
found,them,8.86%,out,8.86%,it,7.59%
something,to,10.45%,in,8.96%,that,7.46%
off,the,17.44%,his,8.14%,and,5.81%
hand,the,11.11%,and,9.88%,of,6.17%
three,years,8.86%,days,5.06%,flights,5.06%
you,know,6.92%,are,4.4%,do,3.77%
hard,to,8.47%,and,6.78%,by,6.78%
left,in,9.09%,the,7.58%,behind,7.58%
room,for,8.97%,was,7.69%,in,6.41%
another,day,4.76%,for,4.76%,at,3.17%
any,one,21.13%,of,7.04%,other,5.63%
old,man,7.39%,woman,6.25%,and,4.55%
first,and,8.96%,time,7.46%,baby,2.99%
window,and,11.49%,of,8.05%,pane,6.9%
across,the,82.76%,mulberry,1.72%,she,1.72%
let,them,13.79%,him,13.79%,the,12.07%
while,the,26.74%,he,11.63%,they,6.98%
within,a,12.73%,the,12.73%,it,10.91%
got,up,13.85%,to,7.69%,a,7.69%
too,and,14.29%,was,7.94%,much,6.35%
go,to,16.85%,she,4.49%,back,3.37%
like,a,35.44%,so,6.33%,the,6.33%
through,the,56.03%,a,6.03%,his,4.31%
again,the,13.21%,and,13.21%,he,7.55%
against,the,52.7%,it,8.11%,him,8.11%
put,it,10.77%,on,10.77%,out,9.23%
boys,and,13.33%,were,6.67%,in,6.67%
alley,and,10.0%,the,6.67%,it,6.67%
day,and,10.0%,the,6.92%,a,6.15%
until,the,15.69%,it,11.76%,he,9.8%
told,the,12.73%,that,12.73%,him,12.73%
heard,the,15.79%,of,14.47%,it,10.53%
night,the,13.1%,and,11.9%,in,7.14%
name,of,17.65%,is,7.84%,was,7.84%
eyes,and,14.75%,that,8.2%,the,4.92%
will,be,11.86%,come,5.93%,have,5.93%
looked,at,14.75%,up,11.48%,down,8.2%
see,what,13.16%,the,13.16%,it,6.58%
we,had,11.9%,were,9.52%,will,5.95%
right,and,9.68%,in,8.06%,the,8.06%
corner,of,13.46%,where,9.62%,and,7.69%
look,at,18.64%,of,13.56%,and,6.78%
stood,by,8.7%,in,8.7%,on,7.25%
men,and,20.0%,were,5.0%,who,5.0%
woman,with,12.79%,was,8.14%,and,5.81%
door,of,11.11%,and,8.15%,the,3.7%
young,people,7.02%,fellow,7.02%,and,7.02%
face,and,11.36%,of,10.23%,was,5.68%
here,in,11.29%,she,6.45%,an,6.45%
mother,and,12.68%,of,9.86%,was,4.23%
know,the,15.85%,it,12.2%,what,9.76%
dead,wagon,11.32%,the,7.55%,but,5.66%
half,a,22.03%,the,10.17%,naked,5.08%
days,and,20.34%,when,13.56%,of,10.17%
very,much,3.33%,little,3.33%,likely,3.33%
boy,and,9.8%,who,7.84%,in,5.88%
city,that,7.14%,i,5.36%,of,5.36%
brought,him,15.38%,out,11.54%,their,7.69%
sergeant,jack,9.62%,looked,3.85%,had,3.85%
