word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
moment,the,8.77%,i,5.26%,at,5.26%
saw,the,16.67%,that,9.26%,him,9.26%
she,had,17.72%,was,17.09%,could,5.7%
seemed,to,48.21%,quite,5.36%,rather,5.36%
your,honour,33.33%,lordship,8.97%,own,5.13%
you,will,5.84%,have,4.55%,were,4.55%
full,of,17.81%,as,6.85%,dress,6.85%
determined,to,50.0%,on,9.62%,that,7.69%
knew,him,16.67%,the,10.61%,that,7.58%
better,than,17.86%,idea,3.57%,or,3.57%
friend,of,24.32%,and,14.86%,theophilus,6.76%
