word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
place,and,15.05%,of,11.83%,where,10.75%
on,the,23.53%,to,7.3%,this,7.19%
as,he,14.41%,i,7.2%,a,5.27%
while,the,21.79%,i,11.73%,he,9.5%
ulysses,and,7.92%,was,4.35%,to,3.57%
when,he,16.49%,they,14.81%,the,14.66%
once,and,19.2%,more,5.6%,for,4.0%
he,was,10.15%,had,8.55%,is,5.58%
themselves,and,13.56%,with,10.17%,when,8.47%
island,of,24.1%,where,10.84%,and,8.43%
back,to,41.62%,from,7.11%,and,6.09%
very,angry,8.38%,well,4.19%,much,3.59%
young,men,20.51%,and,10.26%,man,7.69%
woman,who,13.85%,and,12.31%,of,4.62%
her,and,5.07%,own,3.84%,to,2.76%
under,the,44.3%,his,10.13%,a,6.33%
name,was,11.86%,of,8.47%,and,8.47%
these,words,14.56%,suitors,10.76%,things,6.96%
been,a,3.77%,the,2.52%,made,1.89%
before,the,11.69%,troy,9.09%,them,8.44%
ever,yet,11.54%,with,5.13%,since,3.85%
they,had,9.67%,were,8.11%,are,6.03%
both,of,15.97%,his,5.56%,for,3.47%
were,the,4.85%,to,4.85%,a,3.69%
also,to,8.23%,the,5.7%,of,3.8%
same,time,20.0%,and,6.67%,year,5.0%
should,have,17.8%,be,12.29%,do,4.66%
has,been,16.67%,got,3.64%,a,3.64%
reached,the,68.85%,my,6.56%,his,4.92%
me,and,9.04%,to,8.71%,in,3.64%
any,one,24.14%,of,15.09%,other,5.6%
how,he,10.12%,much,9.52%,i,7.14%
some,one,14.23%,of,8.9%,god,7.83%
did,not,22.18%,he,12.73%,they,8.0%
such,a,27.92%,as,8.44%,an,2.6%
heard,this,17.17%,the,15.15%,him,10.1%
about,the,18.2%,it,8.73%,his,5.49%
them,and,10.87%,to,5.82%,but,3.23%
think,of,26.03%,that,12.33%,it,8.22%
so,that,10.29%,he,7.29%,much,6.71%
will,be,10.04%,not,7.84%,tell,5.64%
be,a,8.0%,the,4.55%,able,3.45%
upon,the,38.87%,me,7.92%,him,6.79%
myself,to,9.41%,and,7.06%,i,7.06%
found,the,13.64%,him,10.61%,his,7.58%
among,the,40.28%,them,13.19%,us,6.25%
would,have,19.84%,not,13.05%,be,10.7%
one,of,22.59%,another,8.2%,who,6.74%
make,the,7.26%,you,5.59%,a,5.59%
may,be,17.05%,have,5.81%,jove,3.88%
bring,you,9.86%,the,8.45%,me,8.45%
court,and,30.19%,to,15.09%,as,5.66%
house,of,20.2%,and,15.21%,but,3.49%
more,than,9.88%,particularly,4.32%,and,4.32%
like,a,19.16%,to,10.78%,the,7.19%
man,of,8.23%,who,6.33%,and,6.01%
till,the,14.65%,he,11.46%,i,9.55%
an,end,9.29%,excellent,7.52%,island,6.64%
given,him,28.17%,me,14.08%,to,7.04%
out,of,33.33%,to,8.89%,for,5.83%
much,as,12.81%,the,4.93%,more,4.43%
right,hand,13.33%,that,8.33%,in,6.67%
are,you,5.8%,the,4.95%,not,3.75%
things,that,21.92%,of,9.59%,and,6.85%
however,that,12.5%,i,10.42%,we,5.21%
see,the,12.94%,if,7.45%,how,6.67%
far,from,18.89%,as,14.44%,away,6.67%
their,hands,7.5%,places,3.54%,own,3.12%
tell,me,35.8%,you,26.07%,the,5.84%
after,the,11.18%,having,9.32%,all,8.07%
had,been,10.9%,got,4.61%,had,3.15%
troy,and,22.06%,but,7.35%,he,7.35%
many,a,15.04%,of,5.26%,good,4.51%
men,and,9.6%,to,5.88%,of,4.64%
saw,him,13.93%,the,9.02%,her,5.74%
mind,to,10.84%,and,9.64%,i,7.23%
his,own,8.37%,father,3.22%,hands,2.76%
heart,and,20.27%,of,9.46%,was,8.11%
own,house,11.79%,country,10.0%,room,3.21%
return,of,18.28%,home,18.28%,to,10.75%
but,i,10.0%,the,9.88%,he,5.83%
even,so,16.2%,though,13.38%,as,8.45%
though,he,27.01%,i,15.33%,you,14.6%
through,the,50.0%,with,5.56%,much,3.7%
god,who,6.45%,and,4.3%,has,4.3%
took,the,16.49%,their,11.7%,his,10.11%
day,when,6.52%,of,5.07%,long,5.07%
goddess,and,10.91%,calypso,9.09%,minerva,5.45%
daughter,of,47.62%,to,15.48%,minerva,4.76%
us,and,8.2%,in,3.61%,then,3.28%
all,the,18.41%,this,5.36%,of,5.01%
rest,of,41.18%,but,5.88%,as,3.92%
home,again,14.04%,to,9.79%,and,9.36%
sea,and,16.99%,shore,9.22%,with,3.88%
only,man,5.31%,son,5.31%,a,5.31%
wife,and,22.83%,of,18.48%,who,4.35%
fair,wind,24.53%,and,7.55%,for,5.66%
him,and,11.94%,to,5.88%,in,4.93%
come,to,20.92%,here,9.93%,back,7.09%
gods,and,10.44%,are,6.04%,have,6.04%
against,the,31.3%,you,9.57%,us,7.83%
came,to,20.1%,up,15.79%,on,6.7%
country,and,16.51%,for,4.59%,but,4.59%
where,the,24.49%,you,9.18%,i,9.18%
made,the,11.06%,a,9.22%,him,7.37%
other,of,8.21%,gods,6.15%,hand,5.64%
then,he,8.92%,they,6.88%,i,5.39%
father,and,14.9%,jove,10.1%,who,5.29%
began,to,63.53%,with,4.71%,at,3.53%
speak,and,25.0%,to,7.81%,he,6.25%
whom,i,18.31%,you,15.49%,he,14.08%
son,of,50.19%,to,4.56%,and,4.56%
you,are,8.76%,have,7.02%,will,5.28%
do,not,33.25%,so,12.18%,you,9.9%
say,that,13.39%,what,7.14%,and,5.36%
killed,him,16.9%,the,9.86%,her,7.04%
eyes,and,7.81%,upon,6.25%,filled,6.25%
we,have,8.1%,had,7.92%,are,7.18%
nor,yet,10.26%,to,4.49%,any,3.85%
hand,and,17.17%,of,11.11%,i,6.06%
soon,as,64.08%,reached,4.85%,carried,1.94%
long,as,21.71%,way,7.89%,time,7.24%
yet,been,6.54%,you,3.74%,came,3.74%
good,things,10.1%,will,6.25%,and,3.85%
answered,telemachus,15.56%,ulysses,14.07%,i,6.67%
saying,my,9.88%,to,7.41%,and,6.17%
our,guest,5.0%,ship,4.5%,ships,3.5%
death,of,22.73%,and,9.09%,shall,6.06%
friends,said,12.28%,and,10.53%,this,7.02%
every,one,40.0%,man,17.27%,kind,11.82%
himself,and,14.71%,in,9.8%,to,5.88%
keep,your,7.04%,on,5.63%,them,5.63%
she,had,9.21%,was,6.67%,is,3.97%
if,you,26.6%,he,15.71%,i,12.18%
land,and,23.16%,of,17.89%,then,3.16%
ships,and,14.08%,nor,8.45%,in,7.04%
end,of,39.6%,he,7.92%,in,4.95%
thus,did,33.85%,spoke,6.92%,then,6.92%
great,deal,4.95%,and,3.85%,distress,2.75%
greek,is,11.54%,at,7.69%,the,5.77%
round,the,17.73%,it,10.64%,and,10.64%
time,for,12.7%,when,6.35%,and,6.35%
well,disposed,8.2%,and,7.38%,as,5.74%
else,did,8.93%,in,8.93%,to,7.14%
most,beautifully,6.25%,equitable,3.75%,part,2.5%
can,do,5.12%,tell,5.12%,get,4.33%
find,no,9.57%,a,8.51%,out,7.45%
no,one,12.5%,more,7.03%,matter,6.77%
better,than,10.39%,to,6.49%,that,5.19%
over,the,26.78%,his,7.95%,all,5.44%
told,them,16.07%,me,15.18%,him,14.29%
penelope,said,6.48%,that,5.56%,answered,5.56%
suitors,were,7.69%,and,7.29%,for,5.26%
telemachus,and,11.32%,said,6.42%,i,4.15%
take,the,13.59%,him,7.77%,me,6.8%
done,so,11.25%,this,10.0%,for,6.25%
old,man,17.12%,and,8.9%,woman,6.85%
being,the,5.95%,so,3.57%,a,3.57%
than,any,10.16%,i,7.81%,he,6.25%
matter,how,23.68%,of,11.84%,what,6.58%
still,more,5.23%,i,4.07%,alive,4.07%
too,much,5.32%,old,3.19%,and,3.19%
get,home,16.11%,back,10.07%,the,6.04%
words,he,23.53%,she,9.8%,in,5.88%
each,one,23.46%,of,17.28%,other,9.88%
having,been,19.75%,gone,9.88%,killed,4.94%
up,to,24.09%,and,8.54%,the,5.49%
taken,from,9.8%,this,5.88%,as,5.88%
fire,and,23.73%,as,6.78%,for,6.78%
side,of,23.91%,and,16.3%,then,4.35%
might,be,15.13%,have,9.24%,come,4.2%
know,what,12.59%,whether,6.67%,all,5.93%
town,and,28.57%,councillors,8.33%,to,5.95%
sun,god,13.89%,went,11.11%,was,9.72%
jove,and,11.11%,the,6.79%,has,4.32%
got,to,7.82%,back,7.82%,the,6.15%
went,to,15.61%,on,12.29%,back,8.64%
go,to,18.41%,back,7.22%,on,7.22%
people,of,6.18%,who,6.18%,in,5.06%
neptune,who,10.34%,for,5.17%,and,5.17%
let,us,27.54%,me,14.01%,him,11.11%
gone,to,16.88%,off,10.39%,and,7.79%
off,the,14.58%,to,9.38%,his,5.21%
looking,like,22.22%,at,9.26%,out,7.41%
sheep,and,34.33%,or,8.96%,to,5.97%
spoke,he,29.07%,and,8.14%,she,6.98%
said,to,14.25%,he,14.04%,i,7.99%
lay,in,12.31%,my,10.77%,down,7.69%
look,after,21.31%,at,18.03%,upon,8.2%
must,have,22.76%,be,12.2%,go,8.13%
sent,me,21.95%,him,13.41%,a,7.32%
minerva,had,9.46%,and,8.78%,said,5.41%
away,from,30.5%,and,8.51%,with,7.09%
poor,fellow,10.53%,man,8.77%,unhappy,7.02%
heaven,has,15.76%,and,8.48%,to,7.88%
hold,of,36.62%,your,8.45%,my,7.04%
kind,of,56.86%,to,9.8%,and,3.92%
live,in,35.59%,on,10.17%,with,6.78%
send,him,22.95%,you,19.67%,some,9.84%
put,the,13.71%,it,10.48%,on,9.68%
mother,and,13.64%,answered,4.55%,who,4.55%
hear,me,17.24%,of,12.07%,the,8.62%
wind,and,19.74%,that,10.53%,blowing,3.95%
down,to,13.08%,and,8.88%,the,7.48%
whereon,the,23.53%,he,17.65%,they,15.69%
servants,to,12.7%,and,6.35%,poured,6.35%
wine,and,28.7%,in,7.83%,that,5.22%
water,and,25.0%,in,10.71%,side,6.25%
again,and,13.04%,for,4.97%,but,3.73%
days,and,11.54%,of,7.69%,had,7.69%
sat,down,42.37%,in,11.86%,and,6.78%
stranger,said,12.77%,i,7.45%,to,6.38%
way,home,8.94%,to,8.94%,off,6.7%
set,out,10.76%,a,8.23%,them,7.59%
seat,and,6.9%,in,5.17%,on,5.17%
another,matter,9.01%,and,5.41%,as,5.41%
near,the,36.36%,him,10.39%,them,6.49%
ask,me,20.75%,him,18.87%,you,15.09%
brought,them,14.29%,him,13.39%,the,9.82%
hands,and,30.56%,of,14.58%,upon,6.25%
gold,and,41.18%,cup,7.84%,bronze,5.88%
maids,who,9.8%,in,7.84%,to,7.84%
laid,their,23.08%,upon,12.31%,out,7.69%
enough,to,54.55%,and,6.06%,as,3.03%
eat,and,46.67%,up,13.33%,but,5.0%
drink,offerings,17.89%,offering,17.89%,and,10.53%
head,and,30.23%,of,9.3%,to,4.65%
close,to,24.07%,up,24.07%,together,7.41%
am,not,8.5%,in,6.0%,i,4.5%
going,to,36.89%,on,11.65%,about,8.74%
never,yet,11.45%,be,3.82%,mind,3.82%
your,own,10.02%,father,4.04%,house,3.55%
ship,and,19.27%,to,6.42%,on,4.13%
want,to,60.0%,of,7.14%,for,4.29%
dead,and,27.03%,still,4.05%,but,4.05%
indeed,you,7.55%,dead,5.66%,he,5.66%
whether,he,17.2%,to,11.83%,you,8.6%
husband,and,14.55%,who,12.73%,till,7.27%
dear,husband,16.36%,child,12.73%,father,10.91%
yourself,and,16.22%,a,8.11%,i,5.41%
best,of,13.25%,to,12.05%,man,7.23%
menelaus,and,6.25%,came,6.25%,said,6.25%
stay,here,31.03%,where,20.69%,there,10.34%
room,and,26.83%,looking,7.32%,upstairs,3.66%
stood,in,18.52%,by,12.96%,there,7.41%
always,on,3.64%,called,3.64%,said,3.64%
sleep,in,14.47%,over,6.58%,with,6.58%
bed,and,10.84%,with,7.23%,of,4.82%
morning,rosy,32.76%,i,6.9%,and,6.9%
night,and,22.67%,was,5.33%,i,4.0%
fell,upon,13.24%,into,10.29%,in,7.35%
gave,him,30.1%,me,16.5%,them,8.74%
women,in,12.68%,of,7.04%,who,7.04%
feet,and,28.07%,of,5.26%,girded,3.51%
left,the,20.49%,in,7.38%,behind,7.38%
sons,of,32.76%,and,5.17%,left,3.45%
leave,off,25.4%,the,12.7%,me,11.11%
ground,and,22.67%,in,5.33%,the,4.0%
towards,the,42.86%,his,10.71%,you,7.14%
others,and,6.9%,to,5.75%,had,5.75%
board,and,22.64%,ship,11.32%,at,7.55%
fast,as,37.25%,with,9.8%,asleep,7.84%
city,of,30.56%,and,11.11%,under,6.94%
inside,the,31.48%,and,18.52%,it,7.41%
bow,and,30.65%,then,4.84%,down,4.84%
