word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
is,a,7.9%,not,5.22%,the,5.09%
here,and,12.69%,i,8.96%,in,4.85%
took,the,13.96%,it,9.91%,his,8.11%
us,and,8.55%,all,5.04%,to,4.82%
good,bye,8.56%,to,3.5%,and,3.5%
came,to,11.0%,in,9.39%,back,7.12%
after,a,22.12%,the,11.06%,all,6.73%
for,the,10.66%,a,9.33%,i,7.41%
night,i,13.38%,and,12.37%,he,4.01%
or,the,7.22%,two,4.38%,in,2.63%
done,and,7.94%,to,5.56%,so,4.76%
up,and,13.87%,the,13.42%,to,12.3%
some,of,13.64%,one,5.0%,time,4.32%
way,to,11.84%,and,8.33%,i,7.02%
with,a,14.71%,the,12.52%,his,5.95%
red,eyes,12.16%,scar,9.46%,lips,6.76%
get,the,7.56%,a,7.56%,on,5.81%
asked,him,25.35%,me,9.86%,the,7.04%
he,said,7.26%,was,6.52%,had,5.35%
said,to,9.06%,i,6.93%,in,4.26%
be,a,3.36%,no,2.82%,the,2.73%
along,the,42.59%,with,7.41%,then,5.56%
found,him,12.67%,the,10.67%,that,10.0%
indeed,i,19.23%,it,9.62%,a,5.77%
don't,know,20.93%,want,12.79%,you,6.98%
know,that,13.04%,what,8.95%,i,5.37%
how,i,7.31%,can,4.57%,it,4.57%
on,the,30.58%,his,6.36%,my,4.56%
without,a,17.91%,the,5.97%,my,2.99%
when,i,21.72%,the,13.39%,he,13.0%
london,to,13.85%,and,12.31%,i,6.15%
me,and,9.71%,to,6.45%,i,6.38%
find,the,12.17%,it,8.7%,out,7.83%
just,as,23.21%,before,7.14%,at,7.14%
three,days,16.39%,of,6.56%,weeks,4.92%
one,of,16.57%,who,4.24%,and,4.04%
not,be,4.21%,to,3.86%,know,3.64%
light,of,13.41%,and,10.98%,on,7.32%
any,one,9.12%,of,8.77%,rate,6.32%
work,to,10.27%,of,8.9%,i,6.85%
there,was,25.62%,is,20.42%,are,9.36%
are,to,4.99%,not,3.96%,in,3.61%
no,one,8.26%,more,6.82%,time,2.89%
yet,i,9.62%,to,5.77%,he,3.85%
our,own,3.95%,way,3.46%,work,3.46%
own,room,6.42%,heart,4.28%,way,3.74%
count,dracula,7.24%,had,5.26%,is,4.61%
well,as,14.88%,and,8.26%,i,8.26%
shall,be,10.33%,not,8.69%,try,3.52%
they,are,10.61%,were,10.39%,had,6.71%
them,and,7.97%,in,5.82%,i,4.09%
who,have,8.87%,had,7.8%,was,6.03%
am,not,7.78%,so,4.79%,afraid,4.79%
going,to,32.35%,on,10.29%,and,5.88%
so,i,12.49%,that,9.68%,much,4.52%
read,it,25.0%,your,10.0%,the,8.75%
every,day,7.14%,time,5.95%,one,4.76%
world,and,13.11%,of,11.48%,i,8.2%
into,the,40.7%,a,12.63%,his,5.61%
if,i,14.91%,he,13.34%,it,9.89%
sort,of,91.36%,passing,1.23%,whilst,1.23%
must,be,17.05%,have,16.59%,not,12.05%
ask,him,14.29%,you,12.86%,me,8.57%
all,the,14.26%,that,3.8%,i,3.46%
about,the,17.54%,it,10.53%,to,4.39%
did,not,57.95%,i,5.3%,so,4.95%
sleep,and,9.52%,i,4.76%,walking,4.76%
though,i,15.98%,he,10.5%,it,10.5%
bed,and,15.91%,as,7.95%,i,6.82%
enough,to,32.2%,for,16.95%,and,5.08%
under,the,34.43%,his,11.48%,a,9.84%
window,and,23.28%,i,9.48%,which,4.31%
something,of,16.2%,to,9.15%,in,6.34%
do,not,25.85%,you,9.75%,it,4.03%
been,a,4.1%,in,3.08%,so,2.82%
water,and,22.81%,glasses,3.51%,we,3.51%
still,and,6.03%,the,6.03%,in,4.31%
door,and,16.92%,i,5.64%,was,5.64%
then,he,11.79%,i,9.02%,the,6.08%
more,than,14.29%,and,3.23%,of,3.23%
before,the,13.82%,i,8.36%,us,8.36%
than,ever,12.9%,i,9.22%,the,7.83%
began,to,78.76%,a,2.65%,by,1.77%
you,will,7.84%,are,6.61%,must,4.53%
what,i,8.24%,he,7.59%,you,6.72%
day,and,14.08%,i,8.25%,is,4.37%
long,and,6.8%,time,6.8%,ago,6.12%
seemed,to,52.67%,as,7.41%,so,3.29%
full,of,58.43%,upon,2.25%,possession,2.25%
kind,of,23.73%,and,11.86%,but,6.78%
saw,the,18.06%,that,7.41%,him,6.94%
such,a,36.12%,as,8.81%,an,8.37%
see,the,12.34%,that,11.31%,him,5.14%
old,man,8.2%,and,6.56%,fellow,5.46%
each,other,24.42%,of,9.3%,in,8.14%
side,of,38.24%,and,13.24%,the,7.35%
great,boxes,2.79%,a,2.79%,door,2.23%
strong,and,23.33%,for,8.33%,in,6.67%
like,a,27.59%,the,15.17%,to,8.28%
home,and,9.52%,for,7.14%,with,5.95%
those,who,13.58%,of,6.17%,that,4.94%
coming,to,10.43%,of,9.57%,up,6.96%
round,the,21.5%,to,8.41%,her,8.41%
others,were,6.17%,but,6.17%,who,4.94%
looked,at,23.66%,out,6.45%,in,4.84%
white,and,9.35%,teeth,9.35%,figure,9.35%
other,and,4.62%,of,4.05%,things,4.05%
rest,of,13.68%,and,7.37%,so,5.26%
their,own,4.63%,way,2.31%,eyes,2.31%
heavy,door,9.43%,and,5.66%,hearts,5.66%
look,at,11.76%,of,7.65%,for,5.88%
set,and,7.81%,as,6.25%,out,6.25%
down,the,13.44%,and,10.28%,on,9.09%
once,and,9.89%,i,7.69%,as,4.95%
however,i,11.88%,the,7.92%,and,6.93%
told,me,27.78%,him,25.0%,her,7.64%
dark,and,15.58%,so,3.9%,there,2.6%
being,a,3.57%,as,3.57%,away,2.38%
has,been,19.71%,not,5.51%,come,4.06%
terrible,things,6.0%,task,5.0%,fear,4.0%
looking,at,30.21%,out,9.38%,on,4.17%
woman,who,10.71%,and,10.71%,in,7.14%
back,to,28.29%,and,13.18%,the,6.98%
almost,as,5.8%,impossible,5.8%,in,4.35%
too,late,7.91%,much,7.44%,and,5.58%
close,to,39.13%,at,11.59%,but,4.35%
she,was,11.08%,is,7.76%,had,4.43%
gave,me,21.21%,a,13.64%,him,10.61%
man,who,6.22%,in,4.44%,of,4.44%
her,and,4.47%,eyes,3.52%,to,3.24%
went,on,25.75%,to,14.05%,into,6.69%
friend,john,33.33%,and,8.62%,jonathan,5.17%
will,be,20.26%,not,8.59%,you,4.41%
kept,in,7.14%,looking,7.14%,my,5.36%
trust,me,13.46%,you,11.54%,and,9.62%
your,own,5.65%,husband,3.32%,friend,1.99%
him,and,8.25%,to,6.66%,he,4.55%
best,to,9.8%,thing,7.84%,and,7.84%
understand,it,11.32%,the,9.43%,but,7.55%
true,friend,10.34%,to,8.62%,it,6.9%
because,i,27.27%,he,14.55%,it,12.73%
answered,the,8.33%,i,8.33%,that,6.67%
his,face,4.9%,hand,4.29%,own,3.68%
out,of,19.72%,to,5.63%,the,5.16%
knew,that,24.22%,the,6.25%,what,5.47%
tell,me,31.28%,you,24.62%,him,9.23%
anything,of,9.47%,in,6.32%,for,5.26%
both,of,5.88%,in,5.88%,hands,4.71%
nothing,to,13.76%,but,11.93%,of,7.34%
speak,i,7.69%,and,6.15%,of,6.15%
room,and,18.34%,i,7.86%,he,7.42%
oh,my,16.2%,so,9.15%,but,5.63%
young,and,13.21%,friend,9.43%,lady,5.66%
many,of,6.73%,a,5.77%,things,3.85%
again,and,14.34%,i,10.66%,he,5.33%
head,and,19.81%,of,6.6%,on,6.6%
things,that,10.34%,which,9.77%,and,7.47%
where,the,17.21%,he,12.56%,i,11.16%
tried,to,67.74%,it,6.45%,the,4.84%
two,of,5.26%,days,3.76%,nights,3.76%
feel,that,12.99%,the,9.09%,i,7.79%
eyes,and,14.89%,that,5.32%,were,4.79%
mind,and,6.67%,was,5.71%,the,4.76%
suppose,it,24.53%,i,20.75%,he,9.43%
face,and,10.4%,was,9.41%,with,5.45%
put,it,10.28%,the,9.35%,down,9.35%
part,of,47.46%,in,6.78%,is,5.08%
whilst,i,19.19%,the,14.14%,we,14.14%
fear,i,13.24%,that,12.5%,to,12.5%
ever,and,10.29%,since,4.41%,come,4.41%
let,me,43.92%,us,14.19%,him,8.78%
passed,into,11.11%,and,9.26%,a,7.41%
sun,was,14.55%,is,9.09%,began,3.64%
off,the,16.23%,to,9.09%,my,5.84%
till,the,15.56%,i,12.59%,we,10.37%
write,this,11.11%,in,7.94%,to,4.76%
only,a,9.06%,the,5.23%,to,3.48%
now,i,7.14%,and,6.9%,we,3.94%
call,it,8.93%,for,8.93%,him,7.14%
word,to,15.38%,he,13.85%,of,7.69%
hear,the,22.0%,it,8.0%,me,8.0%
say,that,15.07%,i,4.79%,it,4.79%
same,time,11.93%,as,7.34%,way,4.59%
thing,that,11.34%,which,9.28%,i,9.28%
these,things,10.62%,are,5.31%,were,4.42%
fellow,he,7.55%,was,7.55%,is,7.55%
first,he,8.15%,to,7.41%,i,6.67%
against,the,50.75%,us,7.46%,it,2.99%
never,did,5.47%,forget,3.91%,saw,3.91%
last,night,32.37%,of,4.32%,i,4.32%
its,own,7.41%,way,3.7%,place,3.7%
stood,up,30.0%,out,3.75%,in,3.75%
whole,of,8.22%,body,5.48%,place,5.48%
box,was,11.48%,and,11.48%,which,4.92%
horses,and,21.82%,began,7.27%,are,7.27%
soon,as,29.85%,the,5.97%,we,4.48%
might,be,26.11%,have,14.01%,not,10.19%
lay,in,13.33%,there,9.33%,the,6.67%
end,of,18.42%,to,6.58%,the,6.58%
think,that,18.06%,of,17.59%,i,7.41%
always,have,5.0%,been,5.0%,come,3.33%
right,to,12.24%,and,11.22%,i,8.16%
upon,me,29.89%,the,12.64%,us,10.34%
opened,the,21.25%,it,12.5%,and,10.0%
himself,and,10.74%,to,7.44%,as,4.13%
behind,the,27.45%,us,13.73%,him,11.76%
held,up,19.18%,out,16.44%,it,12.33%
even,if,7.88%,the,7.88%,in,5.81%
quite,a,9.57%,alone,4.35%,understand,3.48%
fell,on,15.25%,asleep,10.17%,from,8.47%
between,the,25.35%,us,14.08%,his,7.04%
strange,things,11.11%,and,7.78%,to,7.78%
seem,to,50.77%,so,4.62%,as,3.08%
make,a,9.26%,the,6.17%,it,5.56%
come,to,18.69%,and,6.53%,in,5.93%
take,it,14.67%,care,7.33%,the,6.0%
seen,the,16.84%,him,14.74%,in,5.26%
give,me,28.57%,him,9.09%,you,9.09%
air,i,9.26%,was,9.26%,and,7.41%
myself,i,6.72%,to,6.72%,and,6.72%
moment,i,14.29%,and,9.18%,he,5.1%
already,and,11.29%,for,4.84%,the,4.84%
watch,over,10.94%,the,7.81%,and,7.81%
thought,that,15.58%,i,12.99%,it,9.74%
better,than,12.99%,to,9.09%,i,5.19%
turned,to,38.1%,and,8.33%,the,7.14%
why,i,15.56%,not,11.11%,he,7.78%
cannot,be,8.14%,but,5.81%,leave,5.81%
much,to,7.76%,of,7.31%,and,6.39%
spoke,he,17.95%,to,12.82%,and,7.69%
lips,and,18.03%,were,16.39%,with,9.84%
another,door,4.55%,of,3.41%,and,2.27%
dead,and,10.19%,i,6.48%,for,4.63%
heard,the,27.78%,a,13.33%,him,7.78%
away,and,11.23%,from,9.09%,the,7.49%
hand,and,18.1%,in,8.57%,on,7.14%
felt,that,21.84%,a,11.49%,it,8.05%
care,for,17.31%,of,15.38%,not,7.69%
case,i,12.68%,of,11.27%,we,8.45%
few,minutes,25.88%,seconds,11.76%,hours,8.24%
keep,it,10.42%,them,9.38%,him,8.33%
suddenly,stopped,11.54%,he,7.69%,i,5.77%
together,and,22.22%,in,11.11%,we,8.33%
gone,and,10.96%,to,9.59%,away,6.85%
times,when,8.93%,for,8.93%,more,7.14%
can,be,8.0%,do,5.6%,see,4.27%
try,to,74.6%,and,6.35%,the,3.17%
voice,as,7.14%,of,7.14%,and,7.14%
quick,and,11.54%,movement,11.54%,he,7.69%
perhaps,i,9.8%,a,7.84%,he,5.88%
open,the,17.65%,and,7.84%,to,5.88%
house,and,11.85%,in,11.11%,i,7.41%
leave,the,17.86%,it,7.14%,her,7.14%
need,be,19.4%,not,17.91%,of,8.96%
ready,to,20.0%,for,20.0%,and,11.43%
half,an,10.45%,a,10.45%,reclining,5.97%
mr,morris,50.75%,hawkins,22.39%,swales,8.96%
hands,and,14.71%,of,8.82%,as,6.86%
sat,down,36.23%,up,8.7%,and,7.25%
soul,is,9.38%,and,7.81%,at,4.69%
god,i,5.41%,help,4.73%,for,4.73%
heart,and,15.22%,to,7.25%,i,5.8%
since,i,16.47%,he,10.59%,we,7.06%
love,and,11.9%,you,10.71%,him,10.71%
death,and,19.15%,is,4.26%,or,4.26%
men,and,9.72%,who,6.25%,are,4.17%
alone,with,13.92%,and,11.39%,i,11.39%
blood,and,10.71%,of,8.04%,in,7.14%
days,and,12.28%,of,8.77%,ago,8.77%
trouble,and,9.43%,to,7.55%,of,7.55%
help,me,15.0%,to,12.0%,us,10.0%
jonathan,and,12.18%,i,4.49%,is,3.85%
believe,me,22.67%,that,17.33%,in,8.0%
does,not,37.5%,it,5.56%,when,4.17%
matter,how,14.55%,in,10.91%,with,5.45%
present,i,12.5%,and,7.14%,state,5.36%
brain,and,10.91%,fever,9.09%,had,5.45%
ship,and,13.56%,as,5.08%,he,5.08%
hope,i,10.61%,for,9.09%,and,9.09%
want,to,39.66%,you,14.66%,it,3.45%
sweet,and,10.61%,it,4.55%,young,4.55%
child,brain,12.5%,in,5.56%,and,4.17%
boxes,of,7.84%,and,7.84%,at,5.88%
body,of,14.55%,is,5.45%,and,5.45%
arthur,and,11.57%,was,8.26%,i,4.13%
poor,dear,19.89%,lucy,12.71%,fellow,7.73%
husband,and,17.54%,i,8.77%,to,5.26%
dr,van,94.29%,john,2.86%,vincent,2.86%
morris,and,13.89%,had,5.56%,with,4.17%
madam,mina,90.32%,i,3.23%,mina's,3.23%
professor,and,7.1%,van,5.81%,i,5.16%
john,i,12.5%,and,7.81%,that,7.81%
