word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
french,the,66.94%,a,9.92%,of,4.13%
after,and,10.9%,soon,4.49%,time,3.21%
paris,in,26.92%,of,23.08%,at,11.54%
doctor,the,51.92%,at,9.62%,dirty,7.69%
emperor,the,84.13%,ex,4.76%,every,1.59%
other,the,29.53%,each,16.78%,any,12.75%
napoleon,of,28.57%,that,8.16%,to,4.08%
into,them,2.78%,him,2.78%,put,2.78%
over,passed,4.49%,it,3.37%,come,3.37%
their,of,14.57%,in,7.71%,and,6.0%
army,the,41.18%,french,19.61%,english,7.84%
or,two,3.38%,one,1.69%,somehow,1.41%
one,in,5.52%,of,4.87%,on,3.57%
good,a,18.48%,very,13.04%,and,7.61%
great,a,28.82%,the,14.71%,with,6.47%
these,of,29.89%,in,5.75%,all,5.75%
him,to,8.39%,with,4.66%,told,3.11%
should,i,24.79%,he,8.26%,it,7.44%
they,that,8.61%,as,7.28%,if,6.29%
can,i,9.09%,who,4.55%,they,3.41%
are,they,12.94%,we,7.65%,there,7.65%
now,was,8.47%,i,7.63%,are,5.08%
might,he,18.39%,it,9.2%,i,8.05%
considered,be,26.32%,was,12.28%,i,8.77%
long,a,17.89%,so,14.74%,had,10.53%
so,and,7.77%,was,4.73%,be,3.72%
nor,more,3.28%,then,3.28%,romance,1.64%
two,the,13.89%,or,9.26%,of,8.33%
better,a,12.28%,the,7.02%,is,5.26%
there,that,11.32%,and,8.18%,but,5.03%
which,of,6.03%,in,3.84%,and,3.84%
country,the,24.64%,a,14.49%,that,10.14%
much,so,12.1%,as,12.1%,too,5.1%
had,he,16.52%,i,12.33%,and,4.96%
been,had,44.87%,have,30.77%,has,5.45%
only,the,16.39%,not,13.11%,had,4.92%
who,those,8.33%,person,4.37%,man,3.97%
though,and,11.0%,which,7.0%,me,2.0%
upon,made,4.55%,him,1.82%,down,1.82%
think,i,42.86%,really,14.29%,to,12.86%
even,that,5.62%,or,5.62%,and,5.62%
each,of,11.59%,to,10.14%,at,2.9%
full,in,19.4%,a,13.43%,the,11.94%
length,at,86.27%,a,3.92%,unequal,1.96%
having,and,12.2%,after,4.88%,but,3.66%
were,they,11.24%,there,5.02%,we,4.55%
whom,to,18.18%,with,10.61%,of,10.61%
without,and,9.02%,but,4.92%,ground,1.64%
said,he,16.1%,was,5.93%,have,5.08%
however,was,3.51%,who,2.63%,had,2.63%
same,the,91.67%,very,4.76%,this,2.38%
well,as,19.53%,very,6.25%,was,5.47%
seemed,he,8.33%,and,7.14%,it,7.14%
like,thing,5.26%,not,3.51%,very,3.51%
took,i,10.53%,he,10.53%,they,6.58%
place,took,16.67%,the,16.67%,taken,6.41%
also,i,12.12%,was,12.12%,had,9.09%
first,the,58.87%,at,8.06%,my,7.26%
would,he,10.71%,it,9.38%,they,4.46%
person,a,21.11%,any,8.89%,his,7.78%
never,i,23.32%,and,10.36%,he,8.81%
see,to,51.39%,not,6.94%,can,5.56%
do,i,26.51%,to,25.3%,they,4.82%
did,i,21.94%,he,12.9%,never,7.74%
certainly,i,10.34%,he,10.34%,is,5.17%
body,every,33.33%,any,14.29%,the,7.94%
little,a,20.48%,but,14.46%,as,12.05%
friend,my,47.78%,a,11.11%,his,8.89%
about,was,3.77%,word,2.83%,and,2.83%
soon,i,9.84%,was,9.84%,as,6.56%
what,of,6.06%,from,6.06%,to,5.05%
indeed,and,7.27%,not,5.45%,which,5.45%
both,of,8.43%,on,6.02%,that,4.82%
heard,i,28.12%,never,12.5%,have,10.94%
gave,and,11.54%,he,9.62%,i,9.62%
could,i,24.02%,he,12.23%,never,4.8%
ever,i,16.3%,had,13.04%,for,6.52%
either,of,8.2%,on,6.56%,would,3.28%
many,so,9.35%,for,9.35%,of,6.54%
himself,to,5.75%,he,4.6%,for,4.6%
every,and,9.85%,of,8.37%,in,7.39%
saw,i,40.32%,never,16.13%,ever,9.68%
our,of,16.67%,to,8.67%,in,6.67%
believe,i,70.79%,to,7.87%,firmly,4.49%
still,was,11.94%,and,8.96%,is,5.97%
once,at,50.75%,when,4.48%,than,4.48%
knew,i,39.22%,who,7.84%,he,5.88%
man,a,29.51%,every,8.2%,the,8.2%
appeared,it,7.46%,have,4.48%,she,4.48%
always,was,13.21%,is,9.43%,i,7.55%
rather,was,10.14%,and,5.8%,is,5.8%
day,the,19.42%,next,11.65%,one,10.68%
therefore,was,16.36%,and,14.55%,i,12.73%
seen,have,31.03%,yet,8.62%,be,6.9%
years,many,21.43%,two,7.14%,several,5.71%
whole,the,75.0%,his,5.88%,her,2.94%
yet,as,10.34%,ever,6.9%,never,5.75%
make,to,51.85%,could,9.26%,and,5.56%
hand,his,24.07%,the,11.11%,other,9.26%
thus,and,24.56%,were,5.26%,being,3.51%
found,i,37.29%,and,11.86%,have,8.47%
left,and,9.43%,the,9.43%,he,9.43%
mind,my,46.58%,his,9.59%,the,9.59%
us,to,8.64%,told,7.41%,with,6.17%
told,he,17.24%,i,10.34%,often,6.9%
thing,every,43.42%,any,36.84%,the,6.58%
we,that,6.0%,as,6.0%,and,5.0%
state,a,36.07%,the,13.11%,this,3.28%
part,the,21.57%,his,13.73%,my,5.88%
too,far,5.19%,rather,5.19%,was,5.19%
quite,was,13.85%,not,6.15%,be,4.62%
almost,and,10.91%,of,9.09%,was,7.27%
way,any,9.62%,his,9.62%,by,7.69%
moment,the,26.67%,this,14.67%,a,13.33%
few,a,56.06%,very,7.58%,are,4.55%
myself,to,10.91%,than,7.27%,was,5.45%
she,and,6.25%,which,6.25%,that,6.25%
