word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
up,looked,3.73%,him,2.48%,stood,1.86%
very,and,12.66%,was,10.13%,the,6.33%
far,so,20.63%,as,6.35%,there,3.17%
not,did,24.59%,could,12.57%,do,6.56%
more,no,13.51%,or,9.46%,any,6.76%
still,was,19.79%,and,6.25%,is,5.21%
now,was,13.73%,every,5.88%,and,5.88%
even,and,7.35%,that,4.41%,was,4.41%
day,the,22.06%,a,16.18%,that,14.71%
see,to,35.29%,could,27.94%,you,8.82%
through,way,4.07%,and,4.07%,came,3.25%
side,the,18.52%,either,11.11%,by,9.26%
an,of,7.3%,was,6.57%,in,6.57%
after,and,12.12%,one,7.07%,night,3.03%
out,came,5.68%,it,2.62%,swept,2.18%
seen,had,32.2%,have,13.56%,be,13.56%
back,the,9.72%,go,5.56%,looking,5.56%
like,men,4.44%,exactly,3.33%,were,3.33%
red,the,43.84%,of,12.33%,a,6.85%
been,had,61.96%,have,20.86%,has,3.07%
time,a,22.69%,that,13.45%,the,10.92%
first,the,51.14%,at,23.86%,my,4.55%
then,and,42.94%,was,2.45%,even,1.84%
heard,i,42.86%,he,15.71%,we,8.57%
pit,the,87.65%,their,3.7%,circular,2.47%
into,came,6.06%,went,5.56%,up,5.05%
near,was,5.66%,as,5.66%,come,3.77%
two,or,13.25%,the,12.05%,and,9.64%
towards,road,4.0%,slowly,4.0%,on,4.0%
he,and,5.21%,that,3.72%,as,3.47%
suddenly,and,16.67%,then,14.81%,had,5.56%
nothing,was,11.76%,saw,5.88%,heard,3.92%
me,to,16.17%,about,8.27%,upon,4.51%
him,of,5.84%,to,5.19%,behind,4.55%
black,the,27.87%,of,13.93%,a,6.56%
seemed,it,30.34%,they,7.87%,that,5.62%
my,of,8.84%,in,5.39%,to,5.39%
people,the,21.66%,of,21.02%,few,3.82%
three,the,21.31%,of,9.84%,or,6.56%
you,are,8.06%,do,4.84%,have,4.84%
another,in,27.42%,one,12.9%,of,8.06%
way,my,16.33%,the,15.31%,this,12.24%
stood,i,25.35%,and,14.08%,that,5.63%
smoke,black,32.05%,of,21.79%,the,12.82%
down,and,6.2%,went,5.43%,sat,4.65%
said,he,33.94%,i,20.0%,she,2.42%
again,and,12.15%,out,6.54%,looked,4.67%
here,and,8.62%,about,6.9%,safe,5.17%
did,i,30.95%,they,13.1%,he,5.95%
away,far,27.87%,gone,4.92%,went,4.92%
her,to,8.82%,of,7.35%,and,5.88%
houses,the,43.28%,of,13.43%,their,5.97%
myself,found,13.21%,as,7.55%,to,5.66%
common,the,78.43%,silent,3.92%,a,3.92%
trees,the,39.34%,pine,19.67%,of,8.2%
when,and,16.44%,moment,2.74%,times,2.74%
road,the,76.34%,main,2.15%,and,2.15%
found,i,47.69%,and,9.23%,he,7.69%
began,and,21.05%,i,21.05%,they,8.77%
martian,the,48.1%,a,21.52%,third,3.8%
along,and,9.09%,way,4.55%,striding,3.03%
brother,my,98.88%,younger,1.12%
