word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
jew,with,4.75%,and,4.07%,who,3.05%
nancy,and,5.56%,to,4.63%,who,4.63%
were,the,3.6%,not,3.42%,in,3.06%
what,do,8.66%,a,7.42%,i,5.57%
after,a,19.56%,him,6.67%,the,6.67%
had,been,17.61%,not,3.6%,a,3.11%
great,deal,8.5%,many,4.45%,number,4.45%
man,and,7.22%,who,6.68%,with,4.28%
passed,through,12.16%,a,6.76%,the,5.41%
over,the,33.19%,his,10.62%,her,4.87%
sikes,and,4.07%,with,3.78%,as,3.49%
between,them,19.74%,the,17.11%,mr,6.58%
bumble,and,4.1%,in,3.55%,was,3.28%
lady,and,7.11%,to,3.79%,i,3.79%
that,he,10.49%,the,7.1%,i,4.21%
even,the,9.02%,to,6.56%,if,4.92%
beadle,the,5.88%,said,4.71%,as,4.71%
may,be,31.25%,say,7.03%,have,7.03%
be,a,4.15%,the,3.63%,sure,2.33%
poor,boy,12.24%,oliver,8.16%,child,7.14%
found,out,15.09%,him,11.32%,the,7.55%
fagin,and,7.17%,said,3.75%,i,2.39%
upon,the,32.29%,his,15.3%,him,6.29%
many,people,6.52%,of,6.52%,years,5.07%
from,the,31.53%,his,9.24%,a,5.57%
done,so,8.93%,it,7.14%,and,6.25%
most,sanguine,2.5%,unceremoniously,1.67%,crowded,1.67%
has,been,21.38%,not,6.29%,a,3.77%
house,and,9.09%,in,6.06%,to,3.64%
thought,it,14.02%,of,13.08%,the,6.54%
began,to,66.67%,open,1.67%,passing,1.67%
kind,of,19.61%,and,11.76%,to,9.8%
who,had,21.29%,was,12.11%,were,4.3%
now,said,6.45%,and,6.45%,if,3.94%
rose,and,7.85%,to,4.19%,from,3.66%
no,no,6.29%,more,5.78%,replied,3.23%
its,contents,5.22%,place,2.99%,inmates,2.24%
it,was,16.83%,is,9.32%,and,2.85%
should,have,17.02%,be,15.43%,like,7.98%
as,he,15.09%,if,9.63%,the,8.11%
last,night,10.48%,and,5.71%,the,3.81%
will,be,15.7%,you,11.26%,not,7.85%
monks,with,5.76%,and,5.04%,i,5.04%
their,way,4.32%,own,4.32%,heads,2.99%
together,and,16.67%,in,10.61%,with,6.06%
like,a,22.62%,to,11.9%,that,5.95%
come,to,11.76%,in,7.84%,here,6.67%
dodger,and,12.93%,with,6.03%,as,2.59%
got,to,14.17%,into,9.45%,a,7.87%
her,head,4.2%,and,3.56%,face,3.31%
she,was,12.39%,had,10.59%,would,3.05%
length,he,15.94%,in,8.7%,one,4.35%
more,than,11.9%,and,4.25%,the,2.55%
word,of,5.81%,or,5.81%,that,5.81%
night,and,9.63%,when,4.59%,the,4.13%
among,the,38.6%,them,14.04%,his,7.02%
other,in,3.49%,and,3.06%,boys,2.62%
name,of,16.46%,and,5.06%,is,3.8%
there,was,25.0%,were,9.65%,is,7.48%
small,public,3.66%,piece,2.44%,loaf,2.44%
day,and,13.87%,to,6.57%,was,4.38%
can,i,8.93%,be,7.14%,tell,4.17%
all,the,17.16%,this,4.62%,that,3.63%
head,and,17.26%,to,6.19%,with,4.87%
long,time,10.91%,and,6.06%,ago,4.24%
matter,of,20.63%,with,9.52%,was,4.76%
whether,the,14.49%,he,14.49%,it,10.14%
child,was,9.01%,said,7.21%,the,5.41%
any,further,5.19%,more,4.76%,one,4.33%
these,words,15.96%,were,3.72%,and,3.72%
never,mind,9.9%,have,5.73%,see,5.21%
appeared,to,31.48%,in,5.56%,at,5.56%
if,he,20.87%,you,15.03%,i,10.68%
they,were,12.43%,had,9.76%,would,3.25%
although,the,17.31%,i,13.46%,oliver,9.62%
am,i,11.9%,not,7.94%,very,7.14%
do,you,32.19%,not,7.92%,it,5.54%
mean,to,36.11%,by,11.11%,said,6.94%
say,that,12.04%,a,3.14%,it,3.14%
best,of,16.67%,and,7.41%,thing,5.56%
thing,to,11.86%,for,10.17%,that,8.47%
could,not,15.33%,have,11.11%,be,6.9%
take,it,9.59%,him,9.59%,the,8.9%
himself,to,7.06%,and,7.06%,with,6.32%
our,own,4.17%,overseer,4.17%,nature,2.78%
lay,on,9.68%,in,6.45%,stretched,6.45%
next,morning,25.86%,day,20.69%,room,8.62%
nobody,knows,5.88%,to,5.88%,not,3.92%
woman,who,7.63%,with,4.24%,was,3.39%
did,not,20.37%,he,8.64%,you,8.64%
such,a,34.22%,an,5.35%,as,4.81%
them,to,5.75%,and,4.38%,in,3.84%
few,paces,8.93%,moments,8.93%,minutes,8.04%
having,been,10.0%,a,3.85%,done,3.85%
up,the,12.97%,to,10.58%,and,9.78%
voice,of,10.81%,which,5.41%,and,4.5%
much,of,5.94%,as,4.46%,to,3.47%
three,or,7.92%,months,6.93%,days,5.94%
gave,him,18.18%,a,10.91%,his,9.09%
face,and,10.29%,of,5.14%,with,4.57%
words,the,9.35%,he,8.41%,and,6.54%
let,me,49.22%,him,13.28%,it,7.03%
me,to,5.18%,i,4.18%,and,3.85%
see,the,12.21%,him,10.8%,you,7.98%
turned,his,10.0%,round,9.17%,into,7.5%
towards,the,48.39%,him,8.6%,his,7.53%
fire,and,22.08%,with,7.79%,in,6.49%
hands,and,14.63%,in,7.32%,upon,7.32%
spoke,he,17.86%,and,8.93%,in,8.93%
said,the,37.17%,mr,16.94%,sikes,4.93%
might,have,35.0%,be,22.5%,come,2.5%
oh,no,11.76%,you,8.09%,my,7.35%
you,are,4.01%,have,3.82%,know,3.63%
must,be,25.98%,have,18.11%,know,6.3%
about,the,20.09%,him,11.42%,to,6.85%
yet,he,4.92%,the,4.92%,to,4.92%
dear,said,18.32%,replied,6.96%,i,4.76%
heart,and,19.35%,to,6.45%,of,4.3%
pocket,and,19.35%,handkerchief,12.9%,book,6.45%
corner,of,25.93%,and,14.81%,with,3.7%
sir,replied,25.24%,said,18.57%,i,6.67%
own,and,4.41%,dear,3.68%,little,2.94%
em,that,3.61%,come,3.61%,your,3.61%
dead,and,7.94%,in,6.35%,of,6.35%
two,or,7.51%,men,6.1%,old,4.69%
know,what,12.85%,that,9.03%,it,5.21%
way,of,10.85%,to,10.38%,and,4.72%
think,of,16.36%,it,9.7%,i,7.27%
mother,said,9.52%,and,6.35%,had,4.76%
hand,and,13.17%,upon,7.8%,to,7.32%
cold,and,16.18%,night,8.82%,water,4.41%
white,waistcoat,34.85%,livered,4.55%,and,3.03%
round,the,13.73%,and,13.73%,to,7.84%
fell,into,22.22%,back,9.52%,upon,9.52%
back,to,14.98%,and,7.69%,again,4.86%
stopped,to,18.87%,and,11.32%,at,11.32%
hope,of,16.42%,i,8.96%,said,8.96%
too,much,9.36%,and,4.93%,late,4.93%
it's,a,16.9%,all,11.27%,not,9.86%
so,much,8.01%,he,3.75%,long,3.41%
mind,the,8.4%,me,5.88%,that,5.04%
give,me,17.07%,him,10.98%,the,7.32%
put,on,11.11%,his,11.11%,it,7.41%
hat,and,22.06%,on,10.29%,with,5.88%
bed,the,9.26%,and,9.26%,i,5.56%
side,of,27.91%,and,16.28%,the,4.65%
door,and,12.61%,was,6.72%,of,5.04%
good,night,8.37%,deal,5.02%,to,3.35%
looking,up,13.29%,round,11.89%,on,5.59%
girl,i,7.24%,in,3.17%,who,3.17%
brought,up,8.86%,to,8.86%,the,7.59%
here,he,7.46%,and,5.22%,the,4.48%
replied,the,37.37%,mr,12.96%,oliver,11.02%
street,and,15.12%,door,12.79%,was,5.81%
walked,on,16.44%,into,8.22%,up,6.85%
came,to,9.02%,back,8.27%,in,7.52%
left,the,21.88%,him,7.03%,to,6.25%
away,and,7.94%,from,6.35%,he,5.82%
once,more,14.08%,again,8.45%,and,6.34%
sat,down,18.75%,himself,8.33%,by,6.25%
down,the,19.93%,and,7.12%,to,6.76%
low,voice,20.63%,and,9.52%,in,3.17%
chair,and,18.68%,by,7.69%,to,5.49%
only,a,6.77%,one,6.25%,the,4.17%
hard,and,10.17%,at,10.17%,hearted,10.17%
same,time,6.62%,and,3.31%,the,2.65%
half,a,12.61%,of,6.31%,way,5.41%
through,the,31.97%,a,9.84%,his,8.2%
cried,the,40.66%,sikes,8.79%,oliver,7.14%
perhaps,i,10.71%,he,8.93%,she,7.14%
course,of,25.0%,replied,6.25%,he,4.69%
inquired,the,32.43%,mr,12.61%,sikes,11.71%
then,he,6.85%,the,4.44%,and,3.23%
stood,in,13.11%,the,6.56%,a,4.92%
off,the,10.79%,and,9.35%,his,7.91%
against,the,40.74%,a,9.88%,him,7.41%
without,any,9.74%,a,9.74%,the,6.49%
under,the,32.35%,his,15.69%,a,11.76%
quite,enough,6.45%,certain,5.38%,so,5.38%
enough,to,24.76%,for,13.33%,of,8.57%
make,a,10.32%,haste,7.94%,you,7.14%
knew,it,9.38%,what,7.81%,he,7.81%
part,of,59.65%,in,3.51%,and,3.51%
still,the,8.33%,a,5.21%,and,4.17%
well,said,10.2%,well,5.71%,as,5.31%
nothing,to,11.76%,but,11.76%,of,10.08%
air,of,23.61%,and,13.89%,with,5.56%
moment,the,10.39%,and,9.09%,he,7.79%
want,to,29.17%,of,12.5%,a,6.94%
turning,to,23.29%,away,12.33%,his,9.59%
death,of,6.67%,to,6.67%,i,5.0%
though,he,15.58%,the,10.39%,it,9.09%
anything,but,11.84%,to,11.84%,about,7.89%
always,the,7.14%,a,5.36%,goes,3.57%
indeed,sir,7.37%,the,6.32%,i,5.26%
made,a,18.72%,no,8.02%,him,6.95%
people,who,7.37%,were,6.32%,and,5.26%
room,and,12.31%,door,5.64%,with,5.13%
window,and,13.04%,of,7.25%,in,5.8%
my,dear,34.92%,own,3.77%,heart,2.98%
sure,to,12.96%,that,9.26%,i,7.41%
open,the,18.84%,and,10.14%,it,5.8%
boys,and,7.46%,who,5.97%,said,5.97%
keep,the,10.96%,me,9.59%,it,9.59%
your,own,5.41%,worship,4.2%,tongue,3.0%
i'm,sure,14.75%,afraid,8.2%,a,4.92%
something,to,14.43%,in,10.31%,that,8.25%
table,and,21.15%,with,5.77%,cloth,4.81%
yes,i,14.66%,sir,12.07%,said,10.34%
men,who,15.0%,and,14.0%,in,10.0%
don't,know,16.39%,you,9.43%,think,5.33%
nor,the,6.67%,did,6.67%,were,3.33%
right,hand,14.14%,and,6.06%,to,4.04%
manner,of,9.59%,and,8.22%,which,8.22%
just,then,10.47%,now,9.3%,the,8.14%
water,and,12.31%,in,6.15%,which,4.62%
why,you,9.84%,didn't,8.2%,not,7.38%
took,the,14.29%,a,10.71%,up,10.71%
i'll,tell,9.09%,take,6.49%,eat,6.49%
eyes,and,13.73%,with,4.9%,were,4.41%
shall,be,19.83%,have,12.07%,see,5.17%
drew,back,10.17%,forth,10.17%,the,8.47%
taking,up,15.79%,a,10.53%,his,8.77%
eye,of,10.34%,and,8.62%,as,5.17%
we,have,13.46%,are,7.69%,must,6.73%
end,of,60.78%,and,7.84%,to,5.88%
again,and,13.49%,the,3.97%,to,3.17%
you're,a,30.51%,not,10.17%,going,8.47%
go,on,11.19%,and,8.96%,to,6.72%
along,the,37.25%,with,11.76%,he,7.84%
behind,him,27.14%,the,18.57%,them,7.14%
can't,be,12.5%,help,10.94%,you,7.81%
boy,said,6.21%,who,4.14%,was,3.1%
tears,of,7.14%,and,7.14%,in,7.14%
home,and,12.2%,again,6.1%,at,4.88%
look,at,18.75%,of,11.88%,upon,5.62%
every,one,6.4%,day,4.8%,word,4.8%
returned,the,15.15%,to,14.14%,with,8.08%
large,enough,7.69%,cloak,4.62%,brass,3.08%
what's,the,47.54%,that,14.75%,your,4.92%
because,he,16.67%,i,11.11%,mr,7.41%
morning,and,9.68%,he,6.45%,with,5.38%
both,of,9.43%,hands,5.66%,and,3.77%
stop,thief,22.22%,said,5.56%,a,5.56%
full,of,12.5%,length,7.81%,speed,4.69%
bill,said,8.82%,sikes,7.84%,replied,6.86%
master,bates,46.73%,charles,4.67%,of,4.67%
women,who,15.38%,and,9.62%,servants,7.69%
each,other,45.1%,other's,9.8%,of,5.88%
till,he,13.43%,you,10.45%,i,8.96%
while,the,18.09%,he,9.57%,i,6.38%
fear,of,23.08%,and,11.54%,that,9.62%
asked,the,28.7%,mr,11.11%,monks,8.33%
yourself,i,7.84%,and,5.88%,to,5.88%
instant,and,11.32%,to,9.43%,the,9.43%
close,to,16.42%,and,11.94%,at,8.96%
dark,and,20.25%,room,3.8%,passage,3.8%
far,as,23.73%,from,20.34%,above,5.08%
person,who,12.28%,in,10.53%,to,7.02%
saw,that,22.78%,him,10.13%,it,8.86%
followed,by,15.79%,the,8.77%,him,8.77%
seen,the,12.12%,him,10.61%,them,4.55%
that's,the,22.22%,all,15.74%,a,7.41%
looked,at,10.0%,up,7.5%,from,5.62%
alone,in,10.34%,and,8.62%,for,5.17%
heard,the,16.0%,of,8.0%,and,7.0%
won't,do,13.79%,be,13.79%,you,8.62%
reply,but,19.61%,to,15.69%,of,5.88%
he's,a,17.86%,been,7.14%,in,5.36%
ha,ha,61.63%,the,3.49%,you're,2.33%
until,he,24.0%,the,17.33%,they,10.67%
told,you,26.98%,him,15.87%,me,7.94%
friend,of,6.02%,mr,6.02%,and,4.82%
tell,you,31.71%,me,19.51%,him,12.2%
us,and,5.5%,all,5.5%,to,4.59%
speak,to,32.86%,out,10.0%,the,5.71%
get,up,13.59%,out,4.85%,a,3.88%
felt,that,8.77%,the,8.77%,it,7.02%
rejoined,the,41.35%,mr,20.19%,sikes,6.73%
soon,as,26.67%,after,6.67%,fell,5.0%
silence,and,19.3%,of,7.02%,i,5.26%
strong,and,9.26%,enough,7.41%,in,5.56%
exclaimed,the,33.33%,mr,19.3%,mrs,8.77%
light,of,10.87%,and,5.43%,on,4.35%
dog,and,8.45%,had,5.63%,who,5.63%
almost,as,10.29%,every,4.41%,to,4.41%
seemed,to,56.73%,like,2.88%,familiar,2.88%
ground,and,12.07%,as,6.9%,she,5.17%
yer,know,10.26%,are,5.13%,said,3.85%
help,it,12.96%,me,9.26%,you,7.41%
hear,the,14.02%,me,13.08%,it,11.21%
gone,to,12.33%,out,6.85%,mad,5.48%
ma'am,said,22.78%,replied,13.92%,rejoined,6.33%
doctor,was,3.36%,who,3.36%,and,3.36%
those,who,15.96%,of,9.57%,in,6.38%
charley,bates,45.0%,and,6.25%,i,3.75%
bates,and,7.45%,who,7.45%,had,3.19%
matron,and,8.62%,of,3.45%,it,3.45%
giles,who,7.02%,and,7.02%,i,5.26%
brittles,who,7.27%,i,7.27%,said,3.64%
