word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
been,had,32.02%,have,29.49%,has,12.36%
almost,was,9.78%,had,6.52%,i,6.52%
after,and,5.26%,soon,4.61%,long,2.63%
field,the,63.33%,a,15.0%,open,5.0%
while,and,13.39%,that,7.09%,a,3.94%
those,of,17.65%,to,11.76%,and,5.15%
are,they,14.46%,there,7.23%,we,6.75%
yet,and,24.21%,not,12.63%,was,4.21%
he,that,10.71%,and,5.21%,which,4.62%
who,those,9.45%,man,5.82%,and,5.09%
would,he,14.13%,i,10.05%,they,8.97%
must,i,24.21%,it,8.95%,he,5.79%
something,was,12.66%,with,8.86%,had,6.33%
than,more,17.26%,rather,6.19%,better,3.91%
reader,the,71.74%,dear,13.04%,kind,8.7%
therefore,and,12.12%,i,12.12%,is,9.09%
all,of,11.73%,in,7.36%,with,5.08%
not,was,15.96%,could,9.41%,did,9.41%
may,he,10.8%,i,10.33%,it,8.92%
am,i,93.13%,and,2.29%,why,2.29%
say,to,33.61%,i,18.03%,must,7.38%
there,that,7.2%,and,5.26%,was,2.22%
name,the,39.73%,his,6.85%,my,6.85%
nor,me,3.9%,slave,2.6%,name,1.3%
place,the,27.88%,a,5.77%,to,3.85%
whole,the,74.32%,a,9.46%,my,4.05%
given,had,15.94%,was,14.49%,be,14.49%
every,in,11.88%,of,7.43%,at,6.44%
best,the,62.5%,be,7.14%,was,3.57%
mr,of,15.85%,to,8.54%,with,7.72%
such,of,9.79%,in,7.23%,that,6.38%
long,not,18.45%,a,10.68%,the,6.8%
you,if,5.26%,to,4.56%,which,4.21%
well,as,41.0%,very,5.5%,a,3.0%
know,to,26.32%,i,22.11%,not,14.74%
which,to,8.47%,in,5.86%,of,5.08%
could,i,37.62%,he,9.32%,and,3.54%
any,in,9.54%,of,8.4%,at,7.25%
me,to,10.47%,upon,4.21%,for,4.21%
own,his,33.71%,my,32.02%,their,11.24%
quite,was,16.07%,is,14.29%,were,3.57%
when,and,6.14%,that,2.05%,time,1.75%
do,to,35.68%,i,15.68%,would,5.95%
friends,my,16.85%,the,7.87%,and,5.62%
generally,was,11.11%,is,9.26%,slaves,9.26%
upon,called,5.2%,and,2.97%,look,2.6%
making,in,23.08%,of,17.31%,for,5.77%
no,was,7.65%,had,6.91%,have,6.42%
more,the,7.78%,was,5.06%,a,5.06%
fact,the,48.31%,in,10.11%,a,8.99%
seemed,he,15.94%,it,7.25%,they,5.8%
never,i,12.41%,had,10.34%,was,7.59%
system,slave,42.59%,a,20.37%,the,12.96%
felt,i,42.86%,and,9.09%,now,3.9%
was,i,22.05%,it,12.06%,he,7.11%
having,of,11.25%,for,7.5%,and,6.25%
hands,the,36.26%,his,15.38%,my,6.59%
other,the,25.95%,any,11.35%,each,10.81%
their,of,18.04%,to,9.8%,in,8.24%
manner,the,21.31%,all,13.11%,a,9.84%
few,a,57.65%,but,5.88%,the,4.71%
little,a,18.18%,the,13.07%,very,13.07%
these,of,22.6%,to,4.33%,from,2.4%
full,a,18.03%,the,8.2%,was,8.2%
see,to,33.94%,could,14.68%,i,7.34%
many,the,11.93%,so,10.09%,of,6.42%
some,in,7.94%,of,7.94%,by,6.88%
man,a,25.14%,the,7.8%,white,7.23%
just,was,9.72%,the,8.33%,a,5.56%
family,the,32.08%,human,11.32%,our,5.66%
at,was,3.51%,me,3.51%,and,2.55%
only,not,26.27%,the,14.29%,and,5.07%
country,the,30.12%,this,26.51%,his,6.02%
world,the,74.03%,a,5.19%,civilized,3.9%
made,had,9.14%,be,7.11%,was,6.09%
case,the,67.24%,my,6.9%,a,6.9%
slaveholders,the,28.57%,of,15.97%,by,7.56%
mind,my,35.06%,of,11.69%,the,10.39%
can,i,20.13%,he,8.44%,man,7.14%
should,i,42.03%,we,8.7%,he,6.52%
they,that,8.35%,which,6.21%,as,5.57%
then,and,11.83%,was,8.6%,my,5.38%
your,to,8.4%,of,5.88%,on,5.04%
point,the,24.14%,this,12.07%,a,8.62%
think,to,35.21%,i,30.99%,not,7.04%
go,to,36.84%,would,5.26%,must,4.39%
part,the,19.78%,a,12.09%,my,6.59%
make,to,48.25%,and,7.89%,can,5.26%
shall,i,30.95%,it,4.76%,what,4.76%
good,the,18.98%,a,13.87%,as,6.57%
himself,for,10.53%,of,5.26%,to,5.26%
brought,and,9.09%,was,9.09%,had,7.27%
up,made,4.52%,brought,3.02%,stand,3.02%
often,was,12.2%,have,12.2%,is,7.32%
has,he,16.84%,it,9.69%,slave,6.12%
condition,my,22.78%,the,15.19%,his,8.86%
him,to,9.78%,with,4.57%,from,3.26%
what,of,7.08%,and,5.19%,in,3.3%
had,i,29.85%,he,10.44%,and,4.67%
look,to,26.67%,i,13.33%,not,5.0%
young,the,15.28%,my,15.28%,a,12.5%
down,set,4.72%,and,2.83%,came,2.83%
themselves,to,7.46%,for,5.97%,they,4.48%
under,was,3.23%,were,3.23%,placed,2.42%
american,the,38.95%,of,13.68%,is,5.26%
colored,the,27.1%,free,12.15%,a,10.28%
right,the,25.84%,a,14.61%,my,8.99%
same,the,93.62%,this,3.19%,very,1.06%
them,of,12.77%,to,7.18%,with,4.26%
large,a,50.0%,at,6.9%,in,3.45%
time,the,15.45%,a,9.35%,that,6.91%
free,the,26.52%,a,18.18%,be,6.82%
states,united,43.43%,free,11.11%,slave,9.09%
black,the,22.41%,a,8.62%,hell,6.9%
men,of,10.99%,all,5.24%,colored,5.24%
because,not,5.08%,partly,5.08%,but,5.08%
white,the,18.87%,a,16.98%,of,3.77%
our,of,23.26%,in,8.14%,to,7.36%
among,and,4.1%,was,3.28%,rivalry,2.46%
still,was,27.27%,is,9.09%,a,9.09%
toward,disposed,2.41%,behave,2.41%,but,2.41%
before,and,3.01%,days,2.41%,delivered,1.81%
us,to,6.63%,let,6.12%,with,6.12%
like,something,5.84%,the,3.9%,and,3.25%
hugh,master,67.61%,mr,5.63%,mrs,5.63%
far,so,27.94%,the,11.76%,as,8.82%
back,my,13.92%,look,8.86%,the,8.86%
about,was,8.24%,is,2.94%,were,2.94%
things,of,25.93%,other,11.11%,all,11.11%
power,the,24.75%,his,8.91%,slave,6.93%
found,i,44.0%,be,11.0%,have,5.0%
knowledge,of,24.53%,this,9.43%,a,7.55%
col,of,27.78%,on,16.67%,to,15.56%
always,not,14.29%,is,10.0%,was,8.57%
we,that,8.18%,and,6.6%,as,4.72%
out,me,3.74%,came,2.8%,finding,2.34%
means,no,20.69%,a,17.24%,the,15.52%
end,the,57.89%,an,12.28%,one,5.26%
will,i,25.11%,reader,10.82%,you,8.23%
soul,my,19.64%,the,16.07%,his,8.93%
between,distance,5.48%,difference,5.48%,existed,4.11%
view,a,41.18%,in,15.69%,of,7.84%
let,and,13.04%,to,10.14%,but,7.25%
through,passing,4.6%,passed,3.45%,him,3.45%
god,of,28.74%,that,8.05%,the,5.75%
better,a,18.18%,the,15.15%,no,9.09%
hard,as,9.62%,the,7.69%,very,7.69%
left,i,20.29%,had,8.7%,and,7.25%
children,the,21.14%,her,8.94%,and,8.94%
already,had,22.64%,have,15.09%,has,11.32%
cannot,i,39.66%,it,10.34%,he,6.9%
read,to,62.5%,could,12.5%,i,7.81%
did,i,17.96%,he,16.17%,it,5.39%
without,and,7.59%,not,5.7%,life,2.53%
went,i,41.77%,and,8.86%,she,5.06%
how,know,6.48%,and,6.48%,matter,3.7%
ever,i,13.73%,was,8.82%,he,5.88%
hand,in,10.34%,his,8.05%,field,8.05%
even,and,13.64%,not,6.36%,it,3.64%
her,of,13.49%,in,5.81%,to,5.12%
she,that,6.16%,as,5.69%,which,4.27%
mother,my,41.27%,the,11.11%,a,11.11%
side,the,23.33%,bay,6.67%,this,5.0%
take,to,45.26%,would,7.37%,will,7.37%
here,but,6.45%,say,2.42%,am,2.42%
less,was,13.79%,and,8.62%,or,6.9%
against,prejudice,8.63%,as,4.32%,and,2.88%
both,were,7.69%,of,3.85%,inattention,1.92%
enough,was,15.15%,long,7.58%,is,7.58%
give,to,46.38%,not,5.8%,can,4.35%
blood,the,31.08%,of,13.51%,and,9.46%
church,the,33.9%,free,18.64%,street,6.78%
years,three,11.5%,eight,9.73%,ten,8.85%
over,brooded,2.59%,authority,2.59%,was,2.59%
day,the,19.84%,one,10.32%,to,6.35%
thus,and,7.69%,be,3.3%,me,3.3%
much,as,15.09%,so,11.95%,very,6.29%
told,i,17.07%,and,10.98%,was,9.76%
thought,the,23.85%,i,11.01%,of,5.5%
way,the,33.96%,my,6.6%,his,6.6%
united,the,88.89%,have,1.85%,become,1.85%
once,at,36.21%,it,5.17%,had,3.45%
matter,the,43.08%,this,13.85%,no,13.85%
done,was,16.44%,be,16.44%,had,15.07%
whom,to,21.33%,of,18.67%,with,17.33%
during,me,4.23%,us,2.82%,were,2.82%
said,he,15.11%,have,11.51%,the,8.63%
head,the,31.67%,my,30.0%,his,16.67%
state,the,26.79%,free,13.39%,a,10.71%
gave,he,19.05%,and,15.87%,which,7.94%
where,and,4.48%,world,2.99%,or,2.24%
again,and,12.16%,back,9.46%,me,8.11%
heart,the,20.69%,my,19.54%,his,6.9%
each,of,16.95%,to,8.47%,for,5.08%
called,be,12.0%,is,9.33%,was,9.33%
though,and,27.27%,as,12.12%,that,10.61%
slaveholder,the,50.62%,a,24.69%,rich,3.7%
nothing,is,8.11%,was,6.76%,do,5.41%
law,the,42.42%,in,7.58%,a,7.58%
year,the,53.45%,whole,5.17%,that,5.17%
soon,was,25.0%,as,15.79%,very,7.89%
however,this,9.09%,i,5.19%,was,3.9%
myself,found,9.38%,and,7.81%,for,4.69%
got,i,29.51%,and,9.84%,have,9.84%
knew,i,41.07%,he,8.93%,we,7.14%
off,well,4.82%,cut,4.82%,take,3.61%
come,to,19.72%,had,14.08%,would,7.04%
going,of,12.5%,was,10.71%,were,7.14%
kind,the,21.88%,a,17.19%,this,6.25%
get,to,52.17%,could,6.52%,and,4.35%
cause,the,49.09%,slavery,9.09%,our,5.45%
poor,the,38.03%,my,16.9%,a,7.04%
night,the,22.58%,saturday,11.29%,at,8.06%
saw,i,46.88%,he,9.38%,and,9.38%
overseer,the,49.15%,an,27.12%,his,5.08%
south,the,64.52%,far,9.68%,and,6.45%
moral,the,34.62%,their,7.69%,of,7.69%
three,of,7.89%,the,6.58%,and,5.26%
religion,of,27.78%,the,11.11%,that,7.41%
whip,the,28.3%,to,26.42%,bloody,7.55%
auld,thomas,33.33%,hugh,23.81%,capt,19.05%
thomas,master,67.9%,capt,4.94%,of,3.7%
