word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
quite,right,8.41%,true,6.54%,sure,6.54%
was,a,8.23%,the,5.0%,not,3.61%
came,to,17.17%,over,14.14%,back,10.1%
through,the,40.24%,his,8.54%,a,7.32%
door,and,14.93%,opened,8.96%,behind,7.46%
more,than,20.59%,to,7.35%,and,3.68%
on,the,39.22%,his,7.84%,a,7.0%
which,he,17.95%,is,6.84%,the,5.13%
lord,henry,91.42%,henry's,5.58%,plucking,0.43%
could,not,28.68%,be,7.35%,have,5.15%
seemed,to,74.79%,quite,2.52%,interminable,1.68%
now,and,15.67%,i,15.67%,that,7.46%
then,he,23.29%,you,6.16%,she,4.79%
across,the,44.26%,his,19.67%,to,4.92%
were,to,4.4%,in,4.0%,a,3.2%
him,he,8.03%,and,8.03%,to,6.67%
think,of,15.08%,i,15.08%,that,11.11%
round,the,21.52%,and,17.72%,to,8.86%
make,the,10.0%,a,8.33%,your,6.67%
like,a,21.05%,that,10.53%,the,7.66%
room,and,12.75%,to,4.9%,in,3.92%
portrait,of,19.23%,that,11.54%,he,5.77%
young,man,26.76%,men,14.08%,and,5.63%
some,one,9.82%,day,8.93%,of,7.59%
little,more,5.88%,to,3.53%,time,3.53%
away,from,10.2%,and,7.14%,he,6.12%
time,to,11.82%,he,10.91%,in,5.45%
looked,at,32.98%,round,9.57%,as,4.26%
had,been,13.81%,not,3.84%,to,3.12%
passed,his,10.0%,away,10.0%,into,8.33%
up,and,20.0%,the,15.33%,to,7.33%
eyes,he,8.26%,of,6.42%,met,5.5%
upon,the,27.38%,his,17.86%,a,8.33%
might,be,21.31%,have,13.11%,not,4.92%
your,own,5.31%,life,4.83%,art,2.42%
basil,he,10.43%,you,10.43%,i,8.7%
you,are,9.14%,have,7.27%,must,4.22%
have,been,7.31%,a,5.88%,not,4.28%
said,lord,19.52%,the,14.74%,dorian,11.95%
henry,had,7.14%,i,5.71%,laughing,2.86%
must,be,18.18%,not,14.29%,have,11.69%
too,much,21.7%,late,6.6%,often,3.77%
i,am,13.46%,have,8.71%,don't,5.69%
been,a,4.66%,to,2.97%,in,2.54%
people,who,17.53%,are,8.25%,to,5.15%
see,the,14.05%,you,13.22%,him,9.09%
don't,know,14.12%,want,8.63%,think,7.06%
shall,be,15.19%,never,10.13%,see,7.59%
answered,the,24.71%,lord,12.94%,dorian,4.71%
head,and,16.98%,i,11.32%,to,7.55%
back,to,20.0%,and,11.0%,in,7.0%
my,dear,20.53%,life,8.28%,own,3.97%
dear,fellow,23.19%,basil,14.49%,boy,14.49%
why,i,14.13%,had,7.61%,not,6.52%
any,one,16.24%,rate,11.97%,more,8.55%
what,i,9.3%,you,8.04%,is,7.79%
world,to,5.56%,in,5.56%,is,5.56%
want,to,39.05%,you,13.33%,it,5.71%
than,i,9.92%,the,9.09%,a,8.26%
would,be,20.13%,have,13.64%,not,7.79%
men,in,9.72%,and,6.94%,who,5.56%
old,gentleman,11.48%,and,9.84%,lady,8.2%
if,you,22.73%,he,16.82%,it,10.91%
know,what,18.75%,you,7.95%,that,5.11%
will,be,15.92%,never,5.97%,not,4.98%
me,i,7.85%,to,7.28%,that,6.51%
much,more,9.89%,of,8.79%,to,8.79%
out,of,35.26%,on,3.85%,into,3.85%
yes,it,17.65%,i,12.94%,he,12.94%
made,him,14.55%,me,10.91%,no,9.09%
course,i,31.37%,you,7.84%,she,7.84%
where,he,12.96%,the,11.11%,they,9.26%
moment,i,8.96%,and,7.46%,that,5.97%
down,to,18.81%,the,16.83%,on,14.85%
something,of,11.9%,in,11.11%,to,9.52%
look,at,32.97%,of,18.68%,so,6.59%
how,long,5.41%,to,4.05%,can,3.38%
told,me,40.26%,you,12.99%,him,11.69%
say,that,15.62%,it,11.46%,a,4.17%
always,be,10.91%,a,6.36%,looked,2.73%
never,to,5.11%,seen,3.98%,been,3.41%
should,have,19.13%,be,16.52%,not,7.83%
our,own,8.33%,lives,4.17%,age,4.17%
harry,i,17.82%,he,7.47%,said,6.32%
am,afraid,9.96%,not,8.66%,going,6.93%
better,than,29.63%,for,7.41%,not,5.56%
one's,self,15.09%,own,13.21%,face,3.77%
nothing,to,21.51%,but,8.6%,of,6.45%
hands,in,9.62%,and,9.62%,of,5.77%
good,bye,14.39%,looks,6.06%,heavens,4.55%
us,go,10.17%,and,5.93%,in,4.24%
asked,lord,16.67%,you,10.0%,the,10.0%
tell,me,35.87%,you,27.17%,him,6.52%
them,and,8.87%,they,3.94%,to,3.94%
love,with,11.71%,him,7.21%,her,5.41%
going,to,54.02%,over,8.05%,away,4.6%
did,not,30.0%,you,19.0%,it,10.0%
great,deal,6.76%,artist,5.41%,difference,4.05%
other,people,6.94%,and,5.56%,the,4.17%
most,of,12.16%,wonderful,4.05%,people,4.05%
very,good,6.5%,much,6.5%,bad,5.69%
she,was,9.51%,is,9.28%,had,9.05%
over,the,18.56%,to,11.38%,him,8.98%
her,and,4.56%,she,3.19%,in,3.19%
cried,dorian,20.22%,the,14.61%,lord,11.24%
two,things,6.25%,of,6.25%,or,6.25%
went,out,14.29%,to,14.29%,over,12.7%
white,and,7.14%,hands,5.36%,boyhood,3.57%
after,a,26.21%,all,11.65%,some,7.77%
afraid,of,19.67%,i,14.75%,that,11.48%
before,he,13.7%,him,8.22%,the,6.85%
looking,at,31.43%,up,5.71%,for,5.71%
every,one,13.33%,day,6.67%,month,5.0%
soul,and,10.45%,to,7.46%,he,7.46%
its,own,4.84%,way,2.42%,monstrous,1.61%
felt,that,28.95%,as,10.53%,a,10.53%
turned,round,18.52%,to,14.81%,his,9.26%
come,to,14.63%,and,12.2%,in,7.32%
again,i,8.33%,it,5.56%,you,5.56%
wonderful,young,5.26%,portrait,5.26%,things,3.51%
mr,gray,77.97%,dorian,13.56%,chapman,5.08%
got,up,33.33%,the,7.41%,to,5.56%
yet,it,14.08%,he,11.27%,i,7.04%
day,i,11.69%,and,9.09%,he,6.49%
women,are,13.64%,who,10.61%,were,7.58%
house,and,12.96%,in,11.11%,of,9.26%
hand,upon,15.38%,and,7.69%,that,6.15%
lips,and,21.05%,that,5.26%,he,5.26%
let,us,37.88%,me,31.82%,it,9.09%
left,the,16.36%,them,9.09%,for,7.27%
night,and,11.34%,i,8.25%,she,8.25%
table,and,25.86%,with,10.34%,he,8.62%
sibyl,vane,45.12%,i,4.88%,vane's,4.88%
vane,was,11.11%,she,7.41%,you,5.56%
