word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
flotilla,the,45.45%,whole,18.18%,that,9.09%
each,of,7.36%,to,7.27%,at,6.24%
season,the,26.44%,a,6.81%,breeding,5.24%
not,did,10.67%,was,7.99%,could,7.91%
only,the,10.64%,not,8.35%,was,7.01%
beyond,and,4.5%,far,3.63%,was,2.76%
as,and,3.51%,soon,1.96%,just,1.88%
far,so,21.69%,as,13.03%,the,3.89%
northern,the,50.0%,of,6.46%,a,5.06%
also,was,8.03%,and,7.22%,is,5.45%
quarters,three,18.49%,his,6.85%,the,5.14%
tasmania,of,100.0%
cape,the,24.36%,claw,8.55%,from,5.98%
horn,cape,12.65%,the,11.86%,a,8.7%
antarctic,the,56.25%,and,12.5%,or,6.25%
ocean,the,47.24%,indian,6.03%,pacific,4.27%
she,that,7.42%,and,5.36%,as,5.06%
sailed,and,15.83%,they,14.17%,had,8.75%
superior,the,14.75%,a,11.29%,of,5.99%
manner,the,13.58%,a,9.42%,his,5.62%
her,of,8.57%,to,7.12%,in,5.78%
very,a,15.87%,the,11.49%,was,7.34%
easily,so,9.58%,be,8.48%,could,7.88%
managed,he,14.56%,had,10.36%,she,9.06%
rigging,the,47.44%,and,10.26%,her,5.13%
permitted,be,13.75%,not,10.04%,was,8.18%
venture,to,16.33%,not,11.55%,will,8.76%
with,and,2.82%,him,1.59%,it,1.28%
few,a,71.71%,the,4.05%,very,3.37%
men,the,13.11%,of,9.47%,young,4.11%
impenetrable,an,19.28%,the,12.05%,and,9.64%
fields,the,34.1%,and,3.69%,green,3.0%
ice,the,31.78%,of,18.35%,with,3.88%
hemisphere,southern,29.63%,northern,25.93%,the,3.7%
knew,he,21.08%,i,20.28%,she,11.79%
how,and,7.76%,know,5.48%,see,3.98%
disentangle,to,100.0%
himself,to,8.34%,for,3.59%,of,3.2%
sailors,the,35.22%,two,4.48%,and,4.48%
say,to,29.84%,i,10.92%,you,6.7%
among,and,2.71%,was,1.36%,from,1.27%
those,of,20.92%,to,5.9%,in,5.48%
icebergs,the,33.33%,and,13.33%,those,6.67%
during,and,3.43%,that,2.26%,him,1.34%
summer,the,26.66%,in,5.77%,this,5.77%
drift,the,19.01%,to,8.26%,and,6.61%
zealand,new,97.96%,of,2.04%
good,a,18.58%,the,6.87%,very,3.59%
hope,i,37.21%,the,8.77%,of,4.8%
much,so,22.64%,as,11.59%,too,8.55%
lower,the,48.01%,a,5.57%,and,4.38%
than,more,21.24%,better,5.08%,less,3.73%
they,that,7.11%,as,5.89%,and,5.53%
reach,to,32.0%,the,7.44%,could,6.14%
globe,the,47.73%,terrestrial,11.74%,this,4.92%
true,is,12.53%,the,10.22%,a,6.27%
small,a,35.12%,the,10.27%,of,4.46%
dimensions,the,16.0%,its,5.0%,enormous,4.0%
found,i,12.5%,he,10.67%,be,9.01%
there,and,7.68%,that,4.6%,but,2.81%
already,had,18.55%,was,12.44%,have,8.02%
worn,had,11.53%,and,7.57%,have,4.32%
collisions,by,10.0%,accidental,10.0%,from,10.0%
eaten,had,25.83%,have,10.33%,be,8.12%
away,run,3.55%,go,3.53%,went,3.44%
warm,the,13.27%,a,13.05%,and,6.53%
waters,the,40.17%,shining,3.87%,miss,3.36%
greater,the,26.0%,a,15.89%,still,6.32%
number,a,23.06%,the,22.09%,in,7.58%
them,of,13.66%,to,4.96%,with,4.09%
going,was,17.38%,am,6.84%,are,6.47%
melt,to,34.18%,and,7.59%,would,7.59%
pacific,the,73.44%,and,2.6%,west,2.6%
atlantic,the,79.04%,trans,2.99%,wide,1.2%
seaman,a,26.88%,the,9.68%,old,7.53%
most,the,39.77%,a,9.5%,and,4.98%
skilful,a,17.58%,the,12.09%,most,10.99%
harpooners,skilful,50.0%,lack,50.0%
crew,the,42.25%,his,13.59%,a,6.37%
composed,was,13.4%,is,7.56%,and,5.5%
five,twenty,8.35%,of,5.97%,the,4.8%
novice,the,52.31%,young,38.97%,a,6.15%
requires,it,19.29%,he,7.14%,and,5.0%
persons,the,9.52%,of,9.15%,two,4.57%
are,you,17.25%,they,10.87%,we,8.46%
necessary,was,15.36%,is,9.17%,it,8.56%
well,as,12.82%,very,6.2%,so,3.21%
management,the,47.75%,good,6.31%,and,4.5%
boats,the,23.68%,of,4.39%,their,3.8%
attack,the,17.58%,to,16.31%,an,13.56%
cutting,of,10.42%,the,9.27%,and,5.79%
up,it,2.89%,made,2.13%,got,1.88%
captured,and,12.99%,been,11.3%,was,10.73%
animals,the,17.35%,of,10.27%,other,4.34%
following,the,61.46%,was,2.27%,and,1.92%
example,for,25.0%,an,16.54%,the,11.81%
certain,a,37.41%,of,3.33%,is,2.9%
owners,the,44.12%,their,12.35%,her,5.29%
more,no,10.11%,the,5.75%,and,5.21%
economical,more,13.64%,an,13.64%,was,13.64%
embark,to,78.95%,will,5.26%,us,2.63%
did,he,14.15%,i,11.08%,she,7.25%
lack,the,8.63%,no,7.19%,for,6.12%
all,of,7.43%,and,6.02%,at,5.21%
nationalities,different,25.0%,all,12.5%,many,12.5%
deserters,nationalities,14.29%,of,14.29%,by,14.29%
others,the,25.87%,and,11.81%,of,6.88%
sought,he,13.52%,i,6.67%,and,5.93%
be,to,31.76%,would,8.91%,will,6.56%
hired,was,11.54%,been,11.11%,he,8.12%
followed,had,5.31%,that,5.02%,and,4.96%
skilfully,so,19.51%,very,7.32%,had,4.88%
fishermen,the,39.77%,of,9.09%,rude,3.41%
busy,were,9.22%,was,8.82%,the,8.62%
period,the,18.24%,that,12.75%,a,10.61%
once,at,35.33%,had,3.08%,and,2.97%
over,all,5.03%,was,2.76%,and,2.48%
paid,be,11.61%,had,6.68%,he,6.13%
put,to,16.56%,and,12.0%,he,5.33%
shore,the,44.4%,on,10.44%,sea,5.16%
waited,and,16.64%,he,12.63%,i,8.94%
till,wait,3.86%,not,2.86%,it,2.02%
whalers,the,23.08%,english,12.82%,american,10.26%
year,the,27.69%,a,20.73%,this,4.88%
should,i,24.04%,he,8.59%,we,5.03%
come,to,13.15%,had,9.07%,you,3.97%
claim,to,18.16%,a,7.32%,the,5.15%
services,his,18.7%,the,13.36%,their,8.78%
again,and,5.47%,back,3.26%,it,2.64%
obtained,had,11.53%,be,10.72%,was,7.24%
method,the,14.77%,a,12.42%,this,9.73%
better,the,10.6%,a,8.66%,had,5.82%
work,to,15.8%,the,13.15%,at,4.91%
disposable,the,100.0%
larger,the,30.34%,a,14.24%,much,8.05%
profit,to,14.95%,the,9.81%,and,7.94%
derived,is,11.28%,be,7.89%,was,7.14%
co,and,28.29%,to,5.26%,photographic,4.61%
operation,the,37.29%,co,7.63%,an,6.36%
worked,he,12.01%,had,10.1%,and,6.73%
board,on,61.7%,the,10.22%,a,2.67%
just,had,7.7%,was,7.68%,is,3.56%
finished,had,25.99%,was,8.66%,and,4.56%
limit,the,21.01%,a,8.7%,to,7.25%
circle,the,26.37%,a,17.33%,family,4.14%
full,a,7.8%,the,7.48%,was,6.55%
barrels,the,15.83%,two,7.5%,and,5.0%
oil,of,18.62%,the,10.21%,an,4.8%
coarse,a,16.16%,the,9.61%,of,8.73%
whalebones,coarse,33.33%,those,33.33%,bent,33.33%
nor,it,1.29%,no,1.12%,more,0.8%
fine,a,28.94%,the,8.36%,very,5.32%
even,and,9.43%,not,8.57%,or,3.28%
becoming,was,12.34%,and,7.3%,of,6.3%
difficult,very,10.41%,is,9.27%,more,9.13%
whales,the,15.73%,of,14.69%,sperm,6.29%
pursued,he,6.61%,i,4.41%,and,4.13%
excess,the,21.3%,an,14.81%,to,11.11%
rare,a,19.19%,the,6.22%,very,5.68%
right,the,20.02%,all,14.93%,his,4.67%
bears,he,9.74%,it,7.49%,and,6.37%
name,the,29.86%,his,11.07%,my,6.46%
north,the,57.26%,of,4.53%,in,2.94%
caper,a,31.58%,hands,10.53%,north,5.26%
sulphur,of,27.78%,and,16.67%,with,8.33%
bottom,the,71.92%,to,2.97%,at,1.93%
south,the,54.31%,new,7.32%,and,5.77%
likely,very,15.45%,most,12.14%,not,9.66%
disappear,to,18.52%,and,12.96%,would,9.26%
been,had,40.49%,have,25.68%,has,10.13%
obliged,was,29.52%,were,11.3%,much,8.73%
fall,to,16.59%,the,10.05%,and,5.26%
back,the,8.12%,come,5.56%,came,4.72%
finback,the,50.0%,a,50.0%
gigantic,a,25.93%,the,16.67%,of,8.33%
mammifer,this,28.57%,gigantic,14.29%,some,14.29%
whose,and,4.84%,man,3.41%,of,3.19%
attacks,the,16.0%,of,8.0%,these,5.33%
without,and,5.53%,not,2.34%,it,1.66%
danger,the,19.47%,in,11.49%,of,10.43%
what,and,4.58%,know,4.34%,of,4.12%
done,have,19.54%,be,14.64%,had,13.61%
cruise,a,11.11%,the,11.11%,to,11.11%
his,of,12.42%,in,8.35%,to,5.12%
next,the,50.93%,and,2.65%,his,1.26%
voyage,the,27.43%,a,13.94%,this,5.31%
he,that,7.63%,and,4.58%,as,4.5%
calculated,not,7.66%,well,6.76%,was,6.76%
reaching,on,21.08%,of,9.4%,in,6.84%
higher,the,25.36%,a,11.56%,and,6.9%
if,as,16.35%,and,5.96%,that,3.89%
adelie,and,100.0%
lands,the,6.49%,other,4.33%,their,4.33%
discovery,the,33.33%,of,10.42%,a,8.1%
contested,be,10.71%,hotly,10.71%,the,7.14%
american,the,41.97%,an,10.06%,of,7.74%
belongs,it,14.51%,he,8.81%,that,7.25%
illustrious,the,30.77%,most,10.26%,an,7.69%
commander,the,44.02%,regimental,8.65%,a,6.87%
astrolabe,the,100.0%
frenchman,the,37.85%,a,34.26%,that,1.2%
fact,the,36.99%,in,34.93%,of,6.53%
favorable,a,28.31%,most,9.04%,very,6.63%
beginning,the,39.23%,was,13.85%,were,3.85%
january,of,39.25%,in,16.67%,captain,11.29%
toward,turned,3.38%,coming,1.69%,went,1.55%
middle,the,78.52%,a,2.7%,of,2.02%
when,and,8.44%,but,3.2%,that,2.14%
time,the,16.41%,this,8.01%,a,6.19%
return,to,19.85%,his,8.14%,the,6.58%
yet,and,18.46%,not,9.92%,as,4.0%
arrived,had,10.99%,they,7.71%,he,7.27%
abandon,to,50.38%,not,9.16%,you,3.05%
places,their,13.77%,the,5.61%,other,4.66%
additional,an,34.4%,the,12.0%,some,3.2%
collection,a,21.37%,the,18.8%,my,7.69%
pretty,a,17.22%,very,5.89%,was,5.67%
sad,a,14.29%,the,10.59%,so,5.17%
subjects,his,10.28%,the,7.27%,of,5.26%
gave,he,13.81%,and,11.88%,she,6.64%
him,to,9.49%,with,4.71%,of,3.89%
an,of,8.04%,with,6.35%,in,5.06%
excuse,an,9.9%,to,8.93%,no,5.24%
determined,was,10.21%,he,7.07%,and,7.07%
separate,to,19.92%,a,16.17%,in,4.51%
then,and,25.01%,was,2.53%,it,1.58%
steered,he,18.84%,and,10.14%,who,7.25%
northwest,the,82.98%,heading,4.26%,and,4.26%
sighted,short,14.61%,clear,10.11%,near,8.99%
auckland,at,35.29%,of,17.65%,in,17.65%
situated,is,18.32%,was,15.71%,were,3.66%
lowest,the,80.0%,its,4.67%,very,4.0%
end,the,42.17%,an,10.17%,to,3.71%
gulf,the,49.31%,a,7.64%,great,6.25%
east,the,60.55%,north,3.37%,from,3.0%
coast,the,46.88%,american,5.16%,western,4.48%
landed,had,9.6%,and,9.2%,we,5.2%
engaged,was,13.73%,were,6.12%,been,5.52%
satisfied,be,18.86%,was,8.63%,not,7.31%
cargo,the,22.09%,a,12.79%,our,10.47%
least,at,64.95%,the,29.1%,and,0.7%
two,the,17.7%,or,6.82%,and,4.34%
short,a,29.15%,in,10.63%,the,5.39%
never,i,11.86%,had,10.47%,he,5.26%
worse,the,13.47%,and,6.24%,no,5.01%
felt,he,19.35%,i,17.81%,she,13.13%
disappointment,of,18.5%,the,11.02%,a,9.06%
hunter,the,30.39%,a,8.29%,house,4.42%
returns,he,11.81%,the,6.3%,census,5.51%
went,he,16.47%,and,13.63%,i,9.97%
nearly,was,9.78%,and,5.01%,for,4.76%
so,and,7.56%,was,4.8%,not,2.7%
self,of,13.71%,and,9.99%,the,5.34%
love,in,9.8%,i,9.22%,of,7.14%
greatly,was,16.07%,were,3.57%,been,3.21%
excited,and,6.56%,was,5.53%,so,5.53%
stake,the,40.37%,at,26.71%,a,11.18%
pardon,your,18.72%,to,4.52%,his,4.21%
scoundrels,these,19.44%,of,16.67%,the,11.11%
insubordination,of,30.77%,whose,7.69%,to,7.69%
compromised,had,8.33%,not,8.33%,were,8.33%
results,the,27.57%,its,3.7%,best,2.47%
vain,in,65.58%,a,4.53%,was,1.98%
endeavored,have,12.12%,who,12.12%,he,9.09%
recruit,to,25.0%,his,10.0%,a,10.0%
seamen,the,37.35%,of,6.02%,most,4.82%
embarked,had,13.92%,he,8.86%,they,8.86%
other,the,37.41%,each,10.38%,any,6.36%
whaling,of,18.05%,a,16.54%,the,9.77%
vessels,the,17.82%,whaling,3.96%,merchant,3.96%
thus,and,11.58%,was,3.71%,be,1.98%
give,to,30.01%,and,6.48%,will,5.66%
completing,of,12.0%,for,12.0%,was,12.0%
pilgrim's,the,90.57%,his,1.89%,illustration,1.89%
preparing,was,19.82%,in,9.68%,and,8.76%
leave,to,27.87%,and,7.9%,not,4.82%
definitely,been,9.38%,was,7.81%,and,7.81%
request,the,14.97%,his,8.98%,a,8.08%
passage,the,37.67%,a,11.41%,this,4.42%
made,and,7.04%,had,6.79%,he,6.42%
could,he,16.29%,i,16.17%,she,9.37%
refuse,to,24.4%,not,13.99%,you,8.04%
mrs,and,8.01%,said,6.15%,to,5.69%
young,the,30.18%,a,13.32%,this,2.28%
son,his,17.3%,the,13.3%,my,11.23%
jack,little,10.08%,papa,8.13%,and,4.63%
aged,the,30.66%,middle,14.23%,an,10.58%
about,was,5.04%,all,3.42%,talk,1.47%
relatives,his,16.95%,and,9.32%,the,8.47%
cousin,my,16.32%,her,6.14%,and,3.5%
benedict,cousin,86.44%,mr,10.59%,by,0.42%
business,the,15.62%,of,7.32%,his,5.86%
operations,the,15.34%,his,5.52%,their,4.91%
sometimes,and,11.71%,is,4.92%,i,2.46%
visit,to,25.25%,a,17.76%,the,5.27%
brought,had,10.27%,and,7.8%,was,6.65%
three,the,11.65%,or,8.63%,of,4.33%
intended,he,11.69%,had,8.85%,was,7.51%
bring,to,30.71%,and,10.77%,will,6.79%
whole,the,69.9%,a,11.21%,his,5.09%
family,the,27.05%,his,11.79%,a,7.77%
depart,to,36.9%,and,4.76%,you,4.17%
little,a,31.14%,the,16.6%,very,2.28%
became,he,11.27%,it,7.1%,and,6.37%
seriously,very,9.41%,and,6.62%,was,3.83%
ill,very,5.75%,an,5.33%,and,4.64%
father,my,18.77%,her,14.97%,his,14.52%
imperatively,more,25.0%,father,12.5%,virtues,12.5%
recalled,he,12.35%,she,11.93%,i,6.58%
leaving,of,6.53%,on,5.74%,and,5.74%
wife,his,40.58%,my,11.77%,a,7.23%
months,three,15.78%,six,12.16%,two,10.55%
passed,had,13.41%,he,7.03%,they,6.67%
long,a,21.03%,so,9.32%,the,7.57%
separation,the,19.77%,of,14.12%,a,12.43%
extremely,was,16.52%,an,9.03%,is,5.29%
painful,a,17.29%,the,10.37%,and,8.51%
child,the,23.82%,a,18.3%,my,6.29%
restored,be,12.56%,was,12.06%,and,5.03%
health,of,9.72%,his,9.0%,the,8.71%
liberty,at,15.67%,of,15.55%,the,11.72%
informed,was,10.65%,well,8.47%,he,5.33%
arrival,the,22.68%,his,17.53%,their,10.75%
now,and,8.07%,was,4.3%,but,3.39%
order,in,41.81%,the,12.37%,an,5.34%
herself,to,11.3%,for,3.48%,found,3.15%
necessity,the,40.41%,of,13.47%,no,5.7%
australia,of,43.14%,western,20.39%,south,16.86%
golden,the,30.55%,a,11.35%,and,4.36%
age,of,32.61%,the,12.58%,old,5.15%
trans,linn,66.18%,the,7.35%,these,2.94%
oceanic,trans,50.0%,inter,50.0%
ply,to,23.81%,which,9.52%,and,9.52%
between,difference,2.99%,passed,1.3%,and,1.28%
melbourne,at,15.79%,in,15.79%,to,15.79%
isthmus,the,75.0%,grounds,12.5%,once,12.5%
panama,of,20.0%,little,20.0%,his,13.33%
would,he,13.2%,it,10.83%,i,8.58%
await,to,52.29%,will,6.42%,i,5.5%
departure,his,24.72%,the,13.93%,their,8.76%
steamer,the,46.82%,a,14.23%,by,4.12%
establishes,which,25.0%,claus,25.0%,and,12.5%
regular,a,33.26%,the,14.46%,and,4.34%
communication,of,15.9%,the,10.46%,in,5.44%
california,in,25.0%,of,13.46%,to,13.46%
thence,from,23.79%,and,21.54%,him,1.93%
delays,and,10.0%,the,6.0%,many,4.0%
shipments,trans,33.33%,off,33.33%,enormous,33.33%
always,was,9.51%,is,6.17%,had,5.58%
disagreeable,a,18.58%,very,11.95%,and,5.31%
woman,a,22.7%,the,12.61%,old,9.5%
came,he,10.11%,i,6.09%,they,4.92%
into,out,2.48%,it,2.38%,came,2.36%
port,the,28.17%,of,7.98%,to,6.1%
hesitate,not,57.03%,to,16.41%,i,4.69%
asked,he,15.59%,i,7.97%,she,7.67%
take,to,33.58%,and,6.02%,would,4.16%
nan,the,30.23%,old,10.47%,and,9.3%
old,the,30.83%,an,9.88%,of,3.68%
negress,a,50.0%,old,25.0%,headed,12.5%
served,had,14.07%,have,6.94%,which,5.59%
since,ever,9.29%,long,3.84%,and,3.81%
infancy,his,16.05%,from,12.35%,the,7.41%
marine,a,27.08%,the,16.67%,huge,6.25%
travel,to,34.81%,of,12.66%,and,3.8%
sailing,a,8.77%,of,7.02%,was,5.26%
hull's,captain,100.0%
still,was,10.17%,and,5.13%,is,4.36%
both,of,5.68%,they,3.95%,were,3.88%
sides,all,22.99%,both,20.69%,the,18.1%
equator,the,87.5%,to,3.12%,terrestrial,3.12%
consented,he,11.28%,have,8.27%,she,6.77%
immediately,and,8.83%,was,7.62%,almost,5.03%
own,his,34.89%,her,15.59%,my,14.45%
cabin,the,37.65%,tom's,19.05%,his,10.82%
disposal,his,24.18%,the,19.78%,your,17.58%
passenger,the,18.75%,a,16.88%,this,8.75%
wished,he,22.17%,she,12.56%,i,12.37%
might,he,13.0%,i,8.43%,it,8.19%
last,the,31.6%,at,31.35%,his,2.71%
forty,and,10.08%,of,9.95%,about,9.01%
fifty,and,22.47%,of,8.65%,about,6.4%
installed,was,19.44%,been,11.11%,be,8.33%
possible,as,28.71%,it,8.32%,is,6.9%
whaler,a,26.67%,the,23.33%,sperm,10.0%
advantages,the,38.67%,many,4.97%,these,3.87%
making,of,11.17%,and,8.76%,in,8.14%
