word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
got,into,14.93%,out,8.96%,a,5.97%
get,a,11.46%,to,6.25%,up,6.25%
now,i,8.95%,and,6.61%,that,3.5%
do,not,24.19%,you,6.14%,it,3.97%
not,be,3.99%,a,3.85%,to,3.42%
where,i,14.04%,we,12.28%,the,9.94%
give,me,11.46%,us,10.42%,up,7.29%
him,to,9.83%,and,7.8%,i,4.75%
hartford,her,8.62%,and,5.17%,a,5.17%
here,i,8.54%,in,8.54%,and,7.54%
beecher,and,7.02%,trial,6.14%,family,5.26%
myself,to,10.0%,i,6.67%,in,5.56%
chapter,of,9.43%,xx,5.66%,i,3.77%
mr,s,13.13%,and,12.12%,brace,4.04%
every,day,10.43%,one,3.68%,word,3.07%
work,of,18.25%,for,6.35%,and,4.76%
death,of,48.04%,and,7.84%,we,2.94%
mother,and,11.49%,of,8.05%,is,4.6%
first,time,6.0%,of,4.4%,visit,4.0%
journey,to,24.14%,and,10.34%,from,6.9%
home,and,14.74%,at,7.69%,in,7.05%
school,days,9.38%,and,9.38%,at,7.29%
literary,work,15.0%,life,8.33%,and,8.33%
history,of,51.72%,and,5.17%,the,5.17%
church,and,13.19%,in,9.89%,is,6.59%
dr,holmes,22.95%,beecher,19.67%,oliver,6.56%
called,to,12.66%,the,8.86%,a,6.33%
cincinnati,and,11.86%,to,6.78%,with,6.78%
slavery,in,7.57%,society,4.86%,is,4.32%
visit,to,56.12%,in,4.08%,scotland,3.06%
interest,in,31.71%,and,8.54%,to,6.1%
return,to,43.64%,from,9.09%,and,7.27%
slave,law,13.82%,power,5.69%,trade,5.69%
under,the,33.71%,date,7.87%,her,5.62%
on,the,26.89%,a,3.78%,this,3.48%
brother,henry,11.11%,edward,10.0%,charles,8.89%
health,and,30.91%,is,5.45%,that,5.45%
writing,of,17.17%,a,12.12%,to,6.06%
their,own,3.85%,way,2.88%,appearance,2.24%
mrs,browning,10.31%,edward,6.19%,perkins,6.19%
write,to,12.63%,a,8.42%,you,5.26%
uncle,tom's,65.14%,tom,23.43%,samuel,2.86%
tom's,cabin,99.11%,death,0.89%
cabin,and,7.06%,in,7.06%,as,4.71%
book,and,7.64%,which,5.56%,of,4.86%
will,be,19.53%,not,5.8%,have,3.17%
be,a,4.51%,the,3.68%,done,3.56%
kind,of,28.4%,and,9.88%,friends,8.64%
set,forth,10.0%,of,8.57%,the,8.57%
free,states,24.14%,and,6.9%,from,6.9%
up,and,12.77%,to,12.04%,the,11.68%
how,much,10.31%,i,7.73%,to,6.7%
england,and,12.0%,the,5.14%,in,4.0%
party,of,11.11%,and,9.26%,to,7.41%
london,publisher,5.88%,the,4.41%,in,4.41%
lord,and,17.46%,provost,12.7%,byron,11.11%
over,the,21.64%,and,7.02%,a,5.85%
duchess,of,68.52%,with,3.7%,was,3.7%
america,the,8.05%,mrs,5.75%,it,4.6%
back,to,25.0%,of,7.89%,the,6.58%
anti,slavery,98.25%,evangelical,1.75%
times,i,8.77%,in,5.26%,the,5.26%
states,and,16.42%,of,4.48%,by,4.48%
women,of,46.3%,and,9.26%,mrs,3.7%
may,be,25.86%,have,3.45%,do,2.87%
lady,byron,50.0%,mary,10.78%,who,4.9%
old,and,6.77%,man,4.69%,scenes,2.6%
city,and,8.77%,are,7.02%,of,7.02%
week,in,13.73%,i,9.8%,and,9.8%
sister,catherine,24.62%,mary,9.23%,of,7.69%
writes,to,30.0%,from,10.0%,i,6.0%
john,bright,9.62%,quincy,9.62%,ruskin,7.69%
year,and,12.16%,of,5.41%,to,5.41%
byron,controversy,16.22%,vindicated,6.76%,letter,5.41%
people,who,9.74%,are,5.19%,of,5.19%
things,that,10.71%,in,10.71%,and,6.25%
they,were,11.33%,are,10.89%,have,4.67%
winter,of,17.24%,in,12.07%,home,8.62%
day,and,8.44%,i,7.59%,we,6.75%
best,of,5.71%,thing,4.29%,wishes,4.29%
good,and,5.83%,by,5.34%,to,4.37%
she,was,11.8%,had,9.26%,writes,7.8%
place,in,10.07%,to,7.19%,and,6.47%
last,night,7.18%,letter,6.08%,winter,3.87%
same,time,16.67%,old,4.17%,kind,3.12%
world,and,12.98%,of,9.92%,are,4.58%
which,i,11.74%,is,6.52%,the,5.07%
when,i,26.82%,we,9.5%,the,8.1%
about,the,13.39%,it,7.59%,this,5.8%
during,the,48.48%,this,12.12%,all,6.06%
two,of,6.28%,years,5.8%,hours,4.35%
books,and,26.42%,that,7.55%,first,3.77%
reading,tour,12.35%,the,11.11%,in,7.41%
pleasant,to,5.77%,reading,5.77%,and,3.85%
english,and,4.6%,edition,3.45%,i,2.3%
taken,up,15.09%,in,9.43%,from,7.55%
henry,ward,24.68%,and,9.09%,has,6.49%
father,and,24.72%,is,6.74%,was,5.62%
wife,and,22.08%,of,12.99%,from,5.19%
little,time,2.86%,of,2.5%,charley,2.5%
into,the,31.37%,a,11.76%,my,3.53%
children,and,12.6%,i,5.51%,of,5.51%
found,a,9.84%,in,9.02%,the,8.2%
five,years,15.38%,o'clock,7.69%,days,6.15%
following,letter,18.75%,extracts,6.25%,her,4.17%
were,to,3.47%,not,3.08%,the,2.89%
then,i,9.78%,the,6.22%,we,5.78%
came,to,17.2%,in,8.28%,into,5.73%
another,in,5.94%,and,2.97%,world,2.97%
three,years,10.81%,hours,5.41%,months,5.41%
before,the,15.57%,we,8.38%,i,6.59%
had,been,13.06%,a,10.14%,not,3.84%
only,a,6.99%,to,6.45%,one,3.76%
one,of,24.82%,who,5.07%,and,3.08%
just,as,17.65%,now,6.62%,been,6.62%
after,the,11.59%,a,6.88%,all,6.88%
family,circle,4.96%,of,4.96%,and,4.96%
ever,saw,6.54%,since,5.88%,seen,4.58%
are,not,3.36%,all,3.16%,the,2.96%
says,i,16.46%,that,11.39%,the,7.59%
between,the,22.06%,my,8.82%,them,8.82%
such,a,33.75%,as,10.0%,an,7.92%
friend,i,15.79%,of,9.65%,and,7.89%
being,a,6.72%,of,5.22%,the,4.48%
upon,the,20.0%,me,10.62%,it,6.88%
yet,i,9.48%,to,6.03%,the,5.17%
whom,i,32.22%,she,11.11%,it,7.78%
seemed,to,58.44%,as,7.79%,delighted,3.9%
find,in,10.26%,her,8.97%,that,8.97%
whole,life,6.54%,nation,4.67%,of,3.74%
there,is,25.16%,was,13.98%,are,9.68%
no,more,3.81%,longer,3.49%,one,3.49%
mind,and,9.86%,of,7.04%,is,4.93%
whose,influence,4.29%,wife,2.86%,house,2.86%
he,was,10.5%,is,10.19%,has,6.9%
both,of,7.32%,in,6.1%,hands,4.88%
better,than,38.89%,and,5.56%,that,3.7%
remember,that,11.48%,the,9.84%,how,4.92%
like,a,18.44%,the,11.73%,it,5.59%
out,of,30.22%,and,10.43%,the,6.47%
through,the,31.45%,a,10.69%,all,7.55%
room,and,12.94%,where,10.59%,was,5.88%
morning,i,11.58%,and,10.53%,the,9.47%
us,and,7.14%,to,6.57%,the,5.43%
sent,to,20.29%,a,10.14%,the,8.7%
gone,and,11.54%,to,11.54%,from,7.69%
would,be,18.07%,have,9.35%,not,9.03%
very,much,7.98%,kind,2.56%,little,2.28%
so,much,8.7%,many,5.42%,i,4.27%
we,have,10.56%,were,7.85%,had,6.64%
also,i,4.88%,of,4.88%,to,4.88%
even,to,13.04%,a,8.7%,the,8.7%
down,to,12.31%,and,10.77%,the,10.77%
said,i,13.26%,that,9.94%,to,8.29%
dear,friend,18.13%,husband,10.36%,mrs,8.81%
you,have,5.66%,are,4.75%,and,4.55%
done,and,13.83%,it,5.32%,in,4.26%
beautiful,and,6.32%,little,4.21%,bouquet,3.16%
let,me,27.78%,us,22.22%,the,8.33%
next,day,26.37%,morning,10.99%,week,6.59%
never,saw,5.77%,had,5.13%,be,5.13%
saw,the,13.33%,them,8.0%,him,6.67%
come,to,14.88%,out,8.93%,and,5.95%
believe,that,24.24%,me,15.15%,in,7.58%
among,the,43.48%,them,9.78%,us,9.78%
time,i,8.15%,of,7.84%,to,6.27%
go,to,20.86%,on,11.51%,and,5.04%
once,more,19.78%,the,5.49%,a,4.4%
bed,and,18.52%,i,12.96%,with,9.26%
each,other,35.29%,of,5.88%,day,3.92%
night,and,10.48%,in,6.67%,the,6.67%
well,as,11.17%,we,4.79%,the,4.26%
too,much,13.68%,well,4.21%,i,4.21%
see,the,13.9%,that,4.93%,what,4.48%
full,of,61.54%,and,3.85%,blown,1.28%
know,that,14.29%,how,11.9%,what,8.33%
head,of,19.61%,and,17.65%,she,3.92%
thus,the,11.32%,far,7.55%,at,3.77%
think,of,18.75%,that,11.46%,it,10.42%
character,of,26.32%,and,7.02%,but,5.26%
always,been,6.06%,in,5.05%,to,3.03%
felt,that,11.24%,the,6.74%,a,6.74%
wish,you,25.49%,to,23.53%,that,11.76%
heard,of,10.34%,the,10.34%,it,8.62%
christ,and,13.79%,is,10.34%,has,5.17%
enough,to,51.85%,for,5.56%,i,5.56%
took,a,12.33%,the,12.33%,it,6.85%
away,and,10.96%,from,9.59%,to,6.85%
long,to,8.05%,as,4.7%,and,4.03%
white,lilies,5.66%,horses,3.77%,mountains,3.77%
thing,that,15.19%,i,11.39%,which,5.06%
put,into,10.77%,on,7.69%,down,7.69%
other,side,5.73%,and,5.1%,things,3.18%
woman,who,11.84%,in,7.89%,of,6.58%
make,a,19.83%,the,8.62%,me,7.76%
while,the,14.17%,i,10.24%,we,6.3%
though,i,23.86%,the,6.82%,he,5.68%
because,i,37.5%,he,7.81%,it,7.81%
your,letter,5.8%,own,2.9%,dear,1.85%
quite,a,20.9%,as,5.97%,at,4.48%
could,not,20.38%,be,9.23%,have,8.46%
man,and,8.0%,with,6.0%,of,4.67%
fact,that,27.12%,of,11.86%,is,8.47%
hear,from,15.38%,that,13.46%,of,11.54%
thought,of,16.22%,and,9.01%,it,7.21%
went,to,31.53%,in,5.41%,on,4.5%
did,not,50.77%,i,3.85%,the,3.08%
again,and,8.97%,it,5.13%,i,5.13%
must,be,20.11%,have,15.08%,not,5.03%
hand,and,13.21%,of,11.32%,to,9.43%
till,the,17.78%,i,16.67%,it,6.67%
soul,for,7.46%,and,7.46%,struggles,5.97%
off,to,7.04%,the,7.04%,by,5.63%
take,the,13.95%,a,10.47%,it,5.81%
house,and,10.49%,of,6.99%,was,5.59%
feeling,of,14.67%,that,10.67%,in,8.0%
often,think,7.02%,felt,3.51%,said,3.51%
heart,and,16.98%,of,5.66%,i,4.72%
state,of,44.12%,and,8.82%,in,7.35%
without,a,12.2%,it,6.5%,any,6.5%
hope,that,18.18%,to,16.88%,of,10.39%
something,of,10.14%,for,7.25%,that,7.25%
brought,to,9.8%,into,7.84%,me,5.88%
country,and,15.85%,i,7.32%,the,4.88%
feel,that,16.28%,as,8.53%,the,7.75%
still,i,11.43%,and,5.71%,we,5.71%
cause,of,34.48%,in,5.17%,the,3.45%
having,been,19.23%,a,5.77%,just,3.85%
almost,as,7.27%,afraid,5.45%,every,5.45%
however,that,5.08%,the,5.08%,it,5.08%
since,i,21.33%,the,13.33%,we,8.0%
wrote,to,24.1%,a,6.02%,the,6.02%
hands,of,15.69%,and,13.73%,with,9.8%
way,of,17.29%,to,15.04%,and,8.27%
subject,of,15.94%,and,13.04%,is,7.25%
nature,of,15.38%,and,12.31%,in,10.77%
cannot,be,15.48%,but,7.14%,help,7.14%
power,of,23.88%,to,10.45%,in,10.45%
nothing,but,15.05%,to,12.9%,can,5.38%
left,the,11.69%,me,6.49%,it,5.19%
god,and,9.23%,that,6.92%,has,6.92%
soon,after,17.46%,as,17.46%,to,7.94%
might,be,22.77%,have,11.88%,not,2.97%
general,tone,3.92%,and,3.92%,way,3.92%
tell,you,33.33%,me,11.11%,the,9.26%
men,and,16.05%,of,12.35%,who,8.64%
spirit,of,20.9%,and,7.46%,world,7.46%
young,man,14.55%,ladies,10.91%,men,10.91%
o'clock,in,17.31%,we,13.46%,at,9.62%
evening,and,11.11%,i,9.72%,at,5.56%
love,of,16.55%,for,11.51%,and,10.79%
looking,at,14.04%,out,10.53%,like,7.02%
right,to,18.46%,and,9.23%,that,4.62%
rest,of,30.77%,the,5.77%,i,3.85%
friends,and,10.0%,who,8.33%,in,8.33%
half,an,13.79%,of,8.62%,past,8.62%
anything,but,8.33%,i,8.33%,that,6.94%
present,and,10.17%,at,8.47%,in,3.39%
received,a,18.06%,the,15.28%,and,8.33%
coming,to,17.65%,and,11.76%,with,3.92%
poor,and,8.0%,little,6.67%,of,5.33%
far,as,16.07%,from,10.71%,the,8.93%
s,to,20.51%,from,15.38%,on,8.55%
seen,in,13.43%,the,8.96%,him,7.46%
sympathy,with,33.96%,of,7.55%,and,7.55%
b,s,92.0%,s's,1.33%,an,0.67%
yours,h,23.08%,in,7.69%,and,4.62%
husband,and,20.0%,in,8.0%,i,6.0%
against,the,18.52%,slavery,11.11%,my,9.26%
