word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
i,and,7.37%,that,6.49%,as,3.24%
man,a,18.52%,the,14.81%,of,7.41%
world,the,75.0%,a,5.36%,heavy,3.57%
agitation,the,29.85%,slavery,14.93%,moral,5.97%
between,struggle,4.26%,exists,3.19%,strife,3.19%
new,the,32.02%,a,12.65%,in,9.49%
long,the,19.3%,so,14.04%,a,12.28%
years,three,5.77%,four,5.77%,two,5.77%
before,years,10.91%,never,3.64%,weeks,3.64%
great,the,40.7%,a,17.44%,of,5.81%
massachusetts,the,34.92%,of,22.22%,in,14.29%
with,and,3.01%,him,1.38%,it,1.38%
three,the,9.38%,with,6.25%,or,6.25%
on,and,2.14%,bent,1.36%,went,1.36%
she,as,5.98%,and,5.13%,that,5.13%
our,of,24.28%,in,8.09%,to,4.05%
one,was,6.87%,of,5.5%,in,4.47%
garrison,mr,11.44%,of,5.87%,to,4.69%
too,he,7.14%,are,5.36%,was,5.36%
heart,the,21.31%,his,19.67%,her,6.56%
her,of,13.19%,in,10.21%,and,9.36%
mind,his,18.97%,of,13.79%,the,13.79%
young,the,52.5%,a,8.75%,his,7.5%
we,if,6.74%,and,5.18%,which,4.66%
more,and,11.11%,the,10.65%,a,6.94%
did,he,19.65%,it,5.78%,and,4.62%
come,had,24.14%,to,12.07%,not,10.34%
when,but,6.75%,and,6.13%,that,3.07%
would,it,12.79%,he,10.47%,they,6.4%
down,put,7.14%,putting,5.71%,go,4.29%
after,years,6.03%,week,6.03%,days,5.17%
had,he,22.93%,they,5.15%,who,4.06%
those,of,22.86%,to,8.57%,in,6.67%
up,caught,4.86%,set,4.86%,broken,3.47%
all,of,10.67%,in,7.58%,to,4.49%
could,he,20.98%,they,4.2%,it,4.2%
him,to,15.62%,with,6.77%,for,4.43%
into,fell,3.72%,it,2.89%,him,2.48%
place,the,19.75%,a,11.11%,to,7.41%
no,was,11.96%,is,7.36%,had,6.44%
less,the,13.33%,not,13.33%,no,10.0%
than,more,19.23%,rather,7.69%,less,4.4%
found,he,20.0%,had,8.33%,be,6.67%
liberty,of,22.67%,the,20.0%,to,6.67%
character,the,23.61%,slavery,6.94%,of,4.17%
these,of,22.22%,all,7.94%,in,5.56%
they,which,7.69%,that,7.2%,as,4.22%
or,more,1.71%,one,1.37%,two,1.37%
such,of,13.73%,to,5.88%,no,4.58%
should,it,10.89%,they,6.93%,i,5.94%
like,cat,10.16%,were,2.34%,sea,1.56%
many,so,10.34%,of,9.2%,and,5.75%
there,that,11.21%,but,5.17%,and,3.45%
part,the,54.9%,in,3.92%,one,3.92%
what,of,3.83%,but,3.83%,and,3.28%
do,to,38.94%,i,15.04%,we,5.31%
never,was,13.41%,he,8.54%,had,6.1%
moral,the,35.29%,of,7.84%,a,6.86%
any,of,15.18%,at,8.93%,in,8.93%
went,he,22.22%,it,6.35%,garrison,4.76%
purpose,the,17.65%,this,11.76%,his,8.82%
have,to,13.73%,i,10.92%,we,8.8%
god,of,38.89%,that,7.41%,good,5.56%
here,and,17.86%,look,3.57%,disciples,1.79%
if,as,12.12%,that,5.45%,and,3.64%
good,the,34.85%,and,6.06%,a,6.06%
among,that,3.85%,were,2.56%,strife,2.56%
made,was,9.87%,had,7.89%,he,6.58%
their,of,17.85%,in,7.96%,to,6.02%
then,and,12.1%,the,8.06%,was,8.06%
another,was,8.86%,in,8.86%,is,7.59%
during,time,3.17%,him,3.17%,than,3.17%
states,free,32.95%,united,23.3%,slave,14.77%
nothing,was,15.25%,period,3.39%,and,3.39%
only,not,19.59%,the,12.37%,was,5.15%
most,the,71.43%,a,9.52%,and,2.38%
where,building,4.6%,place,3.45%,street,2.3%
friend,his,21.05%,a,19.3%,dear,5.26%
indeed,was,14.55%,had,9.09%,were,5.45%
soul,his,19.23%,the,15.38%,my,15.38%
put,to,19.3%,was,7.02%,and,5.26%
even,not,9.59%,the,5.48%,was,5.48%
make,to,65.79%,and,2.63%,will,2.63%
war,the,43.1%,and,8.62%,of,8.62%
state,the,33.33%,a,9.65%,and,7.89%
said,he,15.79%,be,10.53%,have,8.77%
over,and,3.16%,them,2.11%,words,2.11%
against,movement,7.56%,prejudice,3.49%,protest,2.91%
through,spread,3.57%,way,3.57%,garrison,2.38%
church,the,34.48%,street,10.34%,in,8.62%
own,his,50.0%,our,13.04%,their,10.87%
spirit,the,31.25%,like,10.94%,a,7.81%
how,and,18.52%,saw,4.94%,matter,4.94%
other,the,28.33%,any,10.0%,and,6.67%
old,the,47.13%,his,10.34%,of,9.2%
some,in,10.59%,to,7.06%,of,7.06%
same,the,95.95%,this,1.35%,those,1.35%
work,the,24.64%,to,15.94%,his,4.35%
year,the,41.18%,a,7.84%,first,5.88%
power,slave,36.71%,the,10.13%,and,5.06%
himself,for,10.34%,he,6.9%,to,5.75%
time,the,24.68%,this,11.39%,same,10.13%
are,they,12.18%,we,10.66%,who,7.61%
city,the,66.27%,that,8.43%,strange,2.41%
few,a,76.92%,very,3.85%,first,3.85%
without,and,5.61%,was,2.8%,or,2.8%
very,the,27.69%,a,15.38%,was,10.77%
friends,the,28.57%,his,9.09%,their,5.19%
might,he,18.18%,it,10.91%,which,5.45%
under,was,4.05%,world,2.7%,themselves,2.7%
american,the,54.67%,of,13.33%,an,5.33%
party,liberty,28.57%,the,9.52%,republican,6.35%
while,the,9.23%,that,6.15%,but,6.15%
public,the,28.07%,of,12.28%,in,11.4%
subject,the,77.11%,this,8.43%,great,2.41%
society,the,30.39%,slavery,29.28%,colonization,12.15%
also,was,14.06%,had,7.81%,and,6.25%
will,it,11.26%,i,10.6%,you,6.62%
south,the,86.39%,of,2.72%,states,2.04%
you,that,4.62%,what,3.85%,if,3.85%
your,of,12.86%,to,10.0%,in,8.57%
every,of,12.12%,in,10.1%,to,6.06%
must,he,14.58%,we,9.38%,it,7.29%
whole,the,79.63%,a,9.26%,our,5.56%
meeting,the,20.0%,annual,11.11%,a,7.78%
seemed,it,19.67%,they,8.2%,have,6.56%
political,the,14.29%,of,14.29%,and,11.9%
country,the,39.58%,our,9.38%,this,7.29%
people,the,34.88%,colored,12.4%,free,12.4%
editor,the,57.63%,its,10.17%,young,8.47%
paper,the,53.42%,his,16.44%,a,4.11%
shall,we,19.1%,it,8.99%,i,6.74%
free,the,51.52%,of,12.73%,and,5.45%
nor,wealth,3.92%,loss,1.96%,disappointed,1.96%
law,the,26.67%,in,15.0%,slave,10.0%
human,of,39.71%,the,22.06%,in,5.88%
national,the,62.26%,of,9.43%,a,7.55%
cause,the,38.14%,his,14.43%,slavery,6.19%
mr,of,14.15%,to,5.66%,in,4.72%
nation,the,68.52%,a,7.41%,this,5.56%
government,the,40.0%,national,14.55%,general,9.09%
question,the,36.36%,slavery,25.76%,woman's,10.61%
england,new,59.38%,in,15.62%,to,6.25%
boston,in,37.93%,the,19.83%,of,17.24%
garrison's,mr,22.41%,of,8.62%,was,3.45%
freedom,of,31.82%,the,22.73%,his,4.55%
movement,the,25.32%,slavery,24.05%,abolition,13.92%
union,the,73.57%,glorious,5.71%,no,3.57%
reformer,the,62.5%,young,10.71%,moral,5.36%
southern,the,45.0%,of,5.0%,a,5.0%
slave,the,53.97%,a,5.56%,of,5.16%
colored,the,35.19%,a,12.96%,of,12.96%
right,the,46.25%,their,6.25%,was,5.0%
abolition,the,60.26%,of,8.97%,an,2.56%
north,the,90.43%,went,0.87%,way,0.87%
emancipation,immediate,29.03%,of,25.81%,unconditional,8.06%
themselves,to,9.09%,upon,3.64%,thrown,3.64%
slaves,the,54.32%,of,9.88%,fugitive,4.94%
rights,the,30.19%,women's,15.09%,political,7.55%
hall,the,50.88%,pennsylvania,12.28%,city,8.77%
abolitionists,the,57.89%,of,7.37%,english,4.21%
convention,the,58.9%,world's,9.59%,a,5.48%
mob,the,63.16%,a,9.21%,great,3.95%
