word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
man,who,12.13%,of,10.89%,and,5.45%
death,of,21.0%,and,7.76%,at,3.65%
again,in,9.68%,and,9.03%,to,6.45%
south,sea,87.5%,seas,2.94%,american,1.47%
sea,company,22.44%,bubble,14.74%,directors,7.05%
earl,of,66.18%,and,11.76%,stanhope,5.88%
mr,secretary,10.48%,walpole,8.57%,kent,8.57%
sir,thomas,22.48%,john,17.05%,walter,8.53%
fall,of,27.45%,into,19.61%,to,3.92%
directors,of,14.06%,and,12.5%,to,7.81%
its,own,1.95%,progress,1.7%,history,1.46%
society,of,16.42%,was,8.96%,and,7.46%
house,of,23.67%,in,8.48%,and,8.13%
second,and,12.64%,crusade,8.05%,in,6.9%
persons,who,13.84%,of,12.95%,were,6.25%
their,own,3.21%,eyes,0.9%,lives,0.85%
brought,to,23.08%,the,6.59%,against,5.49%
england,and,15.69%,in,7.35%,the,5.88%
among,the,49.1%,them,17.57%,others,4.95%
means,of,43.37%,to,10.84%,the,4.82%
end,of,61.18%,to,5.88%,in,2.35%
pretended,to,36.96%,that,14.13%,science,3.26%
pope,innocent,13.1%,and,9.52%,gregory,7.14%
progress,of,42.31%,and,9.62%,was,7.69%
during,the,48.12%,his,12.03%,which,8.27%
dee,and,18.46%,was,7.69%,he,6.15%
count,of,37.4%,de,16.79%,robert,4.58%
st,germain,21.85%,bernard,14.29%,simon,7.56%
present,day,10.0%,of,9.0%,at,7.0%
science,and,24.07%,of,16.67%,which,5.56%
day,the,8.29%,of,7.73%,and,6.91%
fortune,tellers,10.53%,telling,9.21%,of,7.89%
peter,the,49.43%,of,9.2%,in,2.3%
time,the,10.82%,of,8.99%,to,8.15%
cause,of,32.08%,and,6.6%,him,4.72%
fire,to,11.11%,and,9.88%,of,8.64%
art,of,33.9%,and,15.25%,was,5.08%
germany,and,15.38%,where,4.81%,to,3.85%
various,parts,8.47%,species,3.39%,acts,3.39%
influence,of,30.95%,over,8.33%,he,8.33%
father,of,16.44%,and,15.07%,hell,12.33%
m,de,76.47%,his,9.8%,le,3.92%
success,of,19.7%,in,10.61%,and,10.61%
hair,and,12.86%,of,10.0%,was,5.71%
early,in,16.46%,age,10.13%,period,7.59%
against,the,28.52%,him,14.77%,them,9.73%
long,time,7.82%,as,7.41%,hair,6.17%
charles,ii,15.52%,ix,15.52%,i,13.79%
upon,the,33.62%,him,5.79%,his,4.56%
king,of,23.25%,and,6.27%,james,5.54%
be,the,4.03%,found,3.07%,a,2.42%
old,man,10.47%,woman,9.3%,women,8.72%
royal,edict,4.88%,master,4.88%,proclamation,3.66%
himself,to,8.41%,in,7.3%,and,7.08%
murder,of,27.59%,and,13.79%,by,5.17%
under,the,49.08%,his,5.5%,a,5.5%
or,the,7.72%,other,4.15%,a,3.26%
nothing,but,13.91%,more,7.95%,to,6.62%
company,of,12.82%,and,6.84%,was,6.84%
stone,and,25.71%,he,7.86%,which,6.43%
possession,of,77.03%,the,4.05%,a,4.05%
physician,to,12.96%,and,11.11%,in,11.11%
published,in,26.51%,at,12.05%,by,9.64%
history,of,45.74%,and,10.64%,the,5.32%
we,have,11.05%,find,9.3%,are,6.98%
find,that,18.48%,a,15.22%,the,11.96%
like,a,26.98%,the,13.76%,that,4.23%
they,were,18.2%,had,11.83%,could,3.94%
have,been,26.9%,a,2.33%,the,1.97%
when,the,18.0%,he,15.86%,they,10.34%
care,of,19.23%,for,9.62%,and,9.62%
not,only,6.49%,to,5.56%,be,3.99%
what,he,10.53%,was,9.36%,they,6.43%
do,not,26.67%,so,13.33%,with,3.81%
whole,of,13.86%,army,3.61%,host,3.61%
suddenly,seized,4.92%,as,4.92%,the,3.28%
one,of,24.26%,day,4.28%,hundred,3.57%
go,to,30.16%,out,7.94%,and,6.35%
millions,of,46.27%,the,5.97%,sterling,4.48%
become,the,16.67%,so,7.58%,a,7.58%
delusion,of,9.62%,in,9.62%,and,7.69%
it,was,24.35%,is,10.62%,to,3.06%
till,the,30.43%,he,13.91%,his,7.83%
attention,to,29.85%,of,13.43%,in,7.46%
is,not,8.1%,the,7.04%,a,5.4%
some,of,15.67%,time,5.41%,other,3.92%
more,than,15.95%,of,2.63%,to,2.47%
than,the,16.74%,a,7.08%,any,4.51%
first,of,3.99%,crusade,3.7%,time,3.13%
see,the,25.33%,him,6.0%,that,4.67%
seized,upon,21.31%,with,13.11%,hold,8.2%
another,was,3.59%,time,2.56%,he,2.56%
neither,of,9.62%,the,9.62%,he,5.77%
them,to,10.26%,and,5.84%,the,5.22%
until,the,29.81%,he,17.31%,they,10.58%
has,been,24.63%,not,5.22%,never,4.1%
blood,of,17.86%,and,12.5%,from,7.14%
age,of,18.31%,and,16.2%,he,6.34%
europe,and,12.28%,the,6.43%,was,5.26%
lost,his,16.42%,their,14.93%,the,7.46%
about,the,28.0%,it,6.0%,a,5.6%
holy,land,31.78%,lance,13.08%,war,4.67%
went,to,21.32%,out,7.35%,with,5.88%
fear,of,45.76%,that,15.25%,became,3.39%
devil,and,14.8%,the,5.61%,himself,5.1%
offered,to,36.36%,up,21.82%,him,10.91%
up,the,17.66%,to,9.12%,in,7.69%
witchcraft,and,14.29%,ii,11.9%,the,7.14%
many,of,15.48%,other,5.65%,years,5.65%
became,the,10.89%,so,8.42%,a,7.43%
subject,of,20.18%,to,13.16%,in,8.77%
philosopher's,stone,98.33%,house,0.83%,desk,0.83%
then,as,1.94%,to,1.94%,took,1.94%
was,the,5.17%,a,5.17%,not,4.91%
once,more,21.05%,the,7.52%,a,6.02%
thought,it,13.78%,that,10.71%,to,10.71%
very,much,3.27%,great,2.76%,same,2.51%
enemy,the,8.47%,to,6.78%,was,6.78%
who,had,17.37%,was,8.11%,were,6.44%
would,be,15.02%,have,14.54%,not,11.34%
heart,and,20.0%,of,11.67%,was,8.33%
without,a,10.73%,any,8.15%,the,5.15%
quite,as,7.69%,enough,7.69%,sufficient,4.62%
though,they,12.35%,the,9.88%,it,9.88%
world,and,9.49%,that,6.57%,the,6.57%
whom,he,36.0%,they,9.0%,it,7.5%
belief,in,52.81%,that,13.48%,of,8.99%
which,he,14.08%,was,7.43%,the,7.08%
mind,of,13.59%,to,9.71%,the,6.8%
often,been,3.49%,as,3.49%,threatened,2.33%
been,the,4.34%,a,3.93%,in,1.76%
most,of,5.94%,extraordinary,3.62%,conspicuous,2.07%
these,were,2.46%,things,2.46%,words,2.01%
well,known,12.77%,as,12.06%,and,4.96%
said,that,18.93%,to,14.83%,he,11.99%
will,be,22.14%,not,5.36%,and,3.57%
seen,the,14.66%,in,11.21%,to,7.76%
while,the,23.59%,he,9.23%,they,5.64%
only,to,11.62%,the,5.5%,in,3.36%
may,be,48.43%,have,4.4%,the,1.89%
but,the,13.99%,he,5.75%,it,4.61%
sufficient,to,40.54%,for,8.11%,of,4.05%
found,that,12.67%,guilty,12.67%,in,9.0%
even,the,14.56%,in,10.19%,to,7.77%
could,not,28.04%,be,9.28%,have,4.33%
justice,of,13.85%,and,7.69%,in,6.15%
are,not,6.29%,the,5.69%,to,5.39%
same,time,19.93%,evening,1.96%,day,1.63%
witch,and,11.11%,finder,6.84%,trials,5.13%
account,of,60.87%,for,14.13%,the,2.17%
part,of,68.14%,with,5.31%,in,2.65%
left,a,9.85%,the,9.09%,him,8.33%
yet,been,10.71%,the,5.36%,to,5.36%
appeared,to,24.21%,in,21.05%,and,6.32%
this,was,4.46%,time,3.93%,manner,2.04%
began,to,68.22%,by,4.67%,again,3.74%
so,much,10.51%,great,5.26%,many,4.6%
spread,over,22.95%,abroad,11.48%,in,6.56%
two,hundred,8.77%,years,7.02%,or,6.27%
three,years,11.35%,hundred,10.48%,days,5.24%
book,of,22.41%,was,6.9%,in,6.9%
human,body,11.32%,mind,7.55%,race,7.55%
he,was,17.05%,had,11.93%,would,3.23%
five,hundred,30.22%,years,7.91%,thousand,7.19%
hundred,and,19.91%,thousand,18.52%,years,9.72%
alone,and,16.18%,in,7.35%,had,4.41%
trade,and,23.53%,with,11.76%,of,7.84%
town,of,14.1%,and,11.54%,he,8.97%
down,the,19.35%,to,10.32%,and,9.03%
into,the,29.65%,a,11.04%,gold,4.24%
set,out,16.06%,to,6.57%,fire,6.57%
together,with,13.04%,in,13.04%,to,8.7%
character,of,26.03%,and,20.55%,that,4.11%
can,be,18.99%,only,6.33%,hardly,6.33%
no,longer,5.93%,more,5.63%,one,4.74%
life,and,17.13%,of,10.65%,he,7.87%
opinion,of,23.66%,that,16.13%,and,5.38%
whether,they,19.2%,the,16.0%,he,13.6%
should,be,34.13%,have,11.9%,not,4.76%
him,to,9.99%,and,8.99%,in,6.97%
both,of,10.12%,in,7.14%,sexes,5.36%
were,not,3.96%,the,3.08%,to,2.2%
still,more,17.18%,greater,6.17%,the,4.85%
however,to,10.97%,that,9.68%,the,5.81%
reason,to,12.5%,that,10.94%,and,7.81%
nor,the,18.03%,did,4.92%,any,3.28%
true,cross,9.52%,that,8.33%,one,3.57%
credit,of,11.76%,to,10.29%,he,7.35%
better,than,16.67%,known,5.0%,to,5.0%
any,thing,7.63%,other,6.99%,one,5.51%
if,he,19.78%,the,10.54%,they,9.68%
fell,into,23.42%,to,10.81%,down,8.11%
much,of,4.81%,more,4.49%,as,4.17%
had,been,15.59%,not,4.24%,no,2.76%
did,not,65.48%,the,4.27%,he,2.85%
increased,the,16.67%,in,10.0%,and,8.33%
hope,of,35.59%,that,25.42%,and,8.47%
how,to,12.38%,they,7.62%,long,6.67%
lay,in,12.5%,the,5.36%,before,5.36%
fate,of,27.54%,and,11.59%,was,4.35%
supposed,to,28.33%,that,8.33%,criminals,6.67%
saw,the,16.98%,a,11.32%,that,6.6%
too,much,9.62%,well,5.77%,late,5.13%
endeavoured,to,84.48%,as,5.17%,in,3.45%
way,of,19.27%,to,14.68%,and,10.09%
strong,and,7.02%,that,5.26%,position,5.26%
every,one,8.05%,thing,5.29%,day,4.83%
over,the,36.74%,his,8.84%,all,5.12%
turned,to,13.11%,the,13.11%,into,9.84%
ever,since,3.95%,made,3.95%,he,3.95%
family,of,12.96%,and,11.11%,in,7.41%
carried,on,32.95%,to,7.95%,away,6.82%
considerable,sums,12.5%,time,5.36%,damage,5.36%
wealth,and,7.55%,to,7.55%,he,7.55%
common,in,7.35%,with,7.35%,prickers,5.88%
name,of,35.58%,and,7.36%,was,7.36%
forth,the,16.98%,to,15.09%,in,11.32%
known,to,21.7%,by,8.49%,but,8.49%
our,own,9.18%,day,4.08%,present,2.04%
being,a,7.74%,the,5.26%,at,2.79%
received,the,20.16%,a,10.85%,with,6.98%
years,of,15.36%,in,10.0%,the,6.43%
always,been,5.71%,in,4.29%,manifested,2.86%
love,of,39.29%,for,17.86%,and,7.14%
study,of,49.02%,was,7.84%,and,5.88%
numbers,of,36.62%,and,11.27%,in,7.04%
although,he,18.46%,the,15.38%,they,13.85%
small,pox,6.17%,portion,4.94%,quantities,3.7%
full,of,41.33%,blown,4.0%,account,4.0%
vain,the,11.76%,and,7.84%,he,5.88%
person,of,15.62%,who,12.5%,was,5.21%
called,the,19.58%,upon,16.08%,a,9.09%
other,in,2.08%,and,2.08%,the,1.87%
proceeded,to,57.41%,from,3.7%,at,3.7%
now,in,6.33%,the,4.43%,and,3.8%
young,man,12.5%,and,12.5%,men,10.58%
good,deal,4.92%,a,4.92%,will,3.83%
rich,and,21.31%,enough,4.92%,people,4.92%
capital,two,24.14%,was,12.07%,three,10.34%
soon,as,23.57%,became,8.28%,after,8.28%
certain,time,6.76%,it,5.41%,that,4.05%
greater,number,14.81%,part,11.11%,than,3.7%
last,the,7.17%,to,3.59%,extremity,2.69%
lady,of,9.52%,was,9.52%,cromwell,7.94%
ill,and,8.2%,fortune,6.56%,usage,6.56%
trial,of,24.35%,and,9.57%,by,6.09%
afterwards,to,6.85%,the,5.02%,he,4.57%
guilty,of,28.44%,and,17.43%,the,4.59%
ground,and,19.35%,that,9.68%,the,4.84%
never,be,7.41%,to,6.02%,been,4.17%
twenty,five,10.0%,years,10.0%,thousand,6.0%
six,months,12.09%,hundred,9.89%,millions,7.69%
above,all,19.61%,the,13.73%,and,7.84%
high,and,10.34%,as,4.6%,rank,4.6%
large,as,4.71%,quantities,4.71%,quantity,3.53%
favour,of,26.56%,to,7.81%,and,7.81%
where,he,21.8%,the,14.69%,they,12.8%
through,the,51.13%,his,4.51%,a,4.51%
passed,the,10.23%,away,6.82%,over,6.82%
few,days,13.24%,months,8.82%,years,8.09%
months,in,15.73%,and,8.99%,the,7.87%
generally,believed,13.79%,chose,5.17%,took,3.45%
believed,that,27.52%,in,19.27%,to,16.51%
returned,to,53.73%,a,5.97%,home,4.48%
city,of,18.71%,and,8.39%,was,5.16%
council,of,35.94%,was,7.81%,at,6.25%
countess,of,49.06%,on,5.66%,de,3.77%
short,time,34.38%,of,6.25%,space,4.69%
parliament,of,36.36%,and,8.18%,was,5.45%
such,a,22.09%,as,8.06%,was,7.16%
effect,of,14.52%,that,8.06%,was,8.06%
kind,of,14.29%,and,8.93%,which,7.14%
force,of,24.56%,the,10.53%,to,7.02%
continued,to,43.82%,for,10.11%,his,6.74%
italy,and,22.64%,a,5.66%,france,5.66%
each,other,27.78%,of,6.25%,man,4.17%
appears,to,60.0%,that,5.71%,in,2.86%
those,who,41.18%,of,13.33%,days,3.92%
take,the,17.12%,place,7.21%,it,7.21%
place,in,13.23%,of,9.52%,and,6.35%
before,the,24.46%,he,8.26%,him,7.65%
prince,of,29.41%,de,10.29%,was,5.88%
latter,were,8.4%,was,4.58%,had,4.58%
less,than,28.57%,pleased,1.59%,important,1.59%
whose,name,7.03%,real,2.34%,life,2.34%
government,of,12.96%,to,7.41%,he,5.56%
say,that,28.57%,the,5.19%,to,5.19%
having,been,22.98%,given,3.11%,made,3.11%
thing,as,8.33%,that,8.33%,to,7.14%
madame,de,57.81%,du,20.31%,said,4.69%
mother,samuel,14.81%,of,12.96%,know,7.41%
lord,of,12.36%,chief,6.74%,byron,5.62%
us,that,22.08%,to,7.79%,now,3.9%
there,was,26.98%,were,13.23%,is,12.96%
refused,to,59.22%,the,8.74%,and,7.77%
execution,of,41.94%,ii,9.68%,in,8.06%
far,from,23.71%,and,16.49%,as,15.46%
poor,and,11.48%,creature,6.56%,to,4.1%
knew,the,10.53%,not,9.21%,nothing,6.58%
died,in,40.23%,the,6.9%,at,4.6%
seven,years,10.77%,or,10.77%,hundred,9.23%
come,to,30.86%,and,8.64%,in,7.41%
taken,from,8.84%,the,8.84%,to,8.16%
friend,and,18.03%,the,16.39%,of,13.11%
already,mentioned,18.97%,quoted,5.17%,been,5.17%
aid,of,29.87%,him,14.29%,in,12.99%
earth,and,12.73%,to,9.09%,by,7.27%
laid,to,12.96%,upon,9.26%,down,7.41%
livres,or,11.32%,in,11.32%,the,9.43%
pay,the,18.18%,him,7.27%,his,7.27%
evil,spirits,15.7%,the,5.79%,and,4.96%
matter,of,24.64%,was,5.8%,but,5.8%
took,the,13.22%,place,9.92%,up,8.26%
thousand,men,11.41%,livres,9.78%,pounds,9.24%
gold,and,27.23%,or,4.71%,which,4.19%
silver,and,10.34%,coin,8.62%,to,6.9%
back,to,24.64%,again,10.14%,the,8.7%
four,hundred,12.4%,thousand,10.74%,years,10.74%
next,day,13.79%,morning,10.34%,to,5.75%
period,of,24.29%,the,10.0%,it,5.71%
purpose,of,17.31%,the,7.69%,to,7.69%
give,him,9.46%,the,9.46%,satisfaction,5.41%
evidence,of,18.46%,against,10.77%,to,9.23%
court,of,39.85%,and,8.27%,yard,3.76%
met,with,25.37%,by,11.94%,a,5.97%
order,to,22.58%,that,18.28%,of,18.28%
others,were,5.26%,to,4.51%,of,4.51%
looked,upon,53.75%,on,7.5%,with,5.0%
allowed,to,62.96%,it,3.7%,them,3.7%
suffered,to,9.09%,from,9.09%,the,7.27%
little,or,6.83%,more,3.73%,time,2.48%
thus,the,8.06%,ended,5.65%,it,4.03%
came,to,30.6%,in,5.97%,and,4.48%
chief,justice,17.24%,of,13.79%,desire,5.17%
sum,of,54.72%,and,5.66%,to,3.77%
your,majesty,8.54%,mother,4.27%,parliament,3.05%
wife,and,22.81%,of,12.28%,petronella,7.02%
manner,of,11.01%,in,6.42%,they,6.42%
says,that,24.43%,the,12.98%,he,12.21%
used,to,56.34%,by,8.45%,the,4.23%
punishment,of,38.71%,for,9.68%,was,6.45%
consequence,of,25.86%,was,6.9%,a,5.17%
held,out,16.22%,in,9.46%,by,6.76%
side,and,20.37%,of,20.37%,the,12.96%
year,and,16.04%,of,11.32%,the,7.55%
further,informs,3.85%,consideration,3.85%,said,3.85%
necessary,to,50.0%,for,5.71%,funds,2.86%
done,to,8.33%,and,7.29%,the,5.21%
enough,to,56.7%,for,6.19%,in,5.15%
different,parts,24.53%,times,3.77%,mode,3.77%
times,in,8.82%,the,8.82%,and,7.84%
asserted,that,60.38%,by,5.66%,positively,5.66%
shew,the,35.29%,that,11.76%,him,9.8%
named,by,4.62%,in,4.62%,the,4.62%
things,were,6.85%,that,6.85%,to,5.48%
sight,of,67.24%,and,6.9%,the,6.9%
master,of,20.0%,and,7.5%,henry,6.25%
immediately,and,9.15%,after,4.23%,the,4.23%
might,be,25.66%,have,15.79%,not,4.28%
declared,that,34.62%,to,9.62%,the,7.69%
answer,to,25.0%,for,8.93%,all,7.14%
public,credit,11.19%,mind,8.21%,opinion,4.48%
her,and,2.85%,own,2.17%,husband,2.17%
head,of,35.11%,and,17.02%,the,5.32%
course,of,48.96%,the,4.17%,and,4.17%
half,a,11.63%,of,9.3%,an,8.14%
itself,and,8.33%,was,6.67%,to,6.67%
famous,duel,6.45%,in,4.84%,work,4.84%
make,the,13.33%,a,10.95%,them,6.19%
lived,in,13.04%,for,7.25%,under,4.35%
discovered,the,29.41%,that,16.47%,it,8.24%
own,country,6.25%,account,2.92%,house,2.5%
must,be,24.59%,have,22.95%,not,4.92%
eyes,and,23.26%,of,20.93%,upon,9.3%
besides,the,10.34%,these,8.62%,this,8.62%
appointed,for,14.81%,to,11.11%,the,11.11%
either,of,14.29%,in,7.79%,to,6.49%
because,he,24.07%,they,22.22%,it,11.11%
night,and,18.09%,the,8.51%,in,6.38%
several,of,10.0%,times,8.64%,months,4.55%
know,the,17.65%,what,10.59%,not,5.88%
result,of,27.78%,was,24.07%,the,5.56%
number,of,72.09%,and,2.33%,were,1.55%
near,the,16.98%,to,13.21%,it,3.77%
off,the,22.32%,in,8.04%,and,7.14%
grand,master,14.04%,elixir,5.26%,secret,3.51%
story,of,28.36%,is,11.94%,which,4.48%
themselves,to,10.59%,in,8.24%,up,6.27%
expressed,his,27.45%,their,23.53%,and,3.92%
strange,to,7.27%,and,5.45%,mixture,3.64%
let,the,16.07%,us,10.71%,him,8.93%
gentleman,of,16.67%,in,9.26%,named,5.56%
days,afterwards,13.48%,of,8.51%,and,7.8%
able,to,62.96%,and,5.56%,even,1.85%
agreed,to,35.19%,that,16.67%,upon,14.81%
army,of,13.28%,and,8.59%,was,6.25%
gave,him,13.04%,the,7.45%,themselves,6.83%
sometimes,in,7.14%,they,7.14%,the,7.14%
put,to,19.72%,a,11.27%,into,7.75%
she,was,23.75%,had,12.92%,saw,2.5%
led,to,16.42%,him,10.45%,a,8.96%
confessed,that,46.43%,their,5.36%,in,5.36%
told,him,26.8%,of,12.37%,them,12.37%
making,a,11.63%,the,9.3%,of,5.81%
towards,the,35.0%,him,10.0%,it,8.33%
body,and,12.75%,of,11.41%,was,6.04%
away,the,15.74%,and,8.33%,to,6.48%
spirit,of,19.3%,he,7.02%,and,7.02%
presence,of,57.81%,and,9.38%,the,6.25%
you,will,14.02%,have,5.54%,are,4.8%
according,to,94.23%,as,5.77%
ii,of,13.79%,who,5.17%,as,5.17%
celebrated,in,5.77%,physician,3.85%,was,3.85%
arrived,at,32.39%,in,16.9%,from,12.68%
god,and,12.12%,to,7.07%,in,4.04%
my,own,3.9%,dear,2.44%,grandfather,1.95%
truth,of,25.49%,and,9.8%,in,7.84%
ten,thousand,18.64%,years,15.25%,or,11.86%
use,of,37.7%,the,11.48%,and,4.92%
third,crusade,13.24%,time,7.35%,volume,7.35%
appear,to,18.31%,that,12.68%,in,12.68%
return,to,50.82%,the,8.2%,i,3.28%
nature,of,19.7%,and,15.15%,to,9.09%
also,the,5.13%,said,4.62%,a,3.59%
case,of,24.68%,in,6.49%,he,6.49%
friends,and,20.78%,who,7.79%,were,7.79%
crime,of,14.46%,was,10.84%,and,8.43%
following,day,15.2%,year,6.4%,is,4.8%
determined,to,67.92%,that,9.43%,on,3.77%
hands,of,25.23%,and,18.69%,upon,5.61%
words,of,22.58%,he,6.45%,in,6.45%
within,the,19.28%,a,14.46%,sight,10.84%
remained,in,20.51%,for,10.26%,there,5.13%
especially,in,14.29%,when,10.71%,the,8.93%
sold,at,16.39%,their,11.48%,her,11.48%
faith,in,28.3%,and,16.98%,of,7.55%
occasion,he,12.73%,to,12.73%,and,7.27%
since,the,25.93%,that,12.96%,been,7.41%
longer,the,7.94%,for,4.76%,looked,4.76%
heard,of,20.2%,the,12.12%,in,6.06%
round,the,21.15%,and,19.23%,to,7.69%
accordingly,and,15.69%,the,11.76%,made,3.92%
english,and,11.11%,nation,5.56%,were,5.56%
hand,and,16.5%,to,7.77%,the,5.83%
therefore,took,6.56%,was,4.92%,determined,4.92%
tried,to,12.66%,and,10.13%,the,8.86%
war,with,10.77%,was,7.69%,to,7.69%
similar,to,15.62%,kind,7.81%,manner,6.25%
greatest,part,5.26%,magnificence,5.26%,excitement,3.51%
informed,that,15.69%,of,13.73%,him,9.8%
secrets,of,73.58%,and,9.43%,de,1.89%
burned,in,18.99%,alive,15.19%,the,8.86%
around,him,23.53%,the,13.73%,them,11.76%
me,to,9.21%,that,7.89%,the,5.92%
church,of,21.18%,and,11.76%,in,7.06%
fact,the,10.17%,he,8.47%,that,6.78%
children,and,11.24%,were,10.11%,of,6.74%
room,and,9.68%,for,8.06%,in,8.06%
honour,of,13.64%,and,12.12%,to,12.12%
queen,of,20.31%,elizabeth,15.62%,mary,9.38%
resolved,to,54.55%,that,10.91%,not,3.64%
convinced,that,43.64%,of,23.64%,by,5.45%
word,and,15.69%,of,13.73%,that,9.8%
iron,and,22.95%,into,9.84%,with,3.28%
clergy,of,16.98%,and,11.32%,who,9.43%
james,i,27.94%,was,10.29%,and,4.41%
power,of,33.07%,to,19.69%,and,8.66%
works,of,37.25%,upon,17.65%,in,5.88%
water,of,14.29%,and,6.49%,the,6.49%
shall,be,21.15%,have,6.73%,never,5.77%
accused,of,49.41%,by,7.06%,person,7.06%
richard,i,25.0%,and,10.71%,was,5.36%
secret,of,29.35%,to,6.52%,was,4.35%
asked,him,26.42%,the,11.32%,his,5.66%
light,of,17.65%,upon,11.76%,and,7.84%
learned,men,24.1%,and,9.64%,that,8.43%
wrote,a,25.76%,to,15.15%,several,9.09%
henry,ii,21.18%,iv,16.47%,viii,10.59%
prison,he,8.62%,of,8.62%,and,8.62%
women,and,19.17%,who,9.17%,were,7.5%
century,the,19.72%,and,8.45%,when,4.23%
alchymy,and,19.44%,i,15.74%,was,5.56%
spirits,of,13.16%,and,10.53%,to,5.26%
christian,and,9.68%,host,8.06%,leaders,6.45%
knights,and,28.85%,of,11.54%,were,7.69%
woman,named,10.75%,was,8.6%,of,7.53%
cross,and,8.16%,the,6.12%,in,5.1%
jerusalem,the,15.12%,and,13.95%,in,3.49%
palestine,and,19.35%,the,9.68%,was,4.84%
emperor,of,17.19%,charles,9.38%,to,6.25%
christians,of,15.62%,were,14.06%,in,6.25%
magnetism,i,10.53%,in,8.77%,and,7.02%
witches,and,11.05%,of,5.79%,to,4.21%
battle,of,24.59%,ensued,4.92%,in,4.92%
crusaders,ii,17.5%,were,7.5%,and,7.5%
crusade,ii,15.05%,was,12.9%,the,8.6%
