word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
world,the,75.56%,whole,6.67%,a,3.33%
want,i,39.05%,don't,20.95%,you,16.19%
than,more,23.14%,better,13.22%,less,6.61%
would,he,19.87%,you,12.38%,i,10.1%
men,young,13.7%,the,9.59%,old,5.48%
old,the,24.59%,an,14.75%,of,11.48%
if,as,17.49%,and,4.04%,that,3.59%
know,i,23.86%,don't,20.45%,you,17.61%
will,you,30.0%,i,20.0%,it,6.5%
me,to,18.93%,tell,6.31%,told,5.93%
much,too,25.27%,so,19.78%,very,8.79%
out,went,5.77%,passed,3.21%,go,2.56%
yes,him,7.41%,oh,6.17%,voice,2.47%
made,had,15.45%,have,12.73%,and,7.27%
course,of,100.0%
where,and,5.56%,know,3.7%,you,3.7%
moment,a,55.22%,the,14.93%,every,4.48%
down,come,8.91%,and,6.93%,himself,6.93%
something,was,16.67%,have,7.14%,or,6.35%
look,to,25.27%,a,15.38%,and,7.69%
how,and,5.44%,know,3.4%,harry,2.72%
told,he,11.84%,i,10.53%,you,9.21%
say,to,32.99%,you,13.4%,dare,7.22%
always,is,9.09%,i,8.18%,was,6.36%
never,i,13.07%,had,8.52%,have,7.39%
should,i,39.13%,you,13.04%,one,6.96%
our,of,11.11%,for,6.94%,in,5.56%
harry,you,5.23%,that,4.07%,dear,2.91%
am,i,97.84%,gray,0.43%,him,0.43%
better,had,18.52%,is,11.11%,much,11.11%
one's,of,11.11%,in,7.41%,him,5.56%
nothing,is,13.04%,was,10.87%,absolutely,6.52%
hands,his,31.37%,her,9.8%,white,5.88%
good,a,10.61%,be,7.58%,very,6.06%
us,let,20.66%,to,13.22%,of,9.92%
asked,he,27.12%,i,15.25%,she,6.78%
tell,to,19.35%,will,8.6%,i,7.53%
them,of,17.73%,to,4.93%,in,3.45%
love,in,20.0%,i,10.91%,my,8.18%
going,am,18.39%,was,18.39%,is,9.2%
did,he,17.17%,i,15.15%,what,12.12%
great,a,40.0%,the,26.67%,that,4.0%
other,the,26.39%,each,25.0%,some,8.33%
most,the,44.59%,a,9.46%,is,5.41%
very,a,16.26%,is,10.57%,was,7.32%
she,that,4.73%,as,4.49%,and,3.55%
over,came,8.28%,went,4.73%,was,4.73%
her,of,7.74%,to,7.52%,in,6.15%
cried,he,24.47%,she,15.96%,harry,7.45%
two,the,15.62%,only,7.81%,and,6.25%
went,he,33.87%,and,24.19%,i,6.45%
white,a,14.29%,the,7.14%,of,7.14%
after,look,3.88%,said,3.88%,him,3.88%
afraid,am,37.7%,was,11.48%,be,8.2%
before,you,5.48%,him,5.48%,there,4.11%
every,to,10.0%,in,10.0%,for,6.67%
soul,the,26.47%,own,16.18%,his,13.24%
its,with,15.08%,in,11.11%,of,9.52%
felt,he,58.67%,i,14.67%,she,8.0%
could,he,22.96%,i,17.04%,one,7.41%
lady,at,7.35%,old,7.35%,to,5.88%
looking,and,18.18%,was,9.09%,good,6.06%
turned,he,40.38%,and,13.46%,they,3.85%
come,had,15.45%,to,11.38%,must,7.32%
mr,you,9.2%,it,5.75%,and,4.6%
again,you,9.72%,over,8.33%,me,5.56%
wonderful,a,25.86%,the,12.07%,that,8.62%
got,he,25.49%,had,11.76%,have,9.8%
yet,and,45.83%,not,9.72%,them,4.17%
day,some,25.97%,to,18.18%,the,9.09%
women,the,16.67%,and,9.09%,that,7.58%
sir,right,5.45%,no,5.45%,said,3.64%
house,the,48.08%,a,5.77%,his,3.85%
hand,his,46.97%,the,13.64%,a,6.06%
lips,his,19.64%,her,12.5%,your,5.36%
let,you,6.15%,it,4.62%,to,4.62%
left,had,22.22%,and,9.26%,the,5.56%
night,to,35.42%,the,8.33%,last,6.25%
table,the,69.49%,a,6.78%,round,3.39%
sibyl,of,9.64%,about,4.82%,for,4.82%
vane,sibyl,68.52%,james,18.52%,mrs,9.26%
