word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
him,to,13.0%,with,4.33%,for,3.72%
from,miles,3.96%,far,3.3%,and,2.31%
hong,at,31.75%,to,15.87%,from,9.52%
kong,hong,100.0%
go,to,26.15%,not,7.69%,shall,6.15%
about,was,12.75%,looking,3.92%,nothing,3.92%
great,the,34.29%,a,27.14%,too,4.29%
two,of,10.28%,the,9.35%,with,3.74%
hundred,a,22.45%,two,14.29%,one,14.29%
out,set,6.09%,going,3.48%,went,3.48%
have,i,16.98%,would,16.6%,to,12.45%
long,the,15.15%,a,12.12%,as,6.06%
mr,said,6.77%,replied,4.43%,and,3.91%
had,he,26.67%,who,6.44%,which,3.56%
by,followed,3.58%,him,2.2%,up,1.65%
twenty,the,13.68%,of,11.58%,at,10.53%
miles,hundred,22.86%,twenty,12.86%,ten,7.14%
an,for,6.84%,in,5.98%,with,5.13%
hour,an,73.68%,the,10.53%,which,1.75%
are,you,25.31%,we,10.49%,there,6.79%
be,to,27.81%,would,18.54%,not,9.6%
himself,to,15.7%,found,14.05%,and,4.96%
london,from,17.14%,in,14.29%,to,14.29%
nothing,said,10.53%,have,5.26%,saw,5.26%
were,they,14.98%,there,6.19%,who,5.54%
no,was,6.18%,have,6.18%,had,4.49%
was,it,17.72%,he,14.33%,which,4.63%
seemed,it,19.12%,which,8.82%,he,7.35%
little,a,43.4%,the,9.43%,but,7.55%
but,nothing,1.66%,time,1.39%,do,1.11%
who,fix,8.81%,those,4.4%,man,4.4%
might,he,17.65%,it,13.73%,which,7.84%
thousand,twenty,20.45%,five,18.18%,two,17.05%
into,got,10.84%,him,6.02%,divided,4.82%
been,had,41.92%,have,31.14%,has,4.19%
or,two,2.65%,five,2.65%,for,1.77%
english,the,38.71%,an,9.68%,of,8.06%
for,as,5.67%,time,2.22%,out,1.48%
all,at,9.94%,after,7.45%,of,6.83%
way,the,38.89%,his,14.81%,their,9.26%
this,at,10.2%,of,8.22%,in,5.59%
could,he,19.85%,it,4.58%,which,3.82%
made,he,15.0%,had,11.25%,be,6.25%
did,he,23.93%,and,5.13%,it,3.42%
so,be,5.59%,and,4.2%,had,4.2%
before,quarter,13.98%,minutes,10.75%,evening,6.45%
there,and,8.33%,was,4.55%,him,4.55%
if,as,23.27%,and,6.29%,him,3.77%
must,you,16.36%,he,14.55%,i,12.73%
being,of,16.42%,was,7.46%,without,5.97%
hours,four,14.44%,two,10.0%,twenty,8.89%
its,with,14.39%,of,9.09%,and,6.06%
passed,had,10.61%,they,10.61%,it,7.58%
four,twenty,23.08%,by,5.77%,at,5.77%
when,and,6.78%,joke,1.69%,station,1.69%
their,in,12.24%,of,7.48%,with,6.8%
while,little,3.92%,that,3.92%,and,3.92%
good,a,15.38%,so,6.15%,very,6.15%
between,distance,6.67%,pacific,3.33%,miles,3.33%
half,at,26.32%,a,12.28%,and,8.77%
like,seemed,7.32%,you,4.88%,him,2.44%
minutes,twenty,25.0%,five,18.75%,ten,14.06%
where,but,5.97%,place,4.48%,and,2.99%
you,do,6.11%,are,4.18%,will,3.22%
asked,and,9.26%,matter,5.56%,politely,3.7%
your,is,10.29%,and,7.35%,at,5.88%
replied,sir,9.3%,no,5.81%,fix,2.33%
me,to,18.42%,let,7.89%,pardon,6.58%
going,was,21.33%,are,10.67%,were,9.33%
my,in,8.82%,of,5.88%,if,3.92%
then,and,14.95%,was,3.74%,but,2.8%
five,fifty,12.68%,at,7.04%,twenty,5.63%
took,he,18.64%,and,10.17%,they,5.08%
here,from,11.54%,out,5.77%,and,5.77%
well,as,15.22%,very,11.96%,was,5.43%
time,the,12.0%,this,8.8%,of,8.0%
after,hour,6.8%,and,5.83%,minutes,2.91%
returned,yes,9.8%,now,5.88%,certainly,3.92%
now,was,16.67%,and,9.26%,were,4.63%
up,took,7.08%,got,5.31%,made,4.42%
left,had,8.96%,he,7.46%,fix,5.97%
them,of,5.13%,among,5.13%,for,4.27%
three,and,9.38%,of,7.81%,in,7.81%
would,he,17.18%,it,11.45%,which,4.2%
these,of,17.14%,and,7.14%,by,4.29%
do,to,39.74%,what,6.41%,you,5.13%
upon,agreed,6.78%,and,4.24%,fell,3.39%
they,as,6.17%,and,5.73%,that,5.73%
we,that,8.65%,but,5.77%,and,5.77%
will,i,25.93%,you,11.11%,it,10.19%
through,passed,18.33%,whirling,3.33%,spread,3.33%
first,the,43.1%,at,18.97%,his,5.17%
day,next,21.84%,the,18.39%,one,8.05%
o'clock,eight,17.65%,nine,17.65%,eleven,9.8%
soon,and,17.65%,as,13.73%,was,9.8%
thought,he,35.19%,be,7.41%,the,7.41%
sir,and,7.14%,asked,4.08%,no,4.08%
bombay,at,24.59%,to,16.39%,from,8.2%
steamer,the,56.32%,a,8.05%,by,6.9%
passengers,the,58.93%,of,10.71%,his,3.57%
should,i,24.59%,he,13.11%,we,8.2%
train,the,79.66%,railway,3.39%,express,2.54%
still,was,11.48%,were,6.56%,which,4.92%
her,of,10.44%,with,5.49%,to,4.95%
she,which,6.19%,that,6.19%,and,5.15%
francis,sir,100.0%
