word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
five,of,5.71%,the,4.76%,or,4.76%
years,of,12.4%,twenty,6.98%,the,6.2%
been,had,50.88%,have,21.47%,has,8.53%
behind,from,4.24%,up,2.42%,and,2.42%
perhaps,or,6.42%,him,3.67%,but,2.75%
high,the,17.01%,a,10.88%,on,8.16%
hands,his,27.66%,her,10.64%,the,5.85%
half,a,16.44%,the,8.9%,and,6.85%
even,not,10.32%,and,7.74%,never,2.58%
hand,his,25.69%,her,11.62%,the,5.2%
through,and,3.38%,out,3.38%,walked,2.36%
may,i,12.61%,you,12.61%,it,10.81%
these,of,15.75%,and,6.16%,all,5.48%
which,of,6.81%,in,5.33%,on,4.74%
gave,he,16.2%,i,14.08%,and,7.04%
away,far,7.62%,go,4.04%,turned,3.14%
go,to,34.8%,must,3.38%,you,3.04%
walked,he,35.45%,and,21.82%,they,4.55%
along,walked,8.07%,come,5.59%,went,2.48%
side,the,17.27%,one,10.07%,his,10.07%
before,night,4.47%,years,3.83%,up,2.24%
irish,the,20.93%,of,9.3%,in,7.75%
himself,to,9.19%,for,7.42%,by,2.83%
should,i,13.46%,he,8.65%,why,7.69%
or,once,1.68%,him,1.19%,one,0.99%
such,in,8.77%,of,8.77%,for,4.68%
only,the,9.8%,was,6.76%,it,3.38%
towards,turned,4.02%,head,2.3%,slowly,2.3%
ever,if,7.94%,you,7.94%,for,7.41%
them,of,12.92%,for,4.43%,with,3.11%
could,he,23.47%,i,18.08%,she,9.62%
make,to,41.36%,could,4.19%,and,4.19%
made,had,10.38%,he,10.38%,and,6.15%
heart,his,20.28%,my,13.29%,the,11.19%
each,at,9.32%,to,7.63%,of,5.93%
big,a,23.13%,the,11.19%,his,3.73%
feel,i,25.62%,to,12.4%,you,10.74%
our,of,16.17%,and,5.69%,in,5.09%
far,as,18.26%,so,11.3%,too,6.09%
where,know,2.03%,and,1.74%,to,1.74%
end,the,46.72%,an,6.56%,one,4.1%
evening,the,28.43%,one,6.86%,every,4.9%
took,he,31.75%,and,10.58%,i,5.82%
her,of,10.04%,to,5.48%,in,5.36%
woman,a,27.65%,old,10.14%,the,8.29%
open,the,11.45%,to,6.87%,an,4.58%
light,the,26.09%,of,9.32%,a,7.45%
three,the,15.94%,of,3.86%,and,3.38%
bed,the,40.17%,in,22.22%,a,5.98%
back,the,8.99%,his,5.53%,come,4.61%
white,a,13.3%,and,9.57%,the,9.04%
better,the,7.74%,be,5.16%,had,5.16%
did,he,14.37%,what,7.19%,i,5.39%
yes,o,6.68%,yes,6.68%,ah,3.74%
more,no,12.5%,once,3.41%,the,3.41%
miss,and,8.18%,said,4.55%,with,3.18%
any,of,8.64%,in,7.0%,for,4.53%
both,they,6.67%,were,5.83%,with,5.83%
kind,a,22.61%,some,8.7%,what,6.96%
done,have,10.68%,had,9.71%,be,9.71%
want,i,24.83%,you,17.24%,they,7.59%
anything,do,8.04%,give,5.36%,see,4.46%
against,up,5.16%,leaned,3.23%,sinned,3.23%
can,i,25.11%,you,17.62%,he,7.05%
than,more,24.88%,better,9.45%,less,4.98%
past,the,27.83%,half,6.09%,a,3.48%
coming,is,10.37%,was,6.67%,the,3.7%
get,to,33.69%,you,6.03%,must,4.96%
new,a,21.26%,the,17.24%,his,4.6%
lord,the,32.43%,o,6.76%,my,4.05%
course,of,80.86%,the,7.66%,due,1.44%
nothing,said,9.86%,was,7.04%,for,6.34%
heard,i,18.39%,he,17.82%,never,8.62%
call,they,17.6%,you,16.8%,to,13.6%
got,he,17.62%,i,11.4%,you,7.25%
another,one,16.67%,and,4.49%,in,4.49%
seen,had,24.75%,be,15.84%,i,13.86%
joe,says,51.2%,and,7.23%,but,3.01%
never,i,14.24%,he,10.36%,had,6.47%
mrs,and,8.07%,that,4.21%,of,3.86%
round,all,6.12%,and,4.68%,a,2.52%
four,the,11.9%,of,5.56%,and,5.56%
turned,he,29.94%,she,5.99%,and,5.99%
suppose,i,79.2%,but,1.6%,worse,0.8%
fellow,a,19.64%,that,11.9%,poor,7.14%
last,the,35.43%,at,12.11%,his,5.83%
people,the,15.18%,of,8.04%,hate,4.46%
home,at,11.9%,come,6.55%,him,5.36%
near,be,4.55%,came,3.79%,he,3.79%
tell,to,24.04%,i,9.29%,can,3.83%
other,the,46.58%,each,5.53%,or,4.74%
till,wait,12.41%,waited,2.76%,it,2.76%
water,the,22.95%,of,13.93%,and,5.74%
air,the,50.0%,of,5.33%,an,4.0%
come,to,11.5%,had,8.95%,you,5.75%
many,so,17.24%,how,14.66%,of,8.62%
once,at,26.09%,was,3.73%,that,3.73%
called,he,14.41%,and,8.11%,they,7.21%
going,was,19.12%,not,7.84%,is,6.37%
left,his,16.33%,the,12.76%,and,8.16%
hat,his,29.1%,her,7.41%,silk,7.41%
sir,yes,12.88%,you,6.44%,no,3.86%
between,head,1.91%,difference,1.91%,and,1.91%
most,the,40.62%,a,10.62%,and,3.75%
sure,be,18.42%,im,11.4%,was,10.53%
hair,her,21.05%,his,6.77%,of,6.77%
girl,a,25.66%,the,20.35%,young,4.42%
stood,he,25.32%,she,9.09%,and,5.84%
few,a,83.69%,the,2.13%,very,2.13%
having,after,8.59%,and,8.59%,of,5.47%
love,in,10.24%,of,7.83%,i,7.23%
best,the,41.18%,mr,12.5%,your,3.68%
will,i,14.97%,you,8.76%,that,3.95%
money,the,15.13%,of,13.16%,his,8.55%
music,the,15.89%,of,10.28%,and,3.74%
eye,the,14.95%,his,14.02%,my,6.54%
men,young,17.09%,the,11.06%,of,10.05%
full,was,10.16%,the,7.03%,a,7.03%
o,said,3.32%,p,2.05%,me,2.05%
bad,a,13.76%,so,9.17%,as,9.17%
off,took,4.74%,it,4.24%,him,3.49%
second,the,36.04%,a,15.32%,per,9.01%
thing,a,19.82%,the,12.78%,one,10.13%
mary,said,15.24%,of,10.48%,and,8.57%
place,the,21.8%,a,8.27%,took,7.52%
wife,his,39.87%,the,15.82%,my,7.59%
dublin,of,24.32%,in,14.86%,to,6.76%
does,he,21.1%,what,9.17%,it,6.42%
moment,a,40.65%,the,19.51%,every,6.5%
bit,a,68.79%,little,3.18%,his,1.91%
bloody,the,27.36%,a,16.04%,that,11.32%
wait,you,11.02%,but,5.93%,to,3.39%
says,he,4.32%,and,3.41%,you,3.18%
gentleman,the,26.73%,a,20.79%,old,5.94%
j,j,38.92%,says,9.73%,s,7.03%
john,long,9.09%,says,8.02%,sir,4.81%
power,mr,65.94%,jack,7.25%,miss,2.17%
martin,says,11.43%,and,3.81%,that,2.86%
gabriel,said,19.01%,asked,6.34%,and,4.23%
buck,the,3.81%,you,3.81%,it,3.81%
mulligan,buck,65.07%,malachi,5.48%,mr,5.48%
stephen,to,5.48%,and,2.74%,young,2.51%
bloom,mr,28.99%,did,3.43%,says,3.29%
