word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
am,i,20.59%,the,7.06%,a,6.47%
not,to,6.11%,a,5.42%,the,2.67%
long,ago,9.06%,as,7.67%,john,5.92%
world,and,11.3%,of,3.95%,the,3.95%
his,head,2.59%,own,2.3%,eyes,2.27%
words,of,6.77%,and,6.02%,he,6.02%
now,i,4.09%,and,3.7%,that,3.7%
they,were,10.18%,are,5.54%,had,4.72%
were,in,4.7%,all,2.74%,the,2.35%
every,day,6.32%,morning,5.79%,year,4.74%
as,he,11.59%,a,10.47%,the,8.5%
up,the,10.22%,to,9.42%,and,8.23%
word,of,11.45%,to,9.16%,and,7.63%
always,in,2.68%,with,2.68%,to,2.23%
my,aunt,2.85%,eyes,2.53%,heart,2.0%
like,that,20.85%,a,18.18%,the,11.15%
but,he,7.63%,the,7.32%,i,5.46%
name,of,14.94%,is,8.71%,was,7.05%
some,of,7.6%,time,2.53%,kind,2.3%
being,a,11.06%,the,5.03%,in,4.02%
with,a,14.07%,the,13.0%,his,7.42%
look,at,30.47%,of,3.86%,for,3.43%
upon,the,29.26%,his,14.89%,her,6.38%
its,own,2.99%,way,2.99%,not,2.1%
old,man,10.45%,woman,3.96%,chap,1.8%
when,he,17.72%,i,15.92%,the,11.17%
came,to,14.86%,out,9.8%,from,7.09%
while,the,15.93%,he,14.84%,they,6.04%
out,of,35.07%,the,6.65%,and,4.14%
say,he,5.68%,that,5.68%,a,5.68%
something,in,9.01%,to,7.73%,about,6.01%
about,the,21.96%,to,5.93%,it,5.61%
tell,you,25.55%,me,18.94%,him,14.54%
you,know,6.18%,are,3.23%,have,2.63%
began,to,81.08%,with,2.03%,a,2.03%
mind,you,5.93%,he,5.08%,to,4.24%
we,are,10.8%,have,10.09%,were,8.67%
first,watch,6.23%,i,4.45%,he,3.86%
used,to,86.82%,often,1.55%,slang,0.78%
have,a,10.29%,been,8.54%,you,6.78%
own,accord,2.58%,father,2.58%,way,2.06%
think,of,25.41%,he,8.29%,i,7.73%
one,of,15.24%,and,3.29%,another,2.85%
again,and,8.26%,the,5.81%,in,3.98%
without,a,14.46%,the,4.82%,looking,3.61%
us,a,8.36%,and,4.5%,the,4.5%
saw,him,15.42%,the,13.43%,that,8.46%
well,as,5.88%,i,5.04%,he,4.2%
so,that,6.26%,much,4.04%,i,3.91%
your,own,3.76%,mother,2.18%,wife,1.98%
is,the,8.84%,it,6.57%,a,6.24%
hear,the,11.33%,that,7.33%,him,6.67%
who,was,13.0%,had,9.63%,is,7.87%
mr,bloom,44.81%,power,18.53%,best,3.46%
here,and,8.09%,i,4.21%,the,3.88%
has,a,9.81%,been,9.18%,the,6.33%
just,a,8.11%,as,4.73%,to,4.39%
told,me,23.08%,him,18.46%,her,17.44%
under,the,36.58%,his,9.73%,a,8.17%
great,deal,4.86%,sweet,2.16%,britain,1.62%
god,he,7.11%,i,5.78%,knows,4.44%
looked,at,19.3%,down,7.6%,up,3.51%
felt,that,13.33%,the,6.67%,his,5.0%
black,and,7.64%,panther,3.18%,hair,1.91%
eyes,and,9.98%,were,4.49%,on,3.24%
looking,for,17.45%,at,16.11%,up,9.4%
from,the,34.91%,his,9.98%,a,4.5%
into,the,38.84%,a,12.05%,his,8.48%
too,much,6.21%,and,3.61%,late,2.61%
much,as,7.8%,the,4.88%,to,3.41%
man,in,6.22%,of,4.87%,and,4.71%
how,to,9.33%,do,6.41%,much,6.41%
do,you,29.09%,it,6.08%,the,4.94%
asked,him,7.41%,mr,7.07%,the,5.72%
what,is,7.35%,he,5.61%,was,5.03%
bad,as,10.62%,for,7.08%,luck,4.42%
let,him,17.57%,me,15.48%,us,11.72%
young,man,14.7%,men,12.19%,woman,5.02%
right,and,5.76%,to,4.75%,hand,4.75%
take,a,17.74%,the,8.06%,it,6.45%
why,did,10.23%,he,6.98%,the,5.58%
morning,and,6.38%,with,4.26%,after,3.55%
life,and,7.25%,is,4.96%,of,4.58%
all,the,18.57%,right,4.25%,that,2.88%
very,much,5.11%,good,4.83%,well,3.98%
might,be,20.28%,have,13.68%,take,2.83%
brought,the,12.9%,him,12.1%,it,8.06%
put,on,13.79%,it,13.03%,the,9.58%
table,and,20.9%,the,5.22%,he,4.48%
good,night,5.87%,day,3.16%,as,2.93%
she,was,11.7%,had,11.35%,said,5.7%
because,he,15.79%,she,14.17%,the,9.31%
their,own,1.83%,eyes,1.34%,hands,1.22%
are,you,16.64%,the,6.22%,a,3.53%
things,in,7.69%,he,5.38%,and,4.62%
know,what,16.5%,that,6.85%,the,4.57%
mouth,and,8.63%,with,5.04%,the,5.04%
give,us,15.74%,him,15.23%,you,8.12%
red,and,5.51%,murray,5.51%,face,3.94%
though,he,12.3%,not,6.95%,she,6.42%
dark,eyes,4.17%,and,4.17%,horse,3.57%
face,of,8.56%,and,7.34%,was,4.59%
over,the,25.66%,his,8.49%,to,5.66%
still,in,4.4%,he,4.4%,i,4.0%
voice,of,14.41%,and,5.24%,that,3.93%
then,he,11.93%,the,6.86%,she,4.25%
went,to,13.99%,out,10.58%,on,9.56%
down,the,18.84%,to,8.63%,on,7.57%
street,and,6.94%,the,3.89%,he,3.06%
door,of,18.32%,and,11.88%,was,5.45%
poor,little,8.91%,old,7.92%,fellow,5.94%
women,and,6.09%,in,5.22%,of,4.35%
boy,i,5.31%,and,4.42%,to,4.42%
also,the,8.77%,to,7.02%,in,5.26%
read,the,18.8%,in,7.52%,out,5.26%
five,shillings,8.49%,years,4.72%,young,3.77%
been,a,7.8%,in,2.89%,the,2.31%
gone,to,12.8%,he,4.8%,and,4.0%
behind,the,22.7%,him,11.04%,her,9.2%
perhaps,he,10.48%,she,5.71%,it,5.71%
high,school,10.0%,grade,4.0%,up,3.33%
hands,and,13.02%,in,6.25%,with,4.17%
half,a,10.81%,of,9.46%,the,7.43%
even,a,5.88%,the,5.88%,if,5.23%
hand,to,7.0%,and,6.12%,on,4.96%
through,the,52.63%,a,8.77%,his,6.32%
may,be,15.93%,i,9.73%,have,8.85%
these,two,5.48%,words,4.11%,were,2.74%
which,he,13.57%,the,7.71%,was,7.71%
gave,him,17.88%,me,13.25%,her,7.95%
green,and,7.27%,eyes,3.64%,in,2.73%
away,from,12.27%,the,8.18%,and,5.45%
quite,right,12.15%,a,5.61%,possibly,3.74%
go,to,14.83%,on,8.2%,and,6.62%
walked,on,16.67%,along,10.83%,through,5.83%
along,the,44.3%,by,5.37%,with,4.03%
side,of,37.59%,and,3.55%,the,2.84%
before,the,17.88%,him,8.28%,he,6.95%
irish,and,3.85%,language,3.08%,by,2.31%
himself,a,6.88%,and,6.52%,in,5.43%
should,be,24.07%,have,6.48%,i,4.63%
or,a,7.47%,the,5.63%,something,2.13%
such,a,35.2%,as,16.2%,an,7.26%
only,a,8.25%,for,7.94%,the,5.71%
towards,the,54.94%,him,8.64%,her,4.94%
ever,so,6.15%,he,5.13%,since,4.1%
them,and,4.44%,in,4.44%,all,4.44%
could,not,12.7%,see,8.39%,have,5.44%
make,a,15.96%,him,10.33%,it,6.57%
made,a,15.93%,him,9.26%,me,5.56%
heart,of,10.14%,to,7.43%,and,6.76%
each,other,17.8%,of,9.32%,and,5.93%
big,ben,5.07%,as,2.9%,benben,2.17%
feel,a,7.14%,so,6.35%,the,5.56%
our,friend,3.41%,own,2.17%,eyes,1.55%
far,as,19.01%,away,14.05%,from,7.44%
where,he,10.77%,the,9.67%,is,7.18%
end,of,44.26%,to,5.74%,the,5.74%
evening,and,6.93%,in,5.94%,he,3.96%
took,the,16.83%,his,9.41%,off,9.41%
her,to,2.31%,and,2.14%,eyes,1.97%
woman,and,5.45%,is,4.09%,who,3.64%
open,the,9.16%,to,4.58%,and,4.58%
light,of,10.49%,and,6.17%,the,5.56%
three,times,5.58%,and,3.72%,shillings,3.26%
bed,with,7.32%,and,5.69%,of,5.69%
back,to,10.32%,and,8.72%,in,4.36%
white,and,5.24%,teeth,2.62%,of,2.09%
corner,of,36.21%,and,10.34%,he,4.31%
better,than,11.73%,to,6.17%,for,4.32%
did,not,19.77%,he,11.43%,you,11.24%
yes,sir,7.89%,i,7.37%,yes,6.58%
more,than,14.01%,of,3.08%,and,2.8%
any,of,6.61%,more,4.55%,case,3.72%
both,of,6.78%,hands,4.24%,sides,3.39%
kind,of,69.83%,to,2.59%,and,2.59%
done,with,10.78%,to,7.84%,for,4.9%
want,to,49.09%,a,7.88%,it,4.85%
anything,to,8.85%,at,6.19%,but,6.19%
against,the,40.24%,his,9.76%,her,4.88%
body,and,9.9%,of,4.95%,the,4.95%
can,you,8.55%,see,6.84%,do,5.56%
sure,to,8.2%,he,7.38%,enough,6.56%
than,the,14.57%,he,6.03%,a,3.52%
miss,douce,28.07%,kennedy,18.42%,furlong,4.39%
past,the,13.33%,and,7.62%,them,3.81%
coming,out,8.97%,in,6.21%,back,5.52%
get,a,13.83%,it,7.72%,the,6.75%
new,hat,4.09%,and,2.92%,moon,2.92%
lord,mayor,14.6%,and,5.11%,lieutenant,4.38%
course,he,10.1%,of,10.1%,the,6.06%
nothing,in,8.67%,to,6.0%,but,5.33%
heard,the,12.21%,of,6.98%,in,6.4%
call,it,19.69%,him,10.24%,them,7.87%
got,the,10.14%,a,10.14%,up,6.45%
another,and,6.88%,time,4.38%,for,3.12%
seen,him,8.49%,a,7.55%,her,6.6%
never,know,4.67%,heard,4.67%,see,3.43%
round,the,23.13%,and,6.76%,to,6.41%
father,and,9.38%,was,5.21%,of,5.21%
four,or,5.22%,young,3.48%,concerts,3.48%
turned,to,18.23%,his,6.08%,back,4.97%
suppose,he,15.04%,i,6.19%,she,6.19%
fellow,in,7.55%,with,5.66%,he,4.4%
those,who,4.05%,of,3.12%,days,2.49%
last,night,8.14%,time,7.69%,of,3.17%
people,were,4.31%,in,4.31%,to,4.31%
home,and,7.23%,to,7.23%,the,4.22%
near,the,30.23%,him,9.3%,her,6.2%
other,hand,4.36%,in,3.0%,two,2.18%
till,i,20.55%,the,15.75%,he,13.01%
water,and,13.71%,from,4.03%,is,3.23%
air,of,11.03%,and,6.21%,the,6.21%
come,to,11.01%,on,9.82%,in,8.33%
many,a,14.41%,of,5.08%,have,4.24%
sea,and,13.86%,the,8.91%,to,3.96%
once,in,10.91%,or,10.3%,more,7.27%
called,out,12.3%,him,11.48%,to,10.66%
going,to,47.28%,out,5.44%,on,5.02%
left,the,17.26%,hand,7.61%,and,3.05%
hat,and,13.78%,on,6.12%,he,4.08%
sir,the,6.13%,i,5.66%,john,4.25%
between,the,22.88%,his,14.38%,them,10.46%
most,of,5.45%,scandalous,1.82%,beautiful,1.82%
nice,young,2.86%,and,2.86%,with,2.86%
hair,and,13.67%,on,6.47%,in,3.6%
girl,in,9.09%,he,6.36%,with,4.55%
stood,up,23.35%,at,7.78%,by,7.78%
few,minutes,9.49%,moments,9.49%,days,5.11%
having,been,11.03%,a,8.09%,to,5.15%
love,to,7.56%,and,7.56%,with,6.98%
best,of,7.14%,to,4.29%,said,4.29%
will,you,11.08%,be,9.76%,not,3.96%
money,and,9.46%,to,4.05%,on,3.38%
music,and,7.21%,of,6.31%,hall,3.6%
eye,and,5.41%,on,5.41%,in,4.5%
men,and,6.86%,the,4.9%,in,4.41%
full,of,32.81%,up,3.91%,the,3.12%
wait,till,15.0%,a,9.17%,i,5.0%
off,the,15.54%,his,7.77%,a,4.01%
second,watch,14.66%,part,4.31%,time,3.45%
o,yes,6.19%,i,5.69%,the,4.21%
thing,like,7.73%,in,6.82%,he,6.36%
years,ago,11.73%,of,8.02%,before,7.41%
place,in,10.22%,the,7.3%,and,5.84%
wife,and,10.78%,of,7.78%,or,4.79%
dublin,and,9.93%,is,2.84%,fusiliers,2.84%
son,of,23.85%,and,6.42%,he,5.5%
does,it,14.91%,he,12.28%,that,8.77%
moment,to,8.47%,the,5.93%,he,5.93%
bit,of,32.24%,too,4.61%,off,3.29%
bloody,old,7.92%,well,3.96%,big,3.96%
says,joe,18.24%,he,17.17%,the,11.8%
joe,and,8.45%,says,8.45%,said,6.34%
gentleman,and,5.88%,in,5.88%,of,4.9%
power,said,17.78%,and,7.41%,of,6.67%
gabriel,and,4.41%,said,4.41%,she,3.68%
buck,mulligan,89.62%,and,1.89%,you,0.94%
mulligan,said,20.57%,cried,3.55%,in,3.55%
stephen,said,25.49%,and,3.92%,answered,3.43%
bloom,said,10.79%,i,3.35%,and,2.48%
j,j,52.17%,and,6.52%,a,2.9%
