word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
could,i,22.06%,he,8.09%,they,6.62%
have,i,23.47%,would,9.54%,must,6.6%
should,i,39.68%,why,9.52%,we,7.94%
been,have,35.69%,had,24.71%,has,15.29%
him,to,15.93%,with,7.78%,of,3.33%
had,he,12.92%,i,7.38%,and,5.54%
not,is,11.65%,could,6.57%,was,6.14%
would,it,17.65%,he,8.02%,they,5.35%
his,of,15.71%,and,9.73%,in,7.08%
he,that,8.35%,as,4.47%,which,4.47%
captain,and,26.13%,the,18.02%,by,5.41%
spade,captain,86.36%,replied,2.73%,and,1.82%
then,and,15.44%,was,3.68%,he,2.21%
who,those,7.26%,and,7.26%,men,7.26%
their,of,11.61%,with,9.82%,in,8.04%
but,it,3.31%,knows,2.48%,them,2.48%
all,at,6.25%,and,5.62%,with,5.62%
than,more,17.46%,rather,4.76%,easier,4.76%
so,do,13.83%,is,6.38%,was,3.19%
were,they,16.27%,we,6.02%,which,4.82%
when,and,8.77%,that,2.63%,even,1.75%
thomas,of,8.53%,that,5.21%,to,3.79%
roch,thomas,86.36%,that,1.82%,in,0.45%
some,for,13.79%,of,10.34%,in,5.75%
how,is,6.35%,it,4.76%,know,4.76%
upon,insist,3.67%,touched,1.83%,watch,1.83%
no,is,7.02%,have,6.02%,and,4.68%
out,find,6.47%,carried,4.32%,cry,2.88%
over,all,7.02%,him,3.51%,of,3.51%
can,i,31.43%,you,8.57%,one,4.76%
these,of,14.52%,in,8.06%,that,6.45%
may,i,21.25%,it,8.75%,this,8.75%
we,that,12.98%,which,5.34%,when,5.34%
any,at,16.5%,in,8.74%,without,4.85%
now,i,12.5%,is,6.25%,are,6.25%
what,but,9.22%,and,5.99%,know,4.15%
place,the,31.37%,first,11.76%,this,7.84%
will,i,13.11%,it,10.19%,they,8.74%
seen,be,43.14%,being,7.84%,having,5.88%
if,that,6.9%,and,6.4%,even,5.42%
well,very,20.37%,as,20.37%,it,7.41%
they,that,10.49%,when,5.62%,as,5.24%
get,to,53.57%,cannot,7.14%,i,5.36%
them,of,11.76%,to,8.82%,with,5.88%
however,it,4.23%,which,2.82%,not,2.82%
being,of,19.12%,without,10.29%,as,7.35%
up,give,7.63%,given,5.93%,drawn,3.39%
before,them,5.56%,him,5.56%,long,5.56%
made,been,8.62%,he,8.62%,be,8.62%
way,the,17.24%,this,13.79%,her,8.62%
other,the,28.99%,or,11.59%,and,8.7%
time,some,12.99%,this,10.39%,the,10.39%
after,the,7.23%,hour,4.82%,were,3.61%
do,to,29.89%,i,27.59%,can,4.6%
man,a,34.48%,the,18.97%,of,8.62%
again,in,5.56%,sea,5.56%,off,3.7%
cannot,i,57.41%,it,9.26%,which,5.56%
able,be,41.67%,been,19.44%,was,9.72%
know,i,35.37%,to,12.2%,not,9.76%
you,as,6.88%,do,5.82%,if,5.29%
she,that,12.35%,which,8.64%,where,3.7%
her,of,5.65%,and,5.65%,from,4.03%
door,the,81.36%,this,3.39%,a,3.39%
my,of,13.01%,in,9.93%,to,6.85%
see,to,29.31%,i,22.41%,could,10.34%
go,to,50.94%,i,9.43%,and,7.55%
me,to,18.85%,of,4.47%,for,4.15%
through,get,5.88%,and,4.9%,way,2.94%
men,the,25.37%,two,14.93%,his,5.97%
must,i,18.75%,it,13.54%,he,9.38%
boat,the,44.64%,submarine,26.79%,a,16.07%
water,the,66.07%,of,5.36%,under,3.57%
shall,i,65.08%,we,19.05%,and,4.76%
island,the,70.69%,this,8.62%,cup,6.9%
myself,to,16.67%,felt,9.26%,find,9.26%
cavern,the,69.49%,this,13.56%,vast,3.39%
tunnel,the,77.42%,submarine,9.68%,a,6.45%
