word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
france,and,15.25%,a,6.78%,in,5.08%
both,were,4.71%,of,4.71%,sexes,4.71%
than,the,10.8%,i,8.92%,he,7.51%
state,of,34.62%,and,5.77%,they,5.77%
things,and,7.58%,in,4.55%,are,4.55%
our,customers,4.95%,lives,4.95%,lord,3.96%
as,he,12.77%,if,10.44%,the,8.63%
this,is,5.64%,time,4.55%,was,3.09%
her,father,6.04%,and,3.84%,husband,3.36%
whom,he,16.42%,i,14.93%,the,13.43%
up,and,15.72%,to,10.38%,the,10.06%
even,if,9.76%,to,9.76%,in,8.94%
been,a,8.41%,the,3.64%,so,2.95%
laid,her,23.08%,the,13.46%,his,9.62%
round,the,21.88%,to,7.81%,at,4.69%
after,a,13.04%,him,7.25%,the,5.07%
very,well,6.02%,little,4.17%,few,2.78%
last,night,15.79%,of,3.01%,it,3.01%
come,to,17.09%,back,8.86%,and,7.59%
from,the,31.8%,his,7.8%,a,4.0%
which,he,12.65%,the,8.11%,was,7.88%
have,been,17.92%,no,4.31%,seen,3.91%
more,than,15.33%,to,4.6%,and,4.21%
any,one,5.8%,other,5.8%,of,4.46%
yet,i,5.5%,his,4.59%,he,3.67%
through,the,47.17%,his,7.55%,a,3.77%
down,the,8.44%,and,7.59%,to,6.75%
under,the,42.96%,his,8.45%,a,8.45%
she,had,13.32%,was,10.26%,is,3.93%
such,a,28.09%,an,5.06%,things,3.37%
his,hand,3.94%,own,3.84%,head,3.34%
hands,in,9.73%,and,8.85%,to,5.31%
off,his,12.37%,and,8.25%,with,7.22%
he,had,15.17%,was,10.33%,could,3.21%
not,to,6.23%,a,6.23%,be,4.7%
do,you,30.17%,it,9.15%,not,8.81%
passed,through,9.09%,in,7.58%,the,7.58%
within,the,26.56%,a,18.75%,him,7.81%
is,a,7.56%,the,7.06%,it,6.07%
enough,to,25.35%,of,14.08%,for,8.45%
when,he,20.6%,the,17.59%,i,12.73%
put,to,12.84%,it,11.01%,her,11.01%
death,the,12.12%,of,6.06%,in,4.55%
be,a,4.98%,the,3.01%,so,2.75%
into,the,41.96%,a,12.62%,his,8.2%
make,the,8.54%,a,7.32%,it,6.1%
paris,on,4.76%,for,4.76%,i,4.76%
day,and,11.79%,in,4.62%,of,4.62%
about,him,13.29%,the,12.03%,it,9.49%
but,i,8.84%,the,8.69%,he,6.71%
though,it,15.0%,he,14.0%,the,11.0%
they,were,16.19%,had,12.1%,are,5.69%
work,and,8.05%,at,5.75%,in,5.75%
heard,of,14.29%,him,7.94%,the,7.94%
them,and,10.03%,to,5.01%,in,4.76%
went,out,18.35%,on,15.6%,into,7.34%
much,of,6.49%,as,6.49%,the,5.95%
men,and,16.67%,of,5.56%,in,5.56%
took,the,11.93%,her,10.09%,a,9.17%
place,of,12.61%,in,9.91%,and,8.11%
every,day,13.93%,one,6.56%,human,4.1%
go,to,20.14%,on,14.39%,with,5.04%
without,any,7.69%,a,6.73%,doubt,6.73%
their,own,3.48%,heads,3.48%,way,1.58%
dark,and,8.99%,room,7.87%,hair,3.37%
stopped,at,14.52%,in,9.68%,and,8.06%
him,and,9.51%,to,6.51%,in,5.89%
away,the,8.27%,from,7.52%,and,7.52%
three,of,3.97%,times,3.17%,years,3.17%
dead,and,10.77%,of,9.23%,it,4.62%
then,the,6.32%,i,3.95%,he,3.56%
got,up,14.63%,to,9.76%,a,7.32%
himself,to,8.56%,and,7.66%,in,6.76%
who,had,21.75%,was,8.75%,were,5.84%
among,the,53.27%,them,13.08%,us,5.61%
court,was,9.62%,and,9.62%,the,3.85%
thought,of,19.67%,it,4.92%,he,4.92%
these,things,5.43%,were,3.26%,two,3.26%
now,i,5.38%,that,3.85%,and,3.85%
long,time,11.86%,ago,7.22%,and,5.67%
taken,his,8.11%,to,8.11%,up,8.11%
came,to,16.31%,out,6.38%,in,6.38%
close,to,33.33%,and,7.84%,together,7.84%
upon,the,24.39%,him,11.85%,his,10.8%
dear,to,8.11%,friend,7.21%,me,4.5%
old,bailey,8.7%,man,5.98%,and,4.35%
while,he,18.95%,the,12.63%,i,7.37%
those,who,8.18%,of,5.45%,were,5.45%
faces,of,18.52%,that,7.41%,and,7.41%
did,not,23.75%,you,8.75%,he,8.12%
roads,with,10.91%,the,5.45%,called,5.45%
lay,down,16.18%,on,14.71%,before,5.88%
road,and,21.57%,the,5.88%,mender,5.88%
has,been,19.46%,a,6.04%,never,2.68%
business,is,6.77%,of,4.51%,and,3.76%
side,of,39.73%,and,10.96%,by,6.85%
once,more,18.99%,again,6.33%,in,5.06%
coach,and,9.26%,door,7.41%,in,7.41%
back,to,18.52%,of,8.15%,and,6.67%
are,not,8.63%,you,6.71%,a,6.39%
returned,the,25.35%,madame,12.68%,to,9.86%
between,them,18.75%,the,10.94%,him,7.81%
if,it,15.97%,you,14.44%,he,12.69%
brought,to,13.75%,me,8.75%,him,8.75%
could,not,14.54%,have,14.18%,be,10.28%
might,have,27.78%,be,22.92%,not,4.86%
mind,to,9.02%,and,6.56%,he,5.74%
air,of,22.06%,as,7.35%,and,4.41%
another,and,6.77%,as,3.76%,time,3.01%
own,way,2.52%,mind,2.52%,will,2.52%
few,minutes,11.49%,moments,11.49%,words,5.75%
over,the,29.44%,his,8.33%,him,6.11%
said,the,19.97%,mr,18.94%,miss,7.51%
anything,but,14.55%,in,10.91%,that,9.09%
saw,the,13.95%,her,10.47%,him,8.14%
what,is,11.53%,i,8.85%,he,6.7%
many,years,6.34%,a,5.63%,of,4.23%
eyes,and,11.52%,of,9.7%,that,6.06%
house,and,11.21%,in,6.54%,of,4.67%
stood,in,7.53%,looking,7.53%,with,7.53%
behind,the,24.07%,him,22.22%,them,9.26%
arm,and,12.5%,as,6.25%,the,6.25%
where,the,18.71%,he,13.55%,is,9.03%
you,are,7.3%,have,5.55%,know,4.01%
get,to,14.75%,a,9.84%,on,6.56%
my,dear,8.31%,father,4.92%,husband,3.38%
most,of,5.56%,part,4.17%,other,4.17%
little,more,4.71%,while,3.14%,and,1.96%
would,have,19.59%,be,18.42%,not,6.43%
again,and,16.96%,in,4.91%,the,4.46%
let,me,31.48%,us,14.81%,it,13.89%
voice,and,9.64%,in,6.02%,i,6.02%
looking,at,20.47%,down,8.66%,up,6.3%
say,that,8.33%,it,6.55%,i,4.17%
hold,of,21.82%,your,7.27%,his,5.45%
name,of,19.61%,and,10.78%,was,5.88%
half,a,9.86%,an,9.86%,dozen,7.04%
looked,at,28.87%,up,9.28%,in,6.19%
having,been,13.89%,a,5.56%,the,4.17%
shall,be,15.31%,not,12.24%,i,11.22%
never,seen,6.19%,been,5.67%,be,4.12%
why,not,18.31%,i,11.27%,should,9.86%
know,that,15.28%,it,6.99%,the,6.55%
lorry,and,5.01%,had,4.13%,as,3.24%
moment,and,6.76%,the,5.41%,he,5.41%
should,be,21.17%,have,16.06%,not,5.11%
your,hand,4.85%,own,3.94%,father,3.64%
gentleman,of,11.59%,from,7.25%,and,7.25%
answer,for,13.46%,was,5.77%,the,5.77%
asked,the,18.52%,him,9.88%,mr,8.64%
me,to,7.17%,i,6.4%,and,4.65%
jerry,the,6.6%,jerry,4.72%,said,4.72%
don't,know,20.45%,be,9.09%,you,6.82%
yes,i,11.67%,sir,7.5%,yes,7.5%
mr,lorry,63.23%,cruncher,18.59%,lorry's,5.86%
window,and,30.77%,of,9.62%,he,5.77%
may,be,28.35%,not,9.45%,have,5.51%
well,that,7.34%,said,5.08%,as,4.52%
see,the,11.79%,her,7.18%,him,7.18%
look,at,26.24%,and,5.67%,upon,4.96%
man,of,11.66%,who,10.25%,with,6.01%
left,the,7.84%,her,7.84%,alone,4.9%
answered,mr,11.76%,the,9.8%,in,7.84%
sir,said,15.15%,i,10.1%,and,5.05%
bank,and,9.8%,in,5.88%,of,5.88%
must,be,21.78%,have,10.89%,not,5.94%
am,not,11.61%,a,7.59%,going,6.7%
too,much,15.38%,and,7.69%,said,3.42%
take,care,11.11%,it,8.89%,him,7.78%
will,be,16.96%,you,9.0%,not,5.19%
words,of,10.39%,were,7.79%,the,5.19%
soon,as,12.73%,afterwards,7.27%,be,7.27%
hear,me,11.76%,what,7.84%,the,5.88%
same,place,3.8%,low,2.53%,personage,2.53%
myself,to,13.56%,and,10.17%,i,10.17%
alone,in,7.55%,at,7.55%,mr,5.66%
until,the,28.57%,he,17.35%,they,9.18%
quite,a,10.77%,sure,9.23%,so,4.62%
turned,to,14.29%,towards,9.24%,into,7.56%
lady,and,13.73%,to,7.84%,who,5.88%
great,towers,4.35%,crowd,2.48%,door,2.48%
room,and,12.09%,in,5.49%,he,4.4%
heart,of,9.46%,to,9.46%,the,5.41%
something,to,17.24%,of,13.79%,that,5.17%
can,i,13.93%,be,9.02%,you,5.74%
time,and,10.57%,to,9.43%,when,4.15%
friend,and,8.11%,of,8.11%,i,6.76%
love,of,14.29%,and,14.29%,for,8.93%
always,be,6.67%,with,3.81%,the,3.81%
together,and,7.81%,at,6.25%,as,4.69%
found,in,10.34%,the,8.62%,it,6.9%
think,of,15.57%,i,11.48%,so,9.02%
hair,and,15.87%,which,6.35%,as,4.76%
seemed,to,70.0%,as,5.0%,on,3.33%
against,the,31.17%,a,6.49%,him,6.49%
corner,of,11.86%,in,8.47%,and,5.08%
home,the,8.47%,and,6.78%,i,5.08%
strong,and,12.31%,rooms,4.62%,woman,4.62%
known,to,28.07%,as,7.02%,the,5.26%
knew,that,10.71%,it,9.52%,what,5.95%
seen,the,14.04%,him,8.77%,in,7.89%
how,do,8.23%,many,7.59%,long,5.7%
tell,you,31.52%,me,28.26%,her,15.22%
question,i,9.8%,of,7.84%,and,7.84%
gone,and,7.25%,out,7.25%,by,5.8%
red,cap,17.86%,caps,12.5%,and,7.14%
bed,and,19.23%,chamber,9.62%,for,5.77%
sat,down,17.17%,in,7.07%,at,7.07%
young,lady,25.2%,jerry,20.47%,man,3.94%
here,and,13.04%,i,7.61%,is,5.98%
ask,you,16.67%,me,15.0%,him,10.0%
speak,of,24.14%,to,17.24%,for,8.62%
street,and,13.24%,corner,7.35%,the,5.88%
manner,of,23.91%,and,10.87%,as,5.43%
child,and,11.24%,was,5.62%,of,5.62%
held,her,18.18%,the,12.73%,out,10.91%
miss,pross,80.9%,pross's,6.74%,returned,1.69%
word,of,14.93%,to,7.46%,the,5.97%
poor,little,4.88%,grass,4.88%,fellow,3.66%
father,and,17.72%,had,6.96%,said,4.43%
towards,the,43.55%,him,12.9%,that,6.45%
better,than,16.85%,for,8.99%,not,4.49%
doctor,was,6.19%,had,5.31%,of,3.54%
prison,of,15.79%,on,10.53%,and,7.89%
wife,and,18.09%,of,12.77%,the,3.19%
daughter,and,10.0%,had,6.67%,who,5.0%
new,to,9.62%,philosophy,5.77%,comer,5.77%
low,voice,24.53%,and,7.55%,bench,3.77%
prisoner,in,9.73%,had,6.19%,was,6.19%
woman,of,8.7%,who,5.8%,a,5.8%
women,who,12.07%,were,8.62%,and,3.45%
streets,and,14.67%,the,6.67%,now,5.33%
husband,and,13.41%,my,4.88%,that,3.66%
struck,at,11.54%,the,9.62%,him,7.69%
monsieur,the,38.46%,gabelle,15.38%,heretofore,10.26%
breast,and,19.61%,of,9.8%,as,5.88%
carriage,and,17.65%,door,7.84%,of,5.88%
cruncher,with,7.34%,and,4.59%,to,4.59%
morning,to,13.46%,the,5.77%,with,5.77%
hour,of,12.07%,or,12.07%,and,8.62%
spy,and,11.67%,returned,5.0%,asked,3.33%
carton,i,5.41%,was,4.05%,who,3.38%
sydney,carton,47.95%,i,5.48%,with,4.11%
pross,and,9.52%,to,3.4%,had,3.4%
stone,faces,15.69%,face,13.73%,walls,9.8%
marquis,with,5.06%,but,3.8%,in,3.8%
village,had,7.84%,and,5.88%,in,3.92%
madame,i,7.14%,with,5.71%,yes,4.29%
