word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
we,that,5.98%,and,4.94%,which,3.51%
go,to,30.77%,us,10.77%,would,6.15%
nothing,was,15.79%,and,5.26%,is,5.26%
thought,i,51.43%,the,11.43%,have,8.57%
see,to,19.27%,you,11.93%,i,11.93%
replied,i,28.57%,uncle,8.93%,he,7.14%
went,we,16.36%,he,14.55%,and,14.55%
did,i,21.79%,what,8.97%,he,6.41%
back,go,11.32%,me,7.55%,come,5.66%
could,i,41.09%,he,4.95%,we,3.96%
do,to,17.14%,i,10.48%,what,8.57%
up,made,3.73%,took,3.11%,going,3.11%
going,was,19.61%,are,15.69%,is,5.88%
moment,a,22.39%,that,20.9%,the,14.93%
head,my,36.51%,his,26.98%,the,12.7%
hand,his,14.81%,the,14.81%,my,14.81%
get,to,38.46%,shall,9.62%,us,5.77%
light,the,14.12%,of,12.94%,electric,9.41%
air,the,50.85%,of,5.08%,with,3.39%
your,of,8.62%,with,6.9%,in,5.17%
rocks,the,31.67%,granite,6.67%,of,3.33%
surface,the,60.94%,its,17.19%,writhen,1.56%
leagues,thirty,18.18%,hundred,16.36%,five,9.09%
heat,the,29.41%,central,15.69%,of,7.84%
rock,the,31.67%,of,28.33%,a,8.33%
hans,of,9.21%,to,3.29%,replied,2.63%
raft,the,69.35%,our,17.74%,a,3.23%
granite,the,35.29%,of,11.76%,a,5.88%
