word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
than,a,16.22%,the,16.22%,any,6.76%
after,the,13.85%,that,12.31%,him,10.77%
time,it,8.57%,to,8.57%,was,4.29%
where,the,30.39%,he,13.73%,there,4.9%
woman,with,13.56%,was,8.47%,at,5.08%
hand,the,14.55%,and,7.27%,as,7.27%
her,to,2.46%,own,2.19%,and,1.91%
three,years,9.62%,dollars,3.85%,of,3.85%
room,for,11.54%,was,9.62%,where,7.69%
off,the,17.24%,his,6.9%,and,5.17%
she,was,13.95%,had,13.29%,said,6.31%
baby,in,9.62%,is,5.77%,and,5.77%
know,the,13.56%,it,11.86%,that,8.47%
away,and,10.34%,in,8.62%,with,6.9%
while,the,28.3%,he,13.21%,his,7.55%
went,out,17.07%,in,10.98%,down,10.98%
like,a,38.89%,so,9.26%,that,3.7%
him,and,8.14%,to,7.8%,in,5.08%
man,who,7.22%,and,7.22%,had,6.19%
face,of,11.86%,and,8.47%,with,5.08%
night,and,20.69%,the,12.07%,in,6.9%
mother,of,9.62%,and,9.62%,had,5.77%
or,a,7.69%,the,6.73%,more,2.88%
before,the,19.7%,he,15.15%,him,6.06%
if,they,13.89%,he,13.89%,it,8.33%
could,not,16.0%,be,10.67%,have,6.67%
