word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
he,was,13.26%,said,10.03%,had,8.41%
must,have,33.58%,be,16.98%,go,2.26%
went,on,16.39%,to,14.29%,up,6.3%
time,i,10.5%,and,7.46%,the,4.7%
had,been,14.51%,a,5.65%,to,4.68%
about,the,17.59%,her,5.34%,me,4.74%
or,so,9.77%,a,3.37%,the,3.2%
an,end,3.02%,air,2.62%,hour,2.36%
into,the,30.15%,a,14.12%,his,3.63%
which,i,9.48%,the,8.13%,is,7.9%
did,not,43.41%,you,6.98%,i,5.43%
years,ago,12.57%,and,11.43%,of,11.43%
between,us,21.79%,the,16.03%,them,6.41%
us,and,9.2%,to,5.75%,the,3.22%
there,was,22.72%,is,14.17%,were,8.66%
upon,the,35.71%,a,8.73%,me,3.97%
those,days,6.95%,who,4.64%,things,3.97%
who,had,12.31%,was,11.31%,is,5.78%
most,of,21.39%,part,12.3%,beautiful,2.67%
could,not,17.0%,be,7.93%,have,7.65%
we,had,9.34%,are,9.24%,were,8.85%
way,to,15.38%,of,14.57%,in,4.45%
before,the,23.49%,i,8.54%,me,4.98%
against,the,40.65%,a,5.16%,her,5.16%
long,time,9.84%,ago,5.46%,and,3.83%
even,the,10.48%,to,9.52%,if,6.19%
away,from,18.04%,and,10.82%,to,7.73%
face,and,9.88%,of,7.56%,to,5.81%
something,of,9.89%,that,6.46%,in,6.08%
like,a,29.19%,the,9.19%,that,8.92%
more,than,20.54%,and,7.88%,to,3.11%
than,the,13.27%,a,13.27%,i,7.1%
back,to,27.92%,and,6.42%,into,5.28%
human,life,12.29%,being,11.17%,beings,6.15%
every,one,14.75%,day,6.01%,other,5.46%
some,of,4.3%,one,4.05%,way,3.29%
great,and,2.88%,war,1.28%,deal,1.28%
should,be,17.24%,have,9.05%,we,8.62%
why,should,20.2%,not,8.37%,i,7.39%
thought,of,18.35%,and,7.8%,that,5.96%
seemed,to,48.93%,a,4.29%,all,2.15%
love,and,9.82%,you,6.13%,to,5.52%
would,have,22.25%,be,15.18%,not,7.85%
go,on,20.42%,to,8.45%,back,6.69%
these,things,14.24%,are,2.67%,were,2.67%
up,to,12.96%,and,10.25%,the,9.48%
on,the,34.71%,a,6.26%,my,3.7%
world,of,7.09%,and,6.18%,was,4.12%
eyes,and,11.76%,that,5.88%,were,4.71%
two,hundred,6.05%,men,5.58%,of,3.26%
what,i,10.34%,is,8.89%,you,5.81%
under,the,41.29%,a,12.26%,his,3.87%
men,and,13.56%,to,4.42%,were,4.42%
again,and,14.64%,i,6.07%,in,5.0%
make,it,8.43%,a,7.83%,the,5.42%
their,own,4.53%,minds,1.7%,proper,1.42%
them,and,8.77%,to,5.92%,they,4.5%
just,as,15.52%,a,11.64%,the,6.47%
she,said,12.72%,had,9.64%,was,9.25%
her,and,4.23%,eyes,4.14%,i,3.08%
stephen,she,13.75%,i,11.88%,and,6.88%
no,more,8.69%,doubt,7.11%,longer,7.11%
quite,a,5.11%,understand,2.84%,so,2.84%
other,things,7.66%,day,4.03%,people,4.03%
get,a,10.47%,away,5.81%,the,5.23%
ever,and,12.42%,i,6.54%,so,5.23%
after,the,16.45%,a,14.29%,all,12.55%
say,and,8.86%,that,6.96%,to,4.43%
thing,to,10.09%,that,8.77%,in,6.58%
might,have,20.99%,be,13.58%,not,3.7%
myself,and,11.26%,to,9.93%,i,8.61%
its,own,2.78%,first,2.47%,place,1.23%
work,and,14.21%,of,9.29%,that,5.46%
said,the,12.97%,and,8.04%,melville,7.29%
made,a,13.5%,no,7.66%,the,6.93%
nothing,to,13.53%,but,11.76%,of,11.18%
it's,a,16.6%,not,7.05%,the,6.64%
got,to,20.13%,a,6.49%,up,5.84%
here,and,8.41%,i,5.61%,to,5.61%
over,the,29.5%,a,5.59%,his,4.35%
don't,know,11.52%,you,9.95%,think,8.38%
sea,lady,55.37%,lady's,9.5%,and,4.96%
mrs,bunting,87.86%,bunting's,9.25%,more,0.58%
bunting,and,9.85%,was,6.4%,with,4.43%
melville,and,9.28%,i,6.33%,she,3.8%
