word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
never,had,19.23%,i,7.69%,he,7.69%
found,be,15.38%,was,12.31%,he,7.69%
must,we,29.89%,i,9.2%,it,9.2%
who,neb,9.52%,herbert,6.35%,engineer,3.97%
could,they,14.93%,he,7.96%,which,6.47%
when,and,6.56%,moment,5.74%,it,2.46%
companions,his,79.45%,their,9.59%,two,6.85%
them,to,7.01%,of,5.1%,for,4.46%
replied,yes,5.81%,no,4.07%,captain,3.49%
little,a,31.34%,the,19.4%,this,7.46%
these,of,18.8%,that,6.02%,to,4.51%
our,of,14.44%,on,5.56%,in,5.56%
here,look,5.08%,only,3.39%,still,3.39%
we,and,8.11%,if,6.95%,that,4.63%
if,as,16.33%,and,11.73%,that,4.59%
much,as,17.65%,so,17.65%,too,9.8%
long,a,28.0%,feet,8.0%,the,6.67%
hundred,a,33.33%,two,17.65%,several,7.84%
cried,he,5.17%,him,3.45%,island,3.45%
sailor,the,90.58%,a,2.17%,obstinate,1.45%
should,they,18.89%,we,15.56%,i,7.78%
would,it,18.21%,which,11.43%,he,7.5%
very,was,17.46%,a,8.73%,be,7.14%
think,i,29.31%,you,22.41%,to,20.69%
reporter,the,98.02%,authorised,0.99%,as,0.99%
out,set,16.09%,look,3.45%,it,2.3%
where,place,11.11%,house,9.52%,know,4.76%
will,we,17.86%,he,11.22%,i,10.71%
part,this,16.42%,that,7.46%,took,7.46%
however,times,4.55%,which,4.55%,him,4.55%
us,let,24.75%,to,11.88%,for,6.93%
do,to,31.07%,i,12.62%,what,7.77%
take,to,45.1%,would,11.76%,not,11.76%
about,was,15.56%,of,4.44%,were,4.44%
might,it,19.28%,which,12.05%,they,12.05%
after,days,8.0%,and,7.0%,that,5.0%
having,after,37.04%,harding,7.41%,without,6.17%
like,you,8.57%,up,2.86%,very,2.86%
shall,we,65.62%,i,17.19%,you,4.69%
day,next,15.7%,one,14.05%,the,14.05%
water,the,38.1%,of,12.7%,with,9.52%
necessary,was,33.9%,the,11.86%,be,10.17%
himself,occupied,6.9%,he,5.17%,acquitted,5.17%
also,they,8.93%,had,8.93%,was,7.14%
miles,three,16.92%,five,13.85%,two,10.77%
returned,and,12.9%,hunters,6.45%,that,4.84%
again,it,7.27%,were,7.27%,themselves,5.45%
those,of,21.43%,than,7.14%,for,7.14%
say,to,70.69%,not,8.62%,would,5.17%
towards,proceeded,9.23%,rushed,4.62%,rapidly,4.62%
make,to,43.75%,will,15.62%,would,7.81%
see,to,29.82%,you,10.53%,shall,10.53%
soon,as,13.7%,would,9.59%,were,8.22%
appeared,it,19.67%,which,6.56%,he,6.56%
