word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
good,humour,6.19%,deal,3.81%,natured,3.57%
course,of,18.18%,the,6.25%,i,6.25%
say,that,19.1%,i,6.18%,the,4.49%
either,of,16.24%,to,11.68%,side,5.58%
down,the,15.7%,to,14.8%,his,7.17%
when,the,15.54%,i,12.77%,he,12.62%
hand,and,10.97%,to,8.39%,in,6.45%
must,be,26.07%,have,19.23%,necessarily,3.85%
part,of,66.03%,in,5.13%,and,3.85%
never,saw,5.56%,was,5.23%,could,4.38%
if,he,15.14%,the,9.86%,they,8.57%
should,be,23.51%,have,15.5%,not,6.2%
himself,and,10.09%,to,6.82%,in,6.23%
nothing,but,11.38%,else,10.18%,could,7.19%
same,time,19.0%,moment,4.33%,way,2.33%
him,to,10.27%,and,8.99%,in,5.14%
young,man,12.79%,lady,6.98%,ladies,5.81%
while,the,16.99%,he,7.19%,his,5.23%
till,the,17.65%,he,16.04%,they,6.95%
our,own,3.59%,host,1.93%,troops,1.66%
even,the,10.93%,to,7.29%,a,6.07%
against,the,25.62%,him,14.37%,me,6.25%
place,of,12.0%,in,10.5%,and,9.5%
quite,so,3.69%,delighted,3.23%,enough,3.23%
under,the,38.46%,his,7.69%,a,6.25%
general,and,5.76%,lake,3.66%,the,3.14%
put,the,10.98%,into,6.94%,a,6.36%
considered,as,27.22%,that,10.0%,a,7.78%
whole,of,9.47%,affair,3.68%,was,3.16%
much,more,9.25%,as,6.57%,of,4.62%
always,considered,3.68%,had,2.63%,been,2.63%
state,of,68.54%,and,3.37%,to,2.81%
generally,the,5.26%,speaking,3.95%,a,3.95%
thought,it,16.57%,of,9.14%,he,9.14%
still,more,9.52%,the,4.76%,less,3.7%
upon,the,34.89%,a,8.43%,which,3.98%
each,other,30.65%,of,9.68%,side,5.38%
more,than,13.26%,of,3.18%,particularly,2.49%
irish,parliament,5.07%,bar,5.07%,people,3.1%
certainly,was,8.24%,did,6.47%,the,4.12%
few,days,11.59%,of,8.7%,minutes,5.8%
men,of,12.02%,and,6.56%,were,5.46%
though,i,9.3%,the,6.98%,he,5.81%
day,and,12.35%,of,7.23%,i,4.52%
country,and,10.04%,gentlemen,8.03%,gentleman,5.62%
little,more,3.11%,and,3.11%,time,2.72%
body,of,15.64%,to,6.16%,and,5.21%
give,the,11.7%,him,10.11%,me,9.04%
yet,i,7.88%,the,6.4%,he,3.45%
where,the,16.05%,he,13.99%,i,7.82%
head,of,14.81%,and,12.7%,off,4.76%
take,the,14.72%,a,14.72%,care,5.52%
those,who,14.24%,of,13.91%,days,5.96%
family,and,12.0%,of,5.5%,in,5.0%
gentlemen,of,18.4%,in,8.59%,and,6.13%
her,own,3.81%,to,2.68%,husband,2.47%
off,the,14.04%,to,9.65%,his,7.02%
character,of,21.3%,and,13.02%,i,4.14%
mr,t,6.68%,martin,4.53%,john,4.3%
between,the,28.66%,him,12.1%,them,4.46%
gentleman,of,11.06%,in,9.05%,and,9.05%
french,army,7.14%,and,4.76%,officer,2.98%
dublin,and,13.92%,the,4.22%,in,3.8%
house,of,18.81%,and,8.25%,in,7.59%
lady,and,7.51%,was,5.78%,of,5.2%
nature,of,17.71%,and,10.86%,i,5.14%
brother,to,7.84%,who,5.23%,in,5.23%
doctor,and,5.17%,was,5.17%,t,4.6%
then,the,3.19%,a,2.99%,in,2.99%
every,thing,13.59%,body,10.52%,one,4.05%
gave,rise,12.35%,me,11.11%,the,9.88%
lord,clare,15.64%,lieutenant,9.95%,chancellor,7.11%
appeared,to,30.63%,in,9.38%,on,3.12%
heard,of,17.54%,the,12.87%,a,7.02%
said,he,16.95%,i,14.81%,the,10.84%
told,me,35.39%,him,19.66%,them,5.62%
best,of,13.73%,to,6.54%,society,2.61%
went,to,23.38%,on,11.04%,into,6.49%
honour,of,25.73%,and,10.53%,to,5.85%
we,had,11.07%,were,10.67%,are,5.73%
us,to,9.21%,and,7.95%,a,4.18%
moment,the,7.36%,i,7.36%,of,4.29%
saw,the,14.37%,a,10.0%,him,8.12%
once,more,11.9%,a,7.14%,and,4.76%
came,to,18.95%,into,7.84%,in,7.19%
she,was,15.48%,had,13.22%,could,3.3%
seemed,to,50.28%,quite,3.95%,as,2.82%
your,honour,19.93%,own,5.5%,worship,3.78%
you,have,5.02%,know,4.86%,are,4.7%
full,of,14.93%,as,6.97%,dress,3.98%
better,than,18.33%,to,3.89%,and,3.33%
friend,of,18.26%,and,11.42%,to,5.48%
