word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
rather,or,10.78%,was,10.29%,i,4.9%
indeed,was,7.19%,and,4.79%,or,4.79%
myself,was,6.77%,and,6.25%,found,5.73%
think,i,39.08%,to,13.79%,really,9.2%
so,and,8.68%,was,4.44%,be,2.96%
had,he,18.21%,i,11.37%,who,7.57%
got,had,15.76%,he,8.7%,i,6.52%
nearly,and,9.15%,was,9.15%,were,4.58%
half,the,7.24%,in,6.58%,a,5.92%
way,the,11.23%,by,10.7%,any,5.35%
through,and,3.68%,gone,3.07%,him,2.45%
before,and,3.16%,years,2.89%,never,2.63%
could,i,18.62%,he,16.48%,they,5.44%
no,had,10.35%,was,5.33%,by,4.1%
fact,in,70.47%,the,15.03%,of,7.77%
mind,my,38.92%,his,11.98%,of,8.98%
time,the,12.6%,same,11.4%,that,10.0%
on,and,3.53%,was,1.71%,but,1.36%
public,the,19.11%,a,12.1%,in,5.73%
that,of,6.56%,and,5.29%,at,2.8%
has,he,10.56%,it,7.59%,who,4.62%
after,and,10.99%,soon,4.65%,inserted,3.17%
another,and,7.98%,in,5.52%,of,5.52%
their,of,14.95%,in,7.09%,to,6.5%
or,one,2.53%,two,2.19%,three,1.1%
were,they,11.41%,there,4.33%,we,4.03%
they,as,8.06%,that,7.35%,if,6.04%
about,was,5.76%,in,2.71%,set,2.37%
found,i,31.55%,was,8.74%,he,8.25%
some,for,6.07%,and,5.59%,in,4.79%
years,many,17.76%,several,6.95%,two,6.56%
them,of,24.54%,to,3.67%,among,2.34%
there,that,8.94%,and,8.33%,but,4.27%
with,and,2.47%,together,1.57%,him,1.19%
what,of,10.03%,and,4.42%,to,4.13%
would,he,14.06%,it,9.64%,i,5.47%
an,of,8.27%,was,4.31%,as,4.22%
however,was,4.23%,not,3.38%,which,1.97%
length,at,87.57%,full,2.82%,in,2.26%
believe,i,70.9%,really,6.88%,to,4.76%
are,they,12.03%,there,7.08%,we,6.84%
now,was,10.04%,i,5.36%,are,4.02%
will,i,16.82%,you,7.21%,he,5.41%
both,of,8.2%,to,4.3%,that,3.52%
present,the,51.93%,at,12.71%,was,3.87%
being,of,11.22%,not,6.27%,and,5.13%
might,he,13.03%,it,8.1%,they,6.69%
ever,i,17.38%,had,8.23%,for,6.4%
nor,beauty,2.05%,law,1.54%,before,1.54%
man,a,20.28%,the,7.6%,every,5.76%
over,passed,3.5%,was,3.15%,him,2.8%
two,the,14.88%,or,11.75%,of,4.96%
old,the,31.32%,an,13.16%,of,5.79%
set,to,10.76%,a,8.86%,and,8.23%
very,a,28.46%,the,12.81%,was,5.44%
great,a,24.59%,the,15.04%,with,8.13%
well,as,19.47%,very,6.25%,was,4.81%
having,and,13.02%,after,5.33%,for,3.55%
therefore,i,16.29%,and,16.29%,was,14.04%
also,was,12.79%,i,7.56%,had,5.81%
other,the,32.82%,each,12.56%,any,10.13%
people,the,24.73%,other,7.14%,irish,6.04%
make,to,60.82%,could,6.19%,and,4.64%
these,of,29.41%,in,6.62%,on,3.68%
just,had,12.18%,was,6.41%,is,5.77%
soon,as,10.0%,so,9.52%,was,9.52%
thing,any,36.64%,every,36.21%,the,12.07%
like,thing,2.54%,in,2.54%,the,2.12%
out,turned,4.79%,set,3.93%,cried,3.25%
took,he,11.5%,i,8.0%,and,7.0%
most,the,42.84%,a,11.96%,and,5.84%
several,for,11.18%,and,7.24%,the,6.58%
did,i,15.19%,he,14.49%,never,5.84%
many,so,10.03%,for,7.6%,as,6.08%
up,made,4.05%,set,3.44%,give,2.02%
such,of,8.66%,in,5.37%,for,4.78%
into,him,3.16%,got,2.79%,it,2.23%
without,and,8.93%,but,2.68%,night,1.19%
am,i,94.48%,and,1.84%,so,1.23%
he,that,8.47%,as,5.04%,which,4.56%
do,to,30.34%,i,19.66%,could,4.83%
called,was,16.04%,they,8.49%,he,8.02%
good,a,19.77%,very,8.84%,of,6.05%
course,of,60.12%,the,13.87%,a,3.47%
say,to,42.08%,dare,6.56%,i,4.92%
either,on,7.22%,of,6.19%,to,4.12%
down,and,4.48%,set,4.04%,sent,3.59%
when,and,6.57%,that,3.04%,but,2.88%
hand,his,21.43%,other,12.99%,the,10.39%
must,i,18.06%,it,12.33%,he,9.25%
never,i,19.72%,and,8.9%,he,8.38%
if,as,18.77%,and,9.91%,that,7.51%
should,i,23.82%,he,11.78%,it,7.07%
himself,to,5.03%,for,3.46%,had,3.14%
nothing,and,11.69%,had,5.84%,was,5.19%
same,the,84.91%,very,6.6%,that,6.29%
him,to,7.09%,with,6.04%,of,3.06%
young,the,19.9%,a,15.18%,very,6.81%
till,time,2.76%,it,1.66%,up,1.66%
our,of,20.98%,to,7.63%,in,6.54%
even,or,8.1%,not,7.69%,and,7.69%
against,up,4.17%,charge,2.98%,laugh,1.79%
place,took,20.81%,the,17.77%,a,7.11%
quite,was,17.78%,being,4.44%,were,4.0%
under,and,8.1%,was,3.33%,from,2.38%
general,in,16.83%,a,14.85%,the,14.36%
put,to,17.26%,be,5.36%,and,5.36%
considered,was,18.48%,be,15.22%,he,6.52%
whole,the,82.98%,his,4.26%,a,3.19%
much,as,14.84%,so,11.44%,a,6.33%
always,was,14.74%,were,8.42%,he,8.42%
every,in,8.4%,and,7.92%,of,6.5%
state,a,27.27%,the,13.07%,to,5.68%
thought,i,23.12%,he,18.5%,was,5.2%
still,was,10.26%,and,7.69%,is,4.62%
upon,seized,1.91%,made,1.67%,impression,1.19%
each,to,10.47%,of,8.38%,on,6.81%
see,to,45.6%,could,5.49%,i,4.95%
more,the,6.83%,a,6.69%,no,5.62%
irish,the,52.42%,of,11.29%,an,10.48%
certainly,i,10.65%,he,9.47%,was,7.1%
few,a,60.19%,very,9.95%,were,2.84%
men,of,11.24%,the,8.99%,these,4.49%
though,and,13.46%,that,4.28%,which,3.36%
than,more,16.67%,better,5.73%,less,3.47%
day,the,15.34%,that,11.96%,next,11.35%
country,the,35.18%,a,9.09%,that,6.72%
little,a,26.89%,but,9.85%,as,6.06%
body,every,31.1%,his,13.88%,any,11.48%
give,to,47.16%,would,4.55%,and,4.55%
yet,as,7.69%,never,6.15%,not,5.64%
head,his,32.1%,the,27.78%,my,5.56%
take,to,45.0%,not,5.62%,and,5.62%
those,of,30.36%,in,6.6%,to,6.27%
family,the,18.88%,my,16.84%,his,13.27%
gentlemen,country,12.5%,the,8.75%,and,6.25%
john,sir,70.31%,mr,9.38%,counsellor,2.6%
her,of,14.34%,to,6.79%,in,5.16%
off,cut,6.99%,set,6.99%,head,3.93%
mr,of,13.51%,and,9.35%,to,5.45%
gentleman,a,30.61%,the,9.18%,country,7.14%
law,the,28.95%,in,10.53%,martial,9.87%
french,the,60.99%,a,9.34%,of,3.85%
dublin,of,33.2%,in,23.48%,the,11.74%
house,the,42.5%,his,6.07%,court,4.64%
lady,the,16.81%,a,9.29%,and,7.08%
nature,the,11.9%,of,8.93%,good,5.95%
lord,my,12.61%,the,9.23%,of,7.21%
doctor,the,41.55%,a,3.65%,of,2.74%
where,any,5.09%,and,4.17%,every,3.7%
then,and,15.59%,was,15.18%,he,4.16%
gave,he,12.26%,and,9.68%,i,5.81%
appeared,it,6.41%,he,6.41%,she,4.49%
heard,i,27.01%,have,10.92%,never,10.34%
said,he,8.6%,was,3.38%,the,3.38%
told,he,18.39%,i,11.49%,and,5.17%
best,the,61.84%,very,9.21%,his,7.89%
went,i,15.89%,he,11.26%,we,9.27%
honour,your,32.58%,the,26.4%,of,9.55%
we,and,6.86%,as,5.61%,when,4.99%
us,of,14.17%,to,5.83%,told,3.75%
moment,the,26.35%,a,17.37%,this,15.57%
saw,i,33.33%,never,20.37%,ever,10.49%
once,at,46.39%,i,3.61%,had,3.01%
she,that,8.33%,and,5.85%,as,5.67%
seemed,he,7.65%,it,6.47%,and,5.88%
your,of,9.34%,on,5.54%,for,4.5%
you,if,8.04%,do,5.63%,to,3.38%
full,a,15.9%,in,15.9%,the,12.82%
better,a,11.96%,no,7.61%,be,5.98%
friend,my,37.05%,a,14.73%,his,7.14%
