word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
have,been,14.95%,a,4.64%,no,4.12%
into,the,34.57%,a,13.3%,his,8.51%
upon,the,35.77%,a,10.95%,his,6.57%
which,he,9.93%,i,8.31%,was,8.08%
i,have,7.05%,was,6.73%,had,5.3%
not,be,4.69%,to,4.51%,a,4.34%
indeed,was,8.77%,any,5.26%,could,5.26%
your,honour,13.51%,worship,7.43%,reverence,6.08%
me,and,9.16%,to,7.57%,that,6.37%
had,been,12.89%,a,6.65%,not,6.11%
much,more,7.83%,as,7.83%,of,5.22%
were,the,3.75%,not,3.75%,in,2.87%
yet,the,9.09%,i,7.27%,being,5.45%
still,more,10.17%,on,5.08%,retained,3.39%
him,and,11.3%,to,9.78%,the,4.78%
very,well,5.54%,good,5.54%,same,3.32%
he,was,12.87%,had,12.52%,could,4.15%
for,the,19.07%,a,9.32%,his,4.1%
is,a,10.99%,not,8.17%,no,3.94%
if,he,18.15%,the,9.93%,they,8.9%
it,was,21.77%,is,8.84%,would,4.22%
should,be,23.13%,have,14.93%,not,4.48%
good,humour,5.92%,natured,4.14%,humoured,3.55%
after,a,15.38%,the,12.18%,having,4.49%
more,than,10.46%,of,4.6%,to,2.09%
than,the,13.44%,any,6.45%,a,5.91%
over,the,24.78%,to,7.08%,by,6.19%
head,of,14.46%,and,12.05%,as,6.02%
man,and,8.78%,of,7.43%,who,6.08%
can,be,23.46%,tell,4.94%,do,4.94%
never,saw,6.02%,was,4.82%,did,3.01%
at,the,30.28%,length,6.65%,least,5.17%
best,of,19.23%,adapted,3.85%,he,1.92%
therefore,i,3.12%,can,3.12%,refer,3.12%
only,a,11.57%,to,4.96%,by,4.13%
you,know,6.25%,are,5.62%,have,4.38%
then,the,3.45%,a,2.87%,by,2.87%
now,and,9.47%,a,3.16%,said,2.11%
with,the,17.76%,a,16.53%,his,5.46%
am,sure,7.84%,as,5.88%,ashamed,5.88%
nearly,as,9.26%,a,7.41%,the,3.7%
do,you,14.5%,not,10.69%,with,5.34%
on,the,31.73%,a,7.53%,his,6.09%
some,of,14.29%,time,7.43%,other,2.29%
so,far,4.99%,i,3.88%,long,3.32%
all,the,22.5%,his,3.75%,this,3.25%
they,were,14.69%,had,7.47%,are,4.12%
even,the,14.86%,a,9.46%,to,6.76%
person,of,17.31%,who,13.46%,he,11.54%
nor,was,9.68%,did,9.68%,ever,6.45%
friend,of,17.24%,to,10.34%,the,8.62%
present,at,5.88%,work,5.88%,and,3.92%
great,number,5.77%,a,3.21%,heath,3.21%
their,own,6.74%,heads,1.89%,lives,1.35%
are,the,4.97%,now,4.35%,you,3.73%
too,much,8.05%,late,5.75%,and,3.45%
whole,of,10.61%,i,4.55%,affair,4.55%
rather,a,9.38%,than,6.25%,more,4.69%
having,been,14.29%,a,5.04%,any,3.36%
there,was,23.59%,is,13.85%,were,8.21%
being,the,3.33%,a,3.33%,thus,2.86%
without,the,21.0%,any,16.0%,much,5.0%
them,and,8.64%,to,6.82%,in,6.36%
under,the,31.75%,a,7.94%,his,6.35%
between,the,29.82%,him,19.3%,them,7.02%
far,as,31.37%,more,15.69%,the,9.8%
fair,of,14.06%,and,7.81%,readers,6.25%
give,him,11.54%,me,11.54%,the,10.26%
every,thing,13.74%,body,11.37%,one,4.74%
who,had,14.85%,was,13.33%,could,3.03%
take,a,20.59%,the,14.71%,my,7.35%
state,of,65.52%,it,3.45%,the,3.45%
ireland,and,8.65%,was,4.81%,the,4.81%
country,gentlemen,12.68%,gentleman,8.45%,and,5.63%
people,and,11.11%,in,7.94%,who,6.35%
among,the,47.17%,them,13.21%,other,3.77%
better,than,14.71%,to,5.88%,and,5.88%
always,ready,4.17%,the,4.17%,had,2.78%
back,to,12.31%,as,7.69%,of,6.15%
come,in,14.81%,to,12.96%,back,11.11%
generally,the,9.26%,because,1.85%,found,1.85%
quite,so,5.56%,in,4.17%,enough,4.17%
about,the,20.56%,his,6.54%,it,5.61%
came,to,17.81%,into,8.22%,in,8.22%
family,and,10.96%,of,5.48%,were,4.11%
an,old,5.6%,irish,5.32%,excellent,3.92%
time,to,8.57%,the,7.14%,and,5.71%
what,he,9.09%,was,8.26%,the,6.61%
left,a,9.26%,the,9.26%,him,7.41%
no,doubt,10.32%,more,4.72%,great,3.83%
where,the,14.74%,he,11.58%,i,10.53%
same,time,11.11%,period,3.7%,way,3.7%
those,of,21.11%,days,7.78%,who,6.67%
found,it,11.11%,himself,8.33%,the,8.33%
well,as,20.39%,and,5.92%,enough,3.29%
full,of,8.2%,as,6.56%,maturity,3.28%
other,world,3.7%,side,3.7%,by,2.96%
way,of,21.25%,to,13.75%,a,6.25%
like,a,28.91%,the,13.28%,to,3.91%
just,to,13.43%,as,10.45%,now,5.97%
down,the,13.73%,to,11.76%,a,10.78%
make,a,18.57%,him,10.0%,it,5.71%
would,be,17.07%,have,13.59%,not,13.24%
put,into,8.57%,up,8.57%,a,7.14%
myself,a,8.93%,and,5.36%,as,5.36%
out,of,48.9%,to,4.85%,the,3.52%
think,of,13.21%,the,11.32%,that,9.43%
her,own,4.44%,husband,3.11%,to,2.22%
gentlemen,of,14.29%,in,11.11%,said,6.35%
either,of,21.79%,to,8.97%,in,7.69%
another,and,10.71%,in,3.57%,room,3.57%
many,of,21.35%,a,16.85%,years,7.87%
set,out,12.73%,off,10.91%,of,9.09%
could,not,20.9%,be,9.84%,have,3.69%
though,the,8.87%,i,8.87%,it,7.26%
course,of,16.9%,i,5.63%,the,5.63%
up,the,11.24%,to,9.55%,in,9.55%
honour,of,21.05%,and,14.04%,that,8.77%
through,the,27.27%,a,12.73%,his,9.09%
know,the,6.56%,not,4.92%,said,4.92%
days,of,13.11%,and,6.56%,before,4.92%
our,own,3.79%,old,3.79%,host,2.27%
place,of,14.29%,in,9.52%,and,6.35%
say,that,20.59%,i,7.35%,to,5.88%
day,and,13.51%,at,5.41%,i,5.41%
old,man,4.61%,and,3.95%,women,3.95%
might,be,25.25%,have,12.12%,not,7.07%
said,i,19.05%,the,12.04%,he,11.76%
did,not,49.62%,the,6.77%,you,4.51%
years,ago,17.78%,of,11.11%,since,4.44%
long,and,7.84%,as,5.88%,to,3.92%
gentleman,of,9.33%,in,9.33%,and,6.67%
both,of,7.22%,the,5.15%,from,4.12%
before,the,19.55%,he,11.28%,i,6.02%
till,he,18.31%,the,18.31%,they,9.86%
himself,and,12.84%,in,8.26%,at,5.5%
mr,t,16.56%,martin,11.66%,butler,6.75%
us,and,10.19%,to,9.26%,a,4.63%
tell,you,31.37%,him,7.84%,the,7.84%
soon,as,20.25%,be,5.06%,and,3.8%
house,of,11.36%,and,7.95%,in,6.82%
life,and,15.69%,in,5.88%,as,5.88%
off,the,14.56%,to,11.65%,their,5.83%
half,a,24.14%,an,13.79%,of,12.07%
little,paved,7.0%,boy,3.0%,better,3.0%
see,the,16.92%,his,7.69%,now,6.15%
dublin,and,8.7%,city,5.8%,where,4.35%
counsellor,said,10.77%,moore,9.23%,and,4.62%
devil,a,37.04%,in,7.41%,unjustly,3.7%
george,robert,61.02%,washington,11.86%,the,10.17%
john,burke,8.47%,ferns,6.78%,said,5.08%
law,and,10.0%,in,6.67%,of,6.67%
horse,and,13.7%,had,4.11%,races,4.11%
father,and,8.7%,cahill,8.7%,of,8.7%
several,of,12.96%,years,11.11%,blows,7.41%
brother,was,8.77%,and,5.26%,arthur,5.26%
attorney,was,12.96%,and,9.26%,of,7.41%
sure,enough,13.64%,to,7.58%,i,7.58%
thing,that,6.82%,to,5.68%,was,4.55%
we,had,11.63%,were,11.05%,have,6.4%
least,a,9.43%,as,7.55%,notice,5.66%
nothing,else,20.59%,but,14.71%,to,5.88%
heard,the,19.23%,of,17.31%,that,9.62%
few,days,12.86%,of,8.57%,nights,5.71%
length,a,7.55%,his,5.66%,found,5.66%
hand,and,9.8%,his,7.84%,to,7.84%
told,me,34.85%,him,16.67%,them,9.09%
took,place,26.56%,off,9.38%,a,9.38%
gave,a,17.65%,the,11.76%,way,5.88%
she,was,14.71%,had,10.29%,has,2.94%
doctor,t,8.99%,was,5.62%,i,5.62%
get,a,18.03%,off,8.2%,into,6.56%
called,on,12.12%,the,12.12%,to,9.09%
got,a,17.98%,the,8.99%,into,7.87%
body,and,7.5%,but,6.25%,the,3.75%
went,on,19.61%,to,15.69%,out,3.92%
each,other,20.75%,side,11.32%,of,11.32%
enough,to,18.87%,for,13.21%,and,7.55%
poor,fellow,7.02%,fellows,5.26%,friend,5.26%
young,gentleman,11.54%,man,11.54%,ladies,9.62%
while,the,18.52%,he,11.11%,his,5.56%
