word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
day,the,14.95%,next,12.15%,that,10.28%
old,the,26.75%,an,12.74%,of,5.1%
young,the,25.42%,a,11.86%,very,10.17%
might,he,9.38%,they,8.33%,it,7.29%
said,he,5.56%,the,4.17%,and,3.61%
did,he,11.72%,i,8.59%,and,5.47%
years,fifty,8.6%,many,7.53%,forty,6.45%
gentleman,a,30.67%,the,9.33%,country,8.0%
both,to,4.12%,of,4.12%,and,4.12%
till,not,2.86%,motion,2.86%,stayed,2.86%
himself,found,5.88%,he,3.92%,for,3.92%
mr,of,12.37%,and,9.97%,to,5.15%
us,of,20.19%,to,3.85%,at,3.85%
soon,as,17.11%,so,14.47%,was,7.89%
house,the,33.75%,his,10.0%,court,7.5%
off,took,5.94%,set,5.94%,cut,5.94%
half,the,8.93%,one,7.14%,a,7.14%
long,so,11.76%,a,8.82%,reddy,7.84%
called,was,12.5%,they,11.11%,he,9.72%
little,a,30.69%,the,9.9%,dear,3.96%
see,to,42.62%,could,8.2%,you,6.56%
dublin,of,38.89%,in,20.83%,the,12.5%
counsellor,the,22.62%,and,8.33%,of,7.14%
lieutenant,the,60.38%,and,5.66%,child,3.77%
george,king,14.06%,mr,12.5%,of,7.81%
master,his,19.61%,my,5.88%,the,5.88%
least,at,66.04%,the,32.08%,should,1.89%
john,sir,79.45%,mr,5.48%,with,2.74%
law,martial,19.67%,of,11.48%,in,8.2%
horse,the,23.61%,a,22.22%,his,9.72%
county,the,48.08%,that,9.62%,of,7.69%
each,to,12.5%,on,12.5%,of,5.36%
father,the,16.42%,his,13.43%,my,13.43%
captain,the,24.19%,of,8.06%,when,4.84%
several,the,15.09%,by,7.55%,for,7.55%
attorney,the,53.7%,an,18.52%,famous,1.85%
sure,be,19.4%,was,7.46%,am,5.97%
few,a,63.01%,very,9.59%,were,5.48%
thing,any,38.64%,every,32.95%,the,12.5%
we,and,9.09%,when,7.88%,which,4.24%
nothing,and,14.75%,had,6.56%,was,4.92%
heard,i,35.19%,often,9.26%,had,7.41%
length,at,83.33%,in,5.56%,full,3.7%
doctor,the,34.82%,said,4.46%,a,3.57%
told,he,14.06%,i,10.94%,and,6.25%
took,he,9.68%,and,6.45%,i,4.84%
she,and,8.21%,that,8.21%,as,6.72%
get,to,38.6%,could,12.28%,not,5.26%
come,to,20.75%,should,7.55%,had,5.66%
got,had,15.12%,he,8.14%,have,6.98%
body,every,30.0%,his,21.25%,the,11.25%
went,he,13.46%,we,7.69%,i,5.77%
enough,sure,16.98%,well,9.43%,fortunate,7.55%
poor,the,33.33%,my,18.06%,a,5.56%
while,and,5.77%,that,3.85%,yet,3.85%
