word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
these,things,8.16%,two,5.1%,words,4.08%
suddenly,and,14.29%,the,10.71%,with,7.14%
as,he,14.24%,a,11.46%,though,4.95%
she,had,12.06%,was,11.8%,said,11.8%
little,to,3.6%,while,2.7%,on,2.25%
all,the,15.51%,that,6.94%,this,6.53%
face,and,15.62%,was,14.06%,of,9.38%
way,of,12.66%,to,7.59%,he,6.33%
been,a,8.44%,in,3.9%,so,3.25%
going,to,38.89%,on,14.44%,and,3.33%
house,and,15.38%,was,5.77%,anyhow,3.85%
if,you,18.06%,i,15.48%,he,13.55%
you,know,6.7%,see,6.03%,got,2.68%
tell,you,29.63%,me,22.22%,the,9.26%
me,to,12.73%,and,8.18%,i,7.27%
about,the,17.55%,it,13.83%,him,6.38%
no,longer,8.18%,more,4.4%,doubt,3.77%
her,and,5.69%,he,3.91%,hand,2.85%
then,he,21.43%,the,6.46%,it,3.74%
head,and,16.18%,of,7.35%,a,5.88%
one,of,15.89%,side,5.61%,who,4.21%
your,eye,5.13%,own,3.85%,clothes,3.85%
my,lord,16.5%,boy,11.65%,dear,8.74%
door,of,16.98%,and,11.32%,he,5.66%
right,to,11.76%,and,11.76%,enough,7.84%
see,the,17.07%,that,7.32%,him,6.1%
got,to,15.11%,a,8.63%,up,6.47%
rather,than,16.13%,badly,4.84%,like,3.23%
out,of,43.46%,and,4.71%,into,3.66%
large,and,10.34%,head,5.17%,nose,3.45%
man,of,8.7%,in,8.07%,who,7.45%
hand,and,13.64%,he,9.09%,to,6.06%
what,he,13.99%,was,9.09%,is,5.59%
say,to,14.29%,he,7.14%,i,7.14%
asked,the,17.31%,mr,9.62%,him,7.69%
moment,and,17.91%,he,10.45%,of,7.46%
never,before,7.69%,had,7.69%,been,5.77%
something,about,10.87%,in,9.78%,that,5.43%
like,a,39.01%,the,9.93%,that,8.51%
mind,and,7.81%,but,6.25%,he,6.25%
or,a,8.18%,the,8.18%,so,8.18%
first,time,9.09%,the,6.49%,to,5.19%
get,the,7.77%,you,6.8%,out,6.8%
went,on,15.38%,to,6.73%,down,5.77%
thought,of,32.1%,that,8.64%,he,8.64%
world,of,8.93%,he,7.14%,that,7.14%
well,as,9.2%,and,6.9%,i,5.75%
there,was,37.5%,were,11.79%,is,6.43%
almost,as,6.45%,forgotten,3.23%,ostentatiously,3.23%
think,of,18.52%,he,14.81%,it,9.26%
through,the,45.88%,that,5.88%,his,5.88%
into,the,42.59%,his,14.2%,a,11.73%
down,the,19.59%,to,8.25%,a,6.19%
eyes,were,8.2%,of,8.2%,he,8.2%
must,be,35.48%,go,4.84%,come,4.84%
over,the,29.46%,his,13.39%,a,7.14%
were,the,4.78%,a,4.31%,to,3.35%
than,a,11.63%,the,10.47%,he,9.3%
voice,and,9.68%,of,8.06%,he,6.45%
young,man,50.0%,policeman,9.62%,gentleman,5.77%
just,as,8.74%,a,8.74%,the,7.77%
himself,to,14.89%,he,7.45%,and,7.45%
here,he,24.53%,said,5.66%,and,3.77%
things,he,8.49%,to,7.55%,and,4.72%
more,than,10.42%,and,5.56%,particularly,4.86%
much,to,9.09%,more,7.79%,as,6.49%
off,his,13.33%,to,12.0%,the,6.67%
them,and,10.58%,as,3.85%,but,3.85%
some,time,7.19%,of,6.54%,sort,3.27%
upon,the,38.14%,his,16.1%,a,8.47%
quite,a,12.2%,good,4.88%,still,4.88%
after,a,18.33%,all,10.83%,the,9.17%
before,the,20.99%,he,8.64%,they,7.41%
when,he,25.45%,they,8.18%,the,7.27%
time,he,13.16%,and,11.4%,to,7.89%
lord,chancellor,71.3%,he,2.61%,chancellors,1.74%
chancellor,was,12.2%,with,6.1%,and,4.88%
could,not,21.26%,have,10.24%,be,6.3%
professor,bowles,30.56%,was,8.33%,and,6.94%
captain,douglas,49.62%,and,4.51%,had,3.76%
douglas,and,6.67%,was,4.44%,in,4.44%
felt,that,9.8%,the,9.8%,he,9.8%
might,be,22.08%,have,16.88%,go,5.19%
know,the,7.69%,i,5.49%,that,5.49%
still,for,9.23%,more,7.69%,in,4.62%
seemed,to,55.56%,a,5.56%,likely,2.22%
come,to,17.72%,out,6.33%,in,5.06%
thing,to,9.76%,that,6.1%,in,4.88%
even,the,11.76%,as,9.8%,if,7.84%
nothing,but,13.79%,else,10.34%,to,6.9%
back,to,28.57%,into,8.33%,and,8.33%
found,himself,16.36%,the,12.73%,it,7.27%
again,and,20.31%,he,15.62%,but,6.25%
we,are,9.84%,have,8.2%,were,8.2%
caravan,and,11.43%,he,5.71%,was,5.71%
william,and,11.11%,was,8.33%,had,8.33%
bowles,and,11.11%,was,7.94%,had,4.76%
tramp,and,12.82%,had,5.98%,was,4.27%
